iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
4110,29587,9021,9823,6640,1655,258,75,14,4,0,0,0,0
4120,29588,9066,9762,6640,1657,270,73,17,4,0,0,0,0
4130,29739,8902,9709,6652,1683,302,76,9,5,0,0,0,0
4140,29703,8926,9780,6585,1681,319,70,8,4,1,0,0,0
4150,29702,8904,9782,6620,1696,292,67,10,3,1,0,0,0
4160,29708,8896,9766,6673,1652,298,59,22,3,0,0,0,0
4170,29700,8853,9862,6635,1640,314,52,16,4,1,0,0,0
4180,29679,8904,9779,6731,1596,310,63,11,3,1,0,0,0
4190,29705,8884,9805,6648,1645,301,71,16,2,0,0,0,0
4200,29719,8844,9804,6712,1614,293,72,16,3,0,0,0,0
4210,29822,8744,9770,6645,1715,308,57,12,4,0,0,0,0
4220,29779,8742,9872,6647,1638,316,69,10,2,2,0,0,0
4230,29715,8888,9759,6688,1631,312,67,15,2,0,0,0,0
4240,29777,8745,9828,6705,1641,307,59,12,3,0,0,0,0
4250,29654,8929,9818,6674,1620,303,62,15,1,0,1,0,0
4260,29761,8768,9869,6624,1669,307,69,6,4,0,0,0,0
4270,29688,8884,9827,6648,1660,283,73,10,4,0,0,0,0
4280,29713,8838,9877,6614,1638,314,66,12,4,1,0,0,0
4290,29753,8780,9862,6634,1670,293,72,11,1,1,0,0,0
4300,29738,8804,9857,6626,1683,283,71,12,3,0,0,0,0
4310,29738,8856,9769,6635,1706,299,61,11,2,0,0,0,0
4320,29672,8916,9765,6712,1652,287,60,12,1,0,0,0,0
4330,29630,8983,9739,6718,1662,276,52,14,3,0,0,0,0
4340,29730,8897,9690,6712,1677,283,76,11,1,0,0,0,0
4350,29745,8835,9803,6638,1663,305,72,15,1,0,0,0,0
4360,29753,8830,9802,6622,1663,334,58,13,2,0,0,0,0
4370,29780,8792,9819,6579,1724,299,71,11,2,0,0,0,0
4380,29732,8885,9739,6637,1707,300,64,13,0,0,0,0,0
4390,29749,8823,9816,6631,1661,316,63,17,1,0,0,0,0
4400,29752,8780,9880,6605,1682,294,69,10,5,0,0,0,0
4410,29681,8953,9754,6611,1716,273,72,14,3,0,0,0,0
4420,29658,8888,9911,6600,1628,309,72,10,1,0,0,0,0
4430,29714,8842,9827,6641,1699,280,59,13,1,1,0,0,0
4440,29637,8939,9855,6614,1672,276,72,10,2,0,0,0,0
4450,29649,8919,9835,6669,1631,295,72,6,1,0,0,0,0
4460,29677,8899,9822,6660,1640,291,78,9,1,0,0,0,0
4470,29764,8825,9842,6540,1699,311,76,19,1,0,0,0,0
4480,29709,8862,9864,6570,1676,320,59,17,0,0,0,0,0
4490,29721,8875,9799,6616,1673,311,67,13,2,0,0,0,0
4500,29598,9045,9788,6602,1675,282,69,18,0,0,0,0,0
4510,29614,9032,9727,6690,1640,302,55,15,2,0,0,0,0
4520,29565,9023,9918,6549,1634,312,60,13,3,0,0,0,0
4530,29591,9038,9868,6533,1640,318,70,18,1,0,0,0,0
4540,29672,8901,9891,6585,1618,311,82,16,1,0,0,0,0
4550,29820,8749,9858,6495,1752,318,69,13,3,0,0,0,0
4560,29745,8842,9857,6540,1668,345,62,14,2,2,0,0,0
4570,29663,8954,9848,6537,1666,318,79,10,0,2,0,0,0
4580,29578,9101,9726,6639,1657,296,63,15,2,0,0,0,0
4590,29715,8958,9637,6715,1668,299,66,15,4,0,0,0,0
4600,29590,8970,9917,6614,1604,298,65,17,2,0,0,0,0
4610,29717,8855,9839,6602,1688,293,64,16,2,1,0,0,0
4620,29679,8974,9710,6698,1620,290,91,10,3,1,1,0,0
4630,29709,8816,9908,6644,1599,309,79,10,0,2,1,0,0
4640,29620,9001,9768,6679,1635,297,64,11,1,1,0,0,0
4650,29652,8926,9751,6783,1614,275,64,11,1,0,0,0,0
4660,29704,8913,9717,6713,1661,288,63,15,3,0,0,0,0
4670,29663,8950,9781,6623,1692,301,51,11,5,0,0,0,0
4680,29719,8877,9793,6615,1701,278,85,7,2,0,0,0,0
4690,29658,8941,9807,6664,1611,314,61,18,3,0,0,0,0
4700,29692,8882,9840,6601,1700,278,71,8,5,0,0,0,0
4710,29707,8867,9816,6659,1641,306,64,14,2,1,0,0,0
4720,29863,8706,9700,6733,1714,273,72,11,4,0,1,0,0
4730,29757,8860,9681,6726,1684,293,60,13,2,1,0,0,0
4740,29683,8920,9761,6689,1653,286,72,10,3,0,0,0,0
4750,29716,8916,9705,6685,1666,310,71,8,0,0,0,0,0
4760,29717,8873,9808,6623,1652,325,67,12,0,0,0,0,0
4770,29707,8906,9787,6601,1695,290,75,14,2,0,0,0,0
4780,29715,8902,9751,6639,1689,303,66,8,3,1,0,0,0
4790,29705,8854,9796,6717,1649,273,68,10,4,1,0,0,0
4800,29679,8865,9837,6702,1627,289,70,5,3,0,0,0,0
4810,29769,8827,9806,6567,1695,334,67,11,1,0,0,0,0
4820,29618,8962,9917,6512,1686,302,70,9,1,0,0,0,0
4830,29641,8972,9834,6553,1708,285,68,15,1,0,0,0,0
4840,29667,8924,9798,6671,1641,295,64,15,2,0,0,0,0
4850,29667,8890,9838,6718,1566,311,72,14,1,0,0,0,0
4860,29742,8816,9855,6609,1640,346,52,14,3,0,0,0,0
4870,29718,8936,9645,6712,1704,289,58,14,1,0,0,0,0
4880,29723,8869,9804,6635,1634,333,61,16,2,0,0,0,0
4890,29637,8967,9830,6584,1689,293,65,10,1,1,0,0,0
4900,29610,8963,9892,6581,1668,275,76,12,0,0,0,0,0
4910,29635,9001,9783,6570,1733,277,68,6,3,1,0,0,0
4920,29685,8832,9950,6558,1682,292,64,13,1,0,0,0,0
4930,29659,8917,9873,6562,1700,282,72,10,2,0,0,0,0
4940,29652,8884,9921,6587,1669,284,67,12,1,0,0,0,0
4950,29710,8878,9795,6656,1647,305,74,12,0,0,0,0,0
4960,29736,8841,9831,6599,1674,312,67,17,0,0,0,0,0
4970,29631,8944,9884,6565,1687,287,67,11,1,0,0,0,0
4980,29655,8915,9868,6603,1662,295,62,14,3,0,0,0,0
4990,29653,8939,9796,6694,1608,307,63,17,0,0,0,0,0
5000,29705,8857,9871,6582,1677,301,70,13,1,0,0,0,0
5010,29648,8912,9897,6567,1682,299,59,11,2,0,0,0,0
5020,29677,8882,9857,6644,1646,285,65,19,1,1,0,0,0
5030,29760,8818,9789,6628,1710,288,71,13,0,0,0,0,0
5040,29701,8865,9875,6567,1685,295,77,12,0,0,0,0,0
5050,29781,8741,9855,6666,1645,302,74,10,3,0,0,0,0
5060,29740,8852,9760,6658,1694,298,60,15,0,0,0,0,0
5070,29687,8898,9825,6606,1694,280,74,13,0,0,0,0,0
5080,29738,8841,9800,6636,1671,321,53,15,2,0,0,0,0
5090,29676,8892,9844,6631,1668,280,73,10,3,0,0,0,0
5100,29709,8918,9789,6555,1716,304,72,12,2,0,0,0,0
5110,29697,8934,9763,6607,1686,308,67,10,5,0,0,0,0
5120,29677,8911,9854,6534,1726,308,59,6,2,0,0,0,0
5130,29664,8926,9807,6624,1705,278,58,13,2,0,0,0,0
5140,29720,8853,9856,6551,1732,279,69,14,3,0,0,0,0
5150,29726,8864,9842,6546,1710,300,75,11,3,0,0,0,0
5160,29763,8870,9741,6589,1730,287,80,14,2,1,0,0,0
5170,29718,8822,9857,6675,1612,308,69,15,0,1,0,0,0
5180,29718,8871,9743,6689,1715,269,58,12,2,0,0,0,0
5190,29780,8820,9722,6683,1698,283,81,9,1,0,0,0,0
5200,29744,8779,9879,6648,1646,292,75,10,4,0,0,0,0
5210,29593,8996,9863,6612,1641,295,62,12,3,0,0,0,0
5220,29645,8909,9887,6630,1627,300,61,14,4,0,0,0,0
5230,29686,8837,9918,6607,1655,296,66,10,1,1,0,0,0
5240,29728,8899,9724,6666,1676,297,70,13,4,0,0,0,0
5250,29773,8845,9732,6635,1700,309,70,8,3,2,0,0,0
5260,29707,8855,9820,6687,1628,291,73,13,2,1,0,0,0
5270,29761,8827,9803,6599,1703,291,75,16,1,0,1,0,0
5280,29684,8913,9866,6540,1680,294,82,15,2,1,0,0,0
5290,29634,9033,9749,6601,1662,317,64,12,3,2,0,0,0
5300,29553,9134,9744,6609,1653,304,67,10,3,0,0,0,0
5310,29680,8950,9791,6574,1691,307,67,14,3,0,0,0,0
5320,29662,8946,9859,6520,1693,313,76,4,4,0,0,0,0
5330,29634,8924,9928,6568,1637,290,81,12,2,1,0,0,0
5340,29617,8979,9837,6618,1650,300,65,9,1,1,0,0,0
5350,29762,8857,9698,6691,1690,302,63,10,3,1,0,0,0
5360,29703,8855,9850,6621,1674,305,52,11,5,1,0,0,0
5370,29677,8906,9836,6635,1618,324,68,10,3,0,0,0,0
5380,29603,9019,9783,6652,1655,291,61,9,4,0,0,0,0
5390,29638,8971,9831,6581,1684,289,68,9,5,1,0,0,0
5400,29680,8851,9917,6594,1664,290,67,11,2,1,0,0,0
5410,29651,8984,9711,6713,1653,292,56,13,3,1,0,0,0
5420,29654,8892,9882,6619,1682,269,67,8,3,1,0,0,0
5430,29705,8919,9751,6620,1696,320,53,10,3,0,0,0,0
5440,29662,8962,9780,6636,1633,323,70,8,3,0,0,0,0
5450,29666,8898,9836,6675,1611,318,64,8,1,0,0,0,0
5460,29788,8758,9881,6546,1710,305,72,14,3,0,0,0,0
5470,29659,8931,9853,6568,1680,309,70,6,0,1,0,0,0
5480,29747,8841,9827,6568,1689,322,72,9,1,1,0,0,0
5490,29742,8831,9835,6585,1705,291,74,11,2,1,0,0,0
5500,29734,8796,9857,6661,1655,297,62,13,2,0,0,0,0
5510,29638,9006,9782,6599,1660,302,71,18,1,0,0,0,0
5520,29581,9016,9874,6588,1642,296,64,13,2,0,1,0,0
5530,29701,8863,9886,6546,1701,301,62,13,4,0,0,0,0
5540,29656,8973,9809,6575,1677,295,72,15,4,1,0,0,0
5550,29676,8932,9791,6620,1684,299,56,16,3,0,0,0,0
5560,29657,8996,9707,6654,1715,267,62,14,5,0,0,0,0
5570,29658,8972,9751,6658,1671,279,70,14,4,0,0,0,0
5580,29683,8849,9903,6612,1651,305,62,11,1,0,0,0,0
5590,29700,8791,9956,6603,1659,290,70,6,1,1,0,0,0
5600,29713,8863,9806,6638,1686,301,53,15,2,0,0,0,0
5610,29749,8861,9758,6616,1708,308,62,12,3,0,0,0,0
5620,29665,8934,9840,6563,1698,291,77,7,2,0,0,0,0
5630,29695,8908,9786,6639,1673,285,76,13,2,0,0,0,0
5640,29619,9035,9770,6594,1684,288,71,12,2,2,0,0,0
5650,29668,8894,9871,6610,1654,307,55,15,2,1,0,0,0
5660,29740,8811,9813,6705,1618,305,71,10,4,0,0,0,0
5670,29741,8819,9812,6668,1650,310,62,12,3,0,0,0,0
5680,29592,8999,9845,6641,1640,271,76,10,3,0,0,0,0
5690,29676,8922,9800,6660,1638,282,83,13,3,0,0,0,0
5700,29693,8889,9844,6595,1673,292,78,10,2,1,0,0,0
5710,29643,8916,9837,6699,1623,272,74,11,1,1,0,0,0
5720,29606,8984,9847,6658,1588,316,59,14,4,1,0,0,0
5730,29663,8855,9974,6568,1625,307,62,21,2,0,0,0,0
5740,29727,8782,9961,6573,1642,292,79,16,5,0,0,0,0
5750,29712,8866,9784,6687,1652,296,69,8,3,0,0,0,0
5760,29726,8817,9868,6644,1623,315,69,10,4,1,0,0,0
5770,29716,8897,9766,6627,1704,275,73,14,5,0,0,0,0
5780,29787,8841,9696,6675,1683,307,69,14,5,0,0,0,0
5790,29723,8878,9787,6612,1691,309,62,12,3,0,0,0,0
5800,29624,8999,9809,6579,1704,280,68,13,1,0,0,0,0
5810,29645,8959,9770,6701,1633,297,52,15,4,1,0,0,0
5820,29677,8978,9718,6616,1714,306,52,11,5,0,0,0,0
5830,29649,9017,9696,6665,1680,287,65,16,2,0,0,0,0
5840,29767,8818,9730,6742,1634,298,70,17,1,0,0,0,0
5850,29771,8855,9701,6658,1720,290,62,16,4,0,0,0,0
5860,29748,8868,9770,6602,1689,309,76,14,1,0,0,0,0
5870,29711,8906,9791,6595,1682,301,70,17,4,0,0,0,0
5880,29625,9003,9830,6556,1675,301,70,15,2,0,0,0,0
5890,29640,8951,9849,6561,1727,273,63,11,1,1,0,0,0
5900,29689,8885,9804,6690,1618,311,74,5,1,0,0,0,0
5910,29703,8931,9723,6656,1683,299,72,7,3,0,0,0,0
5920,29668,8938,9848,6554,1670,308,80,7,4,0,0,0,0
5930,29628,9014,9776,6628,1621,328,71,11,0,0,0,0,0
5940,29711,8833,9873,6631,1643,299,72,14,1,0,0,0,0
5950,29671,8935,9769,6685,1639,294,68,13,3,0,0,0,0
5960,29813,8796,9717,6665,1693,302,72,15,3,1,0,0,0
5970,29735,8859,9791,6626,1677,307,61,19,2,0,0,0,0
5980,29626,8934,9886,6613,1655,284,64,12,3,0,0,0,0
5990,29692,8919,9818,6549,1709,311,69,10,0,0,0,0,0
6000,29781,8716,9926,6595,1676,296,72,12,3,0,0,0,0
6010,29761,8830,9778,6614,1720,289,72,12,1,0,0,0,0
6020,29790,8779,9794,6641,1666,330,67,9,1,0,0,0,0
6030,29841,8757,9739,6609,1740,308,67,15,1,0,0,0,0
6040,29735,8863,9861,6510,1684,328,86,10,0,0,0,0,0
6050,29685,8947,9785,6584,1672,321,68,13,2,0,0,0,0
6060,29690,8853,9860,6667,1620,309,70,6,2,0,0,0,0
6070,29674,8977,9757,6588,1682,314,72,12,1,0,0,0,0
6080,29663,8969,9799,6574,1669,325,61,15,2,0,0,0,0
6090,29730,8884,9753,6667,1635,327,60,17,4,0,0,0,0
6100,29707,8904,9738,6711,1630,301,70,10,5,1,0,0,0
6110,29740,8833,9803,6685,1612,314,66,23,1,0,0,0,0
6120,29659,8955,9765,6699,1607,298,83,9,2,0,0,0,0
6130,29670,8948,9723,6717,1648,299,60,11,1,0,0,0,0
6140,29638,8953,9869,6587,1639,301,73,12,3,2,0,0,0
6150,29666,8892,9866,6644,1633,290,67,17,0,2,0,0,0
6160,29645,8972,9796,6621,1661,306,59,14,3,0,0,0,0
6170,29729,8874,9785,6634,1648,323,68,12,4,0,0,0,0
6180,29750,8922,9669,6614,1733,306,69,13,1,0,0,0,0
6190,29620,9043,9784,6570,1647,322,79,12,0,0,0,0,0
6200,29725,8921,9738,6596,1689,329,64,13,2,0,0,0,0
6210,29602,8985,9892,6562,1656,302,62,12,4,0,0,0,0
6220,29744,8813,9884,6521,1740,293,66,16,0,0,0,0,0
6230,29658,8939,9814,6617,1684,290,58,11,6,0,0,0,0
6240,29717,8951,9726,6566,1713,315,75,13,1,0,0,0,0
6250,29692,8956,9724,6627,1699,297,67,12,2,1,0,0,0
6260,29632,9007,9789,6606,1662,284,79,13,4,1,0,0,0
6270,29579,9053,9750,6693,1659,268,60,11,4,0,0,0,0
6280,29592,9015,9828,6618,1669,272,67,14,2,0,0,0,0
6290,29639,8985,9757,6665,1661,294,64,11,1,0,0,0,0
6300,29636,8961,9805,6651,1664,282,61,15,2,0,0,0,0
6310,29720,8805,9870,6655,1667,279,67,11,2,1,0,0,0
6320,29728,8860,9784,6645,1694,276,76,11,2,1,0,0,0
6330,29647,8936,9854,6592,1682,290,57,15,4,0,0,0,0
6340,29712,8849,9849,6619,1666,302,62,17,1,0,0,0,0
6350,29651,8936,9855,6569,1701,291,57,14,2,1,0,0,0
6360,29597,8945,9966,6560,1642,276,69,18,4,0,0,0,0
6370,29631,8920,9935,6558,1647,305,68,12,1,0,0,0,0
6380,29702,8895,9816,6611,1660,307,66,15,4,1,0,0,0
6390,29729,8861,9811,6605,1680,307,67,15,1,1,0,0,0
6400,29709,8885,9768,6703,1615,310,75,9,3,0,0,0,0
6410,29802,8766,9710,6751,1690,287,56,13,2,0,0,0,0
6420,29779,8811,9759,6681,1645,312,72,13,4,0,1,0,0
6430,29769,8790,9807,6657,1672,294,74,12,2,0,0,0,0
6440,29670,8940,9788,6656,1633,299,74,15,1,1,0,0,0
6450,29699,8892,9819,6609,1666,311,69,11,0,0,1,0,0
6460,29660,8955,9813,6589,1680,292,73,12,0,3,0,0,0
6470,29628,8926,9936,6538,1675,295,67,9,2,1,0,0,0
6480,29606,9031,9819,6570,1663,298,76,12,2,0,0,0,0
6490,29648,8971,9826,6562,1695,284,75,12,3,0,1,0,0
6500,29662,8988,9779,6570,1687,297,75,14,5,0,0,0,0
6510,29680,8977,9693,6672,1690,278,65,18,4,0,0,0,0
6520,29730,8809,9895,6569,1692,309,59,8,6,0,0,0,0
6530,29754,8839,9785,6602,1728,285,67,14,2,1,0,0,0
6540,29714,8885,9782,6620,1715,273,76,10,1,1,0,0,0
6550,29649,8953,9787,6659,1672,280,60,12,4,1,0,0,0
6560,29604,9022,9811,6604,1670,284,60,17,4,0,1,0,0
6570,29624,8980,9887,6497,1718,293,58,15,3,2,0,0,0
6580,29679,8947,9734,6660,1704,277,57,15,3,0,1,0,0
6590,29661,8924,9858,6573,1688,294,61,15,2,1,0,0,0
6600,29701,8871,9870,6543,1717,299,61,12,3,0,0,0,0
6610,29731,8824,9791,6697,1684,277,54,17,2,0,0,0,0
6620,29689,8885,9854,6606,1652,308,67,12,4,0,0,0,0
6630,29680,8913,9818,6632,1640,316,62,10,4,2,0,0,0
6640,29682,8920,9801,6643,1637,308,66,18,2,0,0,0,0
6650,29674,8946,9780,6624,1670,302,64,12,4,1,0,0,0
6660,29741,8907,9694,6660,1690,292,73,17,2,1,0,0,0
6670,29746,8881,9752,6622,1668,316,75,13,3,1,0,0,0
6680,29713,8862,9801,6663,1657,309,55,15,2,0,0,0,0
6690,29769,8898,9620,6727,1658,324,64,15,1,1,0,0,0
6700,29722,8931,9702,6618,1725,303,63,10,2,1,0,0,0
6710,29717,8910,9760,6611,1673,334,54,16,2,0,0,0,0
6720,29635,8916,9867,6677,1615,290,57,16,4,0,0,0,0
6730,29733,8827,9806,6677,1656,306,57,10,4,1,0,0,0
6740,29750,8791,9918,6536,1676,317,73,13,3,0,0,0,0
6750,29732,8821,9857,6616,1658,314,64,13,1,1,0,0,0
6760,29720,8893,9745,6675,1657,302,66,17,2,0,0,0,0
6770,29725,8831,9849,6618,1676,296,68,10,4,0,0,0,0
6780,29706,8847,9870,6608,1658,308,70,7,2,1,0,0,0
6790,29611,9026,9797,6612,1630,325,60,13,2,1,0,0,0
6800,29623,8965,9858,6595,1670,279,74,12,1,0,0,0,0
6810,29656,8998,9774,6557,1707,300,66,16,3,0,0,0,0
6820,29684,8881,9862,6611,1643,324,59,11,2,0,0,0,0
6830,29659,8916,9871,6564,1706,278,71,9,3,0,0,0,0
6840,29701,8894,9770,6695,1632,299,69,15,2,0,0,0,0
6850,29662,8869,9895,6610,1708,261,57,11,4,0,0,0,0
6860,29653,8964,9770,6642,1693,270,73,9,3,0,0,0,0
6870,29629,8968,9833,6609,1661,305,60,9,3,0,0,0,0
6880,29680,8945,9751,6679,1633,297,70,20,2,0,0,0,0
6890,29742,8818,9815,6674,1642,295,74,16,1,0,0,0,0
6900,29738,8800,9869,6615,1682,293,63,13,4,0,0,0,0
6910,29697,8864,9848,6649,1618,319,72,9,1,0,0,0,0
6920,29685,8891,9817,6664,1639,294,77,8,2,0,0,0,0
6930,29758,8766,9841,6669,1685,282,64,8,4,0,0,0,0
6940,29690,8929,9705,6763,1592,318,71,8,0,1,0,0,0
6950,29740,8848,9802,6601,1705,300,69,10,0,2,0,0,0
6960,29655,8961,9777,6660,1630,312,73,8,1,0,0,0,0
6970,29729,8859,9778,6667,1656,300,79,9,0,0,0,0,0
6980,29647,8903,9894,6588,1680,299,57,7,2,0,0,0,0
6990,29665,8934,9854,6574,1643,318,75,11,3,0,0,0,0
7000,29637,9001,9796,6567,1689,308,69,7,3,0,0,0,0
