iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
2000,1540847935041,27304,-1.012138007e+06,703,2303,4157,5603,53,50,45368,10591,1076,42,0,0,0
2010,1540848255637,27329,-1.010745485e+06,732,2277,3960,5542,70,54,45569,10420,1049,39,0,0,0
2020,1540848575124,27346,-1.011006756e+06,788,2194,3971,5595,46,66,45538,10451,1055,33,0,0,0
2030,1540848894697,27276,-1.011930218e+06,746,2278,3965,5658,45,78,45426,10561,1061,29,0,0,0
2040,1540849217294,27277,-1.011423247e+06,698,2323,4013,5539,51,58,45521,10469,1050,35,2,0,0
2050,1540849541207,27302,-1.011170775e+06,583,2198,4085,5742,42,55,45538,10410,1092,37,0,0,0
2060,1540849864102,27291,-1.011449588e+06,601,2218,4111,5643,49,69,45496,10503,1046,32,0,0,0
2070,1540850182756,27442,-1.010039537e+06,594,2259,4111,5420,58,59,45642,10400,1004,31,0,0,0
2080,1540850503919,27344,-1.011784051e+06,740,2349,4055,5500,59,50,45464,10513,1060,40,0,0,0
2090,1540850821455,27229,-1.012049741e+06,697,2401,4060,5538,49,66,45452,10478,1111,33,3,0,0
2100,1540851140410,27291,-1.011059766e+06,681,2403,3950,5537,64,47,45457,10595,988,37,0,0,0
2110,1540851444177,27269,-1.011851750e+06,791,2434,3978,5468,66,75,45416,10553,1065,43,0,0,0
2120,1540851749289,27292,-1.011811273e+06,830,2313,4060,5477,56,55,45423,10553,1065,36,0,0,0
2130,1540852066136,27252,-1.011550235e+06,814,2325,3976,5560,65,42,45393,10624,1023,36,1,0,0
2140,1540852382912,27273,-1.011950890e+06,793,2260,4114,5534,66,61,45381,10603,1054,39,0,0,0
2150,1540852702812,27246,-1.011597628e+06,748,2251,4088,5624,59,74,45386,10568,1093,30,0,0,0
2160,1540853022018,27285,-1.011028937e+06,665,2234,4120,5441,67,57,45552,10498,995,32,0,0,0
2170,1540853332531,27354,-1.010660504e+06,768,2185,4109,5418,50,53,45563,10479,1001,34,0,0,0
2180,1540853647493,27380,-1.010780276e+06,722,2238,4080,5437,55,65,45559,10469,1019,30,0,0,0
2190,1540853993813,27357,-1.011786026e+06,758,2282,4110,5492,61,57,45441,10541,1066,29,0,0,0
2200,1540854336737,27355,-1.011290095e+06,724,2198,4108,5502,65,68,45525,10481,1029,42,0,0,0
2210,1540854646210,27298,-1.011773070e+06,656,2121,4169,5691,65,57,45428,10568,1052,29,0,0,0
2220,1540854958387,27250,-1.011714180e+06,634,2183,4168,5702,57,62,45373,10631,1044,29,0,0,0
2230,1540855285997,27329,-1.011304424e+06,827,2116,4055,5646,73,46,45431,10562,1051,33,0,0,0
2240,1540855609672,27306,-1.011762392e+06,781,2157,4229,5518,62,62,45457,10460,1132,27,1,0,0
2250,1540855916910,27363,-1.011735870e+06,732,2127,4254,5503,59,61,45499,10452,1094,32,0,0,0
2260,1540856227763,27310,-1.012169537e+06,782,2232,4216,5444,71,63,45471,10444,1122,40,0,0,0
2270,1540856555994,27204,-1.012272379e+06,698,2203,4303,5523,51,49,45454,10455,1132,36,0,0,0
2280,1540856885359,27162,-1.013124827e+06,704,2288,4182,5692,51,66,45249,10716,1070,41,1,0,0
2290,1540857193872,27147,-1.013383222e+06,688,2234,4273,5677,60,58,45283,10636,1120,38,0,0,0
2300,1540857505013,27271,-1.012315168e+06,874,2285,4111,5548,48,64,45337,10584,1122,34,0,0,0
2310,1540857814007,27291,-1.012533389e+06,778,2322,4147,5491,64,70,45337,10634,1080,26,0,0,0
2320,1540858125871,27313,-1.011329704e+06,777,2238,4066,5504,53,40,45553,10402,1090,32,0,0,0
2330,1540858452471,27478,-1.010750672e+06,706,2299,4053,5410,50,61,45595,10415,1037,30,0,0,0
2340,1540858778896,27341,-1.010298914e+06,654,2245,4027,5421,62,58,45648,10421,978,30,0,0,0
2350,1540859087503,27376,-1.010947852e+06,722,2339,3943,5513,58,57,45561,10433,1050,33,0,0,0
2360,1540859395567,27335,-1.011014517e+06,658,2207,4145,5539,57,50,45518,10497,1027,35,0,0,0
2370,1540859700193,27423,-1.011196861e+06,700,2274,4080,5520,56,57,45524,10445,1082,26,0,0,0
2380,1540860004033,27286,-1.011421602e+06,700,2202,4250,5494,56,49,45474,10484,1091,27,1,0,0
2390,1540860314170,27298,-1.011588125e+06,735,2268,4182,5467,58,60,45462,10498,1080,36,1,0,0
2400,1540860623484,27286,-1.011494860e+06,772,2057,4291,5494,60,58,45426,10602,1018,30,1,0,0
2410,1540860932063,27254,-1.012403976e+06,809,2136,4260,5538,57,67,45400,10527,1110,40,0,0,0
2420,1540861238486,27321,-1.011941252e+06,733,2208,4337,5438,47,58,45404,10551,1096,26,0,0,0
2430,1540861536840,27443,-1.010833033e+06,710,2222,4225,5282,61,63,45611,10404,1028,33,1,0,0
