iteration,0,1,2,3,4,5,6,7
2570,2031,6118,1682,158,11,0,0,0
2580,2037,6115,1672,166,7,3,0,0
2590,2038,6118,1665,166,11,2,0,0
2600,2006,6163,1668,152,10,1,0,0
2610,2009,6166,1653,161,10,1,0,0
2620,2022,6134,1677,156,11,0,0,0
2630,2011,6149,1675,160,4,1,0,0
2640,2012,6146,1682,150,10,0,0,0
2650,2020,6137,1676,158,8,1,0,0
2660,2030,6109,1700,154,6,1,0,0
2670,2034,6109,1688,161,8,0,0,0
2680,2018,6133,1690,150,8,1,0,0
2690,2015,6132,1700,144,9,0,0,0
2700,2006,6149,1691,147,7,0,0,0
2710,1999,6167,1680,144,9,1,0,0
2720,2011,6158,1661,160,10,0,0,0
2730,2023,6135,1667,169,6,0,0,0
2740,1995,6175,1671,153,6,0,0,0
2750,1963,6228,1662,140,7,0,0,0
2760,1949,6267,1624,155,5,0,0,0
2770,1960,6249,1633,147,11,0,0,0
2780,1966,6250,1613,160,11,0,0,0
2790,1932,6305,1604,149,10,0,0,0
2800,1968,6244,1618,160,10,0,0,0
2810,1965,6241,1630,157,7,0,0,0
2820,1987,6201,1649,151,12,0,0,0
2830,2006,6167,1658,159,10,0,0,0
2840,1973,6234,1622,162,9,0,0,0
2850,1966,6243,1625,157,9,0,0,0
2860,1974,6225,1640,149,12,0,0,0
2870,1986,6211,1633,158,11,1,0,0
2880,1982,6210,1643,156,9,0,0,0
2890,1983,6210,1641,156,10,0,0,0
2900,1963,6248,1624,156,9,0,0,0
2910,1965,6243,1629,153,10,0,0,0
2920,1961,6247,1633,149,10,0,0,0
2930,1962,6249,1626,153,10,0,0,0
2940,1980,6221,1629,159,11,0,0,0
2950,1989,6205,1633,163,10,0,0,0
2960,2032,6108,1696,156,8,0,0,0
2970,1983,6216,1632,157,11,1,0,0
2980,1992,6199,1637,162,9,1,0,0
2990,1996,6186,1653,154,10,0,1,0
3000,1999,6165,1685,140,10,1,0,0
3010,1999,6186,1640,166,9,0,0,0
3020,1980,6211,1647,153,9,0,0,0
3030,1966,6236,1640,148,10,0,0,0
3040,1973,6210,1668,142,7,0,0,0
3050,1969,6235,1632,155,9,0,0,0
3060,1968,6221,1659,147,5,0,0,0
3070,1964,6244,1634,145,12,1,0,0
3080,1964,6245,1625,159,7,0,0,0
3090,1954,6257,1632,149,8,0,0,0
3100,1957,6246,1645,144,8,0,0,0
3110,1946,6278,1614,154,8,0,0,0
3120,1933,6286,1633,144,4,0,0,0
3130,1980,6194,1677,144,5,0,0,0
3140,1986,6192,1666,148,8,0,0,0
3150,1997,6169,1682,141,11,0,0,0
3160,1980,6192,1685,134,9,0,0,0
3170,1983,6198,1672,132,13,2,0,0
3180,1996,6173,1676,145,10,0,0,0
3190,2000,6143,1723,125,9,0,0,0
3200,1993,6169,1689,143,6,0,0,0
3210,2003,6152,1694,144,7,0,0,0
3220,1969,6210,1682,131,7,1,0,0
3230,1953,6254,1643,140,10,0,0,0
3240,1953,6265,1619,155,8,0,0,0
3250,1982,6208,1650,149,10,1,0,0
3260,1982,6208,1648,152,10,0,0,0
3270,1971,6221,1655,143,10,0,0,0
3280,1976,6226,1629,160,9,0,0,0
3290,1982,6201,1661,147,9,0,0,0
3300,1971,6220,1654,148,7,0,0,0
3310,1959,6249,1635,147,10,0,0,0
3320,1929,6306,1617,134,12,2,0,0
3330,1930,6299,1621,141,9,0,0,0
3340,1967,6218,1671,136,8,0,0,0
3350,2012,6136,1705,135,11,1,0,0
3360,1975,6209,1667,139,10,0,0,0
3370,1968,6213,1676,137,6,0,0,0
3380,1971,6208,1675,142,4,0,0,0
3390,1992,6170,1691,141,5,1,0,0
3400,1998,6162,1690,142,8,0,0,0
3410,1999,6168,1679,144,8,2,0,0
3420,1985,6186,1675,152,2,0,0,0
3430,1977,6207,1659,153,4,0,0,0
3440,1949,6251,1657,137,6,0,0,0
3450,1982,6203,1654,156,4,1,0,0
3460,1992,6198,1642,156,10,2,0,0
3470,2001,6171,1665,153,10,0,0,0
3480,1991,6194,1651,152,12,0,0,0
3490,1963,6248,1630,144,15,0,0,0
3500,1928,6312,1606,140,14,0,0,0
3510,1924,6318,1604,142,12,0,0,0
3520,1933,6300,1611,146,10,0,0,0
3530,1923,6324,1597,143,12,1,0,0
3540,1935,6296,1612,148,9,0,0,0
3550,1931,6304,1608,148,9,0,0,0
3560,1966,6254,1606,162,12,0,0,0
3570,1995,6194,1633,172,6,0,0,0
3580,1976,6216,1647,154,7,0,0,0
3590,2004,6173,1656,154,12,1,0,0
3600,2003,6171,1659,157,10,0,0,0
3610,1984,6207,1644,155,10,0,0,0
3620,1967,6230,1648,146,9,0,0,0
3630,1988,6184,1678,141,8,1,0,0
3640,1978,6212,1654,144,12,0,0,0
3650,1973,6226,1633,164,4,0,0,0
3660,1951,6262,1634,143,9,1,0,0
3670,1964,6237,1649,136,13,1,0,0
3680,1960,6236,1656,140,8,0,0,0
3690,1969,6222,1661,136,12,0,0,0
3700,1953,6252,1642,148,5,0,0,0
3710,1944,6275,1626,148,6,1,0,0
3720,1947,6257,1652,137,7,0,0,0
3730,1958,6242,1649,144,7,0,0,0
3740,1956,6236,1665,138,5,0,0,0
3750,1956,6242,1656,138,8,0,0,0
3760,1951,6254,1649,136,10,0,0,0
3770,1966,6227,1657,142,7,1,0,0
3780,1987,6193,1663,148,8,1,0,0
3790,1989,6192,1656,156,7,0,0,0
3800,1965,6242,1630,155,7,1,0,0
3810,1958,6251,1639,137,15,0,0,0
3820,1966,6222,1668,134,10,0,0,0
3830,1978,6196,1681,138,7,0,0,0
3840,1953,6247,1654,139,7,0,0,0
3850,1945,6257,1658,133,7,0,0,0
3860,1981,6182,1701,129,6,1,0,0
3870,2014,6123,1719,137,7,0,0,0
3880,1999,6167,1674,155,5,0,0,0
3890,1987,6192,1663,151,6,1,0,0
3900,2012,6140,1695,142,11,0,0,0
3910,2031,6111,1691,161,6,0,0,0
3920,2012,6148,1676,156,8,0,0,0
3930,2014,6163,1642,171,10,0,0,0
3940,1981,6205,1656,149,9,0,0,0
3950,1981,6208,1648,156,7,0,0,0
3960,2015,6145,1673,159,8,0,0,0
3970,2016,6147,1670,156,10,1,0,0
3980,1985,6208,1638,160,9,0,0,0
3990,1986,6182,1686,138,8,0,0,0
4000,2006,6151,1687,150,5,1,0,0
4010,2002,6161,1675,159,3,0,0,0
4020,1985,6204,1641,166,4,0,0,0
4030,1983,6203,1647,165,2,0,0,0
4040,2008,6172,1643,166,11,0,0,0
4050,2033,6123,1665,169,10,0,0,0
4060,1998,6189,1638,165,10,0,0,0
4070,1999,6182,1646,167,5,1,0,0
4080,1999,6181,1648,165,7,0,0,0
4090,1983,6219,1619,173,6,0,0,0
4100,1960,6252,1625,154,9,0,0,0
4110,1956,6266,1610,158,10,0,0,0
4120,1965,6236,1639,154,6,0,0,0
4130,1973,6221,1647,152,6,1,0,0
4140,1974,6234,1619,164,9,0,0,0
4150,1994,6197,1630,173,6,0,0,0
4160,1994,6194,1643,156,13,0,0,0
4170,2016,6146,1671,157,9,1,0,0
4180,2030,6128,1660,176,6,0,0,0
4190,2015,6145,1675,155,10,0,0,0
4200,2030,6119,1681,161,9,0,0,0
4210,2060,6079,1674,175,12,0,0,0
4220,2020,6143,1665,162,9,1,0,0
4230,1984,6216,1626,165,8,1,0,0
4240,1971,6244,1612,162,9,2,0,0
4250,1985,6212,1629,166,8,0,0,0
4260,1970,6237,1628,154,10,1,0,0
4270,2002,6159,1685,146,7,1,0,0
4280,2010,6137,1706,138,8,1,0,0
4290,1984,6195,1669,142,9,1,0,0
4300,2001,6169,1671,147,12,0,0,0
4310,2002,6179,1650,155,14,0,0,0
4320,1982,6191,1680,139,8,0,0,0
4330,1987,6183,1681,141,8,0,0,0
4340,1992,6177,1679,143,9,0,0,0
4350,2014,6136,1698,140,12,0,0,0
4360,2011,6155,1670,152,11,1,0,0
4370,2005,6150,1691,148,6,0,0,0
4380,2023,6133,1669,171,4,0,0,0
4390,2007,6161,1664,161,7,0,0,0
4400,2014,6163,1643,170,9,1,0,0
4410,2014,6169,1633,171,13,0,0,0
4420,2025,6139,1658,167,11,0,0,0
4430,2020,6146,1658,166,10,0,0,0
4440,2020,6137,1674,161,8,0,0,0
4450,2029,6129,1662,173,7,0,0,0
4460,2017,6149,1660,165,9,0,0,0
4470,2006,6164,1662,160,8,0,0,0
4480,2023,6142,1655,172,8,0,0,0
4490,2004,6157,1679,155,5,0,0,0
4500,1952,6244,1662,136,6,0,0,0
4510,1931,6283,1650,127,9,0,0,0
4520,1948,6246,1669,132,5,0,0,0
4530,1958,6246,1642,147,6,1,0,0
4540,1928,6286,1648,134,4,0,0,0
4550,1951,6243,1668,131,7,0,0,0
4560,2019,6119,1713,141,8,0,0,0
4570,1994,6171,1680,151,4,0,0,0
4580,2002,6172,1659,158,9,0,0,0
4590,2015,6150,1660,170,5,0,0,0
4600,2000,6180,1646,168,6,0,0,0
4610,1976,6222,1635,160,7,0,0,0
4620,1989,6181,1679,143,8,0,0,0
4630,2000,6148,1710,136,6,0,0,0
4640,2010,6153,1672,157,8,0,0,0
4650,2007,6159,1671,153,10,0,0,0
4660,2024,6133,1674,158,10,1,0,0
4670,2035,6123,1665,161,16,0,0,0
4680,2017,6128,1704,140,11,0,0,0
4690,1992,6184,1665,150,9,0,0,0
4700,1958,6242,1650,142,8,0,0,0
4710,1956,6246,1644,150,4,0,0,0
4720,1980,6218,1631,164,7,0,0,0
4730,1986,6194,1660,154,6,0,0,0
4740,1973,6230,1633,152,12,0,0,0
4750,1976,6223,1632,164,4,1,0,0
4760,1987,6199,1648,159,7,0,0,0
4770,1997,6181,1656,157,9,0,0,0
4780,2012,6141,1690,150,6,1,0,0
4790,2008,6150,1683,152,7,0,0,0
4800,1986,6182,1688,135,8,1,0,0
4810,1965,6238,1637,152,8,0,0,0
4820,1957,6250,1640,143,9,1,0,0
4830,1963,6240,1644,140,13,0,0,0
4840,1980,6215,1640,156,8,1,0,0
4850,1992,6185,1666,145,12,0,0,0
4860,2008,6161,1666,153,12,0,0,0
4870,2015,6136,1695,142,12,0,0,0
4880,2007,6158,1674,150,11,0,0,0
4890,1977,6224,1633,154,12,0,0,0
4900,1945,6275,1623,149,8,0,0,0
4910,1938,6283,1624,151,4,0,0,0
4920,1950,6271,1613,161,5,0,0,0
4930,1983,6218,1624,166,9,0,0,0
4940,1960,6250,1625,161,3,1,0,0
4950,1969,6231,1642,147,11,0,0,0
4960,1978,6209,1653,155,5,0,0,0
4970,1996,6185,1649,163,7,0,0,0
4980,1977,6222,1635,156,10,0,0,0
4990,2037,6131,1641,178,12,1,0,0
5000,2034,6119,1669,169,9,0,0,0
5010,1978,6210,1650,158,4,0,0,0
5020,2000,6162,1681,153,3,1,0,0
5030,1977,6203,1667,149,4,0,0,0
5040,1989,6195,1647,165,4,0,0,0
5050,1966,6235,1635,161,3,0,0,0
5060,1975,6217,1647,156,4,1,0,0
5070,1957,6251,1631,157,4,0,0,0
5080,1963,6227,1662,143,5,0,0,0
5090,1981,6199,1666,147,7,0,0,0
5100,2013,6151,1665,165,6,0,0,0
5110,2034,6094,1712,158,2,0,0,0
5120,2022,6133,1675,163,7,0,0,0
5130,2027,6118,1688,162,5,0,0,0
5140,2037,6100,1697,158,8,0,0,0
5150,2029,6123,1678,159,11,0,0,0
5160,1993,6177,1675,147,8,0,0,0
5170,1986,6197,1658,149,10,0,0,0
5180,1981,6199,1668,143,9,0,0,0
5190,1998,6166,1682,146,8,0,0,0
5200,2015,6149,1666,161,9,0,0,0
5210,2012,6151,1668,163,6,0,0,0
5220,1978,6221,1632,161,8,0,0,0
5230,2010,6163,1656,160,10,1,0,0
5240,2025,6122,1691,153,8,1,0,0
5250,1999,6164,1683,147,6,1,0,0
5260,1982,6210,1642,159,6,1,0,0
5270,1978,6229,1614,173,6,0,0,0
5280,1967,6241,1626,157,9,0,0,0
5290,1958,6248,1638,148,8,0,0,0
5300,1962,6259,1603,169,7,0,0,0
5310,1968,6226,1650,150,6,0,0,0
5320,1945,6274,1622,154,5,0,0,0
5330,1960,6248,1633,151,7,1,0,0
5340,1979,6203,1661,153,4,0,0,0
5350,1946,6274,1618,158,4,0,0,0
5360,1941,6280,1622,152,5,0,0,0
5370,1952,6267,1621,150,9,1,0,0
5380,1966,6248,1617,159,9,1,0,0
5390,1946,6284,1607,151,11,1,0,0
5400,1966,6255,1598,175,6,0,0,0
5410,1973,6228,1633,158,8,0,0,0
5420,1966,6242,1627,156,9,0,0,0
5430,1984,6215,1627,165,9,0,0,0
5440,1967,6239,1625,165,4,0,0,0
5450,1943,6284,1609,158,6,0,0,0
5460,1948,6269,1625,151,7,0,0,0
5470,1944,6273,1632,142,8,1,0,0
5480,1915,6321,1618,141,5,0,0,0
5490,1891,6374,1589,136,10,0,0,0
5500,1919,6327,1598,148,7,1,0,0
5510,1957,6259,1620,155,9,0,0,0
5520,1937,6292,1614,148,9,0,0,0
5530,1945,6271,1631,145,8,0,0,0
5540,1936,6297,1606,153,8,0,0,0
5550,1957,6253,1633,147,10,0,0,0
5560,1984,6204,1650,152,10,0,0,0
5570,1997,6199,1624,167,13,0,0,0
5580,1985,6233,1590,181,11,0,0,0
5590,1982,6219,1629,157,13,0,0,0
5600,1978,6229,1623,155,15,0,0,0
5610,1950,6290,1583,164,13,0,0,0
5620,1948,6278,1610,154,10,0,0,0
5630,1977,6220,1640,153,9,1,0,0
5640,1979,6214,1642,158,7,0,0,0
5650,1981,6209,1648,153,9,0,0,0
5660,1979,6234,1607,169,10,1,0,0
5670,2028,6141,1649,169,11,2,0,0
5680,2016,6135,1690,151,8,0,0,0
5690,2001,6171,1665,153,10,0,0,0
5700,1990,6200,1643,154,13,0,0,0
5710,1963,6234,1651,144,8,0,0,0
5720,1990,6194,1653,152,11,0,0,0
5730,2000,6176,1659,155,9,1,0,0
5740,2004,6182,1636,166,12,0,0,0
5750,2030,6125,1672,161,12,0,0,0
5760,2043,6089,1706,150,11,1,0,0
5770,2054,6088,1674,172,12,0,0,0
5780,1999,6181,1653,155,12,0,0,0
5790,1996,6185,1654,154,10,1,0,0
5800,1989,6185,1672,145,9,0,0,0
5810,1975,6220,1644,152,9,0,0,0
5820,1953,6261,1629,147,10,0,0,0
5830,1955,6264,1617,154,10,0,0,0
5840,1962,6244,1635,150,9,0,0,0
5850,1997,6190,1636,170,7,0,0,0
5860,2022,6139,1664,167,8,0,0,0
5870,2018,6135,1682,159,6,0,0,0
5880,2019,6134,1679,164,4,0,0,0
5890,2012,6153,1663,167,5,0,0,0
5900,2019,6136,1678,160,7,0,0,0
5910,2018,6140,1669,170,3,0,0,0
5920,2032,6133,1649,175,11,0,0,0
5930,2028,6132,1662,169,8,1,0,0
5940,2044,6106,1668,170,12,0,0,0
5950,2047,6100,1672,171,8,1,1,0
5960,2046,6107,1662,172,12,1,0,0
5970,2007,6183,1629,165,16,0,0,0
5980,2012,6171,1634,171,12,0,0,0
5990,1976,6214,1651,152,7,0,0,0
6000,2007,6177,1640,161,15,0,0,0
6010,2013,6168,1636,172,11,0,0,0
6020,2050,6093,1678,167,10,2,0,0
6030,2060,6085,1663,179,13,0,0,0
6040,2037,6118,1667,164,14,0,0,0
