iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
46960,1545881183982,17763,-5.767469025e+05,7640,664,107,337,54,134,307,97,30711,8729,298,5,0,0,0,0,0
46970,1545881186479,17802,-5.753792324e+05,7533,627,120,274,53,114,264,84,30960,8500,280,3,0,0,0,0,0
46980,1545881189011,17904,-5.741921876e+05,7384,552,88,299,61,111,292,61,31156,8328,257,2,0,0,0,0,0
46990,1545881191359,17923,-5.735334815e+05,7227,599,104,310,55,118,240,76,31294,8175,268,6,0,0,0,0,0
47000,1545881193969,17743,-5.749537768e+05,7495,558,108,285,70,136,267,63,31011,8482,250,0,0,0,0,0,0
47010,1545881196441,17847,-5.744967032e+05,7589,578,93,250,56,122,241,64,31001,8491,251,0,0,0,0,0,0
47020,1545881198791,17805,-5.760053554e+05,7705,542,109,292,60,127,301,83,30791,8689,259,4,0,0,0,0,0
47030,1545881201110,17737,-5.753322893e+05,7761,489,120,274,53,120,286,73,30816,8682,242,2,1,0,0,0,0
47040,1545881203452,17877,-5.768510261e+05,7635,528,133,350,68,185,304,72,30783,8649,307,4,0,0,0,0,0
47050,1545881205729,17833,-5.767416684e+05,7697,510,142,298,50,152,354,80,30741,8722,279,1,0,0,0,0,0
47060,1545881208075,17825,-5.769563722e+05,7719,511,103,334,64,149,367,101,30693,8761,280,9,0,0,0,0,0
47070,1545881210338,17812,-5.754801587e+05,7513,549,125,331,44,121,290,71,30973,8498,270,2,0,0,0,0,0
47080,1545881212710,17847,-5.757928784e+05,7568,516,137,317,60,127,319,75,30909,8553,277,4,0,0,0,0,0
47090,1545881215035,17844,-5.755975821e+05,7494,537,131,292,57,128,308,96,30997,8455,285,6,0,0,0,0,0
47100,1545881218017,17802,-5.765988356e+05,7714,556,118,312,50,156,316,111,30723,8712,303,5,0,0,0,0,0
47110,1545881220230,17912,-5.763450696e+05,7511,648,107,341,55,135,331,98,30841,8579,322,1,0,0,0,0,0
47120,1545881222544,17838,-5.764946449e+05,7604,675,137,336,66,138,274,71,30769,8655,311,8,0,0,0,0,0
47130,1545881225007,17858,-5.752124768e+05,7421,626,114,316,47,129,315,80,30985,8471,284,3,0,0,0,0,0
47140,1545881227473,17895,-5.755323576e+05,7408,567,172,348,64,132,279,81,30996,8449,292,6,0,0,0,0,0
47150,1545881229905,17802,-5.754346839e+05,7282,644,169,313,54,149,265,78,31079,8377,284,3,0,0,0,0,0
47160,1545881232352,17744,-5.752048365e+05,7424,576,145,310,63,112,299,88,31041,8391,307,4,0,0,0,0,0
47170,1545881234814,17834,-5.760987007e+05,7595,553,142,316,50,143,302,86,30842,8618,280,3,0,0,0,0,0
47180,1545881237267,17879,-5.748679204e+05,7399,528,119,308,54,122,315,65,31086,8408,245,4,0,0,0,0,0
47190,1545881239435,17797,-5.756501167e+05,7469,576,128,331,58,111,316,76,30982,8463,292,6,0,0,0,0,0
47200,1545881241988,17764,-5.763147448e+05,7652,588,116,298,48,124,308,100,30794,8665,283,1,0,0,0,0,0
47210,1545881244489,17867,-5.753405846e+05,7575,596,119,266,49,131,263,82,30942,8527,268,6,0,0,0,0,0
47220,1545881246985,17755,-5.756001541e+05,7597,619,132,275,62,132,280,72,30870,8580,290,3,0,0,0,0,0
47230,1545881249200,17857,-5.748672383e+05,7395,569,137,224,72,134,286,93,31082,8415,243,3,0,0,0,0,0
47240,1545881251428,17871,-5.751811911e+05,7559,521,139,288,59,134,263,73,30994,8465,281,3,0,0,0,0,0
47250,1545881253597,17793,-5.758426104e+05,7489,601,150,310,64,152,297,79,30905,8538,296,4,0,0,0,0,0
47260,1545881255955,17793,-5.765731989e+05,7687,554,139,384,57,128,287,72,30738,8709,289,7,0,0,0,0,0
47270,1545881258456,17822,-5.759805300e+05,7593,549,119,370,49,128,311,72,30848,8606,282,7,0,0,0,0,0
47280,1545881260912,17784,-5.754989650e+05,7498,561,138,363,47,97,280,75,30977,8478,284,3,1,0,0,0,0
47290,1545881263285,17810,-5.769805732e+05,7568,576,160,320,53,153,407,68,30779,8625,337,2,0,0,0,0,0
47300,1545881265730,17825,-5.760521552e+05,7672,495,139,319,49,171,337,69,30791,8658,289,5,0,0,0,0,0
47310,1545881268160,17833,-5.753463926e+05,7333,560,144,340,39,146,354,91,31029,8423,289,2,0,0,0,0,0
47320,1545881270643,17823,-5.760913731e+05,7400,559,186,341,47,119,351,109,30950,8480,307,6,0,0,0,0,0
47330,1545881273153,17833,-5.749738900e+05,7264,573,183,362,54,122,297,78,31115,8326,299,3,0,0,0,0,0
47340,1545881275681,17837,-5.756863148e+05,7376,615,191,318,51,152,311,84,30939,8512,290,2,0,0,0,0,0
47350,1545881278159,17770,-5.760732189e+05,7261,722,215,334,61,137,241,96,31013,8396,331,3,0,0,0,0,0
47360,1545881280635,17792,-5.755176185e+05,7343,662,194,328,39,121,296,77,30992,8448,297,6,0,0,0,0,0
47370,1545881283129,17908,-5.748256639e+05,7325,615,163,325,40,109,323,79,31056,8396,290,1,0,0,0,0,0
47380,1545881285582,17750,-5.757988527e+05,7336,664,146,361,47,151,279,83,31005,8414,319,5,0,0,0,0,0
47390,1545881288044,17847,-5.762674168e+05,7498,602,152,367,57,139,251,73,30900,8550,290,3,0,0,0,0,0
47400,1545881290786,17847,-5.763314328e+05,7693,601,164,264,60,142,249,76,30803,8638,295,7,0,0,0,0,0
47410,1545881293275,17829,-5.754812707e+05,7578,571,131,313,59,118,231,80,30938,8531,272,2,0,0,0,0,0
47420,1545881295814,17852,-5.763173309e+05,7590,654,130,295,66,162,221,90,30816,8648,277,2,0,0,0,0,0
47430,1545881298304,17847,-5.763129491e+05,7758,640,136,267,43,138,273,81,30705,8744,290,4,0,0,0,0,0
47440,1545881300750,17823,-5.756933719e+05,7550,562,153,290,47,157,257,80,30933,8528,278,4,0,0,0,0,0
47450,1545881303095,17732,-5.758192699e+05,7632,562,167,237,59,142,227,81,30896,8588,258,1,0,0,0,0,0
47460,1545881305542,17801,-5.748723269e+05,7515,554,115,293,37,134,265,71,31024,8456,261,2,0,0,0,0,0
47470,1545881307849,17841,-5.758076272e+05,7620,574,109,272,56,160,264,81,30908,8540,289,6,0,0,0,0,0
47480,1545881310108,17827,-5.749448982e+05,7552,537,108,275,48,151,278,70,31023,8424,294,1,1,0,0,0,0
47490,1545881312375,17801,-5.759420970e+05,7778,516,143,271,56,133,267,66,30786,8689,263,5,0,0,0,0,0
47500,1545881314978,17711,-5.756043848e+05,7654,465,148,292,57,125,309,68,30892,8587,261,3,0,0,0,0,0
47510,1545881317316,17807,-5.750949755e+05,7456,545,149,303,43,122,305,78,31017,8453,271,2,0,0,0,0,0
47520,1545881319717,17806,-5.748744694e+05,7400,530,125,279,57,120,340,89,31099,8352,288,4,0,0,0,0,0
47530,1545881321935,17883,-5.754703764e+05,7479,557,140,296,55,150,299,69,30970,8503,268,2,0,0,0,0,0
47540,1545881324235,17870,-5.748440676e+05,7390,508,122,332,55,122,333,78,31094,8363,281,5,0,0,0,0,0
47550,1545881326728,17785,-5.748058015e+05,7461,536,126,281,51,155,275,72,31047,8440,251,5,0,0,0,0,0
47560,1545881329256,17876,-5.757479378e+05,7578,548,156,248,55,143,312,72,30941,8495,305,1,1,0,0,0,0
47570,1545881331727,17925,-5.748494342e+05,7539,556,133,224,54,116,305,89,30992,8489,259,3,0,0,0,0,0
47580,1545881334179,17857,-5.762436613e+05,7684,599,138,266,44,134,311,61,30830,8591,320,2,0,0,0,0,0
47590,1545881336460,17892,-5.752177446e+05,7552,589,103,270,81,135,292,64,30961,8482,296,4,0,0,0,0,0
47600,1545881339093,17771,-5.769009427e+05,7751,600,132,315,69,155,266,108,30650,8794,295,4,0,0,0,0,0
47610,1545881341568,17733,-5.757694102e+05,7627,554,139,292,61,132,305,76,30832,8639,269,3,0,0,0,0,0
47620,1545881344079,17833,-5.757636087e+05,7606,598,120,286,71,125,310,77,30831,8634,275,3,0,0,0,0,0
47630,1545881346471,17759,-5.754800846e+05,7476,591,150,308,47,135,308,69,30966,8474,299,4,0,0,0,0,0
47640,1545881348907,17813,-5.746846634e+05,7389,530,132,277,50,152,310,63,31094,8398,248,3,0,0,0,0,0
47650,1545881351274,17755,-5.753488308e+05,7530,534,131,283,47,136,307,78,30996,8454,287,6,0,0,0,0,0
47660,1545881353701,17770,-5.751364671e+05,7504,557,143,250,54,124,328,91,30968,8502,270,3,0,0,0,0,0
47670,1545881356032,17794,-5.752833198e+05,7433,561,135,277,62,137,337,73,30999,8478,261,5,0,0,0,0,0
47680,1545881358421,17799,-5.746166555e+05,7400,521,136,244,61,140,317,62,31125,8357,259,2,0,0,0,0,0
47690,1545881360875,17799,-5.755145155e+05,7572,573,115,268,62,145,301,81,30938,8497,304,4,0,0,0,0,0
47700,1545881363604,17818,-5.746857426e+05,7455,568,116,310,44,110,264,94,31079,8372,287,5,0,0,0,0,0
47710,1545881366074,17901,-5.752339978e+05,7569,551,119,300,55,105,254,84,30997,8459,283,4,0,0,0,0,0
47720,1545881368631,17852,-5.753064652e+05,7721,474,132,290,45,138,251,73,30868,8629,243,3,0,0,0,0,0
47730,1545881371096,17763,-5.768341909e+05,7801,527,168,303,48,154,279,54,30703,8752,282,6,0,0,0,0,0
47740,1545881373518,17834,-5.760187877e+05,7717,450,139,264,46,187,279,80,30875,8580,282,6,0,0,0,0,0
47750,1545881375994,17724,-5.760545283e+05,7680,453,154,299,73,169,276,77,30841,8626,273,3,0,0,0,0,0
47760,1545881378389,17778,-5.766893736e+05,7749,481,153,295,71,120,303,91,30775,8678,285,5,0,0,0,0,0
47770,1545881380603,17854,-5.767642435e+05,7837,474,141,295,63,172,306,83,30682,8757,298,6,0,0,0,0,0
47780,1545881382895,17837,-5.760096366e+05,7768,473,115,240,49,121,308,89,30842,8642,256,3,0,0,0,0,0
47790,1545881385218,17865,-5.755375813e+05,7667,531,136,263,62,134,281,82,30893,8547,300,3,0,0,0,0,0
47800,1545881387815,17809,-5.764388379e+05,7738,532,155,277,55,133,286,108,30740,8723,279,1,0,0,0,0,0
47810,1545881390287,17875,-5.758006355e+05,7622,546,118,300,78,124,306,77,30868,8584,286,5,0,0,0,0,0
47820,1545881392772,17895,-5.758142565e+05,7643,590,148,280,45,119,269,61,30846,8642,252,3,0,0,0,0,0
47830,1545881395088,17833,-5.759234815e+05,7561,564,154,298,62,130,267,79,30910,8553,278,2,0,0,0,0,0
47840,1545881397374,17837,-5.751881371e+05,7491,553,151,304,39,114,271,76,31011,8470,257,5,0,0,0,0,0
47850,1545881399535,17843,-5.752513076e+05,7435,549,168,286,53,129,252,71,31042,8463,234,4,0,0,0,0,0
47860,1545881401790,17857,-5.760511325e+05,7624,502,157,299,37,184,297,80,30846,8619,273,5,0,0,0,0,0
47870,1545881403984,17794,-5.756132255e+05,7526,541,174,257,77,131,296,86,30912,8577,251,3,0,0,0,0,0
47880,1545881406289,17868,-5.769569144e+05,7639,534,215,279,54,147,310,86,30773,8680,286,4,0,0,0,0,0
47890,1545881408674,17801,-5.766299348e+05,7713,489,205,290,49,113,308,82,30780,8681,278,4,0,0,0,0,0
47900,1545881411232,17902,-5.754502016e+05,7614,529,145,302,38,126,279,72,30904,8579,254,6,0,0,0,0,0
47910,1545881413550,17869,-5.756447143e+05,7623,531,145,265,49,108,292,96,30895,8589,257,2,0,0,0,0,0
47920,1545881415918,17834,-5.756284889e+05,7558,542,154,298,71,157,274,53,30892,8598,250,3,0,0,0,0,0
47930,1545881418235,17847,-5.746360081e+05,7301,569,145,317,57,141,305,93,31109,8340,294,0,0,0,0,0,0
47940,1545881420521,17836,-5.755552079e+05,7343,561,159,304,45,109,338,88,31057,8431,249,6,0,0,0,0,0
47950,1545881422714,17759,-5.761804652e+05,7492,624,186,307,63,121,321,89,30865,8556,319,3,0,0,0,0,0
47960,1545881425052,17797,-5.758186763e+05,7527,541,179,333,44,108,250,88,30919,8580,242,2,0,0,0,0,0
47970,1545881427470,17839,-5.753893026e+05,7465,571,159,279,49,101,277,85,31042,8418,281,2,0,0,0,0,0
47980,1545881429961,17714,-5.755447341e+05,7441,585,164,299,49,140,311,78,30968,8488,282,5,0,0,0,0,0
47990,1545881432372,17813,-5.756004365e+05,7496,563,146,322,48,146,276,89,30954,8496,289,4,0,0,0,0,0
48000,1545881435029,17868,-5.755606438e+05,7569,585,163,281,60,123,218,81,30946,8516,279,2,0,0,0,0,0
48010,1545881437408,17866,-5.760522031e+05,7508,536,130,319,64,151,311,74,30929,8540,269,5,0,0,0,0,0
48020,1545881439797,17810,-5.772276131e+05,7718,549,162,339,71,141,277,120,30697,8719,323,4,0,0,0,0,0
48030,1545881442029,17723,-5.764867783e+05,7708,558,169,269,60,153,282,65,30759,8710,268,6,0,0,0,0,0
48040,1545881444318,17837,-5.768981576e+05,7650,596,182,298,83,158,260,71,30743,8707,288,5,0,0,0,0,0
48050,1545881446795,17929,-5.757888415e+05,7664,563,141,224,66,127,264,81,30902,8554,285,2,0,0,0,0,0
48060,1545881449309,17900,-5.759823145e+05,7624,535,137,248,77,133,278,85,30900,8575,262,6,0,0,0,0,0
48070,1545881451759,17780,-5.748476222e+05,7576,538,122,263,45,134,243,80,30998,8493,248,4,0,0,0,0,0
48080,1545881454073,17835,-5.758054882e+05,7555,603,131,301,51,108,297,81,30911,8538,293,1,0,0,0,0,0
48090,1545881456570,17890,-5.752663862e+05,7506,573,149,284,50,117,288,115,30942,8527,267,7,0,0,0,0,0
48100,1545881459227,17811,-5.758784694e+05,7485,624,105,313,55,139,311,60,30964,8468,309,2,0,0,0,0,0
48110,1545881461552,17858,-5.755017543e+05,7488,575,135,275,61,158,313,75,30967,8477,294,5,0,0,0,0,0
48120,1545881463876,17827,-5.766110580e+05,7548,535,159,330,57,154,399,101,30760,8690,286,7,0,0,0,0,0
48130,1545881466241,17934,-5.747255325e+05,7495,485,131,276,49,152,305,51,31050,8444,247,2,0,0,0,0,0
48140,1545881468550,17855,-5.763202110e+05,7525,605,133,312,57,146,311,102,30850,8598,292,3,0,0,0,0,0
48150,1545881470699,17880,-5.753474953e+05,7559,475,134,315,40,116,318,85,30943,8561,236,3,0,0,0,0,0
48160,1545881472981,17871,-5.750866614e+05,7433,525,148,298,44,116,301,94,31043,8446,249,5,0,0,0,0,0
48170,1545881475323,17808,-5.767090931e+05,7649,623,143,281,56,135,315,98,30746,8698,295,4,0,0,0,0,0
48180,1545881477624,17882,-5.762612548e+05,7667,599,119,310,55,140,304,93,30760,8683,296,4,0,0,0,0,0
48190,1545881479873,17862,-5.758063421e+05,7545,589,129,306,54,128,276,97,30921,8523,296,3,0,0,0,0,0
48200,1545881482387,17815,-5.750882799e+05,7556,576,121,272,45,127,274,68,30975,8501,263,4,0,0,0,0,0
48210,1545881484873,17709,-5.763328781e+05,7651,557,163,291,35,161,234,74,30866,8591,283,3,0,0,0,0,0
48220,1545881487430,17747,-5.764553160e+05,7569,632,159,313,61,139,297,82,30792,8651,299,1,0,0,0,0,0
48230,1545881489705,17749,-5.767389379e+05,7553,666,147,305,55,118,328,97,30783,8654,303,3,0,0,0,0,0
48240,1545881492003,17766,-5.762231313e+05,7730,569,164,266,57,129,257,81,30772,8694,272,5,0,0,0,0,0
48250,1545881494184,17734,-5.764128175e+05,7565,612,165,281,55,127,311,85,30857,8575,307,4,0,0,0,0,0
48260,1545881496558,17768,-5.764305849e+05,7596,674,140,317,39,135,301,73,30759,8696,285,3,0,0,0,0,0
48270,1545881498883,17793,-5.765111996e+05,7425,706,147,353,45,128,327,89,30840,8590,309,4,0,0,0,0,0
48280,1545881501287,17796,-5.767538779e+05,7366,718,165,362,61,118,359,102,30834,8569,338,2,0,0,0,0,0
48290,1545881503728,17841,-5.759928016e+05,7488,627,156,331,61,102,283,82,30892,8573,277,1,0,0,0,0,0
48300,1545881506374,17786,-5.757519601e+05,7493,612,152,305,58,132,309,73,30923,8512,302,6,0,0,0,0,0
48310,1545881508938,17739,-5.770223379e+05,7562,629,149,359,52,148,321,97,30722,8729,288,4,0,0,0,0,0
48320,1545881511319,17868,-5.761730684e+05,7416,728,176,290,42,159,318,78,30854,8574,312,3,0,0,0,0,0
48330,1545881513656,17795,-5.769996502e+05,7536,727,184,289,45,158,271,83,30768,8659,314,2,0,0,0,0,0
48340,1545881516061,17825,-5.776093535e+05,7497,718,183,330,55,193,301,106,30728,8649,364,2,0,0,0,0,0
48350,1545881518532,17875,-5.759656173e+05,7385,664,145,284,65,165,283,104,30954,8489,295,4,1,0,0,0,0
48360,1545881520960,17851,-5.754511499e+05,7408,627,111,305,52,144,278,73,31024,8445,269,5,0,0,0,0,0
48370,1545881523157,17773,-5.767299956e+05,7613,623,140,359,39,139,280,88,30789,8632,318,3,1,0,0,0,0
48380,1545881525425,17770,-5.760177420e+05,7466,672,138,350,56,141,290,63,30874,8564,303,2,0,0,0,0,0
48390,1545881527754,17879,-5.758939192e+05,7473,600,121,295,76,162,304,76,30935,8514,289,5,0,0,0,0,0
48400,1545881530377,17858,-5.759286772e+05,7518,576,117,326,50,151,302,80,30920,8527,295,1,0,0,0,0,0
48410,1545881532621,17853,-5.750634157e+05,7453,605,119,272,72,120,298,58,31004,8483,254,2,0,0,0,0,0
48420,1545881534873,17825,-5.762506100e+05,7574,606,145,307,73,135,272,79,30844,8614,278,7,0,0,0,0,0
48430,1545881537168,17913,-5.763368584e+05,7485,645,161,322,57,151,276,80,30872,8569,298,4,0,0,0,0,0
48440,1545881539541,17902,-5.767970019e+05,7615,669,149,313,61,123,281,79,30733,8732,276,2,0,0,0,0,0
48450,1545881541701,17943,-5.767958055e+05,7634,685,154,350,52,135,247,71,30768,8631,335,9,0,0,0,0,0
48460,1545881543954,17845,-5.758752634e+05,7296,650,156,364,73,130,268,98,31015,8428,293,7,0,0,0,0,0
48470,1545881546143,17771,-5.766728494e+05,7531,665,166,318,39,132,253,87,30836,8626,278,3,0,0,0,0,0
48480,1545881548417,17786,-5.758615337e+05,7459,653,131,331,62,152,224,71,30946,8515,278,4,0,0,0,0,0
48490,1545881550878,17787,-5.754563901e+05,7444,673,131,325,47,120,241,76,30977,8479,283,4,0,0,0,0,0
48500,1545881553474,17848,-5.755278682e+05,7297,676,129,323,70,149,258,93,31067,8362,309,5,0,0,0,0,0
48510,1545881555861,17854,-5.742854263e+05,7209,571,148,328,57,142,269,60,31229,8245,268,1,0,0,0,0,0
48520,1545881558258,17893,-5.754208342e+05,7334,660,125,314,50,144,258,94,31084,8343,312,4,0,0,0,0,0
48530,1545881560553,17830,-5.750540513e+05,7295,651,131,331,44,153,267,65,31149,8254,337,3,0,0,0,0,0
48540,1545881562956,17955,-5.752400783e+05,7518,642,128,248,48,134,260,65,31001,8442,299,1,0,0,0,0,0
48550,1545881565298,17860,-5.767669616e+05,7582,571,147,329,56,163,239,100,30847,8608,285,3,0,0,0,0,0
48560,1545881567577,17816,-5.762841237e+05,7563,581,140,332,55,146,307,76,30811,8667,262,3,0,0,0,0,0
48570,1545881569784,17789,-5.764043432e+05,7541,654,117,319,54,175,282,59,30854,8585,296,8,0,0,0,0,0
48580,1545881572057,17834,-5.753697568e+05,7405,603,113,339,68,158,259,66,31033,8416,287,7,0,0,0,0,0
48590,1545881574357,17822,-5.759303033e+05,7484,681,111,317,60,147,254,85,30909,8536,291,7,0,0,0,0,0
48600,1545881576901,17842,-5.755294538e+05,7462,693,113,302,62,140,267,103,30907,8532,302,2,0,0,0,0,0
48610,1545881579326,17894,-5.760197289e+05,7355,657,128,363,62,157,303,86,30943,8492,305,3,0,0,0,0,0
48620,1545881581699,17897,-5.754754458e+05,7513,586,142,365,69,141,264,50,30908,8546,283,6,0,0,0,0,0
48630,1545881583888,17845,-5.761869164e+05,7531,612,153,340,65,144,314,64,30813,8641,285,4,0,0,0,0,0
48640,1545881586280,17866,-5.772871019e+05,7749,590,137,351,63,115,272,80,30704,8724,312,3,0,0,0,0,0
48650,1545881588702,17800,-5.772842252e+05,7939,576,136,355,51,122,269,72,30524,8920,297,2,0,0,0,0,0
48660,1545881591129,17751,-5.779100852e+05,7852,592,137,352,73,157,250,102,30540,8894,306,3,0,0,0,0,0
48670,1545881593552,17812,-5.764969358e+05,7637,638,128,294,60,155,276,76,30798,8632,307,6,0,0,0,0,0
48680,1545881595805,17861,-5.773770537e+05,7792,592,158,345,71,126,265,92,30599,8851,289,4,0,0,0,0,0
48690,1545881598005,17792,-5.772275110e+05,7800,616,141,321,64,142,243,65,30687,8726,324,6,0,0,0,0,0
48700,1545881600480,17767,-5.771436714e+05,7757,571,165,327,60,148,243,100,30709,8698,335,1,0,0,0,0,0
48710,1545881602774,17808,-5.760950597e+05,7529,566,151,345,72,145,272,87,30877,8571,289,6,0,0,0,0,0
48720,1545881605096,17761,-5.760119465e+05,7469,600,158,311,61,146,256,88,30949,8503,287,4,0,0,0,0,0
48730,1545881607353,17806,-5.762260792e+05,7556,599,161,306,61,138,265,85,30871,8578,289,5,0,0,0,0,0
48740,1545881609621,17838,-5.752417288e+05,7390,622,161,298,67,146,254,76,31048,8380,311,4,0,0,0,0,0
48750,1545881611875,17822,-5.756223609e+05,7472,583,146,320,49,151,284,85,30940,8517,285,1,0,0,0,0,0
48760,1545881614239,17807,-5.741123979e+05,7331,538,109,355,38,133,265,78,31177,8289,273,4,0,0,0,0,0
48770,1545881616566,17841,-5.755231230e+05,7374,552,150,326,52,143,353,63,30992,8492,256,3,0,0,0,0,0
48780,1545881618974,17748,-5.764903316e+05,7497,557,153,306,69,142,392,74,30856,8588,295,4,0,0,0,0,0
48790,1545881621456,17778,-5.751268134e+05,7383,517,156,310,51,112,356,85,31039,8439,264,1,0,0,0,0,0
48800,1545881624160,17862,-5.768286685e+05,7574,653,143,306,70,125,355,72,30787,8620,330,6,0,0,0,0,0
48810,1545881626560,17785,-5.772718046e+05,7667,589,150,350,64,151,313,84,30710,8704,323,6,0,0,0,0,0
48820,1545881628907,17782,-5.765296866e+05,7682,562,135,336,57,142,289,63,30755,8714,270,4,0,0,0,0,0
48830,1545881631373,17827,-5.755460901e+05,7521,589,138,279,47,163,261,68,30946,8533,259,5,0,0,0,0,0
48840,1545881633731,17744,-5.764936038e+05,7761,602,116,270,69,128,279,95,30707,8753,282,1,0,0,0,0,0
48850,1545881636177,17821,-5.764820188e+05,7775,611,109,276,48,137,293,114,30656,8812,274,1,0,0,0,0,0
48860,1545881638688,17677,-5.773852294e+05,7952,643,111,313,57,117,270,63,30531,8901,308,3,0,0,0,0,0
48870,1545881641099,17772,-5.769419839e+05,7811,639,101,317,39,136,285,77,30628,8829,282,4,0,0,0,0,0
48880,1545881643404,17734,-5.764765810e+05,7739,642,118,306,49,130,275,75,30726,8709,300,7,1,0,0,0,0
48890,1545881645622,17817,-5.754630567e+05,7649,558,122,282,52,130,270,80,30850,8646,244,3,0,0,0,0,0
48900,1545881648183,17869,-5.766640134e+05,7709,560,109,332,52,168,290,74,30763,8670,306,4,0,0,0,0,0
48910,1545881650603,17788,-5.765812031e+05,7660,525,118,350,73,126,325,93,30785,8655,294,9,0,0,0,0,0
48920,1545881652958,17823,-5.759702026e+05,7505,573,116,347,63,133,349,111,30839,8615,285,4,0,0,0,0,0
48930,1545881655196,17843,-5.754759453e+05,7529,499,109,348,76,146,317,66,30960,8484,291,8,0,0,0,0,0
48940,1545881657541,17802,-5.761535914e+05,7691,513,95,323,64,131,343,73,30787,8682,271,3,0,0,0,0,0
48950,1545881659981,17764,-5.772072250e+05,7808,588,124,341,46,162,295,87,30598,8842,300,3,0,0,0,0,0
48960,1545881662490,17805,-5.763411363e+05,7516,594,125,303,72,179,306,83,30837,8639,262,5,0,0,0,0,0
48970,1545881664949,17856,-5.761589599e+05,7547,561,160,340,41,161,273,80,30866,8593,282,2,0,0,0,0,0
48980,1545881667411,17868,-5.773514496e+05,7785,542,163,286,60,155,315,112,30613,8848,276,6,0,0,0,0,0
48990,1545881669609,17835,-5.767906517e+05,7609,572,180,334,49,127,320,74,30774,8676,290,3,0,0,0,0,0
49000,1545881672100,17826,-5.767073356e+05,7687,514,154,337,70,139,299,89,30755,8690,295,3,0,0,0,0,0
49010,1545881674265,17674,-5.780107345e+05,7781,523,201,345,67,158,313,85,30620,8781,334,8,0,0,0,0,0
49020,1545881676569,17882,-5.756734183e+05,7506,505,156,327,52,121,277,84,30982,8495,265,1,0,0,0,0,0
49030,1545881678986,17788,-5.752061422e+05,7658,487,123,332,49,131,251,55,30926,8550,265,2,0,0,0,0,0
49040,1545881681296,17859,-5.762424964e+05,7665,523,116,359,59,136,296,84,30775,8702,262,4,0,0,0,0,0
49050,1545881683732,17792,-5.758155258e+05,7675,479,127,353,52,139,289,66,30819,8668,256,0,0,0,0,0,0
49060,1545881686182,17760,-5.746774227e+05,7559,376,147,329,53,153,252,73,31052,8441,249,1,0,0,0,0,0
49070,1545881688394,17800,-5.754198196e+05,7565,425,120,328,58,127,308,73,31017,8449,276,1,0,0,0,0,0
49080,1545881690643,17778,-5.758584142e+05,7554,487,132,319,57,125,347,65,30950,8500,293,0,0,0,0,0,0
49090,1545881692796,17946,-5.756662249e+05,7564,490,130,306,47,147,320,88,30936,8528,273,6,0,0,0,0,0
49100,1545881695315,17805,-5.753400153e+05,7615,484,131,305,36,121,317,88,30933,8528,277,5,0,0,0,0,0
49110,1545881697488,17815,-5.751018418e+05,7452,503,131,319,39,113,366,66,30991,8519,229,4,0,0,0,0,0
49120,1545881699764,17846,-5.742358474e+05,7380,453,122,324,59,98,351,85,31139,8341,258,5,0,0,0,0,0
49130,1545881701970,17834,-5.741425812e+05,7251,473,134,287,58,140,355,62,31256,8219,263,5,0,0,0,0,0
49140,1545881704326,17877,-5.760673920e+05,7514,494,147,308,68,162,325,91,30946,8491,300,6,0,0,0,0,0
49150,1545881706659,17793,-5.758582408e+05,7585,480,147,319,52,114,299,85,30937,8532,273,1,0,0,0,0,0
49160,1545881709036,17893,-5.758302423e+05,7510,518,122,327,57,129,364,116,30891,8568,277,7,0,0,0,0,0
49170,1545881711607,17905,-5.753494614e+05,7468,457,106,307,65,145,368,82,31031,8430,278,4,0,0,0,0,0
49180,1545881714134,17821,-5.752713258e+05,7528,502,149,298,70,138,345,74,30904,8576,261,2,0,0,0,0,0
49190,1545881716596,17924,-5.756124543e+05,7588,469,158,314,48,133,307,83,30919,8550,272,2,0,0,0,0,0
49200,1545881719297,17779,-5.763661827e+05,7556,533,156,329,57,160,296,86,30862,8595,280,6,0,0,0,0,0
49210,1545881721548,17769,-5.757521186e+05,7644,512,140,249,63,126,248,87,30941,8535,267,0,0,0,0,0,0
49220,1545881723871,17870,-5.750148190e+05,7500,489,128,272,81,153,308,65,31031,8431,278,3,0,0,0,0,0
49230,1545881726140,17799,-5.760109693e+05,7562,490,129,335,76,152,303,78,30923,8518,299,3,0,0,0,0,0
49240,1545881728524,17879,-5.750703502e+05,7550,455,127,358,45,110,281,80,31013,8456,272,2,0,0,0,0,0
49250,1545881730989,17860,-5.752297918e+05,7442,477,94,370,44,164,347,93,31012,8437,288,6,0,0,0,0,0
49260,1545881733491,17860,-5.755344917e+05,7516,501,118,347,55,142,346,73,30929,8536,273,4,1,0,0,0,0
49270,1545881736000,17878,-5.736396937e+05,7263,487,106,333,42,93,335,82,31282,8184,274,3,0,0,0,0,0
49280,1545881738303,17832,-5.750823672e+05,7449,520,105,374,45,119,284,76,31040,8436,265,2,0,0,0,0,0
49290,1545881740572,17751,-5.759271948e+05,7525,520,107,368,51,157,313,91,30883,8591,266,3,0,0,0,0,0
