iteration,0,1,2,3
18680,15211,13204,13348,15314
18690,15112,13381,13185,15399
18700,15222,13188,13167,15500
18710,15367,13158,13048,15504
18720,15098,13251,13281,15447
18730,15181,13312,13219,15365
18740,15142,13123,13295,15517
18750,15230,13234,13233,15380
18760,15239,13291,13086,15461
18770,15250,13332,13097,15398
18780,15179,13290,13169,15439
18790,15227,13129,13280,15441
18800,15027,13145,13367,15538
18810,15106,13272,13281,15418
18820,15089,13301,13257,15430
18830,15122,13242,13151,15562
18840,15248,13110,13385,15334
18850,15309,13171,13277,15320
18860,15208,13282,13316,15271
18870,15199,13170,13301,15407
18880,15325,13205,13217,15330
18890,15185,13251,13323,15318
18900,15232,13186,13311,15348
18910,15215,13103,13349,15410
18920,15268,13235,13120,15454
18930,15210,13245,13187,15435
18940,15300,13124,13271,15382
18950,15309,13180,13266,15322
18960,15179,13128,13371,15399
18970,15290,13223,13188,15376
18980,15197,13170,13249,15461
18990,15134,13298,13237,15408
19000,15330,13120,13312,15315
19010,15041,13134,13250,15652
19020,15244,13227,13296,15310
19030,15326,13157,13094,15500
19040,15045,13378,13172,15482
19050,15287,13063,13230,15497
19060,15183,13214,13170,15510
19070,15255,13200,13247,15375
19080,15184,13143,13314,15436
19090,15202,13094,13147,15634
19100,15187,13244,13190,15456
19110,15106,13330,13289,15352
19120,15183,13122,13219,15553
19130,15157,13263,13126,15531
19140,15181,13342,13183,15371
19150,15258,13264,13190,15365
19160,15163,13155,13187,15572
19170,15293,13100,13182,15502
19180,15267,13209,13069,15532
19190,15229,13111,13228,15509
19200,15195,13231,13180,15471
19210,15241,13011,13281,15544
19220,15212,13143,13336,15386
19230,15248,13210,13387,15232
19240,15190,13233,13159,15495
19250,15215,13243,13171,15448
19260,15122,13096,13300,15559
19270,15332,13231,13148,15366
19280,15132,13154,13196,15595
19290,15133,13214,13271,15459
19300,15179,13193,13264,15441
19310,15167,13284,13301,15325
19320,15169,13217,13390,15301
19330,15122,13291,13167,15497
19340,15308,13073,13171,15525
19350,15119,13224,13277,15457
19360,15117,13188,13169,15603
19370,15229,13152,13179,15517
19380,15176,13038,13316,15547
19390,15109,13294,13295,15379
19400,15086,13219,13382,15390
19410,15241,13285,13116,15435
19420,15207,13264,13263,15343
19430,15114,13252,13279,15432
19440,15127,13351,13220,15379
19450,15328,13151,13279,15319
19460,15358,13141,13243,15335
19470,15179,13066,13261,15571
19480,15129,13301,13220,15427
19490,15130,13228,13227,15492
19500,15088,13252,13217,15520
19510,15216,13268,13283,15310
19520,15387,13156,13277,15257
19530,15258,13204,13136,15479
19540,15262,13182,13174,15459
19550,15032,13272,13252,15521
19560,15174,13122,13327,15454
19570,15108,13248,13345,15376
19580,15231,13150,13230,15466
19590,15153,13276,13227,15421
19600,15231,13300,13195,15351
19610,15175,13284,13200,15418
19620,15226,13201,13335,15315
19630,15038,13202,13270,15567
19640,15118,13335,13335,15289
19650,15210,13383,13197,15287
19660,15313,13258,13129,15377
19670,15106,13191,13276,15504
19680,15208,13243,13368,15258
19690,15220,13208,13149,15500
19700,15164,13280,13200,15433
19710,15044,13254,13235,15544
19720,15086,13288,13275,15428
19730,15121,13329,13254,15373
19740,15192,13270,13135,15480
19750,15235,13316,13158,15368
19760,15288,13136,13325,15328
19770,15112,13280,13242,15443
19780,15333,13074,13152,15518
19790,15080,13237,13263,15497
19800,15026,13329,13280,15442
19810,15153,13168,13168,15588
19820,15188,13209,13232,15448
19830,15341,13204,13187,15345
19840,15257,13157,13127,15536
19850,15247,13150,13251,15429
19860,15272,13182,13227,15396
19870,15107,13336,13291,15343
19880,15197,13132,13241,15507
19890,15209,13219,13269,15380
19900,15225,13181,13168,15503
19910,15121,13248,13290,15418
19920,15209,13222,13309,15337
19930,15160,13311,13172,15434
19940,15050,13396,13169,15462
19950,15097,13406,13272,15302
19960,15154,13278,13299,15346
19970,15080,13244,13215,15538
19980,15163,13228,13283,15403
19990,15178,13216,13274,15409
20000,15226,13332,13111,15408
20010,15263,13165,13052,15597
20020,15124,13245,13289,15419
20030,15134,13187,13271,15485
20040,15122,13157,13395,15403
20050,15149,13216,13199,15513
20060,15046,13168,13271,15592
20070,15131,13226,13245,15475
20080,15195,13246,13166,15470
20090,15241,13320,13078,15438
20100,15286,13251,13139,15401
20110,15194,13271,13179,15433
20120,15341,13263,13167,15306
20130,15168,13117,13201,15591
20140,15282,13324,13288,15183
20150,15144,13247,13244,15442
20160,15351,13119,13136,15471
20170,15296,13231,13242,15308
20180,15193,13230,13219,15435
20190,15190,13201,13235,15451
20200,15154,13184,13281,15458
20210,15246,13101,13232,15498
20220,15270,13199,13290,15318
20230,15202,13285,13302,15288
20240,15168,13353,13211,15345
20250,15042,13337,13221,15477
20260,15160,13216,13291,15410
20270,15291,13179,13317,15290
20280,15079,13258,13279,15461
20290,15059,13217,13249,15552
20300,15201,13141,13213,15522
20310,15279,13123,13354,15321
20320,15206,13117,13322,15432
20330,15211,13281,13232,15353
20340,15231,13187,13221,15438
20350,15210,13302,13170,15395
20360,15291,13262,13198,15326
20370,15112,13134,13316,15515
20380,15096,13271,13213,15497
20390,15132,13178,13277,15490
20400,15119,13176,13276,15506
20410,15128,13359,13274,15316
20420,15098,13198,13206,15575
20430,15071,13268,13444,15294
20440,15353,13048,13330,15346
20450,15194,13296,13171,15416
20460,15276,13113,13346,15342
20470,15104,13394,13194,15385
20480,15072,13292,13203,15510
20490,14980,13277,13354,15466
20500,15133,13279,13249,15416
20510,15154,13121,13336,15466
20520,15252,13169,13280,15376
20530,15032,13315,13207,15523
20540,15089,13265,13150,15573
20550,15070,13326,13183,15498
20560,15287,13122,13228,15440
20570,15276,13179,13148,15474
20580,15283,13162,13121,15511
20590,15136,13220,13206,15515
20600,15172,13089,13356,15460
20610,15133,13240,13190,15514
20620,15197,13325,13158,15397
20630,15010,13300,13243,15524
20640,15139,13389,13195,15354
20650,15337,13135,13159,15446
20660,15242,13261,13323,15251
20670,15231,13285,13171,15390
20680,15261,13234,13323,15259
20690,15163,13193,13256,15465
20700,15127,13272,13224,15454
20710,15119,13192,13278,15488
20720,15123,13102,13413,15439
20730,15064,13154,13457,15402
20740,15143,13335,13276,15323
20750,15218,13152,13256,15451
20760,15255,13132,13322,15368
20770,15267,13252,13052,15506
20780,15261,13151,13257,15408
20790,15127,13239,13201,15510
20800,15190,13139,13231,15517
20810,15202,13294,13345,15236
20820,15198,13141,13301,15437
20830,15246,13246,13236,15349
20840,14991,13273,13269,15544
20850,15255,13076,13315,15431
20860,15166,13142,13316,15453
20870,15169,13185,13339,15384
20880,15232,13251,13245,15349
20890,15247,13221,13145,15464
20900,15210,13097,13264,15506
20910,15247,13171,13244,15415
20920,15228,13069,13252,15528
20930,15268,13200,13342,15267
20940,15168,13246,13178,15485
20950,15155,13185,13166,15571
20960,15203,13037,13265,15572
20970,15194,13061,13313,15509
20980,15289,13102,13202,15484
20990,15161,13172,13219,15525
21000,15197,13256,13263,15361
21010,15185,13247,13188,15457
21020,15180,13253,13340,15304
21030,15160,13221,13309,15387
21040,15164,13166,13177,15570
21050,15190,13094,13346,15447
21060,15112,13264,13361,15340
21070,15127,13260,13216,15474
21080,15225,13116,13261,15475
21090,15300,13268,13262,15247
21100,15286,13217,13133,15441
21110,15263,13141,13231,15442
21120,15034,13191,13359,15493
21130,15245,13111,13271,15450
21140,15132,13284,13309,15352
21150,15171,13311,13295,15300
21160,15092,13226,13335,15424
21170,15068,13276,13285,15448
21180,15350,13292,13096,15339
21190,15177,13153,13160,15587
21200,15119,13191,13333,15434
21210,15230,13211,13302,15334
21220,15176,13228,13333,15340
21230,15183,13190,13270,15434
21240,15251,13079,13231,15516
21250,15124,13362,13259,15332
21260,14989,13287,13294,15507
21270,15185,13237,13231,15424
21280,15110,13258,13317,15392
21290,15240,13217,13223,15397
21300,15226,13160,13242,15449
21310,15249,13228,13353,15247
21320,15167,13146,13320,15444
21330,15231,13269,13210,15367
21340,15116,13192,13233,15536
21350,15224,13187,13230,15436
21360,15188,13135,13232,15522
21370,15280,13241,13247,15309
21380,15155,13310,13220,15392
21390,15283,13265,13310,15219
21400,15259,13078,13208,15532
21410,15316,13256,13222,15283
21420,15204,13254,13063,15556
21430,15065,13181,13279,15552
21440,15148,13170,13302,15457
21450,15061,13104,13233,15679
21460,15111,13267,13301,15398
21470,15208,13200,13213,15456
21480,15248,13128,13256,15445
21490,15160,13091,13382,15444
21500,15195,13154,13432,15296
21510,15026,13269,13286,15496
21520,15212,13251,13110,15504
21530,15197,13135,13238,15507
21540,15167,13222,13278,15410
21550,15088,13322,13239,15428
21560,15132,13327,13100,15518
21570,15075,13255,13292,15455
21580,15018,13283,13208,15568
21590,15208,13141,13217,15511
21600,15133,13201,13248,15495
21610,15301,13239,13119,15418
21620,15199,13191,13277,15410
21630,15223,13306,13116,15432
21640,15200,13265,13136,15476
21650,15206,13176,13211,15484
21660,15244,13285,13166,15382
21670,15205,13189,13245,15438
21680,15273,13288,13158,15358
21690,15238,13267,13232,15340
21700,15099,13263,13202,15513
21710,15239,13059,13238,15541
21720,15106,13256,13266,15449
21730,15080,13312,13207,15478
21740,15072,13271,13237,15497
21750,15167,13184,13343,15383
21760,15132,13189,13159,15597
21770,15163,13224,13331,15359
21780,15304,13121,13235,15417
21790,15263,13103,13281,15430
21800,15230,13132,13318,15397
21810,15222,13144,13273,15438
21820,15312,13080,13257,15428
21830,15212,13251,13232,15382
21840,15155,13275,13136,15511
21850,15151,13193,13212,15521
21860,15139,13172,13269,15497
21870,15314,13195,13182,15386
21880,15295,13072,13284,15426
21890,15227,13292,13243,15315
21900,15195,13093,13218,15571
21910,15036,13140,13309,15592
21920,15203,13106,13191,15577
21930,15094,13266,13299,15418
21940,15104,13104,13322,15547
21950,15095,13188,13417,15377
21960,15107,13200,13264,15506
21970,15210,13167,13283,15417
21980,15166,13106,13405,15400
21990,15288,13137,13230,15422
22000,15152,13351,13180,15394
22010,15288,13056,13275,15458
22020,15341,13197,13064,15475
22030,15111,13244,13273,15449
22040,15172,13222,13297,15386
22050,15318,13301,13139,15319
22060,15266,13218,13118,15475
22070,15283,13104,13188,15502
22080,15073,13131,13363,15510
22090,15195,13273,13121,15488
22100,15189,13353,13197,15338
22110,15272,13352,13018,15435
22120,15061,13379,13268,15369
22130,15204,13442,13041,15390
22140,15236,13270,13116,15455
22150,15147,13321,13101,15508
22160,15302,13161,13321,15293
22170,15233,13299,13267,15278
22180,15289,13147,13170,15471
22190,15108,13215,13277,15477
22200,15236,13137,13194,15510
22210,15108,13312,13294,15363
22220,15272,13181,13284,15340
22230,15157,13186,13224,15510
22240,15205,13331,13162,15379
22250,15241,13291,13121,15424
22260,15149,13249,13212,15467
22270,15221,13010,13298,15548
22280,15131,13338,13255,15353
22290,15150,13237,13278,15412
22300,15067,13245,13342,15423
22310,15364,13075,13161,15477
22320,15222,13243,13104,15508
22330,15202,13100,13325,15450
22340,15068,13177,13334,15498
22350,15173,13165,13274,15465
22360,15158,13174,13237,15508
22370,15182,13255,13266,15374
22380,15229,13206,13266,15376
22390,15232,13213,13153,15479
22400,15289,13256,13248,15284
22410,15117,13126,13232,15602
22420,15316,13223,13053,15485
22430,15112,13304,13278,15383
22440,15141,13140,13173,15623
22450,15196,13264,13240,15377
22460,15241,13251,13200,15385
22470,15102,13229,13273,15473
22480,15067,13240,13248,15522
22490,15154,13291,13231,15401
22500,15232,13269,13180,15396
22510,15181,13226,13321,15349
22520,15228,13236,13226,15387
22530,15236,13132,13297,15412
22540,15132,13164,13232,15549
22550,15275,13182,13126,15494
22560,15236,13396,13237,15208
22570,15067,13334,13465,15211
22580,15218,13127,13238,15494
22590,15184,13015,13330,15548
22600,15287,13166,13209,15415
22610,15312,13179,13291,15295
22620,15076,13274,13363,15364
22630,15141,13174,13233,15529
22640,15228,13289,13137,15423
22650,15254,13168,13185,15470
22660,15200,13120,13221,15536
22670,15150,13294,13261,15372
22680,15240,13016,13210,15611
22690,15024,13348,13261,15444
22700,15106,13157,13267,15547
22710,15180,13108,13215,15574
22720,15113,13179,13140,15645
22730,15180,13258,13145,15494
22740,15127,13175,13362,15413
22750,15096,13295,13133,15553
22760,15220,13193,13248,15416
22770,15205,13150,13203,15519
22780,15055,13125,13285,15612
22790,14972,13384,13197,15524
22800,14970,13302,13342,15463
22810,15250,13126,13186,15515
22820,15176,13257,13073,15571
22830,15110,13134,13278,15555
22840,15292,13139,13329,15317
22850,15212,13199,13228,15438
22860,15181,13265,13297,15334
22870,15313,13146,13091,15527
22880,15133,13129,13347,15468
22890,15032,13219,13206,15620
22900,15206,13354,13160,15357
22910,15173,13174,13226,15504
22920,15168,13301,13202,15406
22930,15189,13265,13257,15366
22940,15271,13129,13285,15392
22950,15294,13121,13200,15462
22960,15146,13254,13178,15499
22970,15244,13130,13326,15377
22980,15295,13185,13142,15455
22990,15111,13172,13209,15585
23000,15137,13154,13297,15489
23010,15101,13216,13084,15676
23020,15122,13305,13170,15480
23030,15321,13221,13232,15303
23040,15046,13163,13426,15442
23050,15128,13288,13162,15499
23060,15201,13243,13380,15253
23070,15275,13114,13330,15358
23080,15361,13247,13129,15340
23090,15263,13287,13239,15288
23100,15162,13169,13421,15325
23110,15092,13082,13418,15485
23120,15117,13211,13340,15409
23130,15256,13169,13178,15474
23140,15239,13169,13200,15469
23150,15150,13304,13258,15365
23160,15229,13166,13230,15452
23170,15184,13211,13258,15424
23180,15218,13195,13195,15469
23190,15305,13211,13184,15377
23200,15149,13159,13292,15477
23210,15313,13213,13159,15392
23220,15298,13209,13218,15352
23230,15161,13242,13294,15380
23240,15218,13326,13001,15532
23250,15166,13083,13252,15576
23260,15434,13042,13261,15340
23270,15248,13168,13214,15447
23280,15125,13200,13321,15431
23290,15122,13181,13315,15459
23300,15212,13217,13192,15456
23310,15163,13261,13269,15384
23320,15102,13413,13207,15355
23330,15126,13339,13221,15391
23340,15163,13144,13326,15444
23350,15125,13200,13345,15407
23360,15187,13151,13240,15499
23370,15158,13218,13259,15442
23380,15159,13215,13266,15437
23390,15347,13113,13212,15405
23400,15214,13189,13297,15377
23410,15112,13241,13314,15410
23420,15219,13195,13163,15500
23430,15098,13319,13167,15493
23440,15216,13122,13273,15466
23450,15241,13264,13196,15376
23460,15043,13261,13287,15486
23470,15160,13270,13287,15360
23480,15090,13210,13322,15455
23490,15189,13266,13179,15443
23500,15282,13289,13074,15432
23510,15124,13193,13098,15662
23520,15382,13085,13213,15397
23530,15189,13298,13171,15419
23540,15099,13348,13215,15415
23550,15142,13057,13343,15535
23560,15296,13162,13260,15359
23570,15181,13126,13106,15664
23580,15338,13263,13300,15176
23590,15229,13122,13253,15473
23600,15203,13173,13208,15493
23610,15125,13429,13137,15386
23620,15163,13262,13287,15365
23630,15229,13343,13124,15381
23640,15234,13147,13259,15437
23650,15297,13159,13196,15425
23660,15247,13218,13196,15416
23670,15069,13330,13339,15339
23680,15142,13279,13185,15471
23690,15222,13129,13199,15527
23700,15168,13242,13320,15347
23710,15182,13313,13134,15448
23720,15182,13202,13247,15446
23730,15224,13188,13131,15534
23740,15159,13197,13156,15565
23750,15200,13237,13187,15453
23760,15104,13171,13238,15564
23770,15218,13148,13214,15497
23780,15164,13278,13132,15503
23790,15269,13198,13119,15491
23800,15249,13249,13252,15327
23810,15192,13039,13346,15500
23820,15278,13303,13061,15435
23830,15080,13288,13249,15460
23840,15076,13002,13432,15567
23850,15184,13119,13312,15462
23860,15174,13225,13156,15522
23870,15359,13176,13242,15300
23880,15166,13264,13269,15378
23890,15153,13239,13265,15420
23900,15025,13323,13230,15499
23910,15144,13255,13167,15511
23920,15170,13250,13214,15443
23930,15059,13295,13291,15432
23940,15151,13210,13215,15501
23950,15173,13354,13186,15364
23960,15175,13111,13270,15521
23970,15081,13238,13348,15410
23980,15095,13142,13315,15525
23990,15217,13201,13258,15401
24000,15268,13139,13171,15499
24010,15141,13148,13304,15484
24020,15211,13261,13231,15374
24030,15086,13275,13139,15577
24040,15294,13217,13134,15432
24050,15149,13281,13169,15478
24060,15258,13169,13216,15434
24070,15368,13289,13064,15356
24080,15065,13204,13326,15482
24090,15200,13185,13190,15502
24100,15357,13125,13185,15410
24110,15182,13276,13165,15454
24120,15207,13084,13175,15611
24130,15194,13264,13267,15352
24140,15203,13311,13192,15371
24150,15125,13133,13364,15455
24160,15089,13330,13227,15431
24170,15247,13263,13240,15327
24180,15152,13277,13253,15395
24190,15277,13109,13223,15468
24200,15183,13162,13212,15520
24210,15256,13109,13316,15396
24220,15169,13215,13188,15505
24230,15264,13216,13152,15445
24240,15135,13147,13391,15404
24250,15095,13380,13342,15260
24260,15214,13184,13269,15410
24270,15111,13189,13254,15523
24280,15148,13260,13225,15444
24290,15095,13331,13206,15445
24300,15153,13157,13417,15350
24310,15340,13243,13175,15319
24320,15245,13097,13255,15480
24330,15107,13283,13217,15470
24340,15102,13109,13337,15529
24350,15231,13244,13311,15291
24360,15000,13239,13329,15509
24370,15149,13299,13234,15395
24380,15134,13218,13250,15475
24390,15277,13222,13092,15486
24400,15262,13103,13187,15525
24410,15159,13283,13248,15387
24420,15137,13257,13213,15470
24430,15123,13390,13309,15255
24440,15197,13183,13252,15445
24450,15387,13073,13216,15401
24460,15268,13298,13170,15341
24470,15022,13230,13329,15496
24480,15134,13203,13268,15472
24490,15149,13163,13167,15598
24500,15162,13153,13246,15516
24510,15267,13261,13158,15391
24520,15220,13308,13204,15345
24530,15058,13276,13159,15584
24540,15317,13285,13126,15349
24550,15158,13300,13225,15394
24560,15185,13123,13225,15544
24570,15245,13222,13106,15504
24580,15201,13145,13266,15465
24590,15171,13152,13344,15410
24600,15193,13197,13207,15480
24610,15071,13302,13256,15448
24620,15084,13299,13262,15432
24630,15079,13269,13213,15516
24640,15238,12958,13307,15574
24650,15285,13132,13242,15418
24660,15317,13316,13163,15281
24670,15235,13143,13342,15357
24680,15234,13186,13137,15520
24690,15099,13320,13310,15348
24700,15217,13240,13238,15382
24710,15135,13192,13227,15523
24720,15187,13403,13208,15279
24730,15283,13059,13206,15529
24740,15186,13219,13301,15371
24750,15057,13157,13246,15617
24760,15285,13341,13210,15241
24770,15321,13174,13267,15315
24780,15159,13286,13254,15378
24790,15071,13350,13234,15422
24800,15181,13206,13187,15503
24810,15124,13184,13308,15461
24820,15233,13124,13172,15548
24830,15368,13191,13148,15370
24840,15405,13228,13070,15374
24850,15194,13195,13377,15311
24860,15262,13328,13279,15208
24870,15202,13192,13235,15448
24880,15259,13175,13217,15426
24890,15191,13246,13118,15522
24900,15208,13289,13112,15468
24910,15184,13233,13168,15492
24920,15245,13036,13251,15545
24930,15143,13324,13303,15307
24940,15049,13332,13332,15364
24950,15138,13235,13208,15496
24960,15179,13226,13427,15245
24970,15068,13253,13227,15529
24980,15106,13268,13363,15340
24990,15148,13313,13135,15481
25000,15232,13276,13082,15487
25010,15273,13098,13288,15418
25020,15090,13341,13241,15405
25030,15189,13262,13310,15316
25040,15284,13086,13234,15473
25050,15052,13323,13257,15445
25060,15310,13075,13193,15499
25070,15239,13200,13233,15405
25080,15102,13374,13077,15524
25090,15246,13092,13248,15491
25100,15215,13155,13158,15549
25110,15103,13244,13289,15441
25120,15177,13344,13171,15385
25130,15169,13243,13281,15384
25140,15153,13328,13260,15336
25150,15126,13133,13296,15522
25160,15268,13251,13131,15427
25170,15219,13234,13089,15535
25180,15123,13237,13281,15436
25190,15261,13214,13254,15348
25200,15121,13396,13197,15363
25210,15252,13199,13214,15412
25220,15179,13196,13244,15458
25230,15129,13296,13078,15574
25240,15258,13093,13334,15392
25250,15256,13181,13305,15335
25260,15206,13144,13224,15503
25270,15204,13163,13290,15420
25280,15237,13089,13270,15481
25290,15260,13244,13208,15365
25300,15209,13343,13132,15393
25310,15203,13096,13284,15494
25320,15122,13210,13349,15396
25330,15260,13224,13193,15400
25340,15239,13100,13263,15475
25350,15106,13334,13201,15436
25360,15086,13214,13325,15452
25370,15199,13297,13311,15270
25380,15194,13232,13243,15408
25390,15239,13176,13232,15430
25400,15268,13178,13107,15524
25410,15204,13418,13150,15305
25420,15096,13292,13239,15450
25430,15222,13154,13254,15447
25440,15304,13134,13281,15358
25450,15239,13189,13153,15496
25460,15310,13084,13139,15544
25470,15194,13135,13263,15485
25480,15211,13272,13204,15390
25490,15184,13249,13232,15412
25500,15172,13193,13280,15432
25510,15236,13215,13252,15374
25520,15090,13289,13231,15467
25530,15245,13275,13260,15297
25540,15188,13190,13345,15354
25550,15249,13193,13284,15351
25560,15125,13311,13297,15344
25570,15104,13157,13334,15482
25580,15244,13107,13300,15426
25590,15157,13203,13357,15360
25600,15282,13180,13353,15262
25610,15204,13211,13287,15375
25620,15178,13188,13235,15476
25630,15049,13261,13263,15504
25640,15210,13246,13190,15431
25650,15131,13170,13299,15477
25660,15309,13115,13200,15453
25670,15106,13364,13221,15386
25680,15116,13208,13213,15540
25690,15149,13162,13246,15520
25700,15234,13116,13212,15515
25710,15056,13287,13352,15382
25720,15166,13189,13269,15453
25730,15185,13244,13246,15402
25740,15361,13161,13175,15380
25750,15007,13278,13165,15627
25760,15087,13233,13332,15425
25770,15229,13278,13225,15345
25780,15157,13304,13239,15377
25790,15121,13392,13267,15297
25800,15211,13124,13293,15449
25810,15184,13213,13230,15450
25820,15130,13299,13322,15326
25830,15157,13197,13303,15420
25840,15269,13155,13254,15399
25850,15239,13287,13348,15203
25860,15164,13213,13296,15404
25870,15215,13265,13177,15420
25880,15169,13263,13140,15505
25890,15181,13211,13177,15508
25900,15205,13140,13338,15394
25910,15308,13231,13178,15360
25920,15177,13000,13323,15577
25930,15153,13122,13339,15463
25940,15336,13131,13224,15386
25950,15186,13103,13292,15496
25960,15055,13334,13173,15515
25970,15219,13203,13157,15498
25980,15139,13270,13250,15418
25990,15127,13221,13330,15399
26000,15181,13123,13234,15539
26010,15165,13374,13221,15317
26020,15338,13168,13264,15307
26030,15106,13254,13351,15366
26040,15165,13250,13259,15403
26050,15106,13211,13195,15565
26060,15115,13327,13070,15565
26070,15260,13248,13247,15322
26080,15287,13047,13186,15557
26090,15184,13340,13163,15390
26100,15178,13175,13261,15463
26110,15092,13289,13223,15473
26120,15269,13223,13283,15302
26130,15060,13278,13145,15594
26140,15259,13289,13030,15499
26150,15107,13335,13202,15433
26160,15225,13040,13231,15581
26170,15075,13165,13332,15505
26180,15133,13312,13270,15362
26190,15108,13253,13196,15520
26200,15238,13148,13218,15473
26210,15203,13303,13212,15359
26220,15127,13226,13300,15424
26230,15187,13187,13221,15482
26240,15214,13298,13125,15440
26250,15335,13274,13188,15280
26260,15259,13274,13261,15283
26270,15320,13317,13124,15316
26280,15212,13126,13290,15449
26290,15219,13105,13271,15482
26300,15325,13067,13250,15435
26310,15084,13281,13250,15462
26320,15206,13312,13254,15305
26330,15179,13203,13299,15396
26340,15266,13205,13307,15299
26350,15168,13247,13171,15491
26360,15159,13233,13227,15458
26370,15241,13165,13277,15394
26380,15303,13262,13124,15388
26390,15074,13233,13349,15421
26400,15189,13267,13138,15483
26410,15135,13274,13275,15393
26420,15019,13310,13198,15550
26430,15280,13336,13093,15368
26440,15172,13222,13271,15412
26450,15072,13231,13325,15449
26460,15145,13234,13260,15438
26470,15352,13203,13112,15410
26480,15160,13307,13130,15480
26490,15252,13111,13206,15508
26500,15229,13246,13152,15450
26510,15171,13195,13246,15465
26520,15163,13180,13279,15455
26530,15204,13245,13122,15506
26540,15091,13393,13194,15399
26550,15085,13309,13119,15564
26560,15196,13293,13260,15328
26570,15128,13288,13134,15527
26580,15182,13067,13254,15574
26590,15192,13353,13225,15307
26600,15161,13227,13207,15482
26610,15085,13336,13118,15538
26620,15123,13209,13204,15541
26630,15269,13084,13361,15363
26640,15338,13209,13196,15334
26650,15110,13391,13238,15338
26660,15157,13313,13207,15400
26670,15210,13248,13217,15402
26680,15233,13376,13280,15188
26690,15117,13265,13261,15434
26700,15182,13251,13289,15355
26710,15154,13200,13332,15391
26720,15208,13199,13347,15323
26730,14962,13306,13328,15481
26740,15058,13193,13432,15394
26750,15080,13301,13197,15499
26760,15096,13216,13269,15496
26770,15233,13268,13126,15450
26780,15136,13337,13186,15418
26790,15047,13133,13427,15470
26800,15243,13264,13260,15310
26810,15186,13264,13255,15372
26820,15068,13368,13260,15381
26830,15078,13238,13205,15556
26840,15274,13278,13110,15415
26850,15287,13115,13280,15395
26860,15013,13226,13298,15540
26870,15194,13127,13311,15445
26880,15147,13334,13167,15429
26890,15398,13073,13284,15322
26900,15095,13315,13135,15532
26910,15082,13304,13235,15456
26920,15195,13236,13262,15384
26930,15177,13284,13257,15359
26940,15111,13205,13341,15420
26950,15080,13327,13327,15343
26960,15123,13292,13228,15434
26970,15210,13082,13305,15480
26980,15168,13219,13287,15403
26990,15196,13405,13175,15301
27000,15110,13347,13252,15368
27010,15068,13256,13297,15456
27020,15172,13316,13274,15315
27030,15157,13309,13237,15374
27040,15120,13236,13241,15480
27050,15129,13287,13322,15339
27060,15027,13249,13317,15484
27070,15178,13259,13291,15349
27080,15228,13102,13449,15298
27090,15237,13238,13188,15414
27100,15048,13258,13195,15576
27110,15177,13223,13243,15434
27120,15199,12970,13292,15616
27130,15040,13267,13331,15439
27140,15253,13099,13135,15590
27150,15173,13251,13219,15434
27160,15053,13335,13332,15357
27170,15188,13114,13239,15536
27180,15239,13144,13348,15346
27190,15233,13200,13198,15446
27200,15144,13222,13162,15549
27210,15285,13123,13297,15372
27220,15066,13299,13226,15486
27230,15271,13295,13184,15327
27240,15225,13349,13193,15310
27250,15186,13188,13215,15488
27260,15009,13311,13287,15470
27270,15182,13113,13335,15447
27280,15077,13300,13141,15559
27290,15090,13227,13300,15460
27300,15212,13146,13245,15474
27310,15063,13379,13168,15467
27320,15295,13182,13176,15424
27330,15180,13100,13322,15475
27340,15272,13073,13270,15462
27350,15216,13169,13331,15361
27360,15261,13155,13277,15384
27370,15178,13345,13183,15371
27380,15270,13241,13191,15375
27390,15252,13162,13229,15434
27400,15232,13261,13109,15475
27410,15322,13191,13179,15385
27420,15152,13228,13307,15390
27430,15125,13247,13254,15451
27440,15135,13267,13299,15376
27450,15092,13260,13255,15470
27460,15037,13273,13327,15440
27470,15092,13254,13324,15407
27480,15184,13360,13108,15425
27490,15196,13224,13152,15505
27500,15370,13189,13078,15440
27510,15270,13166,13153,15488
27520,15245,13167,13289,15376
27530,15053,13328,13274,15422
27540,15265,13183,13235,15394
27550,15029,13196,13351,15501
27560,15092,13253,13172,15560
27570,15217,13135,13333,15392
27580,15087,13173,13236,15581
27590,15161,13250,13286,15380
27600,15057,13155,13375,15490
27610,15208,13200,13230,15439
27620,15093,13327,13262,15395
27630,15169,13074,13211,15623
27640,15189,13238,13120,15530
27650,15157,13275,13130,15515
27660,15310,13142,13274,15351
27670,15193,13236,13263,15385
27680,15231,13212,13279,15355
27690,15186,13232,13252,15407
27700,15237,13211,13183,15446
27710,15155,13144,13374,15404
27720,15277,13187,13201,15412
27730,15167,13208,13211,15491
27740,15236,13219,13279,15343
27750,15061,13317,13199,15500
27760,15201,13196,13176,15504
27770,15113,13291,13268,15405
27780,15326,13279,13196,15276
27790,15314,13148,13103,15512
27800,15242,13134,13250,15451
27810,15133,13154,13289,15501
27820,15247,13242,13167,15421
27830,15097,13204,13414,15362
27840,15141,13327,13191,15418
27850,15314,13187,13111,15465
27860,15194,13087,13153,15643
27870,15243,13188,13201,15445
27880,15189,13038,13302,15548
27890,15078,13278,13210,15511
27900,15082,13313,13280,15402
27910,15194,13224,13196,15463
27920,15169,13317,13220,15371
27930,15103,13245,13180,15549
27940,15357,13116,13237,15367
27950,15158,13344,13327,15248
27960,15222,13212,13338,15305
27970,15321,13129,13257,15370
27980,15158,13246,13207,15466
27990,15285,13133,13297,15362
