iteration,0,1,2,3
18670,15285,13138,13277,15377
18680,15239,13149,13188,15501
18690,15178,13157,13302,15440
18700,15177,13212,13307,15381
18710,15294,13106,13115,15562
18720,15144,13143,13178,15612
18730,15095,13157,13226,15599
18740,15233,13243,13122,15479
18750,15227,13197,13174,15479
18760,15240,13162,13122,15553
18770,15074,13340,13258,15405
18780,15207,13193,13285,15392
18790,15173,13216,13293,15395
18800,15092,13203,13301,15481
18810,15277,13094,13251,15455
18820,15283,13272,13237,15285
18830,15251,13174,13286,15366
18840,15163,13319,13206,15389
18850,15200,13263,13263,15351
18860,15267,13289,13148,15373
18870,15145,13297,13257,15378
18880,15243,13246,13311,15277
18890,15051,13192,13383,15451
18900,15265,13251,13115,15446
18910,15180,13126,13282,15489
18920,15126,13147,13296,15508
18930,15119,13191,13334,15433
18940,15197,13197,13290,15393
18950,15073,13171,13292,15541
18960,15105,13285,13192,15495
18970,15298,13157,13255,15367
18980,15153,13277,13236,15411
18990,15105,13232,13269,15471
19000,15334,13237,13190,15316
19010,15186,13039,13284,15568
19020,15101,13292,13129,15555
19030,15135,13115,13351,15476
19040,15124,13164,13219,15570
19050,15170,13182,13315,15410
19060,15242,13095,13229,15511
19070,15253,13193,13060,15571
19080,15058,13174,13340,15505
19090,15189,13288,13295,15305
19100,15258,13226,13246,15347
19110,15154,13205,13203,15515
19120,15195,13220,13220,15442
19130,15217,13257,13246,15357
19140,15176,13288,13258,15355
19150,15181,13184,13224,15488
19160,15261,13018,13228,15570
19170,15201,13347,13024,15505
19180,15235,13116,13301,15425
19190,15007,13341,13249,15480
19200,15228,13177,13245,15427
19210,15228,13112,13236,15501
19220,15170,13196,13353,15358
19230,15337,12990,13229,15521
19240,15324,13195,13226,15332
19250,15189,13239,13241,15408
19260,14977,13304,13259,15537
19270,15175,13232,13220,15450
19280,15096,13221,13288,15472
19290,15390,13108,13219,15360
19300,15205,13297,13253,15322
19310,15163,13225,13253,15436
19320,15231,13104,13322,15420
19330,15186,13152,13240,15499
19340,15128,13175,13347,15427
19350,15196,13261,13330,15290
19360,15273,13286,13111,15407
19370,15215,13094,13260,15508
19380,15012,13192,13300,15573
19390,15360,12967,13280,15470
19400,15070,13158,13350,15499
19410,15144,13238,13195,15500
19420,15079,13129,13282,15587
19430,15025,13217,13345,15490
19440,14981,13136,13332,15628
19450,15245,13122,13181,15529
19460,15353,13160,13158,15406
19470,14989,13296,13361,15431
19480,15260,13164,13275,15378
19490,15113,13294,13193,15477
19500,15036,13151,13320,15570
19510,15033,13266,13312,15466
19520,15266,13184,13120,15507
19530,15207,13175,13213,15482
19540,15228,13203,13151,15495
19550,15229,13140,13334,15374
19560,15189,13268,13138,15482
19570,15055,13276,13207,15539
19580,15207,13072,13272,15526
19590,15153,13201,13227,15496
19600,15160,13200,13250,15467
19610,15269,13275,13291,15242
19620,15089,13145,13272,15571
19630,15090,13134,13438,15415
19640,15214,13285,13193,15385
19650,15323,13003,13309,15442
19660,15088,13439,13183,15367
19670,15201,13139,13241,15496
19680,15360,13238,13176,15303
19690,15223,13234,13166,15454
19700,15209,13267,13300,15301
19710,15086,13264,13287,15440
19720,15136,13106,13366,15469
19730,15154,13192,13291,15440
19740,15226,13251,13222,15378
19750,15077,13287,13404,15309
19760,15170,13196,13193,15518
19770,15166,13251,13171,15489
19780,15024,13152,13253,15648
19790,15028,13228,13309,15512
19800,15328,13147,13143,15459
19810,15175,13236,13235,15431
19820,15045,13208,13247,15577
19830,15202,13219,13302,15354
19840,15276,13246,13265,15290
19850,15262,13087,13229,15499
19860,15131,13305,13273,15368
19870,15245,13156,13267,15409
19880,15103,13372,13229,15373
19890,15137,13314,13222,15404
19900,15057,13348,13222,15450
19910,15301,13177,13272,15327
19920,15034,13266,13301,15476
19930,15342,13092,13100,15543
19940,15041,13319,13230,15487
19950,15177,13211,13233,15456
19960,15140,13234,13204,15499
19970,15179,13309,13169,15420
19980,15210,13300,13147,15420
19990,15205,13098,13285,15489
20000,15157,13268,13156,15496
20010,15084,13370,13264,15359
20020,15342,13165,13164,15406
20030,15243,13316,12984,15534
20040,15315,13229,13071,15462
20050,15301,13094,13295,15387
20060,15241,13262,13230,15344
20070,15082,13268,13257,15470
20080,15076,13154,13368,15479
20090,15085,13162,13307,15523
20100,15117,13204,13293,15463
20110,15296,13219,13254,15308
20120,15056,13244,13284,15493
20130,15184,13222,13232,15439
20140,15249,13264,13175,15389
20150,15186,13372,13164,15355
20160,15133,13206,13261,15477
20170,15140,13214,13186,15537
20180,15199,13268,13270,15340
20190,15081,13351,13221,15424
20200,15039,13363,13306,15369
20210,15075,13203,13365,15434
20220,15141,13341,13236,15359
20230,15203,13203,13042,15629
20240,15162,13151,13218,15546
20250,15126,13273,13361,15317
20260,15205,13205,13292,15375
20270,15083,13236,13331,15427
20280,15180,13065,13357,15475
20290,15049,13241,13290,15497
20300,15003,13313,13354,15407
20310,15169,13281,13163,15464
20320,15192,13138,13279,15468
20330,15174,13202,13264,15437
20340,15138,13203,13259,15477
20350,15117,13186,13298,15476
20360,15206,13167,13175,15529
20370,15134,13228,13267,15448
20380,15060,13233,13256,15528
20390,15197,13209,13231,15440
20400,15307,13047,13215,15508
20410,15218,13261,13139,15459
20420,15229,13197,13353,15298
20430,15144,13159,13222,15552
20440,15221,13202,13252,15402
20450,15177,13290,13158,15452
20460,15126,13264,13243,15444
20470,15182,13150,13221,15524
20480,15187,13212,13122,15556
20490,15236,13299,13101,15441
20500,15167,13165,13291,15454
20510,15338,13286,13153,15300
20520,15202,13334,13176,15365
20530,15226,13155,13227,15469
20540,15189,13208,13210,15470
20550,15202,13170,13279,15426
20560,15395,13023,13236,15423
20570,15100,13248,13296,15433
20580,15147,13323,13240,15367
20590,15271,13271,13197,15338
20600,15259,13238,13278,15302
20610,15065,13259,13191,15562
20620,15129,13311,13266,15371
20630,15083,13245,13262,15487
20640,15205,13142,13302,15428
20650,15184,13321,13392,15180
20660,15208,13190,13278,15401
20670,15141,13134,13352,15450
20680,15159,13173,13185,15560
20690,15199,13153,13190,15535
20700,15181,13238,13160,15498
20710,15115,13337,13174,15451
20720,15185,13241,13172,15479
20730,15253,13133,13333,15358
20740,15198,13108,13270,15501
20750,15057,13241,13351,15428
20760,15247,13113,13226,15491
20770,15212,13227,13224,15414
20780,15121,13180,13427,15349
20790,15124,13416,13211,15326
20800,15285,13290,13285,15217
20810,15129,13372,13292,15284
20820,15159,13254,13166,15498
20830,15150,13156,13387,15384
20840,15260,13226,13245,15346
20850,14971,13250,13315,15541
20860,15324,13095,13353,15305
20870,15248,13107,13209,15513
20880,15154,13237,13309,15377
20890,15241,13226,13279,15331
20900,15184,13180,13218,15495
20910,15170,13156,13289,15462
20920,15134,13288,13157,15498
20930,15138,13204,13224,15511
20940,15171,13255,13141,15510
20950,15108,13261,13320,15388
20960,15188,13204,13241,15444
20970,15293,13185,13228,15371
20980,15136,13288,13228,15425
20990,15194,13173,13257,15453
21000,15316,13155,13167,15439
21010,15033,13225,13261,15558
21020,15121,13150,13131,15675
21030,15175,13158,13262,15482
21040,15150,13228,13297,15402
21050,15245,12992,13383,15457
21060,15075,13180,13443,15379
21070,15221,13166,13262,15428
21080,15210,13117,13280,15470
21090,15276,13148,13131,15522
21100,15203,13267,13224,15383
21110,15128,13299,13239,15411
21120,15072,13113,13284,15608
21130,15081,13180,13390,15426
21140,15223,13166,13352,15336
21150,15314,13279,13044,15440
21160,15093,13237,13228,15519
21170,15166,13216,13272,15423
21180,15273,13184,13250,15370
21190,15170,13186,13198,15523
21200,15191,13202,13207,15477
21210,15124,13215,13305,15433
21220,15194,13018,13214,15651
21230,15239,13166,13157,15515
21240,15183,13155,13299,15440
21250,15192,13166,13187,15532
21260,15054,13220,13277,15526
21270,15326,13269,13156,15326
21280,15085,13353,13228,15411
21290,15226,13220,13227,15404
21300,15171,13229,13357,15320
21310,15145,13037,13302,15593
21320,15106,13387,13032,15552
21330,15188,13179,13257,15453
21340,15155,13109,13228,15585
21350,15074,13154,13152,15697
21360,15145,13221,13198,15513
21370,15225,13410,13154,15288
21380,15232,13225,13258,15362
21390,15169,13302,13258,15348
21400,15087,13358,13164,15468
21410,15204,13227,13214,15432
21420,15161,13265,13272,15379
21430,15273,13318,13328,15158
21440,15152,13450,13196,15279
21450,15170,13201,13307,15399
21460,15179,13265,13224,15409
21470,15130,13272,13165,15510
21480,15191,13237,13254,15395
21490,15130,13279,13232,15436
21500,15182,13224,13235,15436
21510,15210,13169,13252,15446
21520,15288,13212,13180,15397
21530,15199,13316,13251,15311
21540,15307,13274,13125,15371
21550,15326,13192,13272,15287
21560,15201,13219,13268,15389
21570,15212,13175,13405,15285
21580,15234,13308,13209,15326
21590,15363,13116,13303,15295
21600,15134,13226,13340,15377
21610,15050,13139,13356,15532
21620,15216,13304,13265,15292
21630,15207,13220,13218,15432
21640,15159,13283,13212,15423
21650,15103,13377,13086,15511
21660,15251,13130,13213,15483
21670,15242,13179,13174,15482
21680,15176,13275,13181,15445
21690,15146,13370,13215,15346
21700,15167,13177,13218,15515
21710,15125,13217,13244,15491
21720,15212,13307,13197,15361
21730,15129,13114,13239,15595
21740,15344,13212,13012,15509
21750,15203,13149,13210,15515
21760,15257,13224,13207,15389
21770,15116,13286,13236,15439
21780,15359,13102,13274,15342
21790,15174,13197,13171,15535
21800,15092,13227,13238,15520
21810,15135,13199,13320,15423
21820,15234,13113,13283,15447
21830,15100,13140,13373,15464
21840,15293,13184,13156,15444
21850,15206,13198,13292,15381
21860,15107,13093,13373,15504
21870,15306,13283,13180,15308
21880,15162,13348,13225,15342
21890,15122,13150,13277,15528
21900,15201,13147,13209,15520
21910,15362,13149,13146,15420
21920,15098,13251,13181,15547
21930,15121,13218,13351,15387
21940,15177,13228,13283,15389
21950,15216,13065,13240,15556
21960,15209,13254,13257,15357
21970,15168,13099,13204,15606
21980,15127,13107,13394,15449
21990,15208,13250,13308,15311
22000,15262,13211,13254,15350
22010,15228,13213,13162,15474
22020,15112,13241,13243,15481
22030,15217,13317,13290,15253
22040,15215,13139,13266,15457
22050,15403,13143,13088,15443
22060,15267,13108,13282,15420
22070,15336,13157,13232,15352
22080,15264,13160,13126,15527
22090,15310,13072,13280,15415
22100,15115,13286,13192,15484
22110,15051,13231,13380,15415
22120,15225,13178,13298,15376
22130,15156,13181,13246,15494
22140,15108,13221,13220,15528
22150,15167,13270,13159,15481
22160,15168,13209,13379,15321
22170,15177,13231,13298,15371
22180,15055,13284,13413,15325
22190,15110,13240,13311,15416
22200,15279,13116,13259,15423
22210,15166,13183,13270,15458
22220,15290,13155,13341,15291
22230,15199,13309,13074,15495
22240,15167,13238,13304,15368
22250,15174,13260,13080,15563
22260,15219,13219,13229,15410
22270,15223,13185,13156,15513
22280,15200,13147,13325,15405
22290,15120,13122,13227,15608
22300,15183,13123,13361,15410
22310,15161,13222,13330,15364
22320,15211,13233,13174,15459
22330,15231,13330,13099,15417
22340,15149,13176,13380,15372
22350,15169,13217,13324,15367
22360,15157,13283,13189,15448
22370,15257,13227,13131,15462
22380,15029,13270,13253,15525
22390,15219,13189,13258,15411
22400,15160,13345,13245,15327
22410,15336,13190,13224,15327
22420,15161,13199,13255,15462
22430,15292,13224,13288,15273
22440,15190,13418,13183,15286
22450,15156,13317,13161,15443
22460,15081,13267,13273,15456
22470,15249,13128,13324,15376
22480,15108,13277,13311,15381
22490,15146,13222,13243,15466
22500,15260,13212,13248,15357
22510,15239,13203,13174,15461
22520,15252,13213,13127,15485
22530,15231,13175,13309,15362
22540,15141,13288,13271,15377
22550,15151,13224,13203,15499
22560,15190,13261,13175,15451
22570,15195,13197,13362,15323
22580,15321,13083,13199,15474
22590,15306,13160,13317,15294
22600,15310,13241,13309,15217
22610,15188,13245,13239,15405
22620,15176,13339,13061,15501
22630,15269,13130,13153,15525
22640,15016,13262,13317,15482
22650,15200,13175,13235,15467
22660,15190,13184,13229,15474
22670,15182,13198,13256,15441
22680,15089,13245,13201,15542
22690,15114,13213,13178,15572
22700,15076,13270,13210,15521
22710,15005,13326,13272,15474
22720,15176,13161,13335,15405
22730,15220,13130,13238,15489
22740,15086,13174,13296,15521
22750,15036,13216,13277,15548
22760,15188,13333,13259,15297
22770,15181,13294,13128,15474
22780,15070,13247,13290,15470
22790,15177,13135,13322,15443
22800,15244,13174,13190,15469
22810,15170,13272,13253,15382
22820,15117,13359,13330,15271
22830,15255,13405,13135,15282
22840,15163,13132,13216,15566
22850,15097,13362,13164,15454
22860,15187,13277,13114,15499
22870,15027,13256,13324,15470
22880,15171,13104,13316,15486
22890,15141,13357,13210,15369
22900,15175,13230,13346,15326
22910,15132,13278,13226,15441
22920,15272,13347,13163,15295
22930,15178,13233,13249,15417
22940,15288,13148,13150,15491
22950,15152,13219,13232,15474
22960,15231,13169,13274,15403
22970,15276,13088,13247,15466
22980,15213,13245,13199,15420
22990,15080,13247,13294,15456
23000,15199,13183,13215,15480
23010,15298,13291,13142,15346
23020,15020,13354,13298,15405
23030,15092,13269,13300,15416
23040,15362,13159,13163,15393
23050,15176,13372,13151,15378
23060,15119,13326,13238,15394
23070,15306,13099,13288,15384
23080,15197,13193,13283,15404
23090,15214,13204,13244,15415
23100,15283,13287,13092,15415
23110,15146,13173,13206,15552
23120,15236,13302,13124,15415
23130,15115,13261,13279,15422
23140,15298,13308,13051,15420
23150,15116,13396,13218,15347
23160,15209,13192,13180,15496
23170,15319,13143,13221,15394
23180,15194,13179,13295,15409
23190,15134,13175,13270,15498
23200,14958,13204,13324,15591
23210,15121,13146,13320,15490
23220,15256,13121,13280,15420
23230,15209,13170,13178,15520
23240,15196,13037,13298,15546
23250,15159,13241,13100,15577
23260,15268,13170,13315,15324
23270,15128,13338,13213,15398
23280,15111,13224,13162,15580
23290,15066,13282,13270,15459
23300,15253,13310,13061,15453
23310,15046,13278,13245,15508
23320,15213,13194,13147,15523
23330,15268,13285,13151,15373
23340,15219,13327,13118,15413
23350,15242,13276,13027,15532
23360,15247,13288,13145,15397
23370,15229,13320,13105,15423
23380,15289,13191,13161,15436
23390,15118,13247,13332,15380
23400,15146,13319,13165,15447
23410,15228,13266,13226,15357
23420,15225,13218,13144,15490
23430,15235,13174,13148,15520
23440,15172,13184,13316,15405
23450,15141,13293,13334,15309
23460,15182,13218,13041,15636
23470,15189,13179,13316,15393
23480,15326,13234,13087,15430
23490,15222,13285,13159,15411
23500,15136,13178,13128,15635
23510,15103,13277,13122,15575
23520,15223,13102,13255,15497
23530,15186,13131,13289,15471
23540,15158,13274,13199,15446
23550,15225,13207,13254,15391
23560,15215,13258,13148,15456
23570,15345,13158,13217,15357
23580,15245,13070,13270,15492
23590,15223,13249,13205,15400
23600,15083,13120,13421,15453
23610,15332,13252,13131,15362
23620,15106,13366,13142,15463
23630,15165,13178,13311,15423
23640,15325,13183,13192,15377
23650,15128,13237,13216,15496
23660,15243,13133,13330,15371
23670,15262,13146,13245,15424
23680,15190,13276,13269,15342
23690,15099,13293,13226,15459
23700,15154,13280,13074,15569
23710,15326,13209,13085,15457
23720,15180,13295,13230,15372
23730,15213,13151,13197,15516
23740,15107,13178,13276,15516
23750,15247,13279,13187,15364
23760,15047,13136,13416,15478
23770,15165,13114,13224,15574
23780,15138,13243,13154,15542
23790,15200,13238,13122,15517
23800,15251,13256,13321,15249
23810,15215,13179,13255,15428
23820,15312,13257,13124,15384
23830,15207,13151,13259,15460
23840,15224,13139,13279,15435
23850,15162,13261,13081,15573
23860,15261,13055,13226,15535
23870,15129,13202,13336,15410
23880,15117,13269,13237,15454
23890,15268,13266,13188,15355
23900,14989,13425,13191,15472
23910,15273,13183,13175,15446
23920,15196,13153,13216,15512
23930,15317,13151,13196,15413
23940,15151,13195,13186,15545
23950,15161,13288,13096,15532
23960,15093,13226,13325,15433
23970,15136,13285,13199,15457
23980,15216,13227,13133,15501
23990,15306,13230,13137,15404
24000,15199,13278,13104,15496
24010,15060,13222,13267,15528
24020,15193,13294,13266,15324
24030,15154,13130,13314,15479
24040,15162,13162,13258,15495
24050,15198,13178,13223,15478
24060,15245,13202,13165,15465
24070,15256,13078,13329,15414
24080,15204,13191,13148,15534
24090,15345,13265,13175,15292
24100,15185,13170,13193,15529
24110,15198,13107,13253,15519
24120,15225,13265,13160,15427
24130,15356,13085,13152,15484
24140,15126,13322,13324,15305
24150,15122,13279,13174,15502
24160,15135,13174,13219,15549
24170,15276,13293,13153,15355
24180,15285,13145,13218,15429
24190,15228,13221,13088,15540
24200,15161,13167,13259,15490
24210,15206,13296,13073,15502
24220,15329,13267,13082,15399
24230,15185,13251,13201,15440
24240,15115,13207,13264,15491
24250,15116,13229,13331,15401
24260,15208,13196,13283,15390
24270,15286,13201,13206,15384
24280,15180,13173,13266,15458
24290,15219,13315,13155,15388
24300,15088,13281,13339,15369
24310,15183,13296,13221,15377
24320,15202,13209,13264,15402
24330,15210,13201,13289,15377
24340,15070,13231,13277,15499
24350,15076,13203,13250,15548
24360,15094,13316,13244,15423
24370,15175,13012,13286,15604
24380,15085,13343,13284,15365
24390,15102,13226,13262,15487
24400,15306,13192,13155,15424
24410,15223,13054,13307,15493
24420,15140,13184,13242,15511
24430,15176,13282,13227,15392
24440,15024,13271,13364,15418
24450,15231,12990,13346,15510
24460,15094,13191,13313,15479
24470,15144,13249,13208,15476
24480,15267,13191,13169,15450
24490,15289,13198,13171,15419
24500,15142,13214,13194,15527
24510,15221,13166,13264,15426
24520,15032,13257,13109,15679
24530,15239,13160,13288,15390
24540,15236,13237,13227,15377
24550,15318,13247,13191,15321
24560,15169,13350,13232,15326
24570,15166,13277,13146,15488
24580,15256,13119,13065,15637
24590,15169,13159,13248,15501
24600,15120,13267,13210,15480
24610,15288,13185,13434,15170
24620,15266,13260,13203,15348
24630,15116,13273,13232,15456
24640,15301,13127,13134,15515
24650,15207,13296,13142,15432
24660,15212,13094,13305,15466
24670,15151,13284,13201,15441
24680,15212,13243,13200,15422
24690,15280,13160,13223,15414
24700,15144,13271,13238,15424
24710,15179,13216,13288,15394
24720,15207,13208,13288,15374
24730,15176,13249,13143,15509
24740,15204,13025,13279,15569
24750,15245,13199,13176,15457
24760,15149,13142,13277,15509
24770,15114,13242,13177,15544
24780,15209,13144,13367,15357
24790,15104,13156,13246,15571
24800,15004,13350,13344,15379
24810,15136,13240,13207,15494
24820,15160,13206,13175,15536
24830,15172,13121,13308,15476
24840,15011,13181,13256,15629
24850,15066,13426,13186,15399
24860,15164,13277,13161,15475
24870,15178,13118,13344,15437
24880,15198,13117,13343,15419
24890,15322,13186,13180,15389
24900,15290,13117,13192,15478
24910,15324,13396,13017,15340
24920,15207,13084,13345,15441
24930,15234,13285,13189,15369
24940,15228,13276,13250,15323
24950,15278,13197,13243,15359
24960,15172,13217,13257,15431
24970,15259,13081,13181,15556
24980,15242,13043,13366,15426
24990,15258,13176,13118,15525
25000,15160,13181,13408,15328
25010,15127,13324,13249,15377
25020,15201,13138,13337,15401
25030,15124,13298,13212,15443
25040,15168,13274,13218,15417
25050,15131,13214,13248,15484
25060,15324,12999,13226,15528
25070,15254,13252,13275,15296
25080,15244,13222,13154,15457
25090,15222,13084,13378,15393
25100,15037,13328,13387,15325
25110,15191,13243,13136,15507
25120,15101,13285,13088,15603
25130,15068,13202,13370,15437
25140,15092,13270,13267,15448
25150,15007,13279,13358,15433
25160,15082,13377,13168,15450
25170,15235,13204,13198,15440
25180,15214,13255,13142,15466
25190,15099,13252,13206,15520
25200,15145,13189,13261,15482
25210,15183,13220,13206,15468
25220,15272,13323,12974,15508
25230,15182,13125,13343,15427
25240,15114,13227,13253,15483
25250,15121,13161,13408,15387
25260,15126,13213,13226,15512
25270,15128,13270,13226,15453
25280,15137,13393,13279,15268
25290,15048,13209,13254,15566
25300,15178,13319,13148,15432
25310,15182,13289,13194,15412
25320,15201,13273,13182,15421
25330,15311,13162,13062,15542
25340,15177,13217,13183,15500
25350,15256,13166,13280,15375
25360,15186,13122,13374,15395
25370,15068,13303,13229,15477
25380,15160,13102,13252,15563
25390,15288,13183,13161,15445
25400,15197,13130,13317,15433
25410,15231,13081,13267,15498
25420,15180,13059,13475,15363
25430,15398,13163,13106,15410
25440,15184,13148,13154,15591
25450,15258,13050,13429,15340
25460,15278,13135,13198,15466
25470,15223,13222,13275,15357
25480,15230,13179,13248,15420
25490,15306,13235,13120,15416
25500,15024,13210,13228,15615
25510,15081,13268,13245,15483
25520,15051,13234,13296,15496
25530,15230,13298,13163,15386
25540,15180,13277,13170,15450
25550,15243,13217,13154,15463
25560,15238,13160,13280,15399
25570,15220,13169,13280,15408
25580,15171,12953,13415,15538
25590,15103,13301,13213,15460
25600,15109,13130,13215,15623
25610,15143,13260,13165,15509
25620,15232,13166,13272,15407
25630,15214,13286,13237,15340
25640,15161,13299,13231,15386
25650,15173,13173,13323,15408
25660,15187,13162,13163,15565
25670,15117,13222,13260,15478
25680,15122,13252,13267,15436
25690,15051,13296,13282,15448
25700,14985,13459,13370,15263
25710,15174,13213,13211,15479
25720,15187,13301,13239,15350
25730,15299,13312,13082,15384
25740,15137,13258,13212,15470
25750,15059,13131,13353,15534
25760,15229,13174,13257,15417
25770,15179,13151,13315,15432
25780,15125,13340,13171,15441
25790,15160,13184,13182,15551
25800,15025,13306,13281,15465
25810,15187,13210,13277,15403
25820,15093,13315,13177,15492
25830,15217,13270,13175,15415
25840,15163,13299,13236,15379
25850,15151,13136,13335,15455
25860,15242,13142,13347,15346
25870,15242,13210,13283,15342
25880,15151,13291,13293,15342
25890,15180,13261,13198,15438
25900,15136,13255,13268,15418
25910,15219,13289,13285,15284
25920,15036,13281,13279,15481
25930,15215,13203,13180,15479
25940,15146,13104,13344,15483
25950,15150,13145,13202,15580
25960,15223,13080,13344,15430
25970,15174,13273,13263,15367
25980,15089,13180,13177,15631
25990,15244,13164,13213,15456
26000,15171,13184,13201,15521
26010,15173,13275,13202,15427
26020,15198,13239,13210,15430
26030,15289,13086,13247,15455
26040,15093,13270,13256,15458
26050,15205,13390,13019,15463
26060,15245,13226,13220,15386
26070,15217,13226,13195,15439
26080,15226,13316,13226,15309
26090,15181,13176,13270,15450
26100,15240,13227,13273,15337
26110,15317,13149,13218,15393
26120,15176,13140,13252,15509
26130,15255,13110,13317,15395
26140,15308,13135,13154,15480
26150,15225,13171,13279,15402
26160,15112,13237,13271,15457
26170,15143,13277,13263,15394
26180,15142,13357,13266,15312
26190,15220,13175,13258,15424
26200,15208,13330,13112,15427
26210,15165,13274,13232,15406
26220,15254,13234,13159,15430
26230,15185,13286,13183,15423
26240,15184,13134,13261,15498
26250,15213,13051,13261,15552
26260,15068,13220,13316,15473
26270,15091,13271,13209,15506
26280,15062,13275,13404,15336
26290,15205,13186,13129,15557
26300,15405,13136,13241,15295
26310,15349,13173,13281,15274
26320,15099,13192,13241,15545
26330,15160,13305,13242,15370
26340,15131,13263,13176,15507
26350,15132,13289,13258,15398
26360,15057,13270,13328,15422
26370,15208,13221,13361,15287
26380,15068,13265,13381,15363
26390,15248,13226,13154,15449
26400,15144,13243,13264,15426
26410,15164,13333,13213,15367
26420,15249,13271,13250,15307
26430,15114,13261,13177,15525
26440,15151,13124,13346,15456
26450,15098,13203,13329,15447
26460,15182,13138,13262,15495
26470,15129,13152,13234,15562
26480,15082,13206,13347,15442
26490,15175,13220,13270,15412
26500,15056,13205,13266,15550
26510,15220,13194,13256,15407
26520,15273,13341,13204,15259
26530,15180,13240,13255,15402
26540,15198,13249,13195,15435
26550,15437,13104,13122,15414
26560,15291,13035,13245,15506
26570,15307,13148,13234,15388
26580,15170,13163,13277,15467
26590,15247,13286,13190,15354
26600,15294,13146,13269,15368
26610,15040,13251,13303,15483
26620,15251,13331,13152,15343
26630,15198,13430,13130,15319
26640,15286,13151,13175,15465
26650,15231,13089,13335,15422
26660,14979,13261,13261,15576
26670,15292,13086,13257,15442
26680,15184,13234,13233,15426
26690,15244,13378,13210,15245
26700,15261,13338,13082,15396
26710,15118,13251,13208,15500
26720,15151,13187,13181,15558
26730,15100,13360,13271,15346
26740,15271,13194,13130,15482
26750,15191,13248,13315,15323
26760,15226,13195,13294,15362
26770,15058,13154,13300,15565
26780,15279,13224,13129,15445
26790,15209,13312,13109,15447
26800,15163,13207,13179,15528
26810,15162,13131,13317,15467
26820,15299,13091,13234,15453
26830,15216,13277,13091,15493
26840,15198,13184,13227,15468
26850,15312,13046,13273,15446
26860,15128,13238,13331,15380
26870,15180,13264,13158,15475
26880,15276,13156,13207,15438
26890,15149,13286,13188,15454
26900,15204,13196,13224,15453
26910,15225,13230,13231,15391
26920,15171,13215,13188,15503
26930,15193,13178,13185,15521
26940,15154,13183,13322,15418
26950,15243,13248,13122,15464
26960,15006,13319,13140,15612
26970,15218,13160,13295,15404
26980,15037,13278,13292,15470
26990,15218,13214,13276,15369
27000,15248,13109,13251,15469
27010,15210,13230,13353,15284
27020,15118,13066,13360,15533
27030,15135,13232,13318,15392
27040,15141,13249,13341,15346
27050,15097,13188,13299,15493
27060,15215,13248,13198,15416
27070,15229,13104,13221,15523
27080,15227,13169,13321,15360
27090,15014,13177,13216,15670
27100,15270,13172,13300,15335
27110,15189,13222,13241,15425
27120,15236,13193,13313,15335
27130,15318,13113,13233,15413
27140,15292,13186,13204,15395
27150,15326,13229,13184,15338
27160,15105,13106,13288,15578
27170,15113,13300,13185,15479
27180,15135,13232,13278,15432
27190,15149,13309,13194,15425
27200,15169,13148,13300,15460
27210,15184,13277,13202,15414
27220,15119,13241,13190,15527
27230,15090,13316,13314,15357
27240,15202,13203,13259,15413
27250,15353,13073,13232,15419
27260,15176,13314,13190,15397
27270,15278,13150,13248,15401
27280,15214,13245,13204,15414
27290,15227,13263,13320,15267
27300,15289,13285,13261,15242
27310,15192,13199,13236,15450
27320,14991,13234,13374,15478
27330,15198,13225,13372,15282
27340,15060,13320,13165,15532
27350,15261,13333,13139,15344
27360,15074,13250,13391,15362
27370,15133,13242,13229,15473
27380,15125,13256,13196,15500
27390,15215,13293,13329,15240
27400,15263,13357,13223,15234
27410,15112,13252,13184,15529
27420,15267,13207,13217,15386
27430,15194,13170,13311,15402
27440,15291,13269,13173,15344
27450,15277,13208,13187,15405
27460,15158,13227,13245,15447
27470,15249,13124,13179,15525
27480,15182,13099,13447,15349
27490,15205,13123,13238,15511
27500,15141,13314,13197,15425
27510,15206,13338,13167,15366
27520,15352,13177,13189,15359
27530,15222,13308,13075,15472
27540,15327,13223,13182,15345
27550,15400,13199,13038,15440
27560,15220,13346,13240,15271
27570,15151,13205,13191,15530
27580,15168,13148,13115,15646
27590,15126,13171,13258,15522
27600,15037,13248,13336,15456
27610,15177,13212,13343,15345
27620,14994,13235,13371,15477
27630,15152,13351,13217,15357
27640,15215,13185,13193,15484
27650,15218,13215,13180,15464
27660,15352,13305,13049,15371
27670,15123,13200,13330,15424
27680,15288,13139,13137,15513
27690,15271,13232,13128,15446
27700,15170,13263,13223,15421
27710,15228,13270,13212,15367
27720,15289,13265,13161,15362
27730,15171,13087,13312,15507
27740,15159,13258,13136,15524
27750,15363,13218,13161,15335
27760,15313,13138,13193,15433
27770,15241,13005,13296,15535
27780,15336,13067,13274,15400
27790,15102,13248,13139,15588
27800,15172,13233,13215,15457
27810,15096,13347,13332,15302
27820,15230,13151,13211,15485
27830,15181,13201,13237,15458
27840,15259,13239,13107,15472
27850,15100,13350,13180,15447
27860,15190,13350,13101,15436
27870,15083,13228,13322,15444
27880,15272,13127,13212,15466
27890,15264,13223,13077,15513
27900,15166,13184,13307,15420
27910,15016,13248,13244,15569
27920,15154,13210,13344,15369
27930,15134,13290,13197,15456
27940,15188,13203,13238,15448
27950,15168,13233,13241,15435
27960,15170,13131,13427,15349
27970,15245,13129,13246,15457
27980,15158,13287,13184,15448
