iteration,0,1,2,3,4,5,6
55210,1939,6293,1601,163,4,0,0
55220,1942,6285,1610,157,6,0,0
55230,1944,6269,1638,141,8,0,0
55240,1936,6291,1619,146,7,1,0
55250,1932,6303,1604,155,6,0,0
55260,1944,6278,1618,154,6,0,0
55270,1982,6220,1631,151,15,1,0
55280,1981,6206,1652,154,7,0,0
55290,1996,6172,1675,150,7,0,0
55300,1978,6221,1635,155,11,0,0
55310,2018,6142,1674,154,12,0,0
55320,1988,6192,1661,150,9,0,0
55330,1949,6252,1659,131,8,1,0
55340,1983,6204,1656,145,11,1,0
55350,1993,6165,1698,137,7,0,0
55360,1989,6198,1647,156,10,0,0
55370,2001,6180,1647,162,10,0,0
55380,1989,6180,1680,144,7,0,0
55390,1966,6227,1654,147,6,0,0
55400,1964,6231,1652,147,6,0,0
55410,1959,6242,1646,146,7,0,0
55420,1970,6220,1657,146,7,0,0
55430,1983,6208,1647,151,10,1,0
55440,1975,6193,1698,125,9,0,0
55450,1972,6194,1701,128,5,0,0
55460,1961,6244,1636,152,7,0,0
55470,1982,6201,1658,153,6,0,0
55480,1955,6260,1626,148,11,0,0
55490,1991,6185,1668,146,9,1,0
55500,1995,6167,1692,135,11,0,0
55510,1985,6189,1680,135,10,0,1
55520,2021,6121,1709,136,12,1,0
55530,2035,6105,1697,151,12,0,0
55540,2031,6139,1648,165,15,2,0
55550,2030,6125,1672,161,12,0,0
55560,2031,6131,1657,169,12,0,0
55570,2036,6133,1641,177,12,0,1
55580,2030,6143,1635,181,11,0,0
55590,2026,6143,1649,169,13,0,0
55600,2016,6162,1645,160,17,0,0
55610,1999,6186,1646,154,15,0,0
55620,1977,6221,1642,146,13,1,0
55630,1986,6199,1656,148,10,1,0
55640,2008,6156,1677,146,13,0,0
55650,2024,6128,1680,160,8,0,0
55660,2028,6124,1676,164,8,0,0
55670,2036,6114,1671,172,7,0,0
55680,2032,6126,1662,170,10,0,0
55690,2024,6147,1648,167,14,0,0
55700,2002,6172,1659,158,9,0,0
55710,1988,6200,1649,151,11,1,0
55720,1991,6183,1668,151,7,0,0
55730,1993,6189,1653,157,6,2,0
55740,1990,6204,1631,166,9,0,0
55750,2017,6146,1665,164,8,0,0
55760,2003,6178,1647,160,12,0,0
55770,1968,6238,1629,156,9,0,0
55780,1955,6256,1632,148,9,0,0
55790,1956,6258,1626,150,10,0,0
55800,1946,6276,1617,154,7,0,0
55810,1963,6229,1658,145,5,0,0
55820,1969,6219,1665,137,10,0,0
55830,1997,6182,1652,162,7,0,0
55840,1980,6212,1644,156,8,0,0
55850,2004,6160,1675,154,7,0,0
55860,1980,6189,1686,141,4,0,0
55870,1972,6216,1660,144,8,0,0
55880,2002,6157,1688,145,8,0,0
55890,1975,6206,1667,148,4,0,0
55900,1946,6263,1644,139,8,0,0
55910,1958,6234,1665,136,7,0,0
55920,1952,6255,1639,149,5,0,0
55930,1974,6225,1637,156,7,1,0
55940,1990,6196,1647,159,7,1,0
55950,1967,6235,1637,153,8,0,0
55960,1932,6306,1603,148,11,0,0
55970,1939,6282,1628,142,9,0,0
55980,1938,6284,1626,144,8,0,0
55990,1982,6202,1656,154,6,0,0
56000,1989,6184,1673,146,8,0,0
56010,2024,6125,1687,156,7,1,0
56020,2027,6116,1694,156,7,0,0
56030,2004,6170,1658,158,10,0,0
56040,1978,6202,1669,144,7,0,0
56050,2014,6146,1674,158,8,0,0
56060,1961,6247,1635,145,12,0,0
56070,1951,6264,1629,147,8,1,0
56080,1934,6278,1651,129,7,1,0
56090,1948,6268,1630,145,8,1,0
56100,1978,6225,1626,162,8,1,0
56110,1977,6232,1617,162,12,0,0
56120,1987,6220,1613,166,14,0,0
56130,1999,6178,1657,156,10,0,0
56140,1991,6192,1655,151,10,1,0
56150,1984,6206,1650,146,14,0,0
56160,2009,6176,1641,154,20,0,0
56170,1985,6219,1620,164,11,1,0
56180,1996,6191,1642,159,12,0,0
56190,2010,6167,1648,163,12,0,0
56200,2004,6164,1671,150,11,0,0
56210,2034,6127,1656,171,12,0,0
56220,2012,6163,1652,159,14,0,0
56230,2008,6182,1621,180,9,0,0
56240,2016,6140,1681,154,9,0,0
56250,2040,6111,1667,173,9,0,0
56260,2036,6112,1678,164,10,0,0
56270,2039,6102,1685,168,6,0,0
56280,2001,6180,1645,166,8,0,0
56290,2005,6168,1656,165,5,1,0
56300,1997,6179,1658,159,7,0,0
56310,1963,6242,1637,148,10,0,0
56320,1937,6298,1599,160,6,0,0
56330,1943,6295,1594,155,13,0,0
56340,1950,6284,1591,166,9,0,0
56350,1905,6350,1591,148,6,0,0
56360,1903,6351,1596,144,5,1,0
56370,1918,6321,1614,138,8,1,0
56380,1939,6277,1640,134,9,1,0
56390,1955,6249,1645,143,8,0,0
56400,1930,6314,1593,153,9,1,0
56410,1944,6283,1608,159,6,0,0
56420,1968,6231,1642,152,6,1,0
56430,1989,6185,1675,139,12,0,0
56440,2000,6175,1661,153,11,0,0
56450,2011,6173,1635,168,12,1,0
56460,1996,6187,1649,157,11,0,0
56470,1992,6182,1673,140,13,0,0
56480,1988,6187,1674,140,10,1,0
56490,1957,6251,1635,149,8,0,0
56500,1964,6224,1669,135,7,1,0
56510,1992,6190,1655,152,11,0,0
56520,1968,6232,1639,154,7,0,0
56530,1948,6271,1620,155,6,0,0
56540,1916,6325,1605,151,3,0,0
56550,1919,6327,1595,153,6,0,0
56560,1969,6227,1647,149,8,0,0
56570,1967,6234,1644,142,13,0,0
56580,2004,6190,1620,175,10,1,0
56590,2004,6168,1662,156,10,0,0
56600,1977,6202,1674,138,9,0,0
56610,1977,6220,1643,146,14,0,0
56620,1970,6237,1630,150,12,1,0
56630,1986,6205,1642,157,10,0,0
56640,1976,6215,1651,149,9,0,0
56650,1991,6183,1672,143,11,0,0
56660,1995,6182,1665,144,14,0,0
56670,1993,6197,1646,145,19,0,0
56680,1981,6220,1631,154,14,0,0
56690,1971,6228,1638,156,7,0,0
56700,1980,6212,1645,154,9,0,0
56710,1968,6233,1639,151,9,0,0
56720,2001,6158,1689,144,8,0,0
56730,1975,6215,1654,147,9,0,0
56740,1979,6203,1665,145,8,0,0
56750,1999,6171,1672,148,9,1,0
56760,2018,6139,1679,153,11,0,0
56770,1997,6170,1679,144,10,0,0
56780,2011,6151,1677,149,12,0,0
56790,1999,6179,1655,157,10,0,0
56800,1975,6220,1645,150,10,0,0
56810,1967,6242,1622,162,7,0,0
56820,1994,6195,1637,166,7,1,0
56830,1983,6212,1641,151,12,1,0
56840,1979,6218,1640,151,11,1,0
56850,1985,6202,1654,146,13,0,0
56860,1962,6245,1631,155,7,0,0
56870,1966,6246,1622,154,12,0,0
56880,1991,6201,1642,149,17,0,0
56890,1999,6182,1655,148,16,0,0
56900,2023,6155,1641,161,20,0,0
56910,2008,6174,1645,156,17,0,0
56920,2009,6169,1650,157,15,0,0
56930,2006,6178,1641,160,15,0,0
56940,1972,6242,1614,158,14,0,0
56950,1943,6278,1626,142,11,0,0
56960,1967,6231,1645,149,8,0,0
56970,1970,6232,1640,144,14,0,0
56980,1948,6271,1625,145,11,0,0
56990,1989,6194,1652,158,7,0,0
57000,1980,6212,1644,156,8,0,0
57010,1987,6197,1656,149,11,0,0
57020,2003,6182,1636,171,7,1,0
57030,2033,6122,1667,168,10,0,0
57040,2050,6094,1671,176,9,0,0
57050,2052,6085,1688,161,14,0,0
57060,2033,6115,1687,149,16,0,0
57070,2016,6157,1649,167,11,0,0
57080,2023,6138,1663,168,8,0,0
57090,2017,6148,1664,160,11,0,0
57100,2010,6174,1634,170,12,0,0
57110,1993,6178,1678,138,13,0,0
57120,2002,6182,1638,170,8,0,0
57130,2007,6175,1638,171,9,0,0
57140,1975,6226,1632,159,7,1,0
57150,1963,6250,1625,149,12,1,0
57160,1971,6234,1632,150,13,0,0
57170,1962,6243,1638,147,10,0,0
57180,1991,6194,1650,154,11,0,0
57190,1997,6193,1634,166,9,1,0
57200,1978,6229,1623,156,13,1,0
57210,1950,6268,1623,151,7,1,0
57220,1960,6255,1618,159,8,0,0
57230,1993,6181,1664,157,5,0,0
57240,1990,6194,1651,156,9,0,0
57250,2002,6172,1656,164,6,0,0
57260,2000,6177,1655,159,9,0,0
57270,1967,6231,1644,151,7,0,0
57280,1948,6257,1648,142,4,1,0
57290,1949,6259,1641,145,6,0,0
57300,1942,6278,1628,142,10,0,0
57310,1962,6236,1652,140,10,0,0
57320,1956,6247,1648,139,10,0,0
57330,1964,6235,1643,153,5,0,0
57340,1960,6250,1630,150,10,0,0
57350,1957,6244,1650,140,9,0,0
57360,1990,6185,1667,151,7,0,0
57370,1978,6206,1661,148,7,0,0
57380,1952,6258,1634,150,6,0,0
57390,1976,6223,1635,157,9,0,0
57400,1969,6217,1666,141,7,0,0
57410,2008,6148,1694,137,12,1,0
57420,2025,6118,1693,160,4,0,0
57430,1985,6195,1663,149,8,0,0
57440,1960,6240,1649,142,9,0,0
57450,1940,6286,1614,154,6,0,0
57460,1926,6309,1612,145,8,0,0
57470,1947,6274,1621,148,10,0,0
57480,1947,6259,1651,134,8,1,0
57490,1898,6364,1588,140,10,0,0
57500,1911,6324,1631,122,12,0,0
57510,1941,6276,1634,140,9,0,0
57520,1945,6281,1609,159,6,0,0
57530,1975,6201,1677,143,4,0,0
57540,1966,6221,1666,141,6,0,0
57550,1978,6216,1644,153,8,1,0
57560,1997,6177,1667,149,8,2,0
57570,1977,6209,1664,138,11,1,0
57580,1995,6195,1639,157,14,0,0
57590,1993,6191,1649,157,10,0,0
57600,1997,6187,1647,157,12,0,0
57610,1973,6220,1654,141,11,1,0
57620,1994,6187,1654,155,10,0,0
57630,1980,6209,1651,151,9,0,0
57640,2009,6168,1646,168,9,0,0
57650,2005,6182,1633,168,12,0,0
57660,2010,6171,1646,156,16,1,0
57670,2000,6163,1682,148,6,1,0
57680,2004,6166,1666,155,8,1,0
57690,2027,6135,1659,170,8,1,0
57700,1996,6186,1646,166,6,0,0
57710,2018,6159,1639,173,11,0,0
57720,2026,6146,1646,168,12,2,0
57730,2053,6103,1652,177,13,2,0
57740,2065,6083,1655,181,16,0,0
57750,2043,6108,1668,168,13,0,0
57760,2023,6143,1657,165,12,0,0
57770,1995,6185,1656,154,9,1,0
57780,2008,6164,1656,164,8,0,0
57790,2016,6159,1640,179,6,0,0
57800,2000,6170,1673,144,13,0,0
57810,2037,6112,1679,158,14,0,0
57820,2024,6123,1690,155,8,0,0
57830,1982,6208,1649,150,11,0,0
57840,1967,6228,1651,146,8,0,0
57850,1968,6220,1663,142,7,0,0
57860,1938,6276,1641,138,7,0,0
57870,1978,6215,1644,155,8,0,0
57880,1963,6247,1628,151,11,0,0
57890,2017,6131,1695,149,8,0,0
57900,1981,6213,1641,155,10,0,0
57910,1984,6208,1639,162,7,0,0
57920,1990,6205,1632,162,10,1,0
57930,1996,6180,1662,152,10,0,0
57940,1982,6203,1659,145,11,0,0
57950,2017,6141,1674,161,7,0,0
57960,1998,6181,1656,153,12,0,0
57970,1959,6256,1621,155,8,1,0
57980,1962,6239,1644,148,6,1,0
57990,2004,6174,1649,164,9,0,0
58000,1995,6184,1656,156,9,0,0
58010,1984,6204,1648,156,8,0,0
58020,1959,6259,1610,167,5,0,0
58030,1964,6241,1631,159,5,0,0
58040,1975,6221,1640,157,7,0,0
58050,1984,6213,1634,157,12,0,0
58060,1964,6242,1637,144,13,0,0
58070,1985,6207,1642,155,11,0,0
58080,1981,6216,1639,150,14,0,0
58090,2018,6145,1664,165,8,0,0
58100,1965,6247,1622,155,11,0,0
58110,1973,6234,1622,162,9,0,0
58120,1977,6214,1649,152,8,0,0
58130,2002,6181,1644,161,12,0,0
58140,2009,6162,1659,160,10,0,0
58150,2016,6150,1661,165,7,1,0
58160,1998,6189,1636,169,8,0,0
58170,1981,6234,1600,174,11,0,0
58180,1980,6219,1635,153,13,0,0
58190,1967,6249,1612,161,11,0,0
58200,1955,6256,1636,140,13,0,0
58210,1949,6263,1633,150,4,1,0
58220,1967,6235,1639,149,10,0,0
58230,1972,6228,1638,152,10,0,0
58240,1974,6221,1648,146,10,1,0
58250,1961,6247,1629,157,6,0,0
58260,1947,6271,1622,155,5,0,0
58270,1985,6201,1652,154,7,1,0
58280,1990,6209,1627,161,12,0,1
58290,1960,6266,1599,164,11,0,0
58300,1959,6251,1631,149,10,0,0
58310,1996,6191,1643,157,13,0,0
58320,1951,6258,1639,144,8,0,0
58330,1951,6253,1646,145,5,0,0
58340,1950,6263,1629,153,5,0,0
58350,1930,6292,1633,138,7,0,0
58360,1946,6269,1634,142,8,1,0
58370,1929,6297,1625,143,6,0,0
58380,1935,6291,1618,151,5,0,0
58390,1946,6270,1626,154,4,0,0
58400,1951,6258,1635,152,4,0,0
58410,1963,6238,1644,146,9,0,0
58420,1978,6207,1661,145,9,0,0
58430,1957,6235,1663,141,4,0,0
58440,2016,6141,1680,154,8,1,0
58450,1980,6212,1647,150,11,0,0
58460,1968,6224,1658,140,10,0,0
58470,1958,6240,1650,148,4,0,0
58480,1990,6183,1671,149,7,0,0
58490,1977,6206,1661,152,4,0,0
58500,1979,6202,1664,151,3,1,0
58510,1993,6177,1673,151,6,0,0
58520,1976,6200,1676,144,4,0,0
58530,1955,6244,1650,148,3,0,0
58540,1958,6253,1632,145,12,0,0
58550,1986,6188,1675,142,9,0,0
58560,1955,6243,1657,137,8,0,0
58570,2005,6152,1686,152,5,0,0
58580,1972,6210,1671,140,7,0,0
58590,2003,6155,1690,143,9,0,0
58600,1982,6186,1690,134,8,0,0
58610,1971,6213,1664,149,3,0,0
58620,1984,6193,1667,151,5,0,0
58630,2020,6128,1692,152,8,0,0
58640,1996,6178,1663,156,7,0,0
58650,2029,6118,1685,160,8,0,0
58660,2047,6091,1686,167,9,0,0
58670,2036,6119,1665,169,11,0,0
58680,2016,6154,1655,165,9,1,0
58690,1986,6205,1642,158,8,1,0
58700,1990,6192,1659,147,11,1,0
58710,1961,6253,1627,144,14,1,0
58720,1995,6195,1635,165,10,0,0
58730,1988,6196,1652,156,8,0,0
58740,1992,6194,1644,162,8,0,0
58750,2004,6154,1688,146,8,0,0
58760,1984,6199,1659,149,9,0,0
58770,1984,6210,1633,168,5,0,0
58780,1970,6223,1651,149,7,0,0
58790,1965,6221,1670,137,7,0,0
58800,2007,6153,1686,142,11,1,0
58810,2017,6132,1694,149,7,1,0
58820,2040,6077,1731,147,5,0,0
58830,2037,6104,1687,166,6,0,0
58840,2013,6141,1687,152,6,1,0
58850,2022,6126,1693,149,9,1,0
58860,2034,6106,1695,156,9,0,0
58870,1986,6199,1651,158,5,1,0
58880,1982,6198,1665,149,5,1,0
58890,2000,6171,1668,152,8,1,0
58900,2003,6163,1672,155,7,0,0
58910,2029,6123,1673,169,6,0,0
58920,2048,6087,1690,167,8,0,0
58930,2000,6174,1664,150,12,0,0
58940,2019,6137,1676,161,7,0,0
58950,2037,6100,1700,153,9,1,0
58960,2047,6083,1700,163,7,0,0
58970,1997,6180,1656,160,7,0,0
58980,1986,6198,1653,156,7,0,0
58990,1986,6202,1646,158,8,0,0
59000,1996,6183,1651,165,5,0,0
59010,1993,6195,1635,173,4,0,0
59020,1980,6223,1624,163,10,0,0
59030,1960,6241,1646,147,4,2,0
59040,1948,6266,1630,151,4,1,0
59050,1958,6257,1620,158,6,1,0
59060,1993,6188,1650,164,5,0,0
59070,2007,6159,1668,159,7,0,0
59080,2011,6159,1657,166,6,1,0
59090,1980,6210,1644,162,4,0,0
59100,1982,6212,1637,162,7,0,0
59110,1971,6227,1637,161,4,0,0
59120,1977,6212,1653,150,8,0,0
59130,1965,6237,1645,140,12,1,0
59140,1967,6238,1630,158,7,0,0
59150,1953,6255,1636,151,5,0,0
59160,1958,6238,1654,146,4,0,0
59170,1944,6270,1639,136,11,0,0
59180,1971,6226,1646,146,11,0,0
59190,1977,6213,1654,145,11,0,0
59200,1975,6223,1642,147,13,0,0
59210,1978,6208,1663,138,13,0,0
59220,1994,6183,1662,151,10,0,0
59230,2008,6160,1671,146,15,0,0
59240,1999,6175,1666,147,13,0,0
59250,1991,6182,1670,150,7,0,0
59260,1990,6188,1661,154,7,0,0
59270,2017,6148,1665,158,12,0,0
59280,2000,6159,1691,141,9,0,0
59290,1989,6192,1658,152,9,0,0
59300,2008,6154,1680,146,12,0,0
59310,1998,6183,1650,159,10,0,0
59320,1997,6192,1638,161,11,1,0
59330,2004,6172,1656,157,10,1,0
59340,2003,6166,1668,154,9,0,0
59350,2004,6168,1658,164,6,0,0
59360,2001,6172,1658,164,5,0,0
59370,2004,6157,1684,145,10,0,0
59380,2011,6155,1666,159,9,0,0
59390,1988,6191,1660,155,6,0,0
59400,2018,6153,1654,161,14,0,0
59410,2027,6136,1658,168,11,0,0
59420,2001,6171,1661,161,6,0,0
59430,2025,6136,1665,162,12,0,0
59440,2030,6136,1647,179,7,1,0
59450,2058,6074,1690,166,12,0,0
59460,2026,6119,1695,150,9,1,0
59470,1993,6192,1646,160,9,0,0
59480,1997,6177,1662,157,7,0,0
59490,2007,6167,1655,161,10,0,0
59500,2026,6153,1628,181,12,0,0
59510,2022,6155,1638,173,10,2,0
59520,2022,6150,1645,172,11,0,0
59530,2024,6131,1679,153,13,0,0
59540,2005,6164,1664,160,7,0,0
59550,2002,6180,1644,164,10,0,0
59560,1994,6185,1660,150,10,1,0
59570,2002,6180,1646,160,12,0,0
59580,1994,6177,1676,141,12,0,0
59590,1992,6190,1655,152,11,0,0
59600,2002,6168,1669,150,11,0,0
59610,1999,6198,1623,166,12,2,0
59620,2022,6141,1662,165,10,0,0
59630,2010,6178,1624,179,8,1,0
59640,1997,6193,1636,162,11,1,0
59650,1985,6193,1668,145,9,0,0
59660,1974,6219,1651,145,11,0,0
59670,1988,6209,1633,155,15,0,0
59680,1960,6253,1624,154,8,1,0
59690,1952,6263,1624,155,6,0,0
59700,1933,6307,1597,154,8,1,0
59710,1940,6292,1603,158,7,0,0
59720,1940,6289,1607,159,5,0,0
59730,1949,6264,1632,149,5,1,0
59740,1965,6247,1620,159,9,0,0
59750,2010,6160,1661,158,11,0,0
59760,1999,6184,1642,169,5,1,0
59770,1977,6221,1637,155,10,0,0
59780,1950,6275,1606,163,6,0,0
59790,1957,6256,1624,156,7,0,0
59800,1966,6232,1647,147,7,1,0
59810,1949,6262,1635,148,6,0,0
59820,1947,6267,1632,147,7,0,0
59830,1949,6268,1623,154,6,0,0
59840,1958,6261,1613,160,7,1,0
59850,1950,6262,1635,144,9,0,0
59860,1986,6203,1641,166,3,1,0
59870,1960,6245,1634,157,4,0,0
59880,1967,6239,1630,155,9,0,0
59890,1957,6260,1614,164,5,0,0
59900,1944,6279,1616,155,6,0,0
59910,1973,6229,1629,163,6,0,0
59920,1975,6213,1658,145,9,0,0
59930,1959,6249,1630,157,5,0,0
59940,1996,6176,1666,156,6,0,0
59950,1975,6230,1620,170,5,0,0
59960,1950,6279,1600,163,8,0,0
59970,1978,6226,1621,168,7,0,0
59980,1987,6203,1642,160,7,1,0
59990,1973,6239,1609,173,6,0,0
60000,1962,6244,1635,150,9,0,0
60010,1982,6217,1629,165,6,0,1
60020,2014,6162,1640,178,6,0,0
60030,2007,6155,1676,155,7,0,0
60040,2026,6121,1685,163,5,0,0
60050,2047,6093,1682,169,9,0,0
60060,2027,6130,1667,168,8,0,0
60070,2067,6046,1717,160,10,0,0
60080,2064,6056,1703,171,5,1,0
60090,2060,6066,1699,164,11,0,0
60100,2032,6114,1690,152,10,2,0
60110,2009,6161,1661,159,10,0,0
60120,1980,6208,1652,152,8,0,0
60130,1983,6200,1657,154,6,0,0
60140,1974,6213,1661,143,9,0,0
60150,1996,6162,1696,138,8,0,0
60160,1989,6185,1671,147,8,0,0
60170,2024,6120,1695,154,7,0,0
60180,2026,6124,1678,168,4,0,0
60190,2013,6137,1692,153,5,0,0
60200,2018,6129,1696,149,8,0,0
60210,2002,6172,1661,154,11,0,0
60220,1969,6224,1654,144,9,0,0
60230,1981,6194,1678,138,9,0,0
60240,1971,6234,1631,154,8,2,0
60250,1958,6238,1656,142,6,0,0
60260,1991,6191,1654,155,9,0,0
60270,1998,6173,1668,153,8,0,0
60280,2006,6165,1666,149,14,0,0
60290,1998,6167,1687,134,13,1,0
60300,1967,6228,1655,139,10,1,0
60310,1971,6212,1675,130,12,0,0
60320,1980,6213,1641,159,7,0,0
60330,1978,6210,1655,148,9,0,0
60340,1941,6273,1641,135,10,0,0
60350,1944,6269,1636,145,6,0,0
60360,1923,6298,1644,126,9,0,0
60370,1962,6231,1661,137,9,0,0
60380,1948,6251,1661,133,7,0,0
60390,1963,6234,1651,144,8,0,0
60400,1977,6219,1641,154,8,1,0
60410,1953,6262,1627,148,10,0,0
60420,1950,6253,1654,134,8,1,0
60430,1937,6279,1640,135,9,0,0
60440,1965,6220,1671,138,6,0,0
60450,1963,6218,1684,127,7,1,0
60460,1948,6242,1678,126,6,0,0
60470,1978,6207,1663,142,9,1,0
60480,1983,6191,1677,141,8,0,0
60490,1993,6185,1661,151,10,0,0
60500,1998,6174,1671,144,13,0,0
60510,1972,6222,1648,150,8,0,0
60520,1987,6194,1664,143,11,1,0
60530,2011,6158,1659,164,8,0,0
60540,2028,6112,1698,156,6,0,0
60550,2009,6153,1677,151,10,0,0
60560,2012,6150,1671,160,7,0,0
60570,1995,6194,1639,160,12,0,0
60580,1988,6197,1653,151,11,0,0
60590,1975,6217,1651,147,10,0,0
60600,1976,6210,1664,138,12,0,0
60610,1998,6186,1649,152,15,0,0
60620,1960,6239,1652,139,10,0,0
60630,1975,6218,1645,156,6,0,0
60640,1981,6197,1672,141,9,0,0
60650,1958,6244,1648,140,10,0,0
60660,2013,6147,1676,155,9,0,0
60670,2013,6130,1711,137,8,1,0
60680,2043,6092,1697,159,8,1,0
60690,2015,6131,1700,147,7,0,0
60700,2015,6134,1692,154,5,0,0
60710,2015,6133,1696,149,7,0,0
60720,2025,6124,1685,158,8,0,0
60730,2059,6059,1716,156,9,1,0
60740,2072,6034,1722,166,6,0,0
60750,2020,6139,1670,163,8,0,0
60760,2004,6156,1683,150,7,0,0
60770,1992,6178,1675,148,7,0,0
60780,1978,6217,1642,154,8,1,0
60790,2003,6169,1663,156,8,1,0
60800,1983,6212,1635,162,8,0,0
60810,2015,6146,1670,163,5,1,0
60820,2004,6163,1668,159,6,0,0
60830,1994,6180,1664,156,6,0,0
60840,1983,6199,1657,157,4,0,0
60850,1999,6191,1627,178,4,1,0
60860,2014,6155,1652,175,4,0,0
60870,2002,6172,1656,164,6,0,0
60880,1967,6241,1627,156,8,1,0
60890,1981,6207,1653,149,10,0,0
60900,2001,6152,1701,138,8,0,0
60910,2013,6130,1708,142,7,0,0
60920,2039,6092,1706,156,7,0,0
60930,2031,6095,1727,137,10,0,0
60940,2002,6161,1678,153,6,0,0
60950,2024,6125,1692,147,10,2,0
60960,2015,6132,1700,144,9,0,0
60970,1995,6162,1697,140,6,0,0
60980,2008,6148,1684,156,4,0,0
60990,2024,6105,1725,139,7,0,0
61000,2008,6142,1702,138,10,0,0
61010,2006,6170,1655,157,11,1,0
61020,2009,6140,1703,138,10,0,0
61030,2020,6131,1690,148,10,1,0
61040,2033,6123,1669,161,14,0,0
61050,2019,6148,1659,162,12,0,0
61060,2037,6124,1655,170,14,0,0
61070,1996,6191,1646,151,16,0,0
61080,1981,6222,1631,148,18,0,0
61090,1975,6212,1665,134,14,0,0
61100,1959,6246,1644,138,13,0,0
61110,1969,6222,1657,144,8,0,0
61120,2007,6161,1666,157,9,0,0
61130,2001,6180,1644,168,7,0,0
61140,2003,6171,1656,163,7,0,0
61150,1978,6217,1641,155,9,0,0
61160,1996,6171,1676,151,6,0,0
61170,1971,6222,1650,150,7,0,0
61180,1972,6209,1674,137,8,0,0
61190,1957,6258,1621,156,8,0,0
61200,1973,6236,1620,160,11,0,0
61210,2004,6177,1646,161,12,0,0
61220,2006,6170,1652,164,6,2,0
61230,2007,6153,1677,159,4,0,0
61240,2005,6165,1659,167,4,0,0
61250,2006,6178,1641,161,13,1,0
61260,1960,6257,1616,157,10,0,0
61270,1989,6208,1628,164,11,0,0
61280,1985,6203,1644,163,5,0,0
61290,2019,6140,1667,170,4,0,0
61300,2010,6157,1662,165,6,0,0
61310,1997,6175,1664,159,5,0,0
61320,1995,6191,1639,169,6,0,0
61330,2013,6164,1639,178,6,0,0
61340,2003,6169,1656,169,3,0,0
61350,2015,6150,1663,165,6,1,0
61360,2013,6149,1671,159,8,0,0
61370,1987,6204,1641,158,10,0,0
61380,2032,6122,1672,162,12,0,0
61390,2024,6149,1641,176,9,1,0
61400,2008,6166,1653,164,9,0,0
61410,2024,6132,1674,161,8,1,0
61420,2053,6071,1707,161,8,0,0
61430,2017,6130,1699,144,10,0,0
61440,1973,6207,1674,139,7,0,0
61450,1955,6256,1632,148,9,0,0
61460,1931,6288,1638,136,7,0,0
61470,1928,6297,1632,133,10,0,0
61480,1932,6290,1633,136,9,0,0
61490,1951,6256,1644,140,9,0,0
61500,1964,6233,1648,149,6,0,0
61510,1972,6227,1636,159,6,0,0
61520,1949,6264,1635,142,10,0,0
61530,1976,6220,1638,160,6,0,0
61540,2008,6167,1648,171,6,0,0
61550,2012,6150,1674,154,10,0,0
61560,2016,6144,1675,154,11,0,0
61570,2006,6165,1661,159,9,0,0
61580,1980,6214,1641,156,9,0,0
61590,1992,6179,1674,147,8,0,0
61600,1995,6176,1670,153,5,1,0
61610,1971,6224,1645,154,6,0,0
61620,1992,6191,1649,161,7,0,0
61630,2002,6183,1634,175,6,0,0
61640,2000,6177,1651,167,5,0,0
61650,2025,6129,1674,165,7,0,0
61660,1970,6222,1655,144,9,0,0
61670,1967,6241,1631,150,9,1,1
61680,1955,6253,1640,142,9,1,0
61690,1962,6241,1641,147,9,0,0
61700,1962,6250,1623,156,9,0,0
61710,1984,6199,1657,153,7,0,0
61720,1977,6221,1635,159,8,0,0
61730,1971,6243,1609,170,6,1,0
61740,1997,6187,1644,163,9,0,0
61750,2011,6157,1660,165,7,0,0
61760,2026,6132,1666,168,8,0,0
61770,2008,6157,1666,165,4,0,0
61780,2031,6118,1682,160,7,2,0
61790,2032,6116,1679,167,5,1,0
61800,2034,6123,1661,173,9,0,0
61810,2013,6162,1644,174,7,0,0
61820,1977,6218,1642,154,9,0,0
61830,1951,6270,1616,154,9,0,0
61840,1952,6264,1621,158,5,0,0
61850,1986,6190,1669,148,7,0,0
61860,1990,6191,1656,155,8,0,0
61870,1982,6208,1647,155,7,1,0
61880,1971,6214,1664,146,5,0,0
61890,1980,6212,1646,153,8,1,0
61900,1960,6245,1641,143,11,0,0
61910,1963,6238,1642,150,7,0,0
61920,1937,6281,1634,141,7,0,0
61930,1975,6224,1636,156,9,0,0
61940,1962,6251,1619,161,7,0,0
61950,1938,6288,1616,152,6,0,0
61960,1952,6252,1648,141,6,1,0
61970,1954,6264,1618,156,8,0,0
61980,1966,6227,1655,145,7,0,0
61990,1979,6213,1646,153,9,0,0
62000,1967,6232,1646,144,11,0,0
62010,1966,6228,1656,140,10,0,0
62020,1989,6194,1654,154,9,0,0
62030,1991,6183,1669,149,8,0,0
62040,1997,6169,1678,149,7,0,0
62050,2005,6149,1691,151,4,0,0
62060,1999,6158,1696,138,9,0,0
62070,1986,6184,1679,146,5,0,0
62080,1998,6165,1686,141,10,0,0
62090,2023,6118,1701,152,6,0,0
62100,2002,6167,1673,145,13,0,0
62110,1982,6198,1668,142,10,0,0
62120,1997,6176,1667,150,10,0,0
62130,2016,6134,1691,152,7,0,0
62140,2012,6147,1678,155,8,0,0
62150,2031,6119,1682,155,13,0,0
62160,2036,6100,1705,146,13,0,0
62170,1988,6186,1675,140,11,0,0
62180,1979,6208,1660,142,9,2,0
62190,1979,6204,1663,146,8,0,0
