iteration,0,1,2,3,4,5,6,7,8
47060,253058,207148,149813,46837,3009,131,4,0,0
47070,253458,206503,150003,46794,3106,131,5,0,0
47080,253525,206423,149941,46891,3081,136,3,0,0
47090,253584,206413,149805,46959,3099,136,4,0,0
47100,253500,206497,149855,46945,3062,136,5,0,0
47110,253627,206275,149988,46841,3123,143,2,1,0
47120,253738,206128,149916,46966,3120,130,2,0,0
47130,253348,206767,149781,46889,3081,125,8,1,0
47140,253329,206775,149765,46953,3058,116,4,0,0
47150,253398,206570,149998,46837,3067,125,5,0,0
47160,253218,206890,149915,46769,3072,131,5,0,0
47170,253166,206912,149948,46842,2998,130,4,0,0
47180,253309,206735,150005,46689,3130,124,8,0,0
47190,253293,206810,149879,46789,3086,137,6,0,0
47200,253222,206892,149922,46734,3090,138,2,0,0
47210,252986,207227,149929,46640,3098,117,3,0,0
47220,253173,207007,149774,46873,3042,128,3,0,0
47230,253333,206702,149862,46974,2999,125,4,1,0
47240,253539,206474,149797,46984,3056,144,6,0,0
47250,253854,205940,149985,46923,3174,119,5,0,0
47260,253700,206158,149906,47041,3074,116,4,1,0
47270,253766,206101,149918,46933,3150,128,4,0,0
47280,253706,206035,150136,46929,3067,124,3,0,0
47290,253542,206401,149984,46793,3151,126,3,0,0
47300,253240,206927,149802,46795,3102,128,6,0,0
47310,253273,206877,149736,46944,3037,127,6,0,0
47320,253383,206682,149807,46945,3047,135,1,0,0
47330,253771,206029,149959,47044,3066,129,2,0,0
47340,253457,206600,149670,47163,2985,120,4,1,0
47350,253296,206777,149800,47017,2990,108,12,0,0
47360,253196,206941,149808,46916,3010,120,8,1,0
47370,253263,206857,149733,47053,2958,130,6,0,0
47380,253228,206857,149882,46900,2991,137,5,0,0
47390,253143,207077,149737,46862,3049,125,7,0,0
47400,253427,206592,149857,46926,3081,111,5,1,0
47410,253355,206783,149730,46906,3096,125,5,0,0
47420,253269,206739,150034,46804,2999,146,8,1,0
47430,253337,206588,150169,46694,3077,126,9,0,0
47440,253291,206900,149655,46968,3052,126,8,0,0
47450,253147,207201,149566,46826,3117,137,6,0,0
47460,253209,207065,149546,47002,3056,119,3,0,0
47470,253209,206981,149754,46841,3091,120,4,0,0
47480,253142,207109,149666,46902,3056,121,4,0,0
47490,253075,207195,149693,46865,3044,121,6,1,0
47500,252927,207334,149822,46776,3017,118,6,0,0
47510,252955,207292,149769,46904,2952,119,8,1,0
47520,253005,207100,149997,46821,2945,129,3,0,0
47530,253139,206988,149842,46928,2976,123,3,1,0
47540,253086,207115,149776,46913,2965,136,9,0,0
47550,253002,207264,149793,46770,3016,154,1,0,0
47560,253185,206918,149845,46954,2965,128,5,0,0
47570,253292,206763,149912,46851,3052,128,2,0,0
47580,253423,206520,150011,46854,3068,120,4,0,0
47590,253424,206465,150129,46794,3049,136,2,1,0
47600,253360,206621,150003,46842,3030,138,5,1,0
47610,253464,206488,149927,46964,3025,126,6,0,0
47620,253065,207076,149939,46774,3013,126,7,0,0
47630,253174,206876,149974,46852,3003,118,3,0,0
47640,253044,207112,149890,46819,3027,105,3,0,0
47650,253000,207250,149774,46830,3024,116,6,0,0
47660,253000,207244,149674,47043,2918,119,2,0,0
47670,253074,207122,149720,47027,2933,119,5,0,0
47680,253310,206700,149921,46958,2981,121,8,1,0
47690,253279,206762,149883,46937,3038,97,4,0,0
47700,253357,206573,150055,46884,2995,131,5,0,0
47710,253302,206768,149870,46882,3050,122,6,0,0
47720,253029,207178,149881,46734,3042,126,10,0,0
47730,253022,207214,149840,46738,3047,130,9,0,0
47740,253080,207125,149801,46842,3021,123,8,0,0
47750,253229,206953,149807,46738,3154,111,8,0,0
47760,253460,206606,149786,46914,3096,132,6,0,0
47770,253392,206635,149912,46857,3055,144,5,0,0
47780,253438,206620,149778,46965,3070,125,4,0,0
47790,253818,206038,149867,47018,3125,130,4,0,0
47800,253754,206069,149980,46957,3104,132,4,0,0
47810,253680,206226,149919,46912,3119,140,4,0,0
47820,253997,205735,149928,47099,3101,132,8,0,0
47830,253565,206493,149667,47061,3086,122,6,0,0
47840,253542,206391,149884,47027,3025,127,3,1,0
47850,253615,206299,149878,47024,3052,127,5,0,0
47860,253559,206339,149942,46991,3048,114,7,0,0
47870,253413,206630,149786,47007,3050,107,7,0,0
47880,253585,206324,149868,47078,3024,116,5,0,0
47890,253458,206503,149857,47076,2982,117,7,0,0
47900,253331,206671,149997,46805,3065,126,5,0,0
47910,253056,207284,149518,47016,3003,118,5,0,0
47920,253095,207149,149657,46999,2966,128,6,0,0
47930,253037,207175,149781,46910,2956,137,4,0,0
47940,253141,207092,149688,46928,3012,134,5,0,0
47950,252877,207379,149890,46713,3011,123,6,1,0
47960,252757,207536,149856,46790,2929,126,6,0,0
47970,252971,207304,149762,46826,2995,138,4,0,0
47980,252816,207511,149791,46765,2983,124,10,0,0
47990,253034,207105,149921,46828,2996,111,5,0,0
48000,253097,207060,149840,46897,2967,133,6,0,0
48010,253142,206966,149900,46877,2977,133,5,0,0
48020,253324,206692,149945,46886,3015,129,8,1,0
48030,253178,206928,149835,46955,2987,113,4,0,0
48040,253370,206674,149826,46981,3020,123,6,0,0
48050,253209,206939,149787,46909,3026,124,6,0,0
48060,253073,207081,149821,46964,2925,131,5,0,0
48070,253199,206925,149931,46711,3096,132,6,0,0
48080,253255,206813,149918,46844,3037,127,6,0,0
48090,253369,206812,149656,46910,3124,124,5,0,0
48100,253427,206511,150006,46882,3042,129,3,0,0
48110,253375,206672,149796,47011,3032,109,5,0,0
48120,253280,206828,149899,46752,3096,136,9,0,0
48130,253340,206841,149611,47029,3054,117,7,1,0
48140,253366,206718,149767,46988,3027,128,6,0,0
48150,253712,206214,149725,47204,3008,130,7,0,0
48160,253535,206425,149847,47017,3052,122,2,0,0
48170,253633,206247,149886,47079,3037,112,6,0,0
48180,253401,206541,150032,46837,3067,117,4,1,0
48190,253501,206411,149922,47049,2990,124,3,0,0
48200,253497,206508,149751,47132,2973,132,7,0,0
48210,253347,206596,149972,47013,2945,121,6,0,0
48220,253484,206545,149743,47082,3013,127,6,0,0
48230,253677,206272,149753,47104,3066,122,6,0,0
48240,253212,206853,149917,46911,2962,138,7,0,0
48250,253307,206713,149924,46912,3024,113,7,0,0
48260,253015,207162,149802,46968,2939,110,4,0,0
48270,253076,207113,149765,46942,2994,105,5,0,0
48280,253001,207192,149804,46944,2935,116,8,0,0
48290,253212,206920,149768,46983,2995,117,5,0,0
48300,253266,206879,149708,47013,3012,115,6,1,0
48310,253076,207120,149791,46881,3010,117,5,0,0
48320,253057,207199,149710,46876,3040,115,3,0,0
48330,253128,207070,149788,46823,3075,111,5,0,0
48340,253365,206708,149785,46973,3047,118,3,1,0
48350,253000,207196,149927,46695,3053,121,8,0,0
48360,253093,207147,149768,46779,3088,122,3,0,0
48370,253145,207063,149694,46968,3008,119,3,0,0
48380,253331,206782,149765,46943,3041,133,5,0,0
48390,253355,206803,149651,47005,3057,122,7,0,0
48400,253664,206215,149823,47194,2971,125,8,0,0
48410,253431,206510,149962,46951,3022,119,5,0,0
48420,253455,206476,149931,47024,2983,128,3,0,0
48430,253554,206449,149723,47121,3028,121,3,1,0
48440,253528,206414,149862,47063,2998,129,6,0,0
48450,253570,206485,149619,47144,3068,111,3,0,0
48460,253461,206563,149797,47003,3049,124,3,0,0
48470,253355,206737,149766,46966,3051,121,4,0,0
48480,253003,207150,149906,46850,2969,120,2,0,0
48490,252957,207294,149766,46879,2988,111,5,0,0
48500,252973,207208,149954,46723,2998,141,3,0,0
48510,253145,206829,150167,46736,2993,123,7,0,0
48520,253302,206633,150166,46716,3035,141,7,0,0
48530,253429,206449,150160,46756,3074,125,7,0,0
48540,253287,206778,149982,46691,3130,127,5,0,0
48550,253134,207003,149879,46829,3026,126,3,0,0
48560,253222,206879,149889,46822,3066,120,1,1,0
48570,252962,207248,149915,46729,3001,139,6,0,0
48580,253164,206959,149909,46791,3039,134,4,0,0
48590,253110,207023,149895,46845,2992,127,7,1,0
48600,253209,206809,150073,46728,3048,129,4,0,0
48610,253246,206673,150165,46804,2980,127,5,0,0
48620,253013,207205,149848,46768,3039,123,4,0,0
48630,253138,206950,150045,46651,3077,135,4,0,0
48640,253290,206689,150136,46655,3086,135,8,1,0
48650,253190,206831,150133,46621,3091,128,6,0,0
48660,253216,206867,149872,46929,2980,134,2,0,0
48670,253099,206982,150002,46784,3009,118,6,0,0
48680,253095,207015,149911,46879,2979,116,5,0,0
48690,253180,206987,149728,46996,2980,125,4,0,0
48700,253089,207132,149701,46992,2945,136,5,0,0
48710,253214,206868,149947,46775,3072,119,5,0,0
48720,253464,206593,149826,46840,3155,118,3,1,0
48730,253249,206831,149852,46959,2962,143,3,1,0
48740,253013,207148,149978,46689,3036,132,3,1,0
48750,253188,206830,150044,46801,3009,125,3,0,0
48760,253154,206963,149814,46987,2969,107,5,1,0
48770,253033,207235,149698,46881,3042,108,3,0,0
48780,253295,206755,149830,47033,2955,127,4,1,0
48790,253268,206712,150012,46915,2953,133,7,0,0
48800,253385,206443,150163,46938,2942,125,4,0,0
48810,253505,206309,150211,46783,3049,135,7,1,0
48820,253598,206151,150199,46897,3020,130,5,0,0
48830,253375,206572,150022,46878,3022,124,7,0,0
48840,253266,206728,150001,46870,3021,108,6,0,0
48850,253462,206480,149999,46853,3071,131,4,0,0
48860,253801,205996,150028,46910,3111,150,4,0,0
48870,253773,206166,149745,47063,3113,137,3,0,0
48880,253433,206601,149797,47005,3035,125,3,1,0
48890,253494,206496,149886,46904,3085,131,3,1,0
48900,253445,206496,149971,46907,3068,109,4,0,0
48910,253380,206668,149830,46946,3051,120,5,0,0
48920,253383,206666,149813,46984,3018,132,4,0,0
48930,253107,207044,149904,46763,3056,121,5,0,0
48940,253266,206763,149907,46979,2946,133,5,1,0
48950,253431,206595,149873,46875,3097,128,1,0,0
48960,253482,206541,149825,46940,3078,128,5,1,0
48970,253648,206142,150095,46926,3060,124,5,0,0
48980,253734,206110,149897,47081,3046,123,9,0,0
48990,253546,206377,149866,47086,2998,121,6,0,0
49000,253374,206648,149886,46930,3024,134,4,0,0
49010,253459,206419,150009,47030,2949,127,7,0,0
49020,253620,206250,149967,46984,3043,124,12,0,0
49030,253698,206042,150088,47038,3008,120,6,0,0
49040,253500,206442,149926,46963,3032,133,4,0,0
49050,253568,206449,149787,46941,3128,121,5,1,0
49060,253403,206590,149919,46931,3010,143,4,0,0
49070,253471,206532,149829,46991,3051,123,3,0,0
49080,253560,206466,149743,47008,3096,122,5,0,0
49090,253739,206164,149787,47102,3092,108,8,0,0
49100,253692,206170,149977,46928,3082,143,7,1,0
49110,253316,206782,149721,47089,2957,131,2,2,0
49120,253396,206543,149985,46941,3014,118,3,0,0
49130,253058,207133,149857,46790,3031,127,4,0,0
49140,252965,207251,149844,46829,2985,122,4,0,0
49150,253217,206809,149965,46912,2964,130,2,1,0
49160,253365,206605,149975,46901,3033,117,3,1,0
49170,253439,206474,149969,47009,2989,115,5,0,0
49180,253450,206532,149909,46915,3069,121,4,0,0
49190,253279,206699,150096,46739,3047,136,4,0,0
49200,253436,206545,149844,47071,2971,128,5,0,0
49210,253248,206846,149760,47065,2970,107,4,0,0
49220,253274,206864,149667,47107,2965,117,6,0,0
49230,253232,206884,149880,46792,3086,120,6,0,0
49240,253440,206436,150104,46861,3026,129,4,0,0
49250,253420,206435,150159,46829,3028,126,3,0,0
49260,253335,206571,150110,46847,3021,112,4,0,0
49270,253221,206810,149963,46886,2998,118,4,0,0
49280,253303,206750,149851,46964,3007,122,3,0,0
49290,253127,206941,149979,46840,2989,119,5,0,0
49300,253060,207237,149661,46859,3055,124,4,0,0
49310,253298,206749,149850,47008,2951,141,3,0,0
49320,253665,206223,149881,47042,3058,129,2,0,0
49330,253758,206013,150046,46985,3056,137,4,1,0
49340,253722,206188,149791,47104,3064,124,7,0,0
49350,253872,206000,149766,47120,3103,138,1,0,0
49360,253582,206434,149718,47057,3088,119,2,0,0
49370,253618,206336,149807,47042,3065,128,4,0,0
49380,253182,206969,149797,46911,3009,125,6,1,0
49390,253098,207164,149731,46793,3080,129,5,0,0
49400,253238,206911,149742,46959,3025,122,3,0,0
49410,253442,206614,149787,46936,3106,111,3,1,0
49420,253568,206408,149888,46870,3129,132,5,0,0
49430,253471,206409,150005,47011,2976,124,4,0,0
49440,253597,206251,150027,46944,3047,129,5,0,0
49450,253550,206490,149747,46986,3082,140,5,0,0
49460,253698,206133,150027,46904,3095,138,4,1,0
49470,253549,206289,150072,46935,3017,134,4,0,0
49480,253594,206302,149991,46874,3110,121,7,1,0
49490,253655,206117,150107,46959,3029,122,11,0,0
49500,253519,206503,149755,47037,3058,124,4,0,0
49510,253166,206815,150080,46864,2948,121,6,0,0
49520,253320,206696,149953,46887,2992,144,7,1,0
49530,253403,206686,149767,46949,3046,145,4,0,0
49540,253539,206434,149842,46998,3052,131,3,1,0
49550,253527,206394,149996,46856,3095,126,6,0,0
49560,253224,206919,149844,46803,3074,128,8,0,0
49570,253199,207112,149434,47124,3013,112,6,0,0
49580,253218,206918,149743,47007,2997,115,2,0,0
49590,253131,207076,149707,46958,3008,116,4,0,0
49600,253376,206643,149852,46995,3006,124,4,0,0
49610,253522,206346,150000,47008,2993,128,3,0,0
49620,253463,206499,149896,46995,3016,126,5,0,0
49630,253569,206448,149682,47150,3022,124,5,0,0
49640,253585,206353,149867,47004,3057,131,3,0,0
49650,253479,206550,149789,46987,3066,127,2,0,0
49660,253567,206510,149575,47189,3027,127,5,0,0
49670,253628,206317,149785,47101,3038,128,3,0,0
49680,253743,206199,149757,47045,3134,116,6,0,0
49690,253483,206633,149591,47117,3050,122,4,0,0
49700,253592,206324,149806,47182,2965,128,3,0,0
49710,253575,206424,149712,47138,3022,124,5,0,0
49720,253320,206723,149867,46957,2996,134,3,0,0
49730,253124,207010,149921,46753,3077,109,6,0,0
49740,253060,207181,149760,46846,3011,135,7,0,0
49750,253251,206820,149961,46746,3092,128,2,0,0
49760,253308,206784,149848,46849,3086,121,4,0,0
49770,253347,206616,150045,46800,3072,114,6,0,0
49780,253158,206962,149839,46933,2982,123,3,0,0
49790,253120,207001,149865,46892,3021,97,4,0,0
49800,253266,206932,149619,47028,3031,122,2,0,0
49810,253309,206762,149835,46948,3013,126,7,0,0
49820,253350,206739,149852,46811,3118,128,2,0,0
49830,253564,206453,149810,46904,3133,133,3,0,0
49840,253392,206645,149731,47168,2933,129,2,0,0
49850,253527,206503,149723,47096,2998,148,4,1,0
49860,253310,206848,149704,46945,3060,129,4,0,0
49870,253487,206542,149736,47079,3033,122,0,1,0
49880,253516,206599,149648,46981,3119,136,1,0,0
49890,253353,206821,149618,47022,3054,131,1,0,0
49900,253467,206460,150016,46851,3079,123,4,0,0
49910,253241,206818,149944,46836,3022,136,3,0,0
49920,253318,206665,149989,46890,3007,127,4,0,0
49930,253442,206405,150120,46921,2971,138,3,0,0
49940,253475,206453,149966,46949,3020,134,3,0,0
49950,253248,206723,150033,46904,2964,125,3,0,0
49960,253073,207063,149892,46860,2989,121,2,0,0
49970,253063,207211,149640,46961,3004,117,3,1,0
49980,253370,206570,150029,46874,3039,114,4,0,0
49990,253576,206254,150130,46805,3110,120,4,1,0
50000,253329,206825,149741,46865,3108,126,6,0,0
50010,253428,206579,149914,46850,3108,115,6,0,0
50020,253310,206942,149548,46970,3100,128,2,0,0
50030,253299,206869,149696,46929,3087,117,2,1,0
50040,253217,206958,149735,46904,3076,104,6,0,0
50050,253008,207154,149932,46781,2993,126,5,1,0
50060,253108,207039,149894,46798,3029,129,3,0,0
50070,253278,206856,149748,46960,3029,123,5,1,0
50080,253575,206395,149828,47009,3045,146,2,0,0
50090,253562,206368,149926,46941,3060,141,2,0,0
50100,253613,206278,149943,46976,3045,142,3,0,0
50110,253556,206378,149917,46953,3054,139,3,0,0
50120,253350,206743,149847,46817,3106,134,3,0,0
50130,253405,206655,149886,46780,3142,127,5,0,0
50140,253254,206904,149676,47044,3003,115,3,1,0
50150,253319,206686,149898,46988,2998,106,4,0,1
50160,253683,206153,149902,47141,2988,131,1,1,0
50170,253323,206854,149653,46973,3067,127,3,0,0
50180,253358,206786,149702,46933,3096,123,2,0,0
50190,253059,207169,149735,46926,2977,129,5,0,0
50200,253189,206993,149781,46825,3097,108,7,0,0
50210,253170,206995,149806,46842,3071,113,3,0,0
50220,253320,206760,149827,46913,3058,117,5,0,0
50230,253261,206815,149804,47026,2976,113,5,0,0
50240,253273,206851,149767,46967,3004,130,8,0,0
50250,253510,206427,149946,46917,3073,124,3,0,0
50260,253344,206628,150105,46672,3114,132,5,0,0
50270,253361,206626,149997,46843,3019,149,5,0,0
50280,253266,206775,149956,46847,3014,136,6,0,0
50290,253437,206441,150156,46755,3075,134,2,0,0
50300,253454,206556,149892,46888,3062,140,8,0,0
50310,253769,206078,149895,47034,3094,126,4,0,0
50320,253455,206658,149626,47112,2995,151,2,1,0
50330,253435,206721,149606,47016,3096,122,3,1,0
50340,253755,206262,149622,47093,3132,129,7,0,0
50350,253581,206520,149571,47096,3111,120,1,0,0
50360,253365,206767,149729,46906,3115,111,7,0,0
50370,253440,206684,149641,47028,3090,112,5,0,0
50380,253131,207039,149738,46995,2991,100,6,0,0
50390,252874,207381,149768,46948,2911,113,5,0,0
50400,253068,207176,149697,46925,3019,111,4,0,0
50410,252756,207589,149762,46813,2956,121,2,1,0
50420,252984,207155,149934,46862,2937,125,3,0,0
50430,253258,206732,150022,46859,3003,121,5,0,0
50440,253507,206261,150156,47008,2940,125,3,0,0
50450,253244,206724,150114,46741,3064,109,4,0,0
50460,253270,206790,149859,46963,2989,127,2,0,0
50470,252978,207167,149995,46738,2985,133,4,0,0
50480,253123,206885,150041,46898,2930,119,4,0,0
50490,253143,206990,149886,46824,3024,128,5,0,0
50500,253139,207021,149792,46918,3013,113,4,0,0
50510,253512,206403,149892,47093,2970,127,2,1,0
50520,253591,206306,149870,47115,2985,129,4,0,0
50530,253558,206330,149928,47035,3038,109,2,0,0
50540,253406,206644,149743,47081,3005,119,2,0,0
50550,253489,206494,149804,47066,3037,108,2,0,0
50560,253282,206942,149593,46985,3077,117,4,0,0
50570,253140,207144,149594,46942,3062,114,4,0,0
50580,253059,207166,149681,47019,2963,109,3,0,0
50590,253010,207238,149743,46866,3040,100,3,0,0
50600,252889,207370,149775,46893,2969,99,5,0,0
50610,253213,206880,149844,46943,3004,109,7,0,0
50620,253218,206937,149683,47066,2987,103,6,0,0
50630,253207,206987,149660,47003,3037,100,6,0,0
50640,253277,206810,149787,47023,2973,125,5,0,0
50650,253184,206917,149881,46883,3007,125,2,1,0
50660,253472,206521,149868,46932,3094,108,4,1,0
50670,253586,206397,149727,47140,3025,121,4,0,0
50680,253613,206352,149743,47126,3049,114,3,0,0
50690,253588,206345,149881,46989,3064,128,5,0,0
50700,253499,206627,149563,47140,3039,121,11,0,0
50710,253707,206183,149836,47082,3065,123,4,0,0
50720,253527,206501,149730,47067,3041,130,4,0,0
50730,253297,206746,149821,47050,2971,112,3,0,0
50740,253268,206799,149877,46906,3024,123,3,0,0
50750,253289,206739,149910,46929,3017,110,6,0,0
50760,253398,206652,149859,46854,3118,118,1,0,0
50770,253426,206607,149842,46925,3070,126,4,0,0
50780,253544,206374,149956,46927,3065,132,1,1,0
50790,253652,206339,149732,47070,3054,148,4,1,0
50800,253410,206762,149622,46965,3113,121,7,0,0
50810,253545,206636,149499,47028,3182,107,2,1,0
50820,253599,206396,149730,47090,3057,122,6,0,0
50830,253327,206822,149632,47092,3002,121,3,1,0
50840,253379,206764,149663,47003,3057,132,1,1,0
50850,253460,206640,149622,47109,3060,105,4,0,0
50860,253252,206735,150077,46752,3068,113,3,0,0
50870,253147,206932,149990,46752,3065,112,2,0,0
50880,252938,207347,149749,46828,3023,111,4,0,0
50890,253320,206647,150035,46824,3068,97,9,0,0
50900,253157,207126,149612,46904,3070,128,3,0,0
50910,253214,206977,149740,46865,3074,128,2,0,0
50920,253196,206940,149841,46841,3059,119,4,0,0
50930,252948,207444,149635,46740,3103,126,4,0,0
50940,253217,206870,149934,46781,3076,117,5,0,0
50950,253427,206592,149844,46968,3032,134,3,0,0
50960,253582,206323,149967,46912,3081,127,8,0,0
50970,253652,206179,149994,46998,3049,125,3,0,0
50980,253704,206166,149878,47057,3071,121,3,0,0
50990,253530,206407,149911,46986,3024,135,7,0,0
51000,253564,206378,149873,47001,3051,129,4,0,0
51010,253251,206978,149641,46941,3035,147,7,0,0
51020,253044,207190,149669,47049,2921,121,6,0,0
51030,252902,207456,149675,46800,3047,114,6,0,0
51040,252835,207463,149838,46720,3025,113,6,0,0
51050,253000,207172,149838,46924,2955,106,5,0,0
51060,252934,207287,149788,46947,2927,114,3,0,0
51070,253080,207063,149765,47082,2896,107,7,0,0
51080,253044,207124,149810,46953,2952,113,4,0,0
51090,253194,206771,150059,46914,2944,115,3,0,0
51100,253157,207068,149675,46955,3012,129,4,0,0
51110,253285,206767,149828,47050,2928,137,5,0,0
51120,252974,207312,149569,47161,2856,125,3,0,0
51130,252961,207210,149932,46807,2948,139,3,0,0
51140,253005,207254,149785,46789,3029,136,1,1,0
51150,253172,207072,149714,46803,3107,129,3,0,0
51160,253290,206833,149823,46837,3077,138,2,0,0
51170,253257,206789,149945,46851,3025,131,1,1,0
51180,253296,206766,149795,47045,2986,107,5,0,0
51190,253424,206669,149659,47128,2979,133,8,0,0
51200,253223,206863,149842,46950,3010,109,3,0,0
51210,253443,206607,149792,46960,3068,123,7,0,0
51220,253332,206635,149952,47001,2950,123,6,1,0
51230,253414,206595,149857,46977,3031,120,6,0,0
51240,253639,206332,149756,47086,3045,135,6,1,0
51250,253381,206705,149725,47042,3019,125,3,0,0
51260,253321,206643,150034,46871,2985,142,2,2,0
51270,253653,206199,149912,47094,3021,116,4,1,0
51280,253525,206519,149780,46916,3133,122,4,1,0
51290,253770,206130,149832,46998,3145,119,5,1,0
51300,253608,206447,149634,47092,3089,127,3,0,0
51310,253044,207153,149854,46779,3051,116,3,0,0
51320,253407,206634,149812,46982,3035,124,6,0,0
51330,253373,206634,149938,46861,3069,119,6,0,0
51340,253172,206876,149997,46822,3004,126,3,0,0
51350,253157,206941,149912,46853,3014,118,5,0,0
51360,253140,206993,149912,46781,3033,138,3,0,0
51370,253056,207225,149737,46771,3077,124,10,0,0
51380,252877,207349,149947,46676,3029,119,3,0,0
51390,252585,207737,149939,46703,2907,126,3,0,0
51400,252601,207838,149646,46915,2881,113,6,0,0
51410,252754,207466,149923,46874,2854,124,5,0,0
51420,252905,207242,149923,46931,2882,111,6,0,0
51430,252963,207157,149980,46851,2919,126,4,0,0
51440,253092,206993,149963,46861,2962,125,3,1,0
51450,253052,207102,149878,46861,2980,123,4,0,0
51460,253094,207033,149948,46752,3052,120,0,1,0
51470,252980,207240,149873,46762,3000,142,3,0,0
51480,252927,207211,150002,46794,2933,127,6,0,0
51490,253118,207037,149836,46890,2980,133,6,0,0
51500,253130,206979,149886,46907,2965,130,3,0,0
51510,252931,207319,149772,46914,2934,121,9,0,0
51520,253145,207043,149702,47018,2969,116,6,1,0
51530,253179,207077,149579,47029,3009,121,5,1,0
51540,253333,206675,149914,46957,2987,126,8,0,0
51550,253119,207083,149786,46849,3023,134,6,0,0
51560,253462,206552,149774,47078,3011,117,5,1,0
51570,253371,206622,149899,46984,2997,122,5,0,0
51580,253086,207088,149811,46891,3006,115,3,0,0
51590,253136,207126,149635,46930,3056,112,5,0,0
51600,252982,207283,149709,46928,2978,117,3,0,0
51610,253134,207033,149856,46789,3056,128,4,0,0
51620,253312,206795,149797,46899,3074,120,3,0,0
51630,253403,206797,149542,47033,3108,114,3,0,0
51640,253417,206585,149882,46951,3031,130,4,0,0
51650,253502,206485,149810,47051,3023,124,5,0,0
51660,253434,206636,149811,46877,3109,123,10,0,0
51670,253393,206595,149941,46904,3032,127,8,0,0
51680,253254,206867,149769,46968,3025,111,6,0,0
51690,253299,206690,150054,46754,3080,118,5,0,0
51700,253414,206546,149995,46855,3057,127,6,0,0
51710,253416,206713,149637,47066,3033,127,8,0,0
51720,253620,206217,150085,46828,3127,117,6,0,0
51730,253514,206496,149778,47042,3035,128,7,0,0
51740,253428,206608,149803,47027,2969,161,4,0,0
51750,253115,206970,149926,46913,2948,121,7,0,0
51760,253306,206654,150058,46821,3041,117,3,0,0
51770,253503,206353,150060,46936,3028,113,7,0,0
51780,253432,206579,149856,46971,3021,134,7,0,0
51790,253327,206804,149747,46928,3058,130,6,0,0
51800,253193,206892,149919,46842,3036,108,10,0,0
51810,253263,206878,149745,46970,3001,140,3,0,0
51820,253201,206974,149719,46972,3004,124,6,0,0
51830,253153,207017,149798,46874,3031,121,6,0,0
51840,253259,206860,149810,46907,3026,134,3,1,0
51850,253567,206387,149906,46909,3087,139,4,1,0
51860,253306,206789,149871,46820,3065,145,4,0,0
51870,253457,206611,149790,46918,3072,145,7,0,0
51880,253355,206832,149588,47064,3011,144,6,0,0
51890,253680,206366,149566,47214,3017,150,7,0,0
51900,253801,206082,149765,47155,3064,131,2,0,0
51910,253492,206631,149586,47113,3036,139,2,1,0
51920,253843,206001,149776,47217,3027,130,5,0,1
51930,253758,206179,149644,47279,3010,125,4,1,0
51940,253448,206673,149640,47057,3040,136,6,0,0
51950,253621,206327,149777,47130,3003,135,7,0,0
51960,253665,206220,149892,47031,3065,119,8,0,0
51970,253872,205993,149755,47158,3093,123,6,0,0
51980,253477,206615,149586,47214,2975,128,4,1,0
51990,253577,206383,149753,47165,3000,116,6,0,0
52000,253795,205953,150015,47064,3046,121,6,0,0
52010,253580,206193,150140,46952,3008,123,4,0,0
52020,253396,206641,149833,46975,3012,138,5,0,0
52030,253580,206344,149846,47097,2997,131,5,0,0
52040,253738,206054,149970,47084,3022,126,6,0,0
52050,253679,206100,150094,46935,3055,135,2,0,0
52060,253430,206537,149999,46804,3102,123,5,0,0
52070,253271,206844,149787,46947,3018,129,4,0,0
52080,253588,206310,149870,47121,2975,129,7,0,0
52090,253581,206311,149886,47122,2958,133,9,0,0
52100,253126,207034,149739,47039,2944,113,5,0,0
52110,253386,206674,149798,46969,3046,123,4,0,0
52120,253384,206572,149987,46922,2990,142,3,0,0
52130,252983,207173,149932,46806,2990,111,5,0,0
52140,253107,207029,149957,46712,3059,131,5,0,0
52150,253113,207023,149885,46852,2992,127,8,0,0
52160,253032,207025,150007,46919,2887,124,6,0,0
52170,253123,207142,149595,47026,2987,120,7,0,0
52180,253123,207043,149798,46921,2982,128,5,0,0
52190,253079,207065,149822,46988,2911,127,8,0,0
52200,253282,206800,149843,46928,3015,122,10,0,0
52210,253516,206308,150109,46929,3008,125,5,0,0
52220,253127,206987,149891,46892,2966,131,6,0,0
52230,253157,206789,150197,46742,2990,120,4,1,0
52240,252980,207203,149862,46865,2980,102,8,0,0
52250,252874,207376,149830,46858,2927,128,7,0,0
52260,252918,207349,149776,46867,2957,128,5,0,0
52270,253108,207089,149766,46919,2973,140,5,0,0
52280,252949,207160,149993,46886,2870,137,4,1,0
52290,252928,207368,149669,46971,2944,115,5,0,0
52300,252886,207303,149953,46774,2958,119,7,0,0
52310,253143,207027,149747,46984,2974,119,6,0,0
52320,253348,206737,149846,46857,3067,138,7,0,0
52330,253075,207139,149675,47076,2896,135,4,0,0
52340,253206,206994,149745,46856,3052,142,5,0,0
52350,253386,206685,149824,46877,3111,110,7,0,0
52360,253104,206902,150077,46860,2927,124,6,0,0
52370,253133,206957,149906,46926,2945,125,8,0,0
52380,253210,206888,149818,47005,2941,131,7,0,0
52390,253275,206905,149647,47034,3002,132,4,1,0
52400,253300,206835,149686,47052,3002,121,4,0,0
52410,252998,207294,149686,46890,2999,131,1,1,0
52420,253224,206865,149884,46883,3007,133,3,1,0
