iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
44720,1540997340371,406974,-1.302874934e+07,7996,15298,9146,3490,625043,33993,955,9,0
44730,1540997351661,406867,-1.302728127e+07,7742,15532,9027,3575,625047,34044,895,14,0
44740,1540997363772,407061,-1.302499283e+07,7384,15659,9263,3483,625122,33975,895,8,0
44750,1540997374891,406808,-1.302731668e+07,7694,15664,8974,3576,625022,34066,894,18,0
44760,1540997386699,406971,-1.303065371e+07,7704,15922,9240,3351,624757,34281,950,12,0
44770,1540997398054,406620,-1.303240921e+07,7797,16101,9155,3340,624581,34467,930,22,0
44780,1540997408833,406831,-1.302937420e+07,7877,15599,9075,3496,624864,34237,887,12,0
44790,1540997420342,406644,-1.303485808e+07,8119,15668,9429,3356,624397,34646,945,12,0
44800,1540997432161,406562,-1.303576302e+07,8196,15725,9228,3454,624331,34747,910,12,0
44810,1540997443695,406630,-1.303453863e+07,7983,15888,9266,3473,624397,34609,981,13,0
44820,1540997454969,406592,-1.303433118e+07,8057,15697,9360,3437,624438,34578,979,5,0
44830,1540997466560,406633,-1.303304391e+07,8047,15617,9316,3415,624607,34401,982,10,0
44840,1540997478141,406501,-1.303189144e+07,7841,15616,9431,3488,624547,34536,911,6,0
44850,1540997489433,406609,-1.303318024e+07,7801,15807,9382,3567,624410,34635,943,12,0
44860,1540997500558,406660,-1.303073068e+07,7861,15746,9234,3396,624736,34305,945,14,0
44870,1540997511148,406657,-1.303514668e+07,8009,15775,9450,3438,624342,34656,990,12,0
44880,1540997523262,406715,-1.303242676e+07,7772,15790,9377,3482,624510,34565,919,6,0
44890,1540997534919,406762,-1.303492807e+07,7699,15954,9571,3525,624215,34827,952,6,0
44900,1540997546792,406540,-1.303458550e+07,7934,15861,9381,3448,624329,34726,937,8,0
44910,1540997558269,406906,-1.303206896e+07,7824,15721,9432,3396,624533,34575,878,14,0
44920,1540997568719,406748,-1.303507770e+07,8036,15730,9388,3474,624342,34698,950,10,0
44930,1540997580316,406694,-1.303226734e+07,7797,15672,9529,3431,624521,34549,910,20,0
44940,1540997592347,406756,-1.302857468e+07,7663,15526,9498,3407,624846,34226,916,12,0
44950,1540997604417,407235,-1.302052384e+07,7053,15406,9501,3471,625485,33607,901,6,1
44960,1540997615644,406765,-1.303011250e+07,7576,15607,9542,3588,624608,34477,909,6,0
44970,1540997627181,406722,-1.303009252e+07,7646,15618,9506,3490,624701,34345,947,7,0
44980,1540997638797,406715,-1.302991726e+07,7706,15677,9429,3387,624771,34277,934,18,0
44990,1540997650039,406971,-1.302669522e+07,7648,15519,9223,3433,625086,34016,887,11,0
45000,1540997662316,406800,-1.302669755e+07,7603,15428,9338,3500,625086,33971,931,12,0
45010,1540997673642,406817,-1.302936921e+07,7606,15753,9285,3485,624827,34225,940,8,0
45020,1540997685547,406868,-1.302502770e+07,7424,15591,9215,3462,625225,33868,897,10,0
45030,1540997696830,407005,-1.302858839e+07,7539,15756,9274,3553,624837,34210,947,6,0
45040,1540997709251,406924,-1.302652770e+07,7476,15492,9334,3641,624985,34090,922,3,0
45050,1540997720117,406753,-1.303239387e+07,7980,15464,9412,3565,624517,34555,918,10,0
45060,1540997732322,406967,-1.302731669e+07,7722,15372,9337,3471,625051,34003,939,7,0
45070,1540997743949,406510,-1.303309219e+07,7786,15832,9373,3634,624360,34667,961,12,0
45080,1540997755790,406680,-1.303445834e+07,8113,15552,9406,3436,624539,34429,1018,14,0
45090,1540997767935,406636,-1.303478448e+07,7972,15688,9452,3551,624313,34723,952,12,0
45100,1540997779917,406717,-1.303077027e+07,7805,15511,9355,3615,624689,34351,945,15,0
45110,1540997790822,406692,-1.303584802e+07,7895,15982,9482,3436,624172,34870,949,9,0
45120,1540997802025,406778,-1.303285983e+07,7666,15788,9495,3662,624344,34714,929,13,0
45130,1540997813308,406837,-1.303296114e+07,7738,15724,9417,3740,624412,34569,1007,12,0
45140,1540997825690,406746,-1.303008197e+07,7531,15799,9402,3618,624649,34361,981,9,0
45150,1540997837136,406669,-1.303077511e+07,7462,15924,9529,3491,624554,34496,940,10,0
45160,1540997849154,406678,-1.303195717e+07,7651,15752,9401,3682,624490,34543,958,9,0
45170,1540997860411,406840,-1.302861450e+07,7757,15330,9447,3504,624939,34099,947,15,0
45180,1540997871654,406854,-1.302826954e+07,7616,15565,9371,3487,624923,34133,926,18,0
45190,1540997883017,406882,-1.302868753e+07,7576,15536,9513,3459,624905,34113,975,7,0
45200,1540997894730,406810,-1.302916157e+07,7881,15175,9479,3544,624878,34170,947,5,0
45210,1540997905722,406590,-1.303676934e+07,8494,15126,9520,3558,624290,34736,960,14,0
45220,1540997917870,406850,-1.303163925e+07,8050,15168,9558,3549,624649,34388,952,11,0
45230,1540997930065,406676,-1.303323270e+07,7949,15330,9664,3576,624435,34622,932,11,0
45240,1540997941749,406690,-1.303404244e+07,8017,15450,9597,3555,624403,34592,988,17,0
45250,1540997953470,406581,-1.303849111e+07,8407,15346,9681,3478,624108,34878,1008,6,0
45260,1540997965485,406460,-1.303972589e+07,8403,15458,9681,3501,623998,34968,1027,7,0
45270,1540997977421,406702,-1.303568896e+07,8181,15138,9838,3554,624312,34682,989,17,0
45280,1540997987948,406723,-1.303266670e+07,7943,15197,9789,3479,624585,34434,969,12,0
45290,1540997999114,406703,-1.303529827e+07,7973,15355,9835,3600,624286,34674,1031,9,0
45300,1540998011899,406528,-1.303298883e+07,8112,15097,9809,3376,624536,34543,912,9,0
45310,1540998024443,406324,-1.303790582e+07,8426,15202,9722,3483,624159,34859,972,10,0
45320,1540998035871,406441,-1.303626415e+07,8360,15256,9658,3403,624282,34770,937,11,0
45330,1540998047824,406536,-1.303888586e+07,8295,15457,9766,3475,624036,34946,1007,11,0
45340,1540998059392,406447,-1.303691988e+07,8319,15422,9616,3375,624235,34806,951,8,0
45350,1540998071095,406625,-1.303650831e+07,8261,15545,9541,3374,624272,34741,981,6,0
45360,1540998082407,406715,-1.303283829e+07,7984,15342,9628,3490,624528,34510,952,10,0
45370,1540998093885,406639,-1.303488541e+07,7980,15410,9815,3472,624310,34714,965,11,0
45380,1540998105564,406701,-1.303289815e+07,8101,15235,9543,3501,624614,34406,966,14,0
45390,1540998116747,406663,-1.303082976e+07,8254,14920,9509,3355,624924,34125,940,11,0
45400,1540998128489,406779,-1.303660385e+07,8267,15336,9693,3471,624261,34726,998,15,0
45410,1540998139979,406561,-1.303743003e+07,8372,15311,9640,3517,624106,34958,926,10,0
45420,1540998150871,406646,-1.303439707e+07,8291,15213,9409,3533,624486,34597,902,15,0
45430,1540998162533,406505,-1.303576065e+07,8409,15138,9657,3347,624398,34664,927,11,0
45440,1540998173847,406335,-1.303835995e+07,8601,15249,9404,3514,624237,34763,995,5,0
45450,1540998184988,406519,-1.303713766e+07,8405,15415,9438,3490,624243,34774,975,8,0
45460,1540998196665,406468,-1.304131493e+07,8466,15823,9460,3374,623866,35170,939,25,0
45470,1540998208783,406379,-1.304027405e+07,8335,15913,9421,3351,623964,35062,964,10,0
45480,1540998220406,406187,-1.304196565e+07,8217,16198,9440,3481,623689,35299,999,13,0
45490,1540998232045,406243,-1.303921210e+07,8129,16034,9520,3378,623905,35138,948,9,0
45500,1540998244550,406116,-1.304177655e+07,8221,16131,9487,3454,623691,35340,954,15,0
45510,1540998256169,406295,-1.303796457e+07,7984,15974,9559,3490,623955,35092,944,9,0
45520,1540998268460,406201,-1.304024796e+07,8231,16006,9550,3338,623839,35207,944,10,0
45530,1540998279798,406097,-1.304075467e+07,8156,16092,9531,3425,623809,35187,995,9,0
45540,1540998290797,406275,-1.304057026e+07,8159,16005,9564,3543,623821,35104,1058,17,0
45550,1540998302343,406385,-1.303964333e+07,8195,16038,9475,3341,623923,35114,954,9,0
45560,1540998313597,406257,-1.303997873e+07,8242,15927,9467,3471,623921,35063,1004,12,0
45570,1540998324598,406653,-1.303320835e+07,7679,15829,9471,3636,624304,34788,897,11,0
45580,1540998336081,406827,-1.302987603e+07,7481,15773,9594,3429,624685,34356,956,3,0
45590,1540998347334,406596,-1.302901012e+07,7556,15848,9347,3314,624811,34324,854,11,0
45600,1540998359235,406638,-1.303131806e+07,7645,15862,9410,3457,624574,34494,916,16,0
45610,1540998370831,406549,-1.303197051e+07,7617,15940,9489,3409,624483,34587,922,8,0
45620,1540998380929,406498,-1.303042587e+07,7809,15712,9309,3292,624808,34272,910,10,0
45630,1540998392029,406586,-1.303159162e+07,7673,15907,9364,3410,624640,34378,970,12,0
45640,1540998403513,406703,-1.303035613e+07,7569,15994,9322,3342,624760,34265,963,12,0
45650,1540998415208,406710,-1.303203087e+07,7641,15950,9468,3373,624534,34510,946,10,0
45660,1540998426956,406918,-1.302732597e+07,7524,15762,9382,3173,625078,34016,893,13,0
45670,1540998439219,406879,-1.302946852e+07,7717,15686,9106,3608,624811,34270,910,9,0
45680,1540998451219,406809,-1.303183827e+07,7792,15823,9356,3347,624624,34435,940,1,0
45690,1540998462677,406717,-1.302841746e+07,7620,15580,9312,3552,624830,34286,874,10,0
45700,1540998475572,406671,-1.303055710e+07,7686,15635,9402,3575,624625,34459,909,7,0
45710,1540998487055,406594,-1.303478008e+07,7963,15800,9369,3460,624347,34722,923,8,0
45720,1540998498855,406566,-1.303554107e+07,7905,15981,9410,3459,624201,34850,942,7,0
45730,1540998509572,406597,-1.303513972e+07,7745,16105,9404,3486,624217,34828,953,2,0
45740,1540998521181,406573,-1.303428965e+07,7583,16126,9480,3585,624196,34843,952,9,0
45750,1540998532195,406785,-1.302969027e+07,7467,15912,9383,3490,624633,34493,863,11,0
45760,1540998544094,406740,-1.303200691e+07,7424,16136,9520,3449,624388,34707,893,12,0
45770,1540998555852,406543,-1.303531079e+07,7626,16169,9527,3544,624130,34880,984,6,0
45780,1540998566924,406502,-1.303588979e+07,7582,16271,9560,3562,624059,34919,1010,12,0
45790,1540998577885,406647,-1.303189726e+07,7417,16043,9558,3584,624334,34737,922,7,0
45800,1540998589550,406962,-1.302902648e+07,7443,15955,9361,3407,624709,34426,855,10,0
45810,1540998601041,406742,-1.303222948e+07,7592,16095,9293,3546,624459,34567,963,11,0
45820,1540998611767,406657,-1.303040729e+07,7630,15923,9296,3461,624644,34415,928,13,0
45830,1540998623301,406769,-1.303044586e+07,7585,15937,9339,3425,624694,34334,964,8,0
45840,1540998635212,406680,-1.303391259e+07,7754,16007,9334,3504,624379,34655,954,12,0
45850,1540998646593,406641,-1.303575650e+07,7887,15938,9393,3534,624239,34785,961,15,0
45860,1540998657902,406712,-1.303190956e+07,7798,15647,9443,3494,624560,34508,922,10,0
45870,1540998669687,406874,-1.302832247e+07,7730,15566,9293,3368,624992,34067,933,8,0
45880,1540998679919,406756,-1.303342861e+07,7976,15664,9342,3451,624550,34479,959,12,0
45890,1540998691624,406710,-1.303387773e+07,8106,15513,9244,3673,624407,34664,915,14,0
45900,1540998703951,407016,-1.302953751e+07,7994,15523,9070,3412,624945,34125,916,14,0
45910,1540998715649,406953,-1.303029687e+07,8032,15449,9133,3404,624874,34245,870,11,0
45920,1540998728116,406820,-1.303001184e+07,8246,15087,9184,3450,624944,34155,891,10,0
45930,1540998739453,406724,-1.303675803e+07,8493,15488,9182,3465,624357,34667,967,9,0
45940,1540998751463,406909,-1.303082366e+07,8312,15212,9089,3328,624986,34097,907,10,0
45950,1540998762302,407078,-1.303060321e+07,8124,15396,9143,3357,624905,34180,905,10,0
45960,1540998773777,406636,-1.303484531e+07,8407,15585,9021,3371,624561,34503,927,9,0
45970,1540998785680,406794,-1.303258262e+07,8491,15352,8851,3380,624867,34207,912,13,1
45980,1540998798281,406999,-1.302788567e+07,7983,15281,9141,3388,625163,33888,942,7,0
45990,1540998810385,406961,-1.302725324e+07,8108,15228,8905,3422,625286,33775,929,10,0
46000,1540998822644,406590,-1.303356302e+07,8138,15699,9079,3459,624607,34419,966,8,0
46010,1540998833882,406521,-1.303909476e+07,8521,15735,9114,3431,624192,34829,965,14,0
46020,1540998845351,406499,-1.303865927e+07,8273,16004,9145,3474,624076,34964,948,12,0
46030,1540998856513,406424,-1.303773214e+07,8326,15957,9050,3423,624228,34798,964,10,0
46040,1540998868062,406564,-1.303294775e+07,8019,15974,8998,3301,624658,34402,930,10,0
46050,1540998880195,406737,-1.303247121e+07,7883,16084,8843,3506,624627,34436,931,6,0
46060,1540998891969,406667,-1.303280276e+07,7825,16076,8991,3619,624444,34616,925,15,0
46070,1540998903572,406773,-1.303282924e+07,8025,15598,9204,3586,624573,34451,966,10,0
46080,1540998915193,406810,-1.303328434e+07,7989,15586,9359,3533,624565,34417,1004,14,0
46090,1540998926161,406859,-1.302755997e+07,7909,15395,9096,3405,625113,33979,898,10,0
46100,1540998938179,406733,-1.303022308e+07,8049,15447,9162,3416,624858,34223,906,13,0
46110,1540998949289,406842,-1.303081434e+07,7967,15576,9149,3455,624836,34192,961,11,0
46120,1540998961194,406817,-1.303151665e+07,7924,15657,9225,3410,624738,34320,930,12,0
46130,1540998972582,407057,-1.302540039e+07,7875,15191,9097,3416,625337,33759,892,12,0
46140,1540998984513,406982,-1.302741097e+07,8124,15171,8995,3418,625183,33932,879,6,0
46150,1540998995830,406907,-1.302834541e+07,8008,15122,9266,3497,625067,33986,934,13,0
46160,1540999007476,406531,-1.303518478e+07,8366,15358,9274,3531,624415,34648,930,7,0
46170,1540999019113,406764,-1.303478966e+07,8388,15415,9190,3458,624471,34615,906,8,0
46180,1540999030627,406637,-1.303578867e+07,8384,15344,9452,3414,624367,34682,941,10,0
46190,1540999042475,406587,-1.303103573e+07,8102,15656,8985,3315,624841,34274,871,14,0
46200,1540999054557,406753,-1.302951812e+07,7960,15457,9106,3471,624953,34113,921,13,0
46210,1540999066374,406873,-1.302857542e+07,7799,15496,9226,3416,624998,34076,917,9,0
46220,1540999077189,407113,-1.302422779e+07,7524,15578,9098,3368,625322,33799,868,11,0
46230,1540999088662,406921,-1.303234594e+07,7716,15926,9316,3482,624484,34603,902,11,0
46240,1540999101280,407028,-1.302912341e+07,7703,15625,9232,3588,624812,34242,932,14,0
46250,1540999112018,406959,-1.302937445e+07,7635,15798,9287,3329,624898,34162,933,7,0
46260,1540999124341,406971,-1.303037605e+07,7522,15878,9419,3520,624623,34424,944,9,0
46270,1540999135395,406685,-1.303292097e+07,7858,15929,9260,3339,624611,34403,976,9,1
46280,1540999147520,406950,-1.302968320e+07,7679,15851,9244,3363,624820,34236,932,11,1
46290,1540999158910,406711,-1.303251901e+07,7888,15809,9252,3417,624626,34390,976,8,0
46300,1540999171501,406646,-1.303472782e+07,7908,16132,9248,3293,624411,34607,972,10,0
46310,1540999182206,406472,-1.303656158e+07,7999,16055,9332,3413,624146,34920,923,11,0
46320,1540999194306,406507,-1.303331409e+07,7645,16178,9351,3354,624418,34650,918,14,0
46330,1540999205935,406657,-1.303045885e+07,7695,15923,9218,3366,624756,34300,930,14,0
46340,1540999217973,406773,-1.302776185e+07,7743,15686,9018,3417,625050,34045,896,9,0
46350,1540999229855,406941,-1.302831339e+07,7555,15806,9356,3324,624895,34179,916,10,0
46360,1540999241720,406685,-1.303542076e+07,8081,15741,9299,3571,624293,34738,953,16,0
46370,1540999252551,406812,-1.303157987e+07,8024,15480,9303,3364,624767,34305,918,10,0
46380,1540999264485,406560,-1.303523159e+07,8091,15799,9363,3335,624452,34519,1019,9,1
46390,1540999275865,406739,-1.303235056e+07,7895,15796,9265,3419,624569,34504,910,17,0
46400,1540999288239,406624,-1.303388979e+07,7917,15963,9198,3449,624408,34665,919,8,0
46410,1540999299040,406621,-1.303566038e+07,7954,16025,9210,3493,624291,34745,955,9,0
46420,1540999310793,406598,-1.303645590e+07,7880,16044,9357,3619,624090,34926,978,6,0
46430,1540999322222,406167,-1.304222343e+07,8232,16405,9267,3394,623659,35391,943,7,0
46440,1540999334479,406180,-1.304231359e+07,8206,16253,9399,3587,623563,35442,982,13,0
46450,1540999345878,406343,-1.303896989e+07,8101,16050,9393,3473,623933,35132,920,15,0
46460,1540999356896,406178,-1.303855092e+07,8078,15972,9364,3625,623918,35136,935,11,0
46470,1540999367855,406279,-1.303970347e+07,8022,16202,9618,3283,623854,35177,959,10,0
46480,1540999379916,406379,-1.303835188e+07,8065,16001,9316,3589,624031,34980,976,13,0
46490,1540999391165,406461,-1.303739772e+07,7950,15985,9466,3571,623992,35050,952,6,0
46500,1540999402767,406380,-1.303635078e+07,7836,16084,9398,3582,624055,34994,947,4,0
46510,1540999413846,406397,-1.303763761e+07,7909,15998,9589,3484,623978,35071,944,7,0
46520,1540999425167,406632,-1.303202340e+07,7593,15920,9456,3525,624459,34601,928,11,1
46530,1540999436945,406729,-1.302932029e+07,7650,15609,9492,3386,624819,34237,932,12,0
46540,1540999448789,406744,-1.303257172e+07,7858,15599,9435,3606,624475,34564,950,10,1
46550,1540999459947,406659,-1.303648113e+07,8027,15851,9461,3488,624148,34887,955,10,0
46560,1540999472263,406381,-1.303715401e+07,8143,15862,9404,3333,624208,34857,920,15,0
46570,1540999483934,406432,-1.303548091e+07,7933,15815,9599,3388,624241,34796,950,13,0
46580,1540999495980,406494,-1.303380759e+07,7819,15869,9510,3327,624405,34672,916,7,0
46590,1540999507855,406727,-1.303290025e+07,7631,15983,9503,3410,624455,34575,958,12,0
46600,1540999519694,406442,-1.303848569e+07,7974,16184,9543,3306,624012,34981,995,12,0
46610,1540999531420,406613,-1.303360299e+07,7882,16073,9278,3231,624448,34654,884,14,0
46620,1540999542808,406512,-1.303718636e+07,7837,16271,9357,3411,624118,34897,976,9,0
46630,1540999554837,406476,-1.303488322e+07,7778,16092,9423,3438,624260,34764,961,15,0
46640,1540999565930,406584,-1.303336220e+07,7727,15875,9475,3481,624408,34638,942,12,0
46650,1540999577697,406768,-1.303103582e+07,7520,15897,9474,3475,624582,34482,924,12,0
46660,1540999589820,406909,-1.302573415e+07,7249,15888,9376,3328,625067,34034,890,9,0
46670,1540999601533,406762,-1.303307157e+07,7572,16081,9593,3399,624324,34721,941,14,0
46680,1540999613568,406507,-1.302992466e+07,7503,15811,9474,3477,624703,34340,946,11,0
46690,1540999624677,406855,-1.302754359e+07,7427,15735,9427,3452,624890,34187,915,8,0
46700,1540999636735,406517,-1.303161546e+07,7631,16000,9380,3359,624562,34521,902,15,0
46710,1540999647886,406543,-1.303140486e+07,7398,16106,9471,3483,624465,34623,901,11,0
46720,1540999660224,406817,-1.302817640e+07,7386,15768,9411,3607,624740,34356,896,8,0
46730,1540999671197,406784,-1.303175900e+07,7540,15954,9487,3493,624502,34534,952,12,0
46740,1540999683043,407019,-1.302934551e+07,7351,15946,9482,3489,624663,34416,911,10,0
46750,1540999694771,406706,-1.302955442e+07,7562,15666,9484,3530,624733,34304,952,10,1
46760,1540999706130,406669,-1.303137585e+07,7570,16014,9341,3466,624535,34546,912,7,0
46770,1540999718088,407131,-1.302618954e+07,7227,15892,9414,3388,624982,34120,893,5,0
46780,1540999729025,406862,-1.302999126e+07,7423,16105,9374,3322,624780,34226,984,10,0
46790,1540999739855,406830,-1.302490262e+07,7225,15694,9430,3415,625139,33970,880,10,1
46800,1540999752238,406811,-1.302817827e+07,7534,15747,9345,3352,624942,34150,896,12,0
46810,1540999764212,406710,-1.303299441e+07,7771,15872,9317,3500,624488,34573,930,9,0
46820,1540999775688,406621,-1.303101205e+07,7536,16081,9393,3346,624626,34405,956,13,0
46830,1540999787852,406839,-1.303103566e+07,7770,16003,9059,3414,624714,34337,938,11,0
46840,1540999799279,406584,-1.303457975e+07,7769,16082,9409,3415,624307,34722,960,11,0
46850,1540999810588,406453,-1.303574371e+07,7830,16062,9323,3555,624195,34852,941,12,0
46860,1540999822080,406258,-1.303909039e+07,7945,16259,9405,3525,623903,35069,1019,9,0
46870,1540999833359,406335,-1.303937828e+07,7893,16330,9511,3435,623841,35159,990,10,0
46880,1540999845269,406356,-1.303927087e+07,7917,16404,9448,3370,623814,35243,933,10,0
46890,1540999856904,406663,-1.303273460e+07,7527,16278,9276,3451,624430,34617,944,9,0
46900,1540999868915,406745,-1.302614049e+07,7257,15873,9281,3585,624877,34261,851,11,0
46910,1540999880719,406748,-1.303349548e+07,7710,15925,9458,3510,624359,34686,948,7,0
46920,1540999892301,406659,-1.303204023e+07,7559,16048,9329,3543,624448,34642,893,17,0
46930,1540999903333,406621,-1.303148095e+07,7727,15832,9327,3485,624548,34541,903,8,0
46940,1540999914758,406601,-1.303189437e+07,7660,15777,9440,3634,624445,34607,940,8,0
46950,1540999926136,406861,-1.302585802e+07,7344,15705,9350,3432,625094,33993,901,12,0
46960,1540999937292,406818,-1.302932204e+07,7451,15730,9494,3630,624665,34377,946,12,0
46970,1540999948753,406657,-1.302885073e+07,7579,15653,9401,3509,624764,34338,890,8,0
46980,1540999960700,406811,-1.302975939e+07,7462,15893,9426,3524,624655,34392,946,7,0
46990,1540999972208,406826,-1.303204618e+07,7376,16052,9647,3587,624346,34656,988,10,0
47000,1540999984955,406737,-1.303082705e+07,7455,15887,9530,3558,624570,34450,960,20,0
47010,1540999996943,406969,-1.302650046e+07,7264,15834,9419,3480,624976,34059,957,8,0
47020,1541000008646,406625,-1.303364379e+07,7898,15876,9293,3457,624418,34648,926,8,0
47030,1541000020638,406583,-1.303336593e+07,7892,15800,9370,3437,624434,34645,909,12,0
47040,1541000032280,406589,-1.303443988e+07,7801,15875,9537,3456,624292,34754,947,7,0
47050,1541000044034,406699,-1.303298322e+07,7789,15557,9740,3453,624468,34537,983,12,0
47060,1541000056064,406942,-1.302996277e+07,7385,15742,9723,3491,624680,34309,1001,10,0
47070,1541000066849,406542,-1.303735998e+07,7847,15799,9893,3470,623956,35087,949,8,0
47080,1541000078722,406475,-1.303504645e+07,7761,15676,9835,3548,624178,34836,974,12,0
47090,1541000089821,406416,-1.303289128e+07,7653,15729,9663,3549,624442,34535,1010,13,0
47100,1541000101458,406500,-1.303532885e+07,7832,15786,9743,3401,624226,34795,970,9,0
47110,1541000112486,406373,-1.303921165e+07,8154,15798,9774,3317,623914,35146,923,17,0
47120,1541000124274,406262,-1.303478828e+07,7888,15921,9427,3427,624270,34805,917,8,0
47130,1541000136210,406652,-1.303082702e+07,7736,15537,9594,3419,624674,34374,944,8,0
47140,1541000147879,406671,-1.303048155e+07,7769,15549,9498,3347,624772,34302,917,9,0
47150,1541000158968,406602,-1.303382249e+07,7951,15654,9570,3325,624444,34621,926,9,0
47160,1541000171397,406782,-1.303423573e+07,7881,15857,9460,3389,624362,34701,925,12,0
47170,1541000183321,406834,-1.302942220e+07,7988,15164,9407,3451,624916,34172,898,14,0
47180,1541000194542,406691,-1.303016658e+07,7984,15350,9315,3386,624936,34105,947,12,0
47190,1541000205857,406707,-1.303348606e+07,8095,15418,9479,3427,624559,34476,952,13,0
47200,1541000218151,406778,-1.303254676e+07,7806,15805,9408,3409,624567,34448,975,10,0
47210,1541000229754,407014,-1.303398665e+07,7779,15863,9547,3462,624320,34717,955,8,0
47220,1541000241140,406827,-1.303100330e+07,7821,15677,9354,3397,624702,34357,931,10,0
47230,1541000252297,406667,-1.303763829e+07,8005,15819,9649,3520,624014,34987,991,8,0
47240,1541000264481,406461,-1.304242144e+07,8247,16131,9569,3395,623656,35353,984,7,0
47250,1541000274807,406146,-1.304421021e+07,8269,16410,9413,3460,623488,35484,1016,12,0
47260,1541000286196,406300,-1.304201521e+07,8243,16149,9414,3561,623737,35175,1072,16,0
47270,1541000297526,406234,-1.304324616e+07,8267,16198,9545,3491,623518,35474,997,11,0
47280,1541000308874,406294,-1.303933213e+07,8005,16070,9536,3546,623893,35067,1030,10,0
47290,1541000319094,406458,-1.303684524e+07,7956,15917,9483,3497,624127,34902,962,9,0
47300,1541000331638,406760,-1.303495955e+07,7817,15898,9541,3528,624195,34837,957,11,0
47310,1541000343637,406727,-1.303500209e+07,7747,15968,9529,3523,624138,34965,889,8,0
47320,1541000354703,406617,-1.303422049e+07,7836,15984,9448,3367,624327,34726,932,15,0
47330,1541000366578,406229,-1.303904725e+07,7946,16078,9659,3468,623875,35107,1010,8,0
47340,1541000378484,406543,-1.303398535e+07,7783,15884,9530,3404,624291,34827,872,10,0
47350,1541000389348,406704,-1.303299124e+07,7685,15882,9735,3186,624465,34599,919,17,0
47360,1541000399938,406804,-1.303114981e+07,7428,15985,9719,3308,624516,34542,928,14,0
47370,1541000411392,406737,-1.303132677e+07,7565,15853,9663,3322,624558,34492,939,11,0
47380,1541000424056,406772,-1.303213678e+07,7626,15824,9735,3243,624519,34547,921,13,0
47390,1541000435768,406857,-1.303200726e+07,7675,15715,9580,3544,624451,34595,943,11,0
47400,1541000447572,406573,-1.303657212e+07,7972,15977,9514,3356,624134,34922,935,9,0
47410,1541000459100,406645,-1.303610856e+07,7908,15875,9527,3525,624172,34831,987,10,0
47420,1541000470206,406731,-1.303009307e+07,7646,15617,9538,3439,624714,34340,938,8,0
47430,1541000481280,406663,-1.303142884e+07,7500,16043,9525,3387,624516,34529,939,16,0
47440,1541000493123,406709,-1.303157194e+07,7646,15930,9521,3228,624603,34480,906,11,0
47450,1541000505275,406853,-1.303214444e+07,7637,15845,9582,3367,624578,34422,991,9,0
47460,1541000516997,406791,-1.302746435e+07,7673,15521,9349,3323,625074,33998,916,12,0
47470,1541000529060,406791,-1.302962035e+07,7690,15566,9567,3306,624836,34210,943,11,0
47480,1541000541460,406858,-1.302874277e+07,7662,15475,9542,3366,624783,34396,814,7,0
47490,1541000553403,406925,-1.302527065e+07,7441,15502,9409,3381,625136,34002,855,7,0
47500,1541000565799,407073,-1.302691454e+07,7255,15746,9652,3384,624888,34196,907,9,0
47510,1541000577687,407045,-1.302474635e+07,7453,15579,9336,3281,625303,33754,934,9,0
47520,1541000589463,406995,-1.302725255e+07,7528,15541,9448,3429,624973,34116,904,6,1
47530,1541000601693,406861,-1.302599030e+07,7537,15543,9399,3260,625179,33913,898,10,0
47540,1541000612967,406914,-1.302842784e+07,7681,15526,9468,3341,624871,34245,881,3,0
47550,1541000624415,406998,-1.302565827e+07,7409,15646,9460,3240,625169,33913,912,6,0
47560,1541000636107,406815,-1.303131123e+07,7664,15976,9285,3367,624635,34447,909,9,0
47570,1541000647667,406708,-1.303313774e+07,7720,15963,9460,3405,624382,34702,903,12,1
47580,1541000660191,406577,-1.303548936e+07,8019,15987,9373,3280,624245,34864,878,13,0
47590,1541000670904,406576,-1.303193182e+07,7818,15959,9191,3385,624568,34525,893,14,0
47600,1541000683444,406640,-1.303517754e+07,7832,15980,9397,3541,624230,34798,964,8,0
47610,1541000695612,406536,-1.303227333e+07,7888,15825,9251,3376,624597,34469,931,3,0
47620,1541000706698,406935,-1.302785122e+07,7432,15889,9315,3428,624885,34174,933,8,0
47630,1541000718566,406826,-1.302549226e+07,7641,15757,9076,3103,625329,33777,882,12,0
47640,1541000729606,406956,-1.302670824e+07,7665,15698,9025,3418,625124,33954,914,8,0
47650,1541000740271,407000,-1.302538241e+07,7866,15432,8876,3384,625274,33898,824,4,0
47660,1541000751961,407000,-1.302509727e+07,7680,15231,9236,3533,625239,33853,897,11,0
47670,1541000763688,406926,-1.302910058e+07,7712,15746,9144,3431,624944,34095,945,16,0
47680,1541000774989,406690,-1.303168349e+07,7751,16072,8975,3517,624592,34509,891,8,0
47690,1541000786596,406721,-1.302958006e+07,7809,15834,8984,3379,624955,34101,927,17,0
47700,1541000798789,406643,-1.303292044e+07,8001,15897,9042,3430,624597,34451,937,15,0
47710,1541000811352,406698,-1.303503909e+07,8118,15954,9001,3496,624376,34686,931,7,0
47720,1541000823186,406971,-1.302546902e+07,7584,15626,9042,3451,625188,33933,867,12,0
