iteration,0,1,2,3,4,5,6
56510,2038,6103,1686,167,6,0,0
56520,2020,6139,1668,167,6,0,0
56530,2033,6126,1657,177,6,1,0
56540,2018,6143,1668,163,8,0,0
56550,2028,6133,1662,165,12,0,0
56560,2026,6124,1683,158,9,0,0
56570,2037,6112,1676,164,11,0,0
56580,2021,6157,1633,179,10,0,0
56590,1963,6268,1595,154,20,0,0
56600,1980,6222,1628,158,12,0,0
56610,1962,6243,1639,146,9,1,0
56620,1969,6232,1640,148,11,0,0
56630,2020,6138,1676,154,12,0,0
56640,1997,6179,1660,155,9,0,0
56650,1976,6215,1649,153,7,0,0
56660,1952,6257,1642,137,12,0,0
56670,1933,6286,1639,132,10,0,0
56680,1950,6262,1637,140,11,0,0
56690,1935,6278,1647,132,8,0,0
56700,1976,6207,1670,135,12,0,0
56710,1983,6220,1623,163,10,1,0
56720,1956,6259,1625,149,11,0,0
56730,1952,6264,1630,140,14,0,0
56740,1961,6238,1646,151,3,1,0
56750,1967,6232,1645,146,10,0,0
56760,1962,6258,1608,162,10,0,0
56770,1948,6267,1630,147,8,0,0
56780,2001,6173,1660,157,9,0,0
56790,2002,6178,1646,166,8,0,0
56800,1979,6214,1646,150,11,0,0
56810,1993,6189,1654,154,9,1,0
56820,1983,6217,1628,161,11,0,0
56830,1985,6213,1629,163,10,0,0
56840,2036,6116,1666,176,6,0,0
56850,2035,6115,1674,167,9,0,0
56860,2008,6165,1656,162,8,1,0
56870,1983,6216,1627,167,6,1,0
56880,1980,6224,1623,163,9,1,0
56890,2003,6177,1647,163,10,0,0
56900,1998,6180,1652,164,6,0,0
56910,2000,6169,1669,155,7,0,0
56920,1974,6226,1637,153,9,1,0
56930,1987,6189,1668,149,7,0,0
56940,1975,6218,1645,156,6,0,0
56950,1989,6193,1657,151,10,0,0
56960,1958,6243,1648,143,8,0,0
56970,1968,6225,1657,140,9,1,0
56980,1989,6198,1650,150,13,0,0
56990,1992,6190,1658,147,12,1,0
57000,1989,6194,1657,148,12,0,0
57010,1989,6200,1642,160,9,0,0
57020,1986,6214,1623,168,9,0,0
57030,2003,6188,1629,166,14,0,0
57040,2006,6172,1652,156,14,0,0
57050,1965,6255,1608,161,9,2,0
57060,1963,6253,1610,169,5,0,0
57070,1974,6211,1663,145,7,0,0
57080,2005,6158,1680,147,9,1,0
57090,2013,6155,1663,157,12,0,0
57100,1996,6191,1647,149,17,0,0
57110,1990,6199,1640,163,8,0,0
57120,1992,6184,1669,142,13,0,0
57130,2017,6148,1663,162,10,0,0
57140,2009,6158,1666,158,9,0,0
57150,2035,6107,1691,157,10,0,0
57160,2026,6129,1677,156,11,1,0
57170,2011,6170,1638,170,11,0,0
57180,2016,6142,1675,160,7,0,0
57190,2021,6128,1685,162,4,0,0
57200,2017,6130,1697,148,8,0,0
57210,2021,6119,1705,149,6,0,0
57220,1999,6166,1680,146,9,0,0
57230,2019,6140,1674,156,11,0,0
57240,2015,6140,1687,146,12,0,0
57250,2024,6116,1705,146,9,0,0
57260,1990,6192,1655,155,7,1,0
57270,1988,6195,1651,161,5,0,0
57280,1988,6199,1647,158,7,1,0
57290,2011,6149,1680,150,9,1,0
57300,1987,6179,1686,143,5,0,0
57310,1980,6198,1666,154,2,0,0
57320,1999,6182,1651,156,12,0,0
57330,1990,6202,1639,159,8,1,1
57340,2003,6177,1650,158,11,1,0
57350,1989,6198,1647,157,8,1,0
57360,1995,6190,1642,166,7,0,0
57370,1994,6197,1634,165,10,0,0
57380,1956,6244,1651,142,7,0,0
57390,1952,6260,1633,146,9,0,0
57400,1954,6261,1621,159,5,0,0
57410,1968,6237,1625,167,3,0,0
57420,1961,6260,1603,170,6,0,0
57430,1964,6240,1633,158,5,0,0
57440,1963,6243,1632,155,7,0,0
57450,1951,6262,1635,140,12,0,0
57460,1973,6235,1620,163,9,0,0
57470,1993,6206,1621,168,12,0,0
57480,1991,6188,1658,156,7,0,0
57490,1964,6254,1610,162,10,0,0
57500,1956,6252,1639,142,11,0,0
57510,1933,6298,1614,146,9,0,0
57520,1966,6242,1628,154,10,0,0
57530,1952,6263,1625,153,7,0,0
57540,1957,6246,1648,138,11,0,0
57550,1950,6251,1656,135,8,0,0
57560,1943,6268,1641,142,6,0,0
57570,1944,6268,1638,144,6,0,0
57580,1970,6208,1680,136,6,0,0
57590,1978,6217,1644,149,12,0,0
57600,2014,6140,1685,154,7,0,0
57610,1983,6197,1660,157,3,0,0
57620,1995,6175,1674,147,9,0,0
57630,1983,6208,1643,158,8,0,0
57640,1997,6168,1678,152,5,0,0
57650,1978,6201,1671,143,7,0,0
57660,1952,6256,1638,148,6,0,0
57670,1972,6213,1664,145,6,0,0
57680,1964,6236,1646,144,10,0,0
57690,1983,6201,1659,148,8,1,0
57700,2019,6152,1650,168,11,0,0
57710,2010,6159,1665,153,13,0,0
57720,1981,6215,1637,157,10,0,0
57730,1980,6202,1669,136,13,0,0
57740,1990,6183,1675,141,11,0,0
57750,1954,6261,1626,150,8,1,0
57760,1971,6223,1653,141,12,0,0
57770,1955,6247,1650,140,7,1,0
57780,1961,6256,1618,152,13,0,0
57790,1952,6265,1625,148,9,1,0
57800,1963,6255,1609,167,4,2,0
57810,1970,6241,1619,159,11,0,0
57820,1987,6210,1634,156,11,2,0
57830,1972,6225,1643,151,9,0,0
57840,1962,6241,1641,147,9,0,0
57850,1968,6215,1671,141,5,0,0
57860,2009,6148,1687,146,10,0,0
57870,1985,6181,1692,133,9,0,0
57880,2005,6156,1679,154,6,0,0
57890,2008,6139,1704,143,6,0,0
57900,1993,6171,1685,145,6,0,0
57910,1987,6190,1671,141,10,1,0
57920,1977,6209,1657,151,6,0,0
57930,1973,6211,1663,149,4,0,0
57940,1994,6185,1656,157,8,0,0
57950,1982,6193,1675,143,7,0,0
57960,1982,6200,1663,146,9,0,0
57970,1992,6177,1678,145,8,0,0
57980,1969,6225,1652,145,9,0,0
57990,1998,6164,1686,144,8,0,0
58000,1962,6231,1659,141,7,0,0
58010,1960,6236,1655,142,7,0,0
58020,1930,6293,1630,141,6,0,0
58030,1923,6312,1614,144,7,0,0
58040,1925,6309,1613,147,6,0,0
58050,1937,6272,1648,140,3,0,0
58060,1938,6278,1635,144,5,0,0
58070,1955,6246,1650,142,7,0,0
58080,1996,6196,1631,166,11,0,0
58090,2003,6172,1652,168,5,0,0
58100,2023,6130,1681,157,8,1,0
58110,1995,6182,1661,152,10,0,0
58120,1981,6201,1662,149,7,0,0
58130,2025,6127,1681,158,8,1,0
58140,2023,6143,1658,164,11,1,0
58150,2010,6154,1673,152,11,0,0
58160,2021,6144,1663,159,12,1,0
58170,2017,6146,1672,152,11,2,0
58180,1976,6228,1628,156,12,0,0
58190,1965,6226,1660,142,7,0,0
58200,1978,6222,1627,168,5,0,0
58210,1990,6197,1640,169,4,0,0
58220,1984,6210,1635,164,7,0,0
58230,1972,6213,1664,146,4,1,0
58240,1984,6194,1666,150,6,0,0
58250,1977,6210,1656,150,7,0,0
58260,1950,6263,1630,151,6,0,0
58270,1931,6299,1616,147,7,0,0
58280,1928,6304,1616,144,8,0,0
58290,1937,6280,1631,150,2,0,0
58300,1947,6265,1633,151,4,0,0
58310,1952,6244,1659,142,3,0,0
58320,1943,6270,1635,148,4,0,0
58330,1947,6251,1661,137,4,0,0
58340,1931,6290,1632,142,5,0,0
58350,1926,6295,1637,137,5,0,0
58360,1921,6302,1641,129,6,1,0
58370,1911,6327,1622,131,9,0,0
58380,1938,6288,1619,146,9,0,0
58390,1919,6334,1582,158,7,0,0
58400,1898,6370,1576,147,8,1,0
58410,1893,6384,1562,153,7,1,0
58420,1914,6338,1592,146,10,0,0
58430,1909,6337,1605,143,6,0,0
58440,1918,6334,1583,160,5,0,0
58450,1927,6301,1625,139,8,0,0
58460,1945,6282,1611,152,10,0,0
58470,1935,6296,1608,156,5,0,0
58480,1964,6250,1616,162,8,0,0
58490,1984,6221,1621,161,11,2,0
58500,2016,6170,1622,182,10,0,0
58510,2027,6158,1617,184,14,0,0
58520,2032,6132,1658,161,16,1,0
58530,2042,6093,1700,153,12,0,0
58540,2053,6085,1683,167,12,0,0
58550,2057,6060,1717,158,8,0,0
58560,2049,6088,1689,162,12,0,0
58570,2006,6152,1688,145,8,1,0
58580,1989,6198,1645,160,8,0,0
58590,1998,6188,1642,161,10,1,0
58600,2019,6149,1657,163,12,0,0
58610,1992,6191,1653,153,11,0,0
58620,2001,6176,1655,158,10,0,0
58630,2015,6146,1676,150,13,0,0
58640,2009,6153,1677,151,10,0,0
58650,1986,6212,1629,163,9,1,0
58660,1985,6192,1672,141,9,1,0
58670,1999,6173,1666,153,9,0,0
58680,2000,6167,1674,152,6,1,0
58690,2000,6176,1658,157,8,1,0
58700,1963,6234,1651,144,8,0,0
58710,1977,6213,1656,143,9,2,0
58720,1980,6206,1660,142,12,0,0
58730,1956,6253,1635,148,7,1,0
58740,1958,6247,1641,145,9,0,0
58750,1950,6274,1613,152,11,0,0
58760,1999,6179,1656,155,11,0,0
58770,1962,6250,1623,156,9,0,0
58780,1963,6238,1642,150,7,0,0
58790,1997,6171,1676,147,9,0,0
58800,1991,6201,1633,167,8,0,0
58810,1969,6232,1639,150,10,0,0
58820,1966,6223,1664,139,8,0,0
58830,2005,6165,1666,154,9,1,0
58840,1999,6173,1669,148,10,1,0
58850,2033,6111,1693,149,14,0,0
58860,2011,6150,1677,152,10,0,0
58870,1985,6196,1666,140,13,0,0
58880,1980,6210,1648,154,8,0,0
58890,1990,6181,1676,145,8,0,0
58900,1964,6245,1624,162,4,1,0
58910,1954,6253,1641,143,9,0,0
58920,1958,6241,1650,146,4,1,0
58930,1967,6242,1626,154,11,0,0
58940,1953,6252,1644,144,7,0,0
58950,1984,6214,1636,151,14,1,0
58960,1994,6195,1642,156,12,1,0
58970,1985,6197,1666,138,13,1,0
58980,1977,6199,1679,137,8,0,0
58990,1983,6211,1638,159,9,0,0
59000,1985,6198,1658,150,9,0,0
59010,1969,6230,1643,148,10,0,0
59020,1968,6244,1621,155,11,1,0
59030,2016,6155,1658,157,12,2,0
59040,2022,6137,1672,158,10,1,0
59050,1973,6219,1647,157,4,0,0
59060,1981,6200,1664,148,7,0,0
59070,1983,6203,1650,159,5,0,0
59080,2017,6143,1669,165,6,0,0
59090,2017,6159,1639,177,8,0,0
59100,1986,6221,1609,175,9,0,0
59110,1972,6245,1605,168,9,1,0
59120,2004,6173,1654,158,10,1,0
59130,1977,6239,1603,169,12,0,0
59140,1987,6200,1645,162,6,0,0
59150,1985,6211,1631,165,8,0,0
59160,1991,6194,1652,151,11,1,0
59170,1965,6246,1623,156,10,0,0
59180,1970,6236,1630,153,10,1,0
59190,1986,6220,1615,166,13,0,0
59200,1972,6235,1625,157,11,0,0
59210,1971,6230,1636,154,9,0,0
59220,1952,6273,1609,155,11,0,0
59230,1969,6229,1644,149,9,0,0
59240,1983,6219,1623,166,8,1,0
59250,1984,6218,1622,167,8,1,0
59260,1974,6245,1602,165,14,0,0
59270,1990,6203,1633,165,9,0,0
59280,2046,6106,1663,173,11,1,0
59290,2034,6121,1666,169,10,0,0
59300,2035,6108,1688,160,9,0,0
59310,2042,6093,1695,163,7,0,0
59320,2039,6102,1686,166,7,0,0
59330,2005,6172,1648,168,7,0,0
59340,1977,6218,1647,144,14,0,0
59350,1983,6203,1655,149,10,0,0
59360,1990,6198,1639,168,5,0,0
59370,2000,6163,1683,145,9,0,0
59380,1981,6210,1646,154,9,0,0
59390,1972,6222,1652,142,12,0,0
59400,1977,6219,1641,153,10,0,0
59410,1998,6198,1627,160,17,0,0
59420,1989,6203,1636,163,9,0,0
59430,1983,6208,1647,150,12,0,0
59440,1995,6181,1663,151,10,0,0
59450,1958,6262,1615,152,13,0,0
59460,1982,6218,1629,160,11,0,0
59470,1986,6216,1621,166,11,0,0
59480,1988,6201,1642,161,8,0,0
59490,1971,6219,1656,147,7,0,0
59500,2000,6170,1668,154,8,0,0
59510,1986,6199,1649,161,5,0,0
59520,2003,6161,1679,147,10,0,0
59530,2014,6138,1690,150,8,0,0
59540,2024,6115,1708,143,10,0,0
59550,2008,6162,1662,158,10,0,0
59560,2018,6130,1693,152,7,0,0
59570,2006,6165,1662,158,8,1,0
59580,2019,6138,1674,162,7,0,0
59590,2010,6150,1677,156,7,0,0
59600,2033,6108,1696,152,11,0,0
59610,2017,6141,1675,159,8,0,0
59620,2008,6170,1646,166,10,0,0
59630,2008,6172,1641,170,9,0,0
59640,2024,6122,1690,159,4,1,0
59650,2028,6124,1672,172,4,0,0
59660,2032,6110,1689,164,5,0,0
59670,2028,6117,1690,157,8,0,0
59680,2050,6089,1678,177,6,0,0
59690,2077,6032,1717,162,12,0,0
59700,2047,6094,1679,172,8,0,0
59710,2041,6088,1706,160,5,0,0
59720,2058,6078,1680,174,10,0,0
59730,2050,6098,1663,181,7,1,0
59740,2030,6121,1677,163,9,0,0
59750,2037,6112,1673,170,8,0,0
59760,2012,6151,1671,157,9,0,0
59770,2003,6169,1661,159,8,0,0
59780,2000,6176,1659,155,9,1,0
59790,2015,6144,1677,155,8,1,0
59800,1998,6185,1646,161,10,0,0
59810,1989,6195,1649,162,4,1,0
59820,1966,6221,1668,139,5,0,1
59830,1943,6271,1635,145,6,0,0
59840,1977,6201,1674,141,7,0,0
59850,2003,6160,1679,150,8,0,0
59860,1991,6192,1649,162,6,0,0
59870,1998,6168,1677,150,7,0,0
59880,2013,6149,1671,159,8,0,0
59890,2008,6153,1679,153,6,0,1
59900,2015,6152,1662,160,11,0,0
59910,2030,6110,1700,150,10,0,0
59920,2012,6146,1675,164,3,0,0
59930,1966,6229,1649,151,5,0,0
59940,1995,6185,1653,159,8,0,0
59950,1992,6190,1649,164,5,0,0
59960,1977,6214,1651,150,6,2,0
59970,1996,6172,1673,154,5,0,0
59980,2023,6131,1676,163,7,0,0
59990,2005,6163,1665,161,6,0,0
60000,2001,6177,1651,163,8,0,0
60010,1986,6211,1629,165,9,0,0
60020,1974,6230,1634,146,16,0,0
60030,1962,6234,1649,152,3,0,0
60040,1966,6221,1665,144,3,1,0
60050,1985,6186,1676,150,3,0,0
60060,1984,6192,1672,144,8,0,0
60070,2007,6156,1678,148,11,0,0
60080,2026,6109,1711,147,7,0,0
60090,2015,6147,1674,153,9,2,0
60100,2037,6104,1686,168,5,0,0
60110,2029,6124,1668,176,3,0,0
60120,2027,6131,1666,167,9,0,0
60130,2027,6121,1687,156,8,1,0
60140,1992,6183,1673,137,15,0,0
60150,2037,6107,1685,161,10,0,0
60160,2050,6084,1695,158,13,0,0
60170,2061,6067,1701,155,14,2,0
60180,2051,6067,1724,148,9,1,0
60190,2061,6054,1718,158,9,0,0
60200,2036,6101,1701,151,11,0,0
60210,2041,6114,1667,162,14,2,0
60220,2019,6169,1624,171,15,2,0
60230,1985,6209,1642,151,12,0,1
60240,1983,6207,1649,151,9,0,1
60250,1978,6213,1649,152,7,1,0
60260,1992,6191,1654,151,12,0,0
60270,1988,6189,1672,138,12,1,0
60280,1968,6224,1656,144,8,0,0
60290,1988,6174,1696,134,8,0,0
60300,1999,6158,1692,146,5,0,0
60310,1981,6193,1677,144,4,1,0
60320,1968,6222,1656,150,4,0,0
60330,1981,6198,1664,154,3,0,0
60340,1978,6200,1671,146,5,0,0
60350,2009,6149,1682,154,5,1,0
60360,2026,6120,1687,162,5,0,0
60370,2029,6129,1662,173,7,0,0
60380,1979,6213,1645,156,6,1,0
60390,1970,6231,1636,155,8,0,0
60400,1947,6278,1608,162,5,0,0
60410,1942,6280,1625,142,11,0,0
60420,1928,6304,1616,144,8,0,0
60430,1931,6293,1626,145,5,0,0
60440,1940,6286,1617,148,9,0,0
60450,1950,6274,1607,164,5,0,0
60460,1945,6280,1613,154,8,0,0
60470,1988,6212,1625,163,11,1,0
60480,1973,6233,1629,152,12,1,0
60490,1999,6164,1682,149,5,1,0
60500,1991,6174,1690,134,11,0,0
60510,1980,6215,1640,155,10,0,0
60520,1997,6173,1669,155,6,0,0
60530,1991,6182,1668,154,5,0,0
60540,1981,6206,1657,144,12,0,0
60550,1999,6180,1656,153,11,1,0
60560,1964,6237,1642,149,8,0,0
60570,2009,6151,1681,149,10,0,0
60580,2001,6168,1668,156,7,0,0
60590,1971,6222,1649,152,6,0,0
60600,1989,6205,1635,161,8,2,0
60610,1987,6209,1628,169,7,0,0
60620,2001,6177,1644,177,1,0,0
60630,1991,6203,1630,167,9,0,0
60640,2021,6153,1641,175,10,0,0
60650,2005,6175,1641,173,6,0,0
60660,1981,6218,1632,158,11,0,0
60670,1994,6192,1643,162,9,0,0
60680,1973,6231,1626,163,7,0,0
60690,1988,6195,1649,165,3,0,0
60700,2020,6143,1665,162,9,1,0
60710,2045,6082,1714,147,11,1,0
60720,2003,6167,1666,156,7,1,0
60730,2002,6186,1631,172,9,0,0
60740,2008,6162,1662,158,10,0,0
60750,2003,6181,1644,158,13,1,0
60760,2001,6178,1654,154,13,0,0
60770,2025,6130,1674,162,9,0,0
60780,2000,6191,1626,175,8,0,0
60790,1995,6184,1652,164,5,0,0
60800,1967,6244,1616,168,5,0,0
60810,1983,6200,1661,147,8,1,0
60820,1978,6226,1625,160,11,0,0
60830,1991,6196,1647,154,12,0,0
60840,1994,6202,1622,174,8,0,0
60850,1991,6203,1635,157,14,0,0
60860,1978,6226,1629,154,11,2,0
60870,2016,6157,1653,159,15,0,0
60880,2008,6163,1659,161,9,0,0
60890,2009,6160,1663,158,10,0,0
60900,2011,6156,1664,160,9,0,0
60910,2011,6163,1654,159,13,0,0
60920,2050,6085,1688,169,8,0,0
60930,2038,6108,1680,165,8,1,0
60940,2019,6138,1676,158,9,0,0
60950,2055,6059,1726,151,9,0,0
60960,2036,6108,1689,154,13,0,0
60970,2026,6136,1661,166,11,0,0
60980,2027,6136,1660,165,11,1,0
60990,2023,6151,1641,173,12,0,0
61000,2021,6145,1661,160,12,1,0
61010,1985,6207,1639,161,8,0,0
61020,1984,6213,1630,165,8,0,0
61030,2009,6162,1655,168,6,0,0
61040,2009,6149,1679,159,4,0,0
61050,2002,6164,1675,150,9,0,0
61060,2022,6130,1683,156,9,0,0
61070,2022,6148,1648,172,10,0,0
61080,2014,6157,1653,167,9,0,0
61090,2017,6137,1688,145,13,0,0
61100,2028,6130,1670,158,14,0,0
61110,2016,6145,1672,157,10,0,0
61120,2040,6097,1701,147,15,0,0
61130,2032,6113,1690,154,10,1,0
61140,1998,6182,1652,159,8,1,0
61150,1991,6203,1630,167,9,0,0
61160,1994,6195,1635,170,5,1,0
61170,2009,6173,1637,171,10,0,0
61180,1993,6200,1637,155,14,1,0
61190,1976,6222,1637,156,9,0,0
61200,1966,6237,1636,153,8,0,0
61210,1956,6264,1612,160,8,0,0
61220,1994,6200,1627,170,9,0,0
61230,1975,6227,1631,157,10,0,0
61240,1959,6256,1618,160,7,0,0
61250,1964,6256,1604,168,8,0,0
61260,1954,6258,1631,149,7,1,0
61270,1965,6242,1626,162,5,0,0
61280,1977,6226,1625,164,8,0,0
61290,1993,6175,1683,139,8,2,0
61300,1984,6191,1674,143,8,0,0
61310,1999,6174,1662,159,5,1,0
61320,2017,6140,1677,159,6,1,0
61330,2019,6134,1683,156,8,0,0
61340,2030,6107,1705,149,9,0,0
61350,2017,6133,1691,152,6,1,0
61360,2008,6152,1679,154,7,0,0
61370,1981,6200,1662,152,5,0,0
61380,1986,6193,1665,147,9,0,0
61390,1976,6213,1654,149,8,0,0
61400,1997,6188,1641,166,8,0,0
61410,1990,6191,1656,155,8,0,0
61420,1965,6231,1652,143,9,0,0
61430,2014,6147,1673,157,9,0,0
61440,1988,6188,1674,138,10,2,0
61450,1978,6209,1655,151,7,0,0
61460,1969,6220,1658,148,5,0,0
61470,1946,6261,1644,145,4,0,0
61480,1974,6196,1690,136,4,0,0
61490,2005,6147,1702,135,11,0,0
61500,2004,6166,1665,156,9,0,0
61510,2026,6136,1656,176,6,0,0
61520,1991,6184,1666,152,7,0,0
61530,1994,6180,1666,152,8,0,0
61540,1969,6225,1651,147,8,0,0
61550,1963,6245,1630,154,7,1,0
61560,2006,6167,1656,163,8,0,0
61570,1987,6196,1653,158,6,0,0
61580,1987,6200,1645,162,6,0,0
61590,1999,6179,1656,155,11,0,0
61600,1998,6185,1645,163,9,0,0
61610,1959,6253,1626,154,7,1,0
61620,1960,6245,1641,143,11,0,0
61630,1976,6227,1627,161,9,0,0
61640,2001,6166,1672,154,7,0,0
61650,1981,6218,1628,166,7,0,0
61660,2007,6169,1653,159,12,0,0
61670,1995,6185,1653,159,8,0,0
61680,1984,6208,1647,147,13,1,0
61690,1959,6259,1618,152,11,1,0
61700,1962,6258,1607,164,9,0,0
61710,1958,6259,1618,155,10,0,0
61720,1949,6274,1615,152,10,0,0
61730,1957,6245,1644,149,5,0,0
61740,1950,6257,1643,143,7,0,0
61750,1963,6222,1671,140,4,0,0
61760,1954,6251,1643,145,7,0,0
61770,1975,6202,1680,134,9,0,0
61780,1988,6191,1663,149,9,0,0
61790,1973,6228,1634,156,9,0,0
61800,1988,6194,1662,143,12,1,0
61810,2036,6120,1667,162,15,0,0
61820,2018,6154,1650,166,12,0,0
61830,2000,6172,1665,154,9,0,0
61840,2010,6148,1680,156,6,0,0
61850,1990,6178,1679,148,5,0,0
61860,1994,6171,1683,145,7,0,0
61870,2016,6144,1670,164,6,0,0
61880,2047,6104,1659,182,8,0,0
61890,2048,6102,1659,184,7,0,0
61900,2041,6105,1673,175,6,0,0
61910,2037,6104,1692,157,9,1,0
61920,2042,6105,1673,171,9,0,0
61930,2021,6140,1666,165,7,1,0
61940,2032,6126,1661,172,9,0,0
61950,2029,6127,1668,167,9,0,0
61960,2039,6117,1657,179,8,0,0
61970,2010,6174,1629,180,7,0,0
61980,2018,6158,1638,178,8,0,0
61990,2002,6184,1636,169,8,1,0
62000,2016,6158,1641,180,5,0,0
62010,2029,6138,1646,178,9,0,0
62020,2019,6149,1651,176,4,1,0
62030,2040,6108,1670,176,6,0,0
62040,2022,6144,1653,174,7,0,0
62050,2017,6150,1657,168,8,0,0
62060,2034,6117,1672,171,4,2,0
62070,2026,6126,1676,166,6,0,0
62080,1993,6196,1641,160,9,0,1
62090,1996,6206,1609,180,9,0,0
62100,2010,6163,1657,157,13,0,0
62110,2035,6123,1658,176,7,1,0
62120,2023,6150,1642,174,11,0,0
62130,2023,6149,1646,170,11,1,0
62140,1985,6214,1626,166,9,0,0
62150,1958,6264,1608,161,8,1,0
62160,1944,6292,1591,166,7,0,0
62170,1951,6277,1600,165,7,0,0
62180,1963,6248,1625,155,8,1,0
62190,1961,6236,1655,140,6,2,0
62200,1975,6224,1639,150,12,0,0
62210,1978,6219,1641,151,9,2,0
62220,1965,6247,1622,156,9,1,0
62230,1967,6225,1658,142,7,1,0
62240,1953,6239,1671,129,8,0,0
62250,1973,6230,1630,158,9,0,0
62260,1999,6171,1671,150,8,1,0
62270,2010,6153,1676,149,12,0,0
62280,1998,6180,1661,147,13,1,0
62290,2000,6189,1637,160,13,1,0
62300,2013,6153,1670,149,15,0,0
62310,2022,6129,1691,144,13,1,0
62320,2008,6168,1653,159,11,1,0
62330,2025,6138,1662,162,13,0,0
62340,2005,6158,1681,144,12,0,0
62350,2021,6142,1666,159,11,1,0
62360,2037,6102,1693,160,8,0,0
62370,2025,6124,1685,160,4,2,0
62380,2000,6188,1636,164,12,0,0
62390,2000,6184,1642,164,10,0,0
62400,2004,6173,1655,156,11,1,0
62410,2014,6154,1660,163,8,1,0
62420,2025,6133,1672,159,9,2,0
62430,2002,6173,1661,152,11,1,0
62440,2027,6154,1620,190,9,0,0
62450,2032,6139,1637,181,11,0,0
62460,2012,6163,1648,169,6,2,0
62470,2026,6137,1656,173,8,0,0
62480,2026,6133,1662,174,4,1,0
62490,1998,6183,1641,177,1,0,0
62500,1998,6174,1662,162,4,0,0
62510,2030,6117,1682,165,6,0,0
62520,2017,6155,1650,167,11,0,0
62530,2018,6140,1675,159,7,1,0
62540,2007,6164,1660,160,9,0,0
62550,2036,6109,1685,159,11,0,0
62560,2024,6138,1661,168,9,0,0
62570,2014,6161,1646,169,10,0,0
62580,2025,6125,1685,155,10,0,0
62590,2035,6117,1670,169,9,0,0
62600,2026,6140,1651,174,9,0,0
62610,2045,6117,1645,180,12,1,0
62620,2051,6100,1655,186,8,0,0
62630,2050,6106,1645,192,7,0,0
62640,2025,6142,1651,173,8,1,0
62650,2037,6118,1662,174,9,0,0
62660,2024,6144,1650,172,10,0,0
62670,2014,6177,1617,179,13,0,0
62680,2067,6081,1648,193,11,0,0
62690,2044,6119,1642,183,12,0,0
62700,2037,6128,1645,178,12,0,0
62710,2037,6131,1640,179,13,0,0
62720,2038,6125,1646,181,10,0,0
62730,2029,6136,1652,173,9,1,0
62740,2032,6124,1666,170,6,2,0
62750,2014,6144,1679,154,9,0,0
62760,2002,6175,1652,164,6,1,0
62770,1992,6198,1636,166,8,0,0
62780,1999,6188,1636,168,9,0,0
62790,1986,6197,1653,159,5,0,0
62800,1977,6207,1664,144,7,1,0
62810,1981,6194,1677,140,8,0,0
62820,1989,6194,1655,154,6,2,0
62830,1977,6194,1689,132,8,0,0
62840,1984,6174,1705,132,5,0,0
62850,1998,6153,1707,135,7,0,0
62860,2005,6161,1673,151,10,0,0
62870,1987,6176,1694,136,7,0,0
62880,1960,6234,1655,148,3,0,0
62890,1992,6187,1657,157,7,0,0
62900,1978,6210,1653,152,7,0,0
62910,1992,6173,1684,145,6,0,0
62920,1978,6211,1649,157,5,0,0
62930,2015,6147,1667,165,6,0,0
62940,2021,6133,1675,167,4,0,0
62950,2007,6156,1673,158,6,0,0
62960,1991,6193,1651,155,10,0,0
62970,1965,6240,1635,150,10,0,0
62980,1968,6227,1650,147,8,0,0
62990,1995,6187,1650,160,7,1,0
63000,2003,6160,1679,150,8,0,0
63010,2004,6160,1677,150,9,0,0
63020,2022,6134,1673,164,7,0,0
63030,2037,6099,1704,147,13,0,0
63040,2023,6122,1697,148,10,0,0
63050,1988,6191,1664,147,10,0,0
63060,1972,6217,1658,146,6,1,0
63070,1964,6218,1676,138,4,0,0
63080,1968,6234,1640,148,8,2,0
63090,1951,6255,1646,139,9,0,0
63100,1944,6260,1655,134,7,0,0
63110,1964,6235,1643,153,5,0,0
63120,1966,6239,1633,153,9,0,0
63130,1992,6187,1654,163,4,0,0
63140,2014,6147,1671,161,7,0,0
63150,2035,6113,1679,163,10,0,0
63160,2037,6126,1646,182,9,0,0
63170,2004,6188,1619,182,7,0,0
63180,1991,6203,1630,168,7,1,0
63190,1986,6202,1647,157,7,1,0
63200,1974,6221,1645,151,9,0,0
63210,1995,6184,1651,166,4,0,0
63220,2016,6148,1664,164,8,0,0
63230,1979,6202,1665,148,6,0,0
63240,1999,6174,1662,158,7,0,0
63250,1981,6202,1661,148,8,0,0
63260,1983,6195,1668,147,7,0,0
63270,1976,6186,1706,127,4,1,0
63280,1990,6184,1670,148,8,0,0
63290,1996,6176,1668,152,8,0,0
63300,1995,6197,1632,165,11,0,0
63310,2000,6177,1655,159,9,0,0
63320,1998,6194,1631,165,11,1,0
63330,1998,6195,1626,171,10,0,0
63340,1987,6199,1650,155,9,0,0
63350,1990,6197,1643,163,7,0,0
63360,1981,6213,1638,161,7,0,0
63370,1993,6195,1640,163,9,0,0
63380,1988,6211,1628,163,7,2,1
63390,1994,6193,1640,166,6,1,0
63400,1986,6227,1600,176,10,1,0
63410,1971,6233,1627,163,6,0,0
63420,1978,6215,1645,153,9,0,0
63430,1979,6208,1654,152,7,0,0
63440,1980,6213,1641,159,7,0,0
63450,1964,6241,1635,151,9,0,0
63460,1959,6245,1641,147,8,0,0
63470,1955,6262,1623,148,12,0,0
63480,1956,6258,1627,148,11,0,0
63490,1959,6255,1624,151,11,0,0
