iteration,0,1,2,3,4,5,6,7,8
60450,253372,206726,149752,46978,3027,142,3,0,0
60460,253426,206765,149598,46962,3099,143,7,0,0
60470,253424,206634,149747,47044,3017,132,2,0,0
60480,253602,206392,149780,47005,3078,138,4,1,0
60490,253346,206678,149885,46952,3002,134,3,0,0
60500,253634,206361,149658,47200,3017,126,3,1,0
60510,253534,206429,149803,47093,3025,111,4,1,0
60520,253437,206650,149670,47093,3027,116,6,1,0
60530,253505,206475,149799,47090,3003,124,3,1,0
60540,253547,206462,149761,47034,3073,117,5,1,0
60550,253419,206617,149823,46953,3070,110,8,0,0
60560,253405,206770,149569,47069,3057,124,5,1,0
60570,253312,206755,149833,46970,2985,141,4,0,0
60580,253147,206937,149972,46796,3014,129,5,0,0
60590,253641,206312,149777,47080,3060,127,2,1,0
60600,253237,206944,149733,46900,3042,142,2,0,0
60610,253277,206801,149855,46917,3019,124,7,0,0
60620,253287,206800,149891,46801,3093,125,3,0,0
60630,253309,206708,149967,46830,3064,120,2,0,0
60640,253472,206464,150018,46838,3058,146,4,0,0
60650,253564,206396,149822,47043,3050,120,4,1,0
60660,253410,206564,149926,46930,3061,104,5,0,0
60670,253577,206316,149929,47012,3044,118,4,0,0
60680,253706,206175,149796,47171,3043,106,3,0,0
60690,253573,206230,150062,47016,3002,112,5,0,0
60700,253458,206449,149922,47108,2938,119,6,0,0
60710,253587,206300,149926,47040,3012,130,5,0,0
60720,253140,207142,149524,47083,2997,111,3,0,0
60730,253190,206975,149755,46955,2979,142,4,0,0
60740,252905,207406,149742,46814,3003,124,6,0,0
60750,253130,207115,149639,46988,3002,123,1,2,0
60760,253424,206606,149725,47180,2925,136,4,0,0
60770,253386,206606,149885,47006,2985,126,6,0,0
60780,253708,206109,149962,47054,3037,123,7,0,0
60790,253561,206528,149629,47056,3089,132,5,0,0
60800,253835,206052,149729,47194,3051,130,9,0,0
60810,253544,206439,149827,47005,3037,144,4,0,0
60820,253634,206285,149876,46971,3127,100,7,0,0
60830,253350,206744,149749,47000,3033,118,6,0,0
60840,253290,206822,149741,47020,3004,118,5,0,0
60850,253386,206702,149755,46967,3067,119,4,0,0
60860,253289,206806,149838,46893,3037,131,6,0,0
60870,253284,206711,150037,46796,3040,125,7,0,0
60880,253419,206747,149649,46940,3094,148,2,1,0
60890,253331,206756,149813,46916,3055,124,5,0,0
60900,253117,207147,149688,46855,3059,128,6,0,0
60910,253305,206935,149560,46996,3072,123,9,0,0
60920,253190,207001,149689,46998,2986,133,3,0,0
60930,253192,206882,149934,46837,3039,113,3,0,0
60940,253357,206851,149582,46986,3099,120,4,1,0
60950,253404,206780,149622,46955,3088,147,4,0,0
60960,253429,206652,149733,47007,3042,129,8,0,0
60970,253134,207063,149787,46853,3017,140,6,0,0
60980,253283,206716,149962,46924,2989,124,2,0,0
60990,253387,206705,149758,46961,3052,134,3,0,0
61000,253805,206046,149870,47042,3101,132,4,0,0
61010,253700,206165,149917,47009,3078,125,5,1,0
61020,253583,206371,149791,47105,3025,118,7,0,0
61030,253293,206750,149896,46915,3021,121,4,0,0
61040,253134,207116,149644,46948,3044,108,6,0,0
61050,253348,206639,149940,46934,3020,115,4,0,0
61060,253368,206655,149893,46898,3067,117,2,0,0
61070,253219,206802,149988,46875,2987,125,4,0,0
61080,253255,206922,149649,47049,2994,129,2,0,0
61090,253011,207121,149961,46782,3017,105,3,0,0
61100,253317,206765,149855,46865,3064,130,4,0,0
61110,253520,206495,149769,47027,3061,126,2,0,0
61120,253544,206459,149765,47050,3054,124,3,1,0
61130,253330,206709,149932,46821,3084,116,8,0,0
61140,253360,206708,149834,46886,3098,110,4,0,0
61150,253439,206650,149692,47051,3030,135,3,0,0
61160,253454,206577,149789,47015,3029,132,4,0,0
61170,253505,206474,149890,46903,3107,117,4,0,0
61180,253513,206485,149847,46937,3087,124,7,0,0
61190,253574,206475,149695,47017,3115,120,4,0,0
61200,253457,206582,149745,47058,3039,116,3,0,0
61210,253525,206320,150127,46818,3084,120,6,0,0
61220,253519,206292,150196,46793,3065,133,2,0,0
61230,253277,206706,149998,46914,2973,128,4,0,0
61240,253543,206430,149823,47032,3037,130,5,0,0
61250,253397,206651,149800,46981,3055,111,4,1,0
61260,253360,206814,149644,46976,3066,135,4,1,0
61270,253227,206984,149696,46877,3091,121,4,0,0
61280,253406,206800,149531,47043,3095,121,4,0,0
61290,253564,206363,149847,47081,3030,110,5,0,0
61300,253247,206829,149777,47096,2931,115,5,0,0
61310,253179,206888,149905,46922,2997,106,3,0,0
61320,253173,206970,149767,46996,2965,126,3,0,0
61330,253430,206511,149934,47024,2960,137,4,0,0
61340,253473,206486,149938,46911,3061,126,4,1,0
61350,253344,206496,150207,46844,2991,114,4,0,0
61360,253066,207104,149748,47049,2917,112,3,1,0
61370,253112,207074,149747,46969,2970,123,5,0,0
61380,253442,206503,149897,47069,2952,134,3,0,0
61390,253254,206655,150126,46892,2951,119,3,0,0
61400,253229,206896,149800,46940,2997,133,4,1,0
61410,253413,206473,150107,46832,3062,109,4,0,0
61420,253681,206148,149974,47009,3067,117,4,0,0
61430,253331,206644,149968,46923,3024,105,5,0,0
61440,253351,206617,149936,47001,2971,120,4,0,0
61450,253126,207153,149590,46987,3017,124,3,0,0
61460,253499,206402,150021,46901,3038,133,6,0,0
61470,253409,206701,149685,47031,3040,128,6,0,0
61480,253398,206641,149820,46998,2996,142,4,1,0
61490,253559,206388,149839,47052,3041,114,5,2,0
61500,253530,206443,149877,46936,3081,127,6,0,0
61510,253371,206696,149764,47037,3002,123,7,0,0
61520,253588,206435,149685,47118,3035,133,6,0,0
61530,253122,207095,149728,46896,3038,118,2,1,0
61540,253375,206683,149830,46916,3074,119,3,0,0
61550,253541,206445,149832,46958,3107,114,2,1,0
61560,253436,206604,149743,47103,2974,135,5,0,0
61570,253113,207041,149824,46910,2983,125,4,0,0
61580,253189,206973,149689,47078,2942,127,2,0,0
61590,253314,206959,149521,46951,3134,116,5,0,0
61600,253421,206621,149773,47033,3030,118,4,0,0
61610,253205,206859,149922,46886,3008,113,7,0,0
61620,253132,206882,150068,46809,2995,109,5,0,0
61630,252842,207450,149777,46858,2945,127,0,1,0
61640,253013,207281,149673,46895,3010,121,6,1,0
61650,253231,206924,149734,46992,2971,140,8,0,0
61660,253045,207173,149771,46884,3003,123,1,0,0
61670,253370,206653,149820,47057,2971,122,7,0,0
61680,253304,206789,149761,47040,2967,133,6,0,0
61690,253328,206631,149999,46929,2986,122,5,0,0
61700,253558,206274,149993,47103,2934,133,5,0,0
61710,253417,206651,149740,47027,3042,118,5,0,0
61720,253334,206563,150139,46827,3011,122,4,0,0
61730,253411,206486,150048,46944,2976,128,7,0,0
61740,253760,206058,149886,47154,3007,130,5,0,0
61750,253809,206028,149851,47102,3088,120,2,0,0
61760,253695,206246,149819,46988,3114,132,6,0,0
61770,253571,206388,149820,47052,3033,132,4,0,0
61780,253610,206219,150055,46929,3057,124,6,0,0
61790,253624,206367,149774,46997,3103,128,7,0,0
61800,253673,206294,149715,47135,3050,127,6,0,0
61810,254031,205725,149837,47158,3122,123,4,0,0
61820,253661,206295,149757,47084,3081,117,5,0,0
61830,253670,206347,149694,47025,3134,126,4,0,0
61840,253445,206424,150084,46900,3031,112,4,0,0
61850,253495,206382,150019,46954,3034,114,2,0,0
61860,253293,206824,149774,46952,3020,130,7,0,0
61870,253269,206877,149706,47033,2970,140,3,2,0
61880,253039,207125,149880,46843,2985,122,6,0,0
61890,253124,206894,150219,46532,3087,140,4,0,0
61900,253018,207067,150102,46655,3030,124,4,0,0
61910,253059,206997,150148,46597,3082,114,3,0,0
61920,253136,206934,149944,46912,2936,130,8,0,0
61930,253331,206680,149994,46793,3064,131,7,0,0
61940,253062,207017,150032,46765,3005,110,9,0,0
61950,253153,206879,150070,46737,3039,118,4,0,0
61960,253060,207126,149753,46995,2952,110,3,1,0
61970,253047,207142,149826,46857,3011,112,4,1,0
61980,253167,206940,149933,46790,3029,138,3,0,0
61990,253384,206678,149790,46988,3028,126,6,0,0
62000,253228,206781,149918,47022,2940,109,2,0,0
62010,253199,206852,149958,46849,3028,111,3,0,0
62020,253107,207093,149757,46921,2984,134,4,0,0
62030,253065,207056,149946,46813,2992,123,5,0,0
62040,252969,207269,149825,46810,2991,130,5,1,0
62050,253156,207124,149639,46881,3054,137,9,0,0
62060,252991,207218,149915,46697,3041,131,7,0,0
62070,252920,207237,150045,46666,2991,135,6,0,0
62080,253102,207067,149865,46807,3018,136,5,0,0
62090,253202,207022,149713,46852,3071,129,10,1,0
62100,253126,207020,149962,46633,3141,115,3,0,0
62110,253094,207242,149637,46774,3109,138,6,0,0
62120,253226,206972,149733,46865,3059,139,6,0,0
62130,253304,206755,149933,46782,3103,117,6,0,0
62140,253421,206570,149983,46783,3105,133,5,0,0
62150,253526,206532,149785,46871,3150,131,5,0,0
62160,253321,206707,149951,46832,3056,128,4,1,0
62170,253299,206880,149743,46817,3130,123,8,0,0
62180,253187,206935,149901,46765,3096,112,4,0,0
62190,253029,207110,149886,46911,2939,121,4,0,0
62200,253083,207103,149830,46834,3019,128,2,1,0
62210,253119,207003,149922,46803,3025,124,4,0,0
62220,253247,206921,149714,46949,3044,122,3,0,0
62230,253356,206750,149749,46957,3062,123,3,0,0
62240,253357,206770,149715,46954,3088,110,6,0,0
62250,253397,206621,149802,47071,2986,120,3,0,0
62260,252916,207241,150003,46721,3009,106,4,0,0
62270,252821,207562,149681,46786,3034,114,2,0,0
62280,253067,207154,149771,46855,3033,113,7,0,0
62290,253106,206891,150129,46780,2966,122,5,1,0
62300,252963,207144,150031,46788,2948,118,8,0,0
62310,253070,207058,149946,46781,3022,119,4,0,0
62320,253120,207018,149828,46932,2985,112,5,0,0
62330,253112,206929,150078,46735,3023,120,3,0,0
62340,252683,207736,149643,46890,2933,114,1,0,0
62350,252963,207160,149934,46926,2895,118,4,0,0
62360,253182,206859,149959,46884,3013,100,2,1,0
62370,253369,206577,149967,46983,2984,117,2,1,0
62380,253327,206650,149954,46963,2983,118,4,1,0
62390,253097,207009,149921,46876,2971,119,7,0,0
62400,253492,206487,149845,47000,3064,105,7,0,0
62410,253398,206589,149867,47023,3009,112,2,0,0
62420,253058,207041,149970,46836,2970,119,6,0,0
62430,252969,207216,149834,46924,2945,109,2,1,0
62440,253305,206721,149951,46849,3043,128,3,0,0
62450,253323,206697,149859,47007,3010,101,2,1,0
62460,253369,206807,149572,47098,3019,131,4,0,0
62470,253467,206578,149814,46931,3057,146,6,1,0
62480,253378,206699,149755,47023,3008,132,5,0,0
62490,253494,206577,149715,46992,3097,121,4,0,0
62500,253362,206667,149861,46946,3051,109,4,0,0
62510,253594,206345,149878,46963,3096,118,6,0,0
62520,253459,206611,149722,47026,3050,125,7,0,0
62530,253552,206480,149742,47003,3094,123,6,0,0
62540,253586,206327,149833,47148,2974,125,7,0,0
62550,253461,206694,149558,47095,3061,125,6,0,0
62560,253341,206767,149727,47006,3037,119,3,0,0
62570,253479,206565,149726,47076,3022,125,7,0,0
62580,253422,206656,149748,46987,3052,131,4,0,0
62590,253353,206734,149765,46988,3031,126,3,0,0
62600,253418,206682,149745,46940,3069,144,2,0,0
62610,253204,207083,149639,46797,3140,134,3,0,0
62620,253470,206577,149774,46974,3074,129,2,0,0
62630,253396,206832,149563,46935,3138,132,3,1,0
62640,253352,206666,149933,46866,3051,126,6,0,0
62650,253614,206360,149784,47040,3061,138,3,0,0
62660,253869,206033,149754,47071,3123,146,4,0,0
62670,253546,206406,149916,46911,3079,139,3,0,0
62680,253523,206460,149867,46917,3116,111,6,0,0
62690,253549,206340,150120,46667,3206,113,5,0,0
62700,253551,206274,150144,46824,3074,128,5,0,0
62710,253642,206321,149780,47044,3081,129,3,0,0
62720,253817,205901,150172,46809,3179,120,2,0,0
62730,253461,206451,150059,46816,3086,123,4,0,0
62740,253419,206724,149615,47056,3056,126,4,0,0
62750,253319,206753,149825,46934,3054,111,4,0,0
62760,253334,206704,149842,47001,2992,121,6,0,0
62770,253318,206826,149778,46833,3113,126,5,1,0
62780,253225,206908,149810,46895,3030,125,7,0,0
62790,253350,206672,149976,46771,3098,128,4,1,0
62800,253478,206624,149666,47020,3080,128,4,0,0
62810,253482,206613,149781,46803,3196,118,7,0,0
62820,253511,206637,149581,47027,3106,132,6,0,0
62830,253553,206452,149766,47018,3097,110,4,0,0
62840,253309,206694,149940,46933,2999,119,6,0,0
62850,253223,206923,149710,47037,2993,110,4,0,0
62860,253324,206703,149974,46779,3092,124,4,0,0
62870,253449,206557,149855,46961,3043,132,3,0,0
62880,252928,207369,149737,46836,3003,125,2,0,0
62890,253161,206881,150049,46740,3048,117,4,0,0
62900,253454,206366,150151,46909,2997,121,2,0,0
62910,253148,206981,149901,46792,3055,117,6,0,0
62920,253244,206825,149898,46879,3033,116,5,0,0
62930,253324,206809,149679,47052,3012,115,9,0,0
62940,253491,206326,150098,46987,2977,118,2,1,0
62950,253509,206315,150078,47002,2961,131,4,0,0
62960,253341,206714,149797,47037,2978,129,4,0,0
62970,253275,206872,149722,46981,3011,137,2,0,0
62980,253513,206401,149897,47084,2978,123,2,2,0
62990,253278,206837,149796,46923,3033,128,5,0,0
63000,253522,206321,150059,46963,3006,126,3,0,0
63010,253418,206630,149782,46993,3061,113,3,0,0
63020,253471,206383,150126,46847,3047,120,6,0,0
63030,253130,206928,149980,46874,2954,130,4,0,0
63040,253605,206198,150034,47045,2994,122,1,1,0
63050,253209,206965,149697,47010,2986,131,2,0,0
63060,253339,206726,149818,46973,3006,133,5,0,0
63070,253187,206895,149929,46849,3004,132,4,0,0
63080,253076,207036,149908,46894,2968,114,4,0,0
63090,253069,207134,149738,46977,2955,123,4,0,0
63100,253129,207108,149642,47001,2997,121,2,0,0
63110,252968,207160,150020,46721,3023,104,3,1,0
63120,252996,207221,149861,46771,3018,127,5,1,0
63130,253082,207116,149859,46757,3041,139,6,0,0
63140,253323,206711,149975,46769,3084,132,6,0,0
63150,253291,206823,149729,47042,2988,121,6,0,0
63160,253307,206795,149737,47052,2977,125,7,0,0
63170,253304,206770,149812,46986,2999,122,7,0,0
63180,253309,206658,150024,46860,3036,108,5,0,0
63190,253381,206727,149741,46953,3063,130,5,0,0
63200,253243,206938,149650,47055,2979,129,6,0,0
63210,253298,206805,149801,46939,3013,140,4,0,0
63220,253263,206846,149786,46969,3007,127,2,0,0
63230,253294,206820,149788,46921,3048,125,4,0,0
63240,253329,206671,149937,46938,2988,133,4,0,0
63250,253528,206386,149945,46985,3019,129,8,0,0
63260,253464,206486,149890,47047,2981,123,9,0,0
63270,253398,206609,149877,46951,3045,116,4,0,0
63280,253526,206461,149854,46928,3112,115,4,0,0
63290,253558,206393,149821,47075,3030,118,5,0,0
63300,253489,206417,149977,46964,3032,117,4,0,0
63310,253341,206818,149661,46992,3060,124,4,0,0
63320,253105,207214,149544,46975,3040,119,3,0,0
63330,253366,206766,149736,46895,3113,119,5,0,0
63340,253452,206584,149775,47023,3038,123,5,0,0
63350,253499,206399,150057,46825,3091,126,3,0,0
63360,253633,206195,150066,46871,3119,112,4,0,0
63370,253786,206081,149813,47107,3097,112,4,0,0
63380,253758,206155,149722,47188,3057,111,9,0,0
63390,253521,206638,149477,47167,3085,105,7,0,0
63400,253588,206437,149739,46982,3135,115,4,0,0
63410,253634,206248,149931,46982,3088,110,7,0,0
63420,253476,206596,149784,46868,3151,122,3,0,0
63430,253387,206711,149704,47027,3056,114,1,0,0
63440,253380,206867,149453,47106,3065,125,4,0,0
63450,253216,207027,149584,47021,3025,121,5,1,0
63460,253374,206770,149685,46957,3086,123,5,0,0
63470,253361,206781,149714,46918,3096,127,3,0,0
63480,253324,206851,149649,46981,3069,124,2,0,0
63490,253349,206757,149764,46940,3057,131,2,0,0
63500,253160,206985,149750,47041,2932,128,4,0,0
63510,253376,206624,149858,47041,2975,119,7,0,0
63520,253354,206724,149832,46882,3078,126,4,0,0
63530,253373,206642,149927,46856,3078,120,4,0,0
63540,253328,206645,150048,46789,3063,122,5,0,0
63550,253446,206621,149750,46982,3080,113,8,0,0
63560,253419,206698,149693,46983,3073,129,5,0,0
63570,253247,206922,149760,46870,3062,134,5,0,0
63580,253212,206954,149771,46909,2996,156,1,1,0
63590,253326,206626,150019,46914,2986,125,3,1,0
63600,253251,206856,149846,46865,3058,120,3,1,0
63610,253320,206714,149910,46890,3041,120,3,2,0
63620,253445,206550,149878,46955,3036,132,3,1,0
63630,253674,206203,149919,46994,3081,122,6,1,0
63640,253208,207014,149683,46898,3073,113,8,3,0
63650,253320,206632,150069,46818,3036,118,7,0,0
63660,253298,206893,149698,46890,3068,149,4,0,0
63670,253509,206590,149694,46960,3102,136,9,0,0
63680,253510,206488,149884,46865,3119,131,3,0,0
63690,253440,206582,149874,46868,3117,116,3,0,0
63700,253490,206571,149652,47167,2984,129,6,1,0
63710,253372,206700,149937,46699,3138,148,5,1,0
63720,253334,206653,150029,46780,3079,117,8,0,0
63730,253302,206826,149775,46911,3046,133,7,0,0
63740,252996,207293,149785,46707,3089,120,10,0,0
63750,253233,206885,149851,46846,3059,118,7,1,0
63760,253308,206730,149916,46878,3044,116,8,0,0
63770,253037,207178,149804,46848,2996,136,1,0,0
63780,252996,207214,149824,46864,2972,123,6,1,0
63790,253244,206816,149858,46998,2951,128,5,0,0
63800,253005,207227,149792,46845,3006,121,3,1,0
63810,252920,207418,149739,46737,3044,136,5,1,0
63820,253248,206860,149867,46848,3028,144,5,0,0
63830,253231,206909,149750,46985,2995,124,6,0,0
63840,253345,206872,149529,47083,3041,123,7,0,0
63850,253167,206988,149840,46842,3017,138,8,0,0
63860,253211,207068,149476,47150,2953,134,8,0,0
63870,253360,206796,149699,46947,3032,159,7,0,0
63880,253427,206687,149687,47000,3064,127,8,0,0
63890,253525,206304,150089,46949,3003,121,9,0,0
63900,253476,206479,149845,47117,2945,128,10,0,0
63910,253279,206724,149969,46915,2982,123,6,2,0
63920,253091,207164,149710,46869,3028,131,7,0,0
63930,252956,207342,149715,46862,2990,128,7,0,0
63940,253328,206797,149813,46845,3050,160,7,0,0
63950,253155,206942,150001,46697,3067,131,7,0,0
63960,253189,207067,149699,46784,3125,133,3,0,0
63970,253386,206699,149749,47001,3032,126,7,0,0
63980,253347,206713,149891,46854,3041,145,9,0,0
63990,253324,206655,150052,46787,3038,137,6,1,0
64000,253372,206643,150002,46727,3114,136,6,0,0
64010,253461,206514,149938,46878,3075,128,6,0,0
64020,253623,206420,149665,47052,3110,127,2,1,0
64030,253447,206526,149934,46911,3043,133,6,0,0
64040,253247,206816,149930,46870,2978,152,7,0,0
64050,253223,206841,149986,46757,3055,133,4,1,0
64060,253581,206278,150045,46885,3085,119,7,0,0
64070,253354,206812,149715,46854,3137,120,8,0,0
64080,253440,206567,149902,46874,3084,127,6,0,0
64090,253280,206975,149655,46811,3122,148,9,0,0
64100,253413,206556,150017,46782,3106,117,8,1,0
64110,253571,206354,149919,46960,3064,122,8,2,0
64120,253735,206098,150006,46903,3118,131,9,0,0
64130,253246,206876,149898,46751,3080,139,10,0,0
64140,253346,206651,150034,46739,3091,134,5,0,0
64150,253364,206668,149891,46896,3047,130,4,0,0
64160,253501,206542,149785,46949,3080,137,6,0,0
64170,253902,205943,149766,47172,3082,129,6,0,0
64180,253874,205895,149932,47107,3048,137,6,1,0
64190,253528,206350,150034,46908,3047,128,5,0,0
64200,253598,206228,150084,46872,3107,106,5,0,0
64210,253319,206777,149793,46928,3066,113,4,0,0
64220,253341,206717,149885,46856,3066,129,6,0,0
64230,253547,206276,150188,46741,3122,119,7,0,0
64240,253545,206405,149906,46930,3084,123,7,0,0
64250,253694,206111,150055,46930,3068,135,7,0,0
64260,253619,206218,149952,47097,2989,119,6,0,0
64270,253666,206103,150028,47105,2969,124,5,0,0
64280,253955,205713,150000,47155,3068,104,5,0,0
64290,253851,205839,150088,47069,2996,148,9,0,0
64300,253770,206142,149757,47121,3076,127,7,0,0
64310,253509,206576,149639,47104,3034,130,8,0,0
64320,253472,206319,150220,46853,3003,128,5,0,0
64330,253458,206538,149852,46996,3017,133,5,1,0
64340,253372,206630,149827,47114,2923,124,8,2,0
64350,253654,206304,149787,47051,3057,141,6,0,0
64360,253422,206595,149849,46963,3044,120,7,0,0
64370,253557,206330,149998,46916,3074,120,5,0,0
64380,253370,206600,150026,46813,3053,131,7,0,0
64390,253161,207111,149537,47093,2967,118,13,0,0
64400,253167,206912,149915,46888,2999,116,3,0,0
64410,253542,206371,149928,46995,3040,116,8,0,0
64420,253426,206577,149895,46903,3074,122,3,0,0
64430,253215,206767,150020,46906,2988,101,3,0,0
64440,253368,206671,149841,46954,3050,111,5,0,0
64450,253179,206838,150070,46756,3037,114,6,0,0
64460,253357,206644,149950,46870,3053,122,4,0,0
64470,253447,206654,149670,47045,3054,125,5,0,0
64480,253317,206749,149844,46941,3011,132,6,0,0
64490,253017,207285,149727,46749,3104,110,8,0,0
64500,253230,206928,149741,46937,3046,113,5,0,0
64510,253427,206614,149847,46908,3062,132,10,0,0
64520,253522,206334,150121,46818,3065,130,10,0,0
64530,253551,206436,149886,46877,3097,145,8,0,0
64540,253223,206955,149769,46859,3048,138,8,0,0
64550,253423,206767,149622,46909,3138,136,5,0,0
64560,253300,206889,149686,46912,3073,130,9,1,0
64570,253450,206704,149580,47067,3063,133,3,0,0
64580,253683,206076,150139,46895,3078,125,4,0,0
64590,253406,206590,149991,46764,3113,132,4,0,0
64600,253284,206680,150119,46711,3087,113,6,0,0
64610,253297,206747,149949,46806,3073,123,5,0,0
64620,253063,207123,149814,46890,2977,127,6,0,0
64630,253551,206447,149825,46966,3060,141,10,0,0
64640,253639,206205,150007,46965,3043,132,9,0,0
64650,253505,206432,149898,47019,3022,117,7,0,0
64660,253663,206184,149975,46978,3072,124,4,0,0
64670,253393,206490,150109,46868,3018,116,6,0,0
64680,253288,206709,150001,46853,3024,118,5,2,0
64690,253294,206715,149896,47013,2961,116,5,0,0
64700,253315,206728,149835,47013,2988,115,6,0,0
64710,253421,206616,149735,47137,2961,121,9,0,0
64720,253475,206498,149874,47001,3013,135,4,0,0
64730,253297,206786,149777,47030,2984,122,4,0,0
64740,253559,206432,149752,47105,3015,133,4,0,0
64750,253668,206198,149928,47028,3034,138,6,0,0
64760,253283,206835,149758,46985,3009,122,8,0,0
64770,253316,206762,149871,46837,3093,114,6,1,0
64780,253193,206955,149876,46736,3121,113,6,0,0
64790,253232,206842,149945,46778,3087,110,6,0,0
64800,253348,206740,149783,46968,3022,132,7,0,0
64810,253475,206456,150000,46868,3070,126,5,0,0
64820,253400,206663,149834,46883,3088,124,8,0,0
64830,253817,206038,149896,46959,3161,125,4,0,0
64840,253705,206190,149924,46880,3188,108,5,0,0
64850,253817,206275,149427,47178,3182,118,2,1,0
64860,253519,206495,149822,46932,3105,117,10,0,0
64870,253213,206937,149856,46749,3128,110,7,0,0
64880,253493,206498,149907,46841,3144,113,4,0,0
64890,253544,206412,149951,46823,3139,125,6,0,0
64900,253739,206144,149850,47049,3087,125,6,0,0
64910,254049,205795,149731,47090,3209,119,7,0,0
64920,253823,206090,149740,47086,3138,118,5,0,0
64930,253719,206122,150006,46863,3175,113,2,0,0
64940,253726,206172,149843,47030,3100,122,7,0,0
64950,253558,206493,149662,47093,3068,124,2,0,0
64960,253261,206847,149798,46941,3032,120,1,0,0
64970,253119,206976,149947,46822,3019,114,3,0,0
64980,253289,206825,149848,46813,3090,130,5,0,0
64990,253263,206879,149718,47011,2998,126,5,0,0
65000,253179,206999,149693,47029,2979,114,7,0,0
65010,253180,206886,149915,46910,2996,108,5,0,0
65020,253296,206751,149850,47012,2950,133,8,0,0
65030,253401,206675,149735,47032,3034,115,8,0,0
65040,253513,206518,149828,46876,3135,122,8,0,0
65050,253472,206527,149932,46815,3112,137,4,1,0
65060,253424,206726,149661,46948,3104,130,7,0,0
65070,253391,206691,149822,46868,3083,141,4,0,0
65080,253035,207286,149666,46813,3058,141,1,0,0
65090,253073,207270,149603,46848,3055,146,5,0,0
65100,253257,206801,149981,46748,3077,131,5,0,0
65110,253037,207188,149801,46837,2991,141,5,0,0
65120,253116,206961,150053,46706,3007,155,2,0,0
65130,253382,206574,149999,46910,2983,146,6,0,0
65140,253365,206697,149764,47068,2963,139,4,0,0
65150,253343,206739,149807,46945,3022,140,4,0,0
65160,253594,206311,149860,47110,2989,133,3,0,0
65170,253408,206513,150015,46926,3013,123,2,0,0
65180,253198,206978,149704,47001,2990,123,6,0,0
65190,253189,206869,149984,46799,3032,124,3,0,0
65200,253612,206257,150050,46827,3113,136,5,0,0
65210,253587,206334,149970,46869,3092,137,11,0,0
65220,253345,206824,149662,46976,3048,138,7,0,0
65230,253372,206700,149735,47065,3008,117,3,0,0
65240,253344,206663,149890,46986,2990,123,4,0,0
65250,253377,206790,149597,47068,3033,130,5,0,0
65260,253295,206740,149964,46810,3057,130,4,0,0
65270,253281,206802,149792,47016,2985,118,6,0,0
65280,253816,206069,149762,47150,3067,127,9,0,0
65290,253371,206700,149711,47117,2983,113,5,0,0
65300,253600,206357,149819,47035,3051,132,6,0,0
65310,253409,206627,149757,47090,3001,112,3,1,0
65320,253550,206401,149821,47090,3007,127,4,0,0
65330,253271,206878,149741,46934,3047,124,5,0,0
65340,253364,206706,149733,47079,3003,111,4,0,0
65350,253309,206806,149782,46919,3050,131,3,0,0
65360,253065,207282,149525,46968,3041,114,5,0,0
65370,253448,206654,149701,46976,3095,120,6,0,0
65380,253447,206549,149846,47007,3022,124,5,0,0
65390,253248,206935,149687,46971,3022,132,5,0,0
65400,253555,206503,149697,47009,3111,119,5,1,0
65410,253439,206633,149735,47005,3067,113,7,1,0
65420,253198,206899,149916,46813,3043,128,3,0,0
65430,253197,206989,149718,46954,3001,137,4,0,0
65440,253197,206947,149856,46797,3069,130,4,0,0
65450,253473,206632,149773,46812,3171,133,5,1,0
65460,253260,206899,149745,46921,3033,136,6,0,0
65470,253248,207019,149544,47003,3049,134,3,0,0
65480,253369,206815,149656,46914,3103,139,4,0,0
65490,253332,206787,149738,46979,3026,132,6,0,0
65500,253022,207244,149746,46825,3029,131,3,0,0
65510,253334,206746,149868,46830,3085,135,1,1,0
65520,253329,206693,149933,46891,3007,143,3,1,0
65530,253597,206357,149811,47062,3035,133,5,0,0
65540,253654,206203,149999,46932,3060,149,3,0,0
65550,253447,206580,149842,46922,3081,122,6,0,0
65560,253449,206561,149849,46960,3049,127,5,0,0
65570,253377,206719,149784,46894,3103,119,4,0,0
65580,253409,206585,149854,47037,2983,129,2,1,0
65590,253312,206775,149849,46869,3060,130,5,0,0
65600,253406,206583,149906,46941,3041,120,3,0,0
65610,253364,206575,150051,46865,2999,144,2,0,0
65620,253394,206558,150041,46806,3069,126,6,0,0
65630,253338,206569,150200,46705,3028,156,4,0,0
65640,253307,206755,149915,46824,3059,133,7,0,0
65650,253329,206697,150001,46744,3081,143,5,0,0
65660,253532,206420,149881,46978,3069,113,6,1,0
65670,253380,206666,149835,46940,3052,126,1,0,0
65680,253650,206361,149722,47023,3098,142,4,0,0
65690,253580,206382,149858,46970,3061,146,3,0,0
65700,253309,206709,149930,46906,3021,121,4,0,0
65710,253433,206759,149547,47027,3108,122,4,0,0
65720,253290,206823,149771,46973,3003,136,4,0,0
65730,253599,206373,149748,47131,3011,134,4,0,0
65740,253555,206407,149811,47071,3029,120,7,0,0
65750,253418,206518,149969,46966,3005,118,6,0,0
65760,253416,206682,149717,46987,3072,121,5,0,0
65770,253267,206856,149787,46928,3027,132,3,0,0
65780,253100,207079,149793,46902,3004,119,3,0,0
65790,253294,206860,149687,47002,3028,126,3,0,0
65800,253353,206793,149657,47035,3028,129,4,1,0
65810,253358,206822,149574,47069,3064,111,2,0,0
