iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
87970,1545728869435,406831,-1.303099450e+07,7825,15765,9221,3442,624728,34301,961,10,0
87980,1545728881817,406788,-1.303377299e+07,7773,15988,9343,3471,624371,34693,926,10,0
87990,1545728894284,406893,-1.303015979e+07,7709,15843,9136,3450,624799,34274,917,10,0
88000,1545728907611,406825,-1.303150954e+07,7899,15757,9170,3409,624730,34316,943,11,0
88010,1545728920500,406884,-1.303211144e+07,7913,15740,9166,3486,624586,34537,863,14,0
88020,1545728932596,406459,-1.303792901e+07,8313,15819,9196,3529,624161,34836,988,15,0
88030,1545728945730,406483,-1.303735735e+07,8206,15877,9248,3487,624197,34800,991,12,0
88040,1545728957947,406629,-1.302912644e+07,7910,15441,9216,3436,624993,34021,976,10,0
88050,1545728970796,406964,-1.303026395e+07,7935,15558,9257,3372,624796,34297,896,11,0
88060,1545728982675,406672,-1.303551338e+07,8102,15737,9301,3520,624332,34691,962,15,0
88070,1545728995029,406525,-1.303584973e+07,8104,16006,9179,3373,624319,34711,959,11,0
88080,1545729008050,406691,-1.303408932e+07,7784,16033,9232,3644,624269,34780,940,11,0
88090,1545729020870,406808,-1.303146830e+07,7613,16018,9400,3347,624599,34435,955,11,0
88100,1545729033783,406641,-1.303089548e+07,7462,16280,9306,3291,624598,34476,915,11,0
88110,1545729046182,406769,-1.302808669e+07,7134,16136,9536,3381,624761,34301,928,10,0
88120,1545729058030,406780,-1.302610509e+07,7403,15611,9512,3349,625069,33997,924,10,0
88130,1545729069998,407106,-1.302605129e+07,7317,15826,9405,3248,625102,34007,884,7,0
88140,1545729081996,406978,-1.302635127e+07,7440,15772,9202,3429,625065,34039,884,12,0
88150,1545729094941,406839,-1.303030074e+07,7660,15835,9273,3439,624747,34313,926,14,0
88160,1545729107627,406669,-1.302812464e+07,7580,15933,9124,3365,624932,34141,920,7,0
88170,1545729119726,406633,-1.303470503e+07,7750,16236,9325,3328,624280,34811,899,10,0
88180,1545729132364,406748,-1.302917808e+07,7659,15918,9152,3322,624864,34232,893,11,0
88190,1545729145007,406852,-1.302904392e+07,7533,15787,9228,3635,624730,34368,891,11,0
88200,1545729157856,406750,-1.303386892e+07,7929,15858,9286,3508,624383,34662,946,9,0
88210,1545729170171,407000,-1.302956540e+07,7887,15572,9086,3528,624890,34162,934,13,1
88220,1545729182897,406520,-1.303421405e+07,8004,15814,9279,3451,624411,34639,941,9,0
88230,1545729194789,406449,-1.303714035e+07,8132,16106,9089,3493,624139,34911,941,9,0
88240,1545729207436,406421,-1.303804741e+07,8247,16066,9179,3315,624134,34933,925,8,0
88250,1545729219590,406488,-1.303961373e+07,8175,16307,9260,3319,623946,35055,991,8,0
88260,1545729232511,406363,-1.303734616e+07,8217,15989,9181,3363,624211,34833,951,5,0
88270,1545729244984,406502,-1.303415470e+07,7914,16106,9138,3335,624509,34500,980,11,0
88280,1545729257751,406606,-1.303380648e+07,7887,16029,9049,3615,624397,34638,953,12,0
88290,1545729270029,406661,-1.303566375e+07,8058,15974,9221,3391,624289,34789,911,11,0
88300,1545729282564,406639,-1.303763919e+07,8273,15788,9287,3460,624175,34856,955,14,0
88310,1545729295568,406529,-1.303930585e+07,8157,16113,9341,3444,623944,35064,986,5,1
88320,1545729307955,406454,-1.303569541e+07,7992,16034,9138,3565,624246,34793,947,14,0
88330,1545729320989,406598,-1.303424033e+07,7953,15896,9267,3407,624445,34595,952,8,0
88340,1545729333884,406634,-1.303231360e+07,7992,15719,9100,3498,624702,34297,991,10,0
88350,1545729345719,406800,-1.302986816e+07,7866,15656,9169,3400,624853,34211,928,8,0
88360,1545729358857,406748,-1.303158245e+07,8006,15571,9266,3424,624711,34329,942,18,0
88370,1545729371466,406550,-1.303903399e+07,8338,15828,9389,3364,624096,34900,993,11,0
88380,1545729383698,406523,-1.303544106e+07,7956,16066,9245,3393,624287,34775,929,9,0
88390,1545729397097,406505,-1.304014193e+07,8265,16078,9263,3534,623891,35087,1013,9,0
88400,1545729409870,406731,-1.303347923e+07,7928,15949,9121,3450,624500,34559,934,7,0
88410,1545729421928,406601,-1.303401609e+07,7784,16013,9263,3557,624367,34659,964,10,0
88420,1545729433828,406657,-1.303597945e+07,7745,16251,9245,3665,624118,34863,1014,5,0
88430,1545729446502,406627,-1.303117341e+07,7625,16053,9212,3418,624667,34373,945,15,0
88440,1545729459093,406468,-1.303820951e+07,7861,16383,9353,3451,623937,35089,963,11,0
88450,1545729471587,406432,-1.303784292e+07,7894,16411,9201,3450,624087,34878,1027,8,0
88460,1545729483663,406488,-1.303541154e+07,7559,16584,9229,3496,624114,34912,966,8,0
88470,1545729495162,406620,-1.303202703e+07,7541,16342,9166,3388,624512,34551,925,12,0
88480,1545729507795,406594,-1.303548833e+07,7748,16233,9340,3512,624145,34883,966,6,0
88490,1545729519603,406575,-1.303362483e+07,7607,16209,9336,3414,624407,34633,947,13,0
88500,1545729532727,406546,-1.303732280e+07,7866,16183,9401,3523,623998,35039,955,8,0
88510,1545729545140,406456,-1.303496913e+07,7755,16189,9383,3387,624212,34873,904,11,0
88520,1545729556963,406305,-1.303781016e+07,7863,16259,9413,3459,624027,34967,992,13,1
88530,1545729568918,406436,-1.303551956e+07,7811,16174,9336,3383,624260,34789,938,13,0
88540,1545729580451,406433,-1.303842434e+07,7956,16366,9210,3484,623972,35045,978,5,0
88550,1545729592936,406474,-1.303564422e+07,7871,16252,9174,3400,624273,34770,944,13,0
88560,1545729605057,406476,-1.303491405e+07,7646,16350,9301,3426,624233,34817,944,6,0
88570,1545729616964,406444,-1.303334806e+07,7605,16219,9370,3401,624343,34731,914,12,0
88580,1545729629887,406288,-1.303802749e+07,7697,16468,9421,3513,623884,35145,959,12,0
88590,1545729642205,406448,-1.303517633e+07,7726,16167,9343,3545,624206,34818,965,11,0
88600,1545729656050,406522,-1.303748771e+07,7721,16404,9393,3489,623959,35090,936,15,0
88610,1545729668907,406563,-1.303257866e+07,7745,15890,9292,3514,624463,34644,882,11,0
88620,1545729681352,406701,-1.303290383e+07,7880,15751,9413,3388,624504,34571,914,11,0
88630,1545729693992,406968,-1.303315274e+07,7759,15922,9295,3587,624437,34574,978,11,0
88640,1545729707017,406423,-1.303595295e+07,7974,16017,9332,3402,624262,34767,955,16,0
88650,1545729718977,406690,-1.302969057e+07,7566,15794,9370,3503,624702,34379,903,16,0
88660,1545729731376,406791,-1.303169785e+07,7687,15840,9454,3425,624546,34517,922,15,0
88670,1545729743463,406753,-1.302901111e+07,7510,15832,9317,3477,624810,34258,918,14,0
88680,1545729755492,406704,-1.303220266e+07,7648,16065,9307,3441,624456,34641,889,14,0
88690,1545729767261,406502,-1.303403872e+07,7640,16172,9431,3481,624224,34841,922,13,0
88700,1545729780730,406767,-1.303126412e+07,7459,16132,9383,3498,624473,34590,929,8,0
88710,1545729792599,406817,-1.302963674e+07,7640,15865,9257,3418,624749,34331,911,9,0
88720,1545729804013,406712,-1.302911272e+07,7607,15607,9387,3525,624767,34347,879,7,0
88730,1545729815918,406773,-1.303358260e+07,7629,16130,9444,3441,624334,34706,942,18,0
88740,1545729828294,406596,-1.303090980e+07,7640,15855,9354,3515,624576,34491,926,7,0
88750,1545729840563,406826,-1.303047382e+07,7639,15711,9449,3498,624652,34414,919,15,0
88760,1545729853906,406703,-1.303290573e+07,7961,15724,9343,3359,624558,34510,919,13,0
88770,1545729865862,406738,-1.302976585e+07,7806,15543,9383,3376,624808,34280,908,4,0
88780,1545729878147,406643,-1.303220831e+07,7934,15571,9434,3365,624647,34416,923,14,0
88790,1545729891104,406847,-1.302914259e+07,7397,15802,9520,3467,624737,34356,891,16,0
88800,1545729903623,406763,-1.303147263e+07,7737,15648,9487,3486,624595,34460,937,8,0
88810,1545729916327,406823,-1.303111829e+07,7805,15702,9303,3436,624699,34370,917,14,0
88820,1545729928989,406978,-1.302965354e+07,7522,15772,9479,3443,624738,34315,940,7,0
88830,1545729941150,407154,-1.302477027e+07,7127,15962,9416,3293,625105,34000,887,8,0
88840,1545729953862,406677,-1.302846342e+07,7221,16126,9448,3405,624738,34337,912,13,0
88850,1545729966292,406773,-1.302916869e+07,7373,15916,9419,3534,624700,34367,924,9,0
88860,1545729978830,406719,-1.303188259e+07,7531,15953,9453,3594,624358,34765,865,12,0
88870,1545729991471,406414,-1.303890240e+07,8083,16131,9318,3511,623926,35114,951,9,0
88880,1545730003944,406341,-1.304130330e+07,8262,16111,9496,3305,623789,35259,941,11,0
88890,1545730016154,406688,-1.303346631e+07,7733,15991,9369,3443,624457,34563,967,13,0
88900,1545730029246,406713,-1.303319150e+07,7684,15932,9482,3472,624448,34550,986,16,0
88910,1545730041537,406668,-1.303265892e+07,7611,16067,9448,3430,624419,34616,955,10,0
88920,1545730053707,406885,-1.303258843e+07,7833,15750,9427,3449,624547,34455,990,8,0
88930,1545730066583,406579,-1.303630779e+07,8179,15670,9474,3398,624259,34771,960,10,0
88940,1545730079066,406446,-1.303803517e+07,8375,15700,9415,3339,624242,34700,1045,13,0
88950,1545730091457,406656,-1.303899936e+07,8298,15821,9514,3290,624087,34920,976,17,0
88960,1545730103611,406799,-1.303375110e+07,8098,15490,9491,3318,624569,34477,942,12,0
88970,1545730116480,406701,-1.303300808e+07,8066,15632,9257,3366,624683,34317,996,4,0
88980,1545730129412,406512,-1.303314093e+07,7981,15725,9417,3249,624596,34448,944,12,0
88990,1545730142538,406793,-1.303409138e+07,8100,15766,9214,3335,624540,34510,945,5,0
89000,1545730155904,406829,-1.303387594e+07,8150,15518,9321,3415,624542,34521,929,7,1
89010,1545730168654,406942,-1.302885096e+07,7935,15528,9082,3394,625045,33980,966,9,0
89020,1545730181634,406711,-1.302940583e+07,7875,15565,9252,3264,624974,34106,910,10,0
89030,1545730194329,406841,-1.303208748e+07,7881,15788,9215,3443,624586,34510,895,9,0
89040,1545730206836,406659,-1.303277702e+07,7918,15798,9300,3338,624600,34452,942,6,0
89050,1545730218990,406656,-1.303217306e+07,7924,15795,9283,3268,624661,34419,909,11,0
89060,1545730231854,406649,-1.303417226e+07,8054,15806,9269,3368,624496,34521,973,10,0
89070,1545730244516,406552,-1.303661670e+07,8202,15965,9130,3363,624313,34725,951,11,0
89080,1545730256696,406486,-1.303572878e+07,8082,15814,9418,3298,624365,34666,961,8,0
89090,1545730269104,406528,-1.303450197e+07,7952,15903,9373,3348,624441,34550,1001,8,0
89100,1545730282606,406578,-1.303349249e+07,7995,15927,9216,3276,624571,34459,956,13,1
89110,1545730294612,406892,-1.303381411e+07,7960,15871,9247,3414,624479,34558,955,8,0
89120,1545730309249,406645,-1.303422568e+07,7834,16025,9366,3351,624372,34690,928,10,0
89130,1545730321267,406816,-1.303406995e+07,7653,16182,9352,3522,624325,34651,1014,10,0
89140,1545730333559,406685,-1.303477133e+07,7812,16124,9222,3587,624212,34842,935,11,0
89150,1545730346478,406930,-1.302435932e+07,7326,15800,9182,3338,625262,33845,878,15,0
89160,1545730359273,406998,-1.302498565e+07,7193,15963,9174,3479,625078,34046,866,9,1
89170,1545730371868,407038,-1.302805590e+07,7403,16101,9230,3290,624912,34160,920,8,0
89180,1545730384289,406655,-1.303285409e+07,7587,16279,9273,3408,624456,34555,975,14,0
89190,1545730396714,406639,-1.303100340e+07,7619,16207,9127,3277,624704,34372,914,10,0
89200,1545730410038,406464,-1.303750861e+07,7889,16400,9242,3418,624048,34962,983,7,0
89210,1545730422450,406585,-1.303227313e+07,7540,16443,9110,3383,624477,34581,932,9,1
89220,1545730435417,406536,-1.303819619e+07,7756,16704,9212,3374,623966,35035,986,13,0
89230,1545730447977,406363,-1.303891426e+07,7987,16517,9105,3421,623960,35062,966,12,0
89240,1545730460140,406849,-1.303165673e+07,7516,16319,9253,3361,624484,34594,911,11,0
89250,1545730472645,406738,-1.303348552e+07,7818,15987,9218,3520,624414,34638,939,9,0
89260,1545730485556,406584,-1.303798927e+07,8071,15935,9498,3429,624052,34972,967,9,0
89270,1545730497962,406677,-1.303471818e+07,7913,16136,9189,3337,624414,34605,973,8,0
89280,1545730510195,406640,-1.303405468e+07,7969,15929,9178,3453,624442,34599,947,12,0
89290,1545730523159,406626,-1.303496073e+07,8110,15736,9350,3354,624426,34608,956,10,0
89300,1545730536278,406456,-1.303982739e+07,8395,15869,9346,3394,623977,35050,965,8,0
89310,1545730548875,406529,-1.303754237e+07,8312,15753,9277,3417,624191,34871,926,12,0
89320,1545730561533,406659,-1.303676782e+07,8203,15683,9420,3482,624212,34794,988,6,0
89330,1545730573868,406686,-1.303382626e+07,7953,15805,9229,3563,624390,34684,913,12,1
89340,1545730585620,406700,-1.302868938e+07,7608,15709,9342,3349,624934,34140,910,16,0
89350,1545730597526,406819,-1.303132124e+07,7680,15746,9372,3616,624529,34535,929,7,0
89360,1545730609436,406821,-1.303024847e+07,7643,15802,9255,3491,624767,34288,932,13,0
89370,1545730621244,406732,-1.302938126e+07,7603,15716,9508,3282,624867,34166,958,9,0
89380,1545730633837,406820,-1.303052151e+07,7702,15669,9441,3426,624740,34292,958,10,0
89390,1545730646542,406558,-1.303412196e+07,7825,15813,9421,3566,624413,34561,1014,12,0
89400,1545730660100,406451,-1.303671661e+07,8085,15831,9397,3453,624213,34818,959,10,0
89410,1545730672949,406641,-1.303524861e+07,8065,15741,9405,3378,624386,34644,965,5,0
89420,1545730684774,406690,-1.303331858e+07,7902,15700,9397,3483,624457,34612,923,8,0
89430,1545730696668,406649,-1.303033466e+07,7888,15595,9204,3395,624869,34194,923,14,0
89440,1545730709168,406698,-1.303155833e+07,7866,15567,9358,3519,624613,34471,909,7,0
89450,1545730721987,406832,-1.302816168e+07,7704,15637,9254,3316,625050,34001,937,12,0
89460,1545730734376,406675,-1.303460209e+07,7998,15697,9405,3528,624351,34678,963,8,0
89470,1545730746746,406570,-1.303418991e+07,7863,15996,9356,3383,624382,34652,953,12,1
89480,1545730759293,406583,-1.303768952e+07,8151,16080,9215,3428,624104,34927,960,9,0
89490,1545730771784,406693,-1.303263617e+07,7978,15642,9323,3464,624572,34455,967,6,0
89500,1545730785489,406931,-1.302940574e+07,7864,15606,9302,3235,624939,34126,924,11,0
89510,1545730797100,406456,-1.303517319e+07,8147,15769,9249,3408,624382,34673,935,10,0
89520,1545730810124,406561,-1.303681889e+07,8114,16003,9237,3417,624162,34924,895,19,0
89530,1545730822407,406848,-1.303001625e+07,7804,15561,9403,3346,624868,34157,968,7,0
89540,1545730834823,406789,-1.303137283e+07,7896,15586,9360,3386,624728,34330,928,14,0
89550,1545730847781,406724,-1.303312254e+07,7893,15767,9317,3497,624496,34548,942,14,0
89560,1545730860579,406779,-1.303209935e+07,7915,15642,9413,3400,624650,34339,1002,9,0
89570,1545730872570,406816,-1.303087377e+07,7717,15823,9271,3430,624681,34413,891,14,1
89580,1545730886076,406690,-1.303574200e+07,8106,15561,9590,3464,624230,34827,935,8,0
89590,1545730898368,406527,-1.303538773e+07,8191,15414,9460,3605,624297,34743,953,7,0
89600,1545730910877,406576,-1.303933079e+07,8337,15740,9372,3554,623980,35052,953,15,0
89610,1545730923564,406707,-1.303554541e+07,8045,15731,9374,3550,624220,34874,892,14,0
89620,1545730936283,406709,-1.303584802e+07,8071,15686,9438,3506,624273,34764,952,11,0
89630,1545730948867,406617,-1.303768144e+07,8118,15783,9515,3504,624122,34854,1006,18,0
89640,1545730960236,406547,-1.303605907e+07,8267,15515,9464,3379,624388,34610,991,11,0
89650,1545730972509,406534,-1.303658967e+07,8369,15478,9383,3470,624289,34735,963,13,0
89660,1545730984818,406766,-1.303140624e+07,8068,15357,9249,3532,624730,34349,906,15,0
89670,1545730997587,406905,-1.302721958e+07,7761,15332,9367,3363,625145,33902,938,15,0
89680,1545731009768,406895,-1.303027074e+07,7763,15439,9438,3616,624734,34296,950,20,0
89690,1545731021721,406528,-1.303413279e+07,8029,15551,9459,3443,624499,34528,965,8,0
89700,1545731034445,406617,-1.303566664e+07,8126,15699,9393,3446,624286,34773,932,9,0
89710,1545731045497,406805,-1.303074361e+07,7997,15385,9229,3572,624746,34337,905,12,0
89720,1545731057758,406515,-1.303308007e+07,8105,15496,9368,3387,624567,34516,911,6,0
89730,1545731070375,406569,-1.303328927e+07,7923,15700,9348,3537,624426,34654,906,14,0
89740,1545731082060,406662,-1.302939380e+07,7528,15704,9407,3624,624689,34365,940,6,0
89750,1545731094286,406765,-1.303296854e+07,7627,15852,9555,3583,624363,34663,968,6,0
89760,1545731106183,406471,-1.303414884e+07,7875,15765,9407,3557,624329,34746,917,8,0
89770,1545731119047,406646,-1.303109863e+07,7669,15792,9374,3507,624611,34450,926,12,1
89780,1545731130435,406683,-1.303362587e+07,7724,15944,9460,3492,624356,34677,958,9,0
89790,1545731139730,406560,-1.303702190e+07,8019,15935,9473,3475,624084,34939,968,9,0
89800,1545731153300,406712,-1.303442062e+07,7935,15715,9564,3393,624350,34704,935,11,0
89810,1545731165373,406510,-1.303840142e+07,8015,15906,9437,3772,623844,35194,950,12,0
89820,1545731176539,406424,-1.303504358e+07,7957,15836,9432,3456,624284,34763,941,12,0
89830,1545731188044,406532,-1.303787293e+07,7959,16046,9400,3584,623982,35057,951,10,0
89840,1545731198930,406384,-1.303756199e+07,7938,16231,9234,3565,623977,35085,931,7,0
89850,1545731211729,406536,-1.303376289e+07,7490,16261,9325,3669,624262,34747,975,16,0
89860,1545731223503,406651,-1.303130229e+07,7413,16330,9193,3509,624564,34436,991,9,0
89870,1545731235663,406719,-1.302922433e+07,7361,16143,9362,3317,624742,34346,899,13,0
89880,1545731247908,406878,-1.302785594e+07,7388,15985,9270,3424,624870,34203,917,10,0
89890,1545731261150,406495,-1.303374383e+07,7755,15996,9349,3449,624439,34587,960,14,0
89900,1545731274043,406757,-1.302994702e+07,7621,15697,9398,3572,624679,34369,937,15,0
89910,1545731286987,406662,-1.302939792e+07,7662,15795,9151,3543,624808,34239,947,6,0
89920,1545731298940,406780,-1.303011306e+07,7699,15707,9303,3481,624793,34230,971,6,0
89930,1545731310964,406725,-1.303211634e+07,7924,15746,9153,3477,624649,34407,939,5,0
89940,1545731323728,406770,-1.303279786e+07,7824,15695,9388,3560,624526,34487,981,6,0
89950,1545731336412,406872,-1.302744914e+07,7610,15623,9184,3513,624995,34094,897,14,0
89960,1545731348407,406599,-1.303123689e+07,7662,16048,9189,3416,624631,34434,924,11,0
89970,1545731360864,406732,-1.302938529e+07,7481,15883,9330,3540,624712,34352,926,10,0
89980,1545731373129,407003,-1.302678970e+07,7470,15754,9162,3508,625037,34042,911,10,0
89990,1545731385746,407131,-1.302772879e+07,7368,15865,9255,3563,624932,34098,957,13,0
90000,1545731398448,406681,-1.303126729e+07,7820,15747,9288,3406,624755,34245,984,16,0
90010,1545731410970,406717,-1.303361296e+07,7773,15959,9402,3457,624370,34683,933,14,0
90020,1545731423334,406633,-1.303527007e+07,7952,15806,9400,3552,624246,34808,936,10,0
90030,1545731434800,406511,-1.304082566e+07,8207,15943,9390,3750,623828,35065,1096,11,0
90040,1545731447503,406745,-1.303224491e+07,7783,15894,9197,3551,624558,34465,971,6,0
90050,1545731460277,406481,-1.303602787e+07,8030,16099,9169,3395,624289,34746,948,17,0
90060,1545731472184,406579,-1.303372857e+07,7940,15762,9335,3502,624408,34657,923,12,0
90070,1545731483992,406654,-1.303640541e+07,8068,15901,9270,3500,624276,34715,1003,6,0
90080,1545731495583,406558,-1.303486356e+07,7855,15895,9365,3557,624330,34674,990,6,0
90090,1545731507224,406734,-1.303109256e+07,7674,15885,9280,3446,624635,34451,908,6,0
90100,1545731520602,406779,-1.303263128e+07,7754,15747,9515,3484,624419,34671,901,9,0
90110,1545731533978,406723,-1.303247482e+07,7722,15825,9506,3411,624510,34527,952,11,0
90120,1545731546404,406645,-1.303396283e+07,7812,15760,9635,3443,624342,34679,966,13,0
90130,1545731558673,406643,-1.303170641e+07,7721,15645,9603,3444,624608,34383,997,12,0
90140,1545731570573,406525,-1.303210181e+07,7856,15735,9323,3416,624594,34491,906,9,0
90150,1545731583303,406664,-1.303496025e+07,8153,15589,9424,3396,624389,34667,937,7,0
90160,1545731595704,406591,-1.303555914e+07,7899,15863,9603,3440,624208,34791,989,12,0
90170,1545731608267,406588,-1.303674151e+07,8017,15778,9677,3391,624170,34810,1007,13,0
90180,1545731620285,406771,-1.303264855e+07,7607,15874,9658,3465,624405,34605,971,19,0
90190,1545731632936,406804,-1.303048753e+07,7864,15309,9535,3529,624643,34488,858,11,0
90200,1545731645410,406802,-1.303099379e+07,7958,15292,9508,3487,624723,34320,946,11,0
90210,1545731657628,406908,-1.303085168e+07,7705,15493,9657,3568,624577,34440,966,17,0
90220,1545731671299,406660,-1.302851060e+07,7817,15386,9358,3350,624998,34103,889,10,0
90230,1545731683402,406961,-1.303136006e+07,7960,15469,9491,3293,624768,34260,963,9,0
90240,1545731695088,406905,-1.303377462e+07,7961,15632,9616,3304,624449,34600,940,11,0
90250,1545731707070,406938,-1.302994295e+07,7954,15193,9498,3508,624827,34206,954,13,0
90260,1545731719577,406817,-1.303264136e+07,8052,15347,9548,3429,624590,34453,948,9,0
90270,1545731731593,406761,-1.303030591e+07,7886,15280,9606,3411,624815,34200,972,13,0
90280,1545731743415,406907,-1.302884803e+07,7898,15444,9170,3448,624941,34169,879,11,0
90290,1545731755314,406425,-1.303448751e+07,8043,15503,9459,3577,624414,34602,972,12,0
90300,1545731769106,406804,-1.303194414e+07,7902,15422,9483,3507,624719,34259,1011,11,0
90310,1545731782117,406631,-1.303362111e+07,7973,15627,9398,3535,624497,34488,1000,15,0
90320,1545731793835,406451,-1.303644355e+07,8058,15721,9450,3553,624248,34738,998,16,0
90330,1545731806708,406553,-1.303546820e+07,7953,15666,9593,3520,624258,34765,964,13,0
90340,1545731819114,406675,-1.303246216e+07,7845,15817,9323,3385,624606,34430,952,12,0
90350,1545731831213,406906,-1.302864923e+07,7802,15373,9407,3360,625025,34020,943,12,0
90360,1545731843871,406784,-1.303048056e+07,7989,15387,9279,3500,624729,34393,872,6,0
90370,1545731856230,406748,-1.303185954e+07,7852,15603,9413,3506,624577,34478,939,6,0
90380,1545731868028,406690,-1.303333762e+07,7934,15570,9483,3535,624461,34569,957,13,0
90390,1545731880369,406733,-1.303072030e+07,7583,15801,9408,3601,624573,34472,944,11,0
90400,1545731894035,406534,-1.303827009e+07,8141,15946,9343,3572,623991,35028,969,12,0
90410,1545731905923,406408,-1.303936258e+07,8260,15853,9467,3507,623926,35072,991,11,0
90420,1545731918336,406370,-1.303920817e+07,8222,15951,9322,3571,623921,35106,959,14,0
90430,1545731930976,406584,-1.303528224e+07,7982,15890,9398,3394,624329,34686,977,8,0
90440,1545731943670,406604,-1.303261230e+07,8024,15643,9311,3352,624604,34472,915,8,1
90450,1545731955971,406839,-1.303223555e+07,7964,15463,9402,3489,624640,34411,940,9,0
90460,1545731968906,406928,-1.302853510e+07,7744,15521,9258,3396,625010,34071,909,10,0
90470,1545731982002,406893,-1.303129423e+07,7969,15529,9275,3447,624744,34304,940,12,0
90480,1545731994699,406528,-1.303685788e+07,8293,15547,9408,3475,624317,34657,1012,14,0
90490,1545732007400,406550,-1.303433118e+07,8140,15585,9337,3446,624447,34613,925,15,0
90500,1545732021206,406609,-1.303615457e+07,8033,15946,9321,3463,624252,34741,999,8,0
90510,1545732033338,406734,-1.303296014e+07,8126,15535,9235,3359,624675,34402,916,7,0
90520,1545732045714,406656,-1.303455536e+07,8079,15660,9245,3585,624427,34596,958,19,0
90530,1545732058316,406680,-1.303678138e+07,8333,15696,9141,3505,624268,34807,907,18,0
90540,1545732071170,406641,-1.303484789e+07,8201,15543,9353,3430,624455,34570,968,7,0
90550,1545732083976,406478,-1.303394953e+07,8099,15436,9504,3428,624514,34516,959,11,0
90560,1545732096759,406721,-1.302948819e+07,7757,15645,9235,3469,624790,34332,860,18,0
90570,1545732109175,406833,-1.303057050e+07,7571,15788,9481,3437,624658,34414,921,7,0
90580,1545732121521,406612,-1.303332565e+07,7828,15889,9329,3443,624512,34500,975,13,0
90590,1545732135064,406483,-1.303652825e+07,7889,16056,9495,3370,624176,34851,960,13,0
90600,1545732150123,406616,-1.303573605e+07,7886,16228,9242,3322,624283,34768,937,12,0
90610,1545732162397,406616,-1.303662147e+07,7922,16143,9372,3421,624169,34824,987,20,0
90620,1545732174878,406576,-1.303487016e+07,7780,15908,9572,3431,624266,34793,925,16,0
90630,1545732187156,406575,-1.303407422e+07,7777,15984,9500,3340,624372,34665,953,10,0
90640,1545732200210,406678,-1.303558099e+07,7855,15925,9449,3545,624220,34798,970,12,0
90650,1545732213141,406655,-1.303593497e+07,7831,15921,9609,3468,624178,34828,981,13,0
90660,1545732225154,406683,-1.303184918e+07,7824,15701,9306,3537,624592,34461,934,13,0
90670,1545732237404,406466,-1.303872097e+07,8246,15680,9465,3589,623987,35058,943,12,0
90680,1545732249850,406488,-1.303512171e+07,8186,15433,9500,3433,624411,34638,939,12,0
90690,1545732262718,406627,-1.303201318e+07,7988,15480,9471,3360,624679,34359,946,16,0
90700,1545732276532,406775,-1.303114304e+07,7972,15425,9444,3363,624740,34326,924,10,0
90710,1545732288754,406756,-1.303320514e+07,7947,15412,9618,3526,624452,34604,933,11,0
90720,1545732302248,406868,-1.302922496e+07,7973,14990,9610,3472,624863,34243,880,14,0
90730,1545732314068,406887,-1.303022312e+07,7947,15251,9471,3460,624821,34241,926,12,0
90740,1545732326959,406694,-1.303368337e+07,7933,15623,9522,3454,624404,34667,922,7,0
90750,1545732339336,406741,-1.302987598e+07,7557,15703,9561,3475,624651,34409,933,7,0
90760,1545732351962,406808,-1.303037243e+07,7566,15560,9765,3438,624646,34392,949,13,0
90770,1545732363936,406560,-1.303385828e+07,7842,15745,9658,3295,624446,34581,960,13,0
90780,1545732376431,406602,-1.303461215e+07,7612,16074,9658,3480,624153,34878,961,8,0
90790,1545732389276,406571,-1.303320725e+07,7808,16043,9313,3289,624505,34548,936,11,0
90800,1545732402419,406557,-1.303523923e+07,7920,15815,9576,3407,624255,34782,953,10,0
90810,1545732414801,406256,-1.304181052e+07,8202,16158,9553,3450,623690,35271,1025,14,0
90820,1545732427645,406186,-1.304244303e+07,8205,16097,9600,3541,623624,35328,1029,19,0
90830,1545732440378,406459,-1.303762756e+07,7767,16294,9478,3481,623993,35007,987,13,0
90840,1545732452873,406343,-1.303300731e+07,7519,16319,9334,3391,624340,34764,889,7,0
90850,1545732465090,406469,-1.303434109e+07,7472,16469,9355,3518,624169,34856,967,8,0
90860,1545732477455,406589,-1.303067450e+07,7287,16536,9304,3230,624592,34469,929,10,0
90870,1545732489686,406749,-1.302844949e+07,7265,16192,9358,3310,624828,34228,935,9,0
90880,1545732501570,406776,-1.302936244e+07,7305,16280,9252,3389,624736,34310,946,8,0
90890,1545732514546,406944,-1.302492462e+07,7030,16127,9335,3391,625034,34059,897,10,0
90900,1545732527082,406946,-1.302597115e+07,7076,16096,9343,3461,624916,34204,868,12,0
90910,1545732539712,406638,-1.303209486e+07,7492,16246,9313,3436,624491,34538,964,7,0
90920,1545732552725,406631,-1.303380514e+07,7514,16349,9443,3370,624285,34760,949,6,0
90930,1545732564462,406634,-1.303286480e+07,7620,16239,9269,3382,624437,34626,927,10,0
90940,1545732576468,406686,-1.302975447e+07,7380,16237,9287,3352,624644,34468,876,12,0
90950,1545732588841,406908,-1.302570387e+07,7366,15968,9184,3244,625139,33969,883,9,0
90960,1545732601287,407123,-1.302542839e+07,7415,15658,9211,3447,625183,33917,886,14,0
90970,1545732614065,406867,-1.303103309e+07,7581,15824,9492,3408,624642,34423,923,12,0
