iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
2090,1545051537729,27376,-1.011451538e+06,876,3112,4799,3908,68,70,45444,10480,1106,47,0,0,0
2100,1545051539525,27346,-1.011887238e+06,870,3121,4824,3928,66,69,45451,10429,1143,53,1,0,0
2110,1545051540939,27329,-1.011863113e+06,854,3164,4821,3914,65,57,45476,10369,1190,42,0,0,0
2120,1545051542393,27376,-1.011701480e+06,912,3101,4825,3917,80,59,45455,10395,1184,41,2,0,0
2130,1545051543854,27378,-1.011551791e+06,885,3126,4839,3940,57,51,45463,10381,1182,51,0,0,0
2140,1545051545357,27389,-1.011710855e+06,920,3097,4832,3963,63,59,45451,10363,1220,41,2,0,0
2150,1545051546777,27287,-1.012774956e+06,928,3143,4857,4017,75,57,45289,10532,1224,31,1,0,0
2160,1545051548278,27348,-1.012741898e+06,929,3099,4885,4033,73,54,45303,10525,1199,50,0,0,0
2170,1545051549736,27388,-1.011575627e+06,840,3052,4851,4028,61,52,45455,10392,1198,32,0,0,0
2180,1545051551273,27341,-1.011069940e+06,805,3043,4757,4032,55,52,45533,10373,1142,29,0,0,0
2190,1545051552668,27333,-1.010778850e+06,777,2984,4766,4068,68,50,45541,10393,1109,34,0,0,0
2200,1545051554409,27319,-1.011511288e+06,884,2967,4848,4019,53,62,45479,10399,1163,36,0,0,0
2210,1545051555767,27359,-1.012186768e+06,865,3015,4847,4075,60,65,45390,10494,1147,45,1,0,0
2220,1545051557227,27344,-1.011880557e+06,844,2978,4865,4054,64,57,45470,10394,1172,40,1,0,0
2230,1545051558700,27383,-1.011618771e+06,862,3009,4839,4046,62,48,45470,10389,1177,41,0,0,0
2240,1545051560525,27358,-1.011220470e+06,843,3013,4838,4064,50,52,45497,10348,1186,44,2,0,0
2250,1545051561852,27311,-1.011652503e+06,862,2976,4840,4066,56,57,45477,10377,1189,34,0,0,0
2260,1545051563450,27344,-1.011750156e+06,816,2964,4860,4112,50,55,45472,10401,1156,48,0,0,0
2270,1545051564802,27326,-1.011704394e+06,786,2940,4838,4129,54,67,45480,10418,1141,38,0,0,0
2280,1545051566260,27369,-1.011325641e+06,850,2893,4791,4135,60,64,45513,10375,1150,38,1,0,0
2290,1545051567677,27356,-1.012078974e+06,820,2927,4885,4138,62,63,45418,10465,1152,42,0,0,0
2300,1545051569275,27324,-1.012338673e+06,854,2978,4826,4155,68,74,45354,10531,1152,40,0,0,0
2310,1545051570680,27303,-1.012084979e+06,874,2894,4845,4149,60,66,45434,10428,1185,30,0,0,0
2320,1545051572251,27318,-1.012154216e+06,884,2925,4781,4162,47,72,45434,10457,1144,42,0,0,0
2330,1545051573654,27319,-1.011587281e+06,842,2909,4782,4167,47,66,45476,10441,1108,52,0,0,0
2340,1545051575110,27313,-1.012386229e+06,877,2958,4830,4168,57,69,45376,10483,1179,38,1,0,0
2350,1545051576548,27357,-1.012421802e+06,906,2922,4768,4200,54,80,45402,10462,1171,42,0,0,0
2360,1545051578002,27380,-1.011405204e+06,879,2881,4746,4173,54,70,45513,10361,1167,36,0,0,0
2370,1545051579349,27400,-1.011888975e+06,873,2899,4758,4200,71,72,45481,10365,1186,44,1,0,0
