iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
23090,30069,8464,9717,6660,1755,318,76,14,2,1,1,0,0
23100,30088,8419,9783,6588,1780,334,65,14,4,2,0,0,0
23110,30039,8457,9826,6569,1785,318,59,17,5,2,0,0,0
23120,30012,8547,9722,6617,1766,328,69,11,5,0,0,0,0
23130,29982,8568,9709,6699,1711,320,71,12,5,0,0,0,0
23140,30020,8556,9692,6646,1738,329,76,15,4,1,0,0,0
23150,29989,8612,9683,6612,1762,328,70,14,6,1,0,0,0
23160,30036,8522,9708,6642,1741,341,70,12,5,0,0,0,0
23170,30010,8539,9718,6637,1775,317,68,8,3,2,0,0,0
23180,30037,8522,9697,6662,1729,344,67,15,4,0,0,0,0
23190,30013,8588,9637,6655,1780,316,69,16,3,0,0,0,0
23200,29989,8594,9695,6617,1776,320,69,12,5,0,0,0,0
23210,29988,8594,9686,6635,1772,318,63,18,3,0,0,0,0
23220,30029,8536,9714,6621,1750,338,65,22,2,0,0,0,0
23230,29934,8645,9750,6588,1735,344,63,14,4,0,0,0,0
23240,29927,8656,9776,6544,1740,346,72,13,3,0,0,0,0
23250,30007,8507,9784,6606,1778,317,62,13,3,0,0,0,0
23260,30016,8545,9730,6591,1788,318,70,15,4,0,0,0,0
23270,29998,8584,9733,6560,1777,334,72,15,4,0,0,0,0
23280,30047,8513,9728,6604,1740,355,72,15,3,0,0,0,0
23290,29977,8599,9732,6597,1753,333,64,16,4,2,0,0,0
23300,29970,8622,9732,6561,1773,330,65,18,4,2,0,0,0
23310,30014,8594,9658,6614,1767,347,63,16,4,0,0,0,0
23320,30026,8590,9649,6614,1755,356,66,17,4,0,0,0,0
23330,30024,8622,9613,6600,1791,328,73,21,5,0,0,0,0
23340,30082,8527,9589,6691,1750,350,69,17,2,0,0,0,0
23350,30057,8544,9629,6641,1781,343,66,11,5,0,0,0,0
23360,30067,8518,9599,6713,1772,337,51,17,3,0,0,0,0
23370,29995,8595,9662,6645,1774,326,69,6,4,1,0,0,0
23380,30016,8629,9573,6671,1763,337,68,17,2,1,0,0,0
23390,30011,8588,9670,6599,1788,345,60,13,3,0,0,0,0
23400,30007,8597,9705,6541,1792,353,63,16,3,0,0,0,0
23410,29993,8629,9636,6649,1731,350,72,13,4,0,0,0,0
23420,29967,8654,9617,6691,1721,347,67,9,4,0,0,0,0
23430,30056,8532,9643,6659,1759,339,73,15,1,0,0,0,0
23440,30065,8467,9676,6715,1750,329,62,8,5,0,0,0,0
23450,29994,8602,9607,6730,1745,318,68,11,2,0,0,0,0
23460,29966,8587,9714,6705,1683,337,68,14,3,0,0,0,0
23470,29989,8609,9627,6727,1706,321,84,12,2,0,0,0,0
23480,30062,8537,9557,6784,1711,342,71,10,3,0,0,0,0
23490,30085,8475,9628,6756,1704,329,87,9,4,0,0,0,0
23500,30146,8432,9562,6755,1759,336,74,8,5,0,0,0,0
23510,30124,8462,9593,6699,1769,344,72,9,4,1,0,0,0
23520,30139,8392,9666,6698,1758,337,72,10,5,0,0,0,0
23530,30081,8495,9640,6657,1789,330,73,9,3,0,0,0,0
23540,30078,8479,9671,6669,1754,342,67,15,2,0,0,0,0
23550,30080,8520,9649,6614,1762,362,74,13,3,0,0,0,0
23560,30016,8585,9613,6694,1768,315,69,13,4,0,0,0,0
23570,30058,8496,9668,6693,1751,326,68,12,5,0,0,0,0
23580,30016,8589,9609,6724,1706,351,58,21,3,0,0,0,0
23590,29976,8598,9741,6603,1723,340,79,14,3,0,0,0,0
23600,30068,8563,9598,6623,1781,363,62,14,5,0,0,0,0
23610,29983,8632,9645,6657,1726,347,71,11,3,2,0,0,0
23620,30030,8552,9666,6652,1759,330,70,14,3,1,0,0,0
23630,30019,8521,9797,6523,1788,348,67,13,1,0,0,0,0
23640,29999,8548,9759,6577,1797,307,74,15,1,0,0,0,0
23650,30039,8515,9744,6569,1784,340,71,15,0,0,0,0,0
23660,29994,8599,9697,6602,1753,343,73,15,1,0,0,0,0
23670,30006,8595,9645,6659,1759,319,76,16,2,0,0,0,0
23680,30020,8550,9658,6693,1752,321,66,13,4,0,0,0,0
23690,30028,8467,9818,6585,1782,315,61,18,3,0,0,0,0
23700,30057,8500,9724,6573,1809,326,75,10,3,0,0,0,0
23710,30047,8465,9778,6593,1787,328,65,13,1,0,0,0,0
23720,30029,8512,9751,6602,1771,317,79,14,2,0,0,0,0
23730,30014,8557,9672,6629,1823,304,70,7,1,0,0,0,0
23740,30025,8524,9723,6599,1819,302,73,10,2,0,0,0,0
23750,30052,8491,9725,6599,1806,319,77,6,2,0,0,0,0
23760,30094,8420,9751,6608,1780,345,68,10,1,0,0,0,0
23770,29981,8545,9766,6628,1769,306,68,11,2,1,0,0,0
23780,30014,8482,9821,6609,1734,330,72,12,3,0,0,0,0
23790,30081,8450,9728,6600,1822,307,77,10,2,0,0,0,0
23800,30093,8440,9698,6644,1799,322,65,15,1,0,0,0,0
23810,30059,8479,9703,6639,1810,307,63,14,3,0,0,0,0
23820,30019,8569,9648,6648,1797,317,61,16,1,1,0,0,0
23830,30043,8491,9727,6615,1811,317,55,16,2,0,0,0,0
23840,30042,8515,9739,6554,1816,325,71,13,2,0,0,0,0
23850,30082,8465,9666,6674,1790,320,65,12,3,0,0,0,0
23860,30076,8470,9671,6661,1806,320,57,12,4,0,0,0,0
23870,30083,8448,9683,6718,1726,334,65,15,5,0,0,0,0
23880,30087,8464,9646,6721,1747,327,66,13,6,0,0,0,0
23890,30080,8427,9761,6633,1765,318,76,13,4,0,0,0,0
23900,30054,8506,9718,6569,1822,327,66,13,0,2,0,0,0
23910,30063,8501,9683,6647,1754,348,60,17,3,0,1,0,0
23920,30033,8503,9743,6627,1757,327,70,14,2,0,1,0,0
23930,30034,8514,9724,6621,1778,321,65,17,2,0,1,0,0
23940,30041,8489,9753,6637,1728,344,64,15,5,0,1,0,0
23950,30042,8509,9702,6679,1713,348,61,18,3,1,1,0,0
23960,30040,8471,9757,6692,1676,354,71,13,2,1,0,0,0
23970,30030,8480,9737,6701,1721,332,60,12,4,0,0,0,0
23980,29976,8611,9688,6649,1736,329,66,18,4,0,0,0,0
23990,30054,8483,9747,6621,1727,362,66,14,2,1,0,0,0
24000,30038,8496,9735,6642,1751,335,59,16,5,0,0,0,0
24010,30035,8470,9796,6631,1717,342,62,20,4,0,0,0,0
24020,29963,8634,9675,6658,1735,320,68,21,3,0,0,0,0
24030,29945,8623,9749,6617,1727,325,71,14,6,0,0,0,0
24040,29977,8549,9825,6575,1725,329,76,17,3,1,0,0,0
24050,29984,8550,9767,6633,1721,341,65,13,3,0,0,0,0
24060,29964,8586,9773,6584,1758,331,63,16,2,0,0,0,0
24070,30006,8557,9709,6646,1735,343,63,14,3,1,0,0,0
24080,30041,8507,9699,6676,1736,333,65,17,1,2,0,0,0
24090,29986,8607,9674,6646,1750,320,75,18,1,0,0,0,0
24100,30000,8551,9761,6591,1745,349,59,17,3,1,0,0,0
24110,29997,8560,9722,6654,1731,317,74,19,2,1,0,0,0
24120,29967,8622,9672,6692,1702,327,75,19,0,1,0,0,0
24130,29982,8664,9597,6671,1744,315,79,20,4,1,0,0,0
24140,30027,8589,9608,6705,1721,323,75,25,3,1,0,0,0
24150,30021,8604,9619,6644,1762,334,72,16,4,1,0,0,0
24160,29993,8606,9640,6685,1748,314,68,19,3,1,0,0,0
24170,30009,8614,9623,6650,1768,312,77,20,3,1,0,0,0
24180,29930,8664,9691,6646,1746,318,60,19,1,2,0,0,0
24190,29950,8627,9715,6626,1763,314,61,15,5,1,0,0,0
24200,29965,8619,9714,6615,1761,308,71,17,7,0,0,0,0
24210,29934,8683,9698,6577,1776,321,64,18,6,0,0,0,0
24220,29900,8716,9660,6673,1730,312,66,15,4,1,0,0,0
24230,29893,8666,9756,6655,1706,321,59,18,2,1,0,0,0
24240,29891,8757,9626,6686,1690,335,73,16,2,1,0,0,0
24250,29878,8742,9702,6610,1741,307,81,13,2,1,0,0,0
24260,29884,8727,9707,6607,1770,293,64,17,5,3,0,0,0
24270,29867,8704,9776,6612,1720,304,78,11,5,0,0,0,0
24280,29872,8703,9775,6594,1728,321,66,15,3,0,0,0,0
24290,29960,8628,9694,6657,1713,335,71,15,4,0,0,0,0
24300,29901,8680,9771,6580,1719,339,69,15,2,1,0,0,0
24310,29845,8766,9715,6623,1714,342,62,6,4,0,0,0,0
24320,29888,8725,9701,6616,1732,334,66,12,3,0,0,0,0
24330,29864,8719,9759,6610,1724,316,69,9,6,1,0,0,0
24340,29917,8620,9748,6683,1727,305,65,9,1,2,0,0,0
24350,29901,8734,9628,6684,1711,339,69,7,3,1,0,0,0
24360,29934,8706,9595,6693,1745,318,72,12,2,0,0,0,0
24370,29999,8574,9681,6675,1725,334,77,12,0,0,0,0,0
24380,30022,8539,9691,6657,1768,303,84,10,3,0,0,0,0
24390,29944,8652,9727,6574,1755,344,65,11,3,2,0,0,0
24400,29931,8671,9657,6701,1707,327,62,16,3,2,0,0,0
24410,29916,8665,9720,6629,1761,297,72,12,5,0,0,0,0
24420,29869,8745,9694,6651,1713,313,75,13,3,1,0,0,0
24430,29957,8641,9679,6640,1758,310,75,11,5,1,0,0,0
24440,29929,8661,9695,6651,1741,316,65,14,4,1,0,0,0
24450,30003,8587,9678,6629,1768,317,79,13,2,1,0,0,0
24460,29944,8649,9694,6665,1697,337,69,19,2,1,0,0,0
24470,29916,8737,9619,6666,1713,328,80,12,6,0,0,0,0
24480,29999,8614,9644,6631,1789,301,79,14,5,1,0,0,0
24490,29989,8617,9642,6656,1764,321,74,9,5,0,0,0,0
24500,30036,8581,9627,6629,1784,324,77,15,4,0,0,0,0
24510,29983,8619,9685,6618,1750,323,83,9,5,2,0,0,0
24520,30009,8623,9597,6660,1773,327,69,14,4,1,0,0,0
24530,30000,8633,9600,6661,1771,323,67,16,6,0,0,0,0
24540,29990,8683,9519,6688,1787,340,52,12,6,0,0,0,0
24550,30003,8615,9617,6667,1754,338,65,13,5,0,0,0,0
24560,30026,8565,9652,6632,1784,343,67,5,3,0,0,0,0
24570,30057,8563,9610,6641,1765,353,73,12,3,0,0,0,0
24580,30048,8596,9576,6648,1771,345,77,14,2,0,0,0,0
24590,30006,8604,9649,6611,1802,313,79,9,4,0,0,0,0
24600,30052,8610,9582,6565,1840,336,80,8,4,0,0,0,0
24610,30068,8534,9675,6533,1845,337,70,11,4,0,0,0,0
24620,29990,8615,9665,6621,1769,331,67,16,3,0,0,0,0
24630,30027,8602,9584,6681,1753,347,67,14,1,1,0,0,0
24640,30077,8506,9622,6666,1802,317,74,12,1,0,0,0,0
24650,30116,8498,9561,6667,1823,326,72,11,2,1,0,0,0
24660,30034,8614,9575,6655,1756,352,78,10,1,2,0,0,0
24670,30060,8523,9662,6642,1761,326,94,7,1,1,0,0,0
24680,30065,8555,9631,6601,1783,349,76,13,3,1,0,0,0
24690,30072,8473,9696,6643,1797,302,78,12,3,1,0,0,0
24700,30061,8552,9565,6735,1744,323,85,8,3,1,0,0,0
24710,29983,8594,9742,6561,1788,309,85,11,4,0,0,0,0
24720,30006,8568,9695,6636,1761,319,75,14,3,0,0,0,0
24730,30029,8534,9680,6650,1786,314,73,8,2,1,0,0,0
24740,29983,8602,9679,6629,1792,309,69,10,3,1,0,0,0
24750,30099,8463,9688,6579,1846,320,63,14,4,1,0,0,0
24760,30076,8531,9599,6648,1813,323,75,9,3,0,0,0,0
24770,30114,8468,9609,6684,1785,325,75,13,3,1,0,0,0
24780,30064,8490,9692,6642,1776,331,63,14,3,2,0,0,0
24790,30075,8478,9711,6610,1787,323,71,18,4,0,0,0,0
24800,30010,8577,9612,6773,1678,332,82,11,2,0,0,0,0
24810,30015,8500,9721,6732,1705,320,71,11,2,0,0,0,0
24820,30048,8497,9662,6705,1788,291,72,10,4,0,0,0,0
24830,30078,8467,9670,6703,1750,314,78,13,4,0,0,0,0
24840,30069,8440,9729,6707,1718,316,83,13,1,1,0,0,0
24850,30066,8496,9682,6635,1797,304,79,15,2,1,0,0,0
24860,29986,8610,9614,6735,1733,310,75,10,4,0,0,0,0
24870,29985,8571,9705,6683,1729,313,75,13,2,1,0,0,0
24880,29909,8707,9641,6691,1733,307,78,8,3,0,0,0,0
24890,29999,8523,9722,6720,1724,299,75,11,4,0,0,0,0
24900,29956,8636,9606,6762,1738,301,65,8,5,0,0,0,0
24910,29954,8643,9665,6670,1733,335,56,17,4,0,0,0,0
24920,29922,8629,9761,6633,1746,296,71,15,4,0,0,0,0
24930,29949,8659,9675,6616,1786,299,73,18,1,1,0,0,0
24940,30023,8507,9707,6705,1742,308,70,9,4,2,0,0,0
24950,29984,8611,9709,6581,1759,348,69,13,3,0,0,0,0
24960,30007,8508,9796,6633,1687,367,63,13,1,2,0,0,0
24970,30016,8518,9782,6577,1769,319,83,10,2,1,0,0,0
24980,29991,8531,9756,6676,1715,321,74,9,2,2,0,0,0
24990,29996,8557,9740,6625,1742,327,74,12,2,2,0,0,0
25000,29990,8567,9730,6626,1758,318,71,14,1,2,0,0,0
25010,29970,8593,9733,6646,1707,336,76,13,2,1,0,0,0
25020,30060,8521,9627,6698,1765,312,76,13,4,1,0,0,0
25030,30026,8539,9657,6702,1764,297,71,17,4,0,0,0,0
25040,29986,8587,9719,6608,1771,316,71,16,1,2,0,0,0
25050,30013,8601,9630,6646,1770,334,60,18,3,2,0,0,0
25060,30008,8556,9754,6554,1783,331,77,10,4,0,0,0,0
25070,30040,8514,9720,6622,1759,328,81,10,2,1,0,0,0
25080,30028,8500,9748,6640,1747,327,74,10,3,0,0,0,0
25090,30023,8536,9695,6658,1753,326,71,11,4,0,0,0,0
25100,29984,8590,9711,6657,1703,332,82,14,4,0,0,0,0
25110,30043,8527,9660,6682,1751,321,78,13,2,0,0,0,0
25120,30069,8504,9653,6686,1729,345,74,13,3,1,0,0,0
25130,30016,8536,9761,6584,1751,340,65,19,5,0,0,0,0
25140,30032,8536,9691,6648,1757,310,85,17,1,0,0,0,0
25150,30003,8503,9753,6719,1690,322,71,13,3,0,0,0,0
25160,30082,8454,9704,6681,1732,328,74,16,6,0,0,0,0
25170,29963,8608,9749,6597,1733,338,72,10,7,0,0,0,0
25180,29987,8546,9757,6650,1728,319,73,14,3,0,0,0,0
25190,29992,8527,9777,6647,1726,321,66,18,3,0,0,0,0
25200,30052,8545,9650,6650,1738,346,75,18,3,0,0,0,0
25210,29965,8609,9732,6622,1719,340,73,13,3,1,0,0,0
25220,30042,8503,9718,6660,1721,346,70,12,5,0,0,0,0
25230,30036,8473,9761,6673,1717,327,73,15,1,1,0,0,0
25240,29985,8529,9758,6696,1695,336,65,10,3,0,0,0,0
25250,29944,8603,9786,6612,1703,341,72,13,1,2,0,0,0
25260,30008,8550,9685,6733,1666,337,84,9,3,2,0,0,0
25270,29999,8592,9643,6726,1669,363,68,14,3,0,0,0,0
25280,30044,8487,9716,6713,1677,348,78,10,3,1,0,0,0
25290,29972,8566,9737,6684,1706,330,66,13,3,0,0,0,0
25300,30018,8538,9706,6650,1758,316,74,15,2,0,0,0,0
25310,30008,8522,9761,6639,1721,345,63,15,3,0,0,0,0
25320,30022,8549,9681,6676,1723,336,71,13,5,1,0,0,0
25330,29975,8585,9717,6659,1732,319,75,13,1,1,0,0,0
25340,29983,8562,9765,6607,1724,361,65,7,3,0,0,0,0
25350,29953,8605,9723,6699,1659,351,75,8,4,0,0,0,0
25360,29965,8563,9803,6592,1730,352,56,13,2,1,0,0,0
25370,30002,8482,9827,6657,1682,342,68,13,3,1,0,0,0
25380,29968,8507,9868,6613,1709,332,63,15,2,0,0,0,0
25390,30011,8508,9748,6687,1703,342,61,12,5,0,0,0,0
25400,30033,8490,9710,6728,1696,336,72,9,3,0,0,0,0
25410,30008,8575,9668,6650,1756,343,64,11,2,0,0,0,0
25420,29990,8581,9727,6609,1750,326,78,11,5,0,0,0,0
25430,29994,8607,9668,6645,1713,366,72,11,1,0,0,0,0
25440,30008,8502,9754,6703,1703,314,78,12,3,0,0,0,0
25450,30026,8515,9713,6656,1764,322,67,12,2,0,0,0,0
25460,30082,8448,9732,6626,1758,352,60,17,2,0,0,0,0
25470,30089,8441,9720,6650,1741,355,62,17,2,0,0,0,0
25480,30043,8475,9762,6633,1743,334,73,13,1,0,0,0,0
25490,30061,8472,9698,6698,1731,336,61,16,3,1,0,0,0
25500,30050,8428,9786,6676,1732,328,62,11,4,0,0,0,0
25510,30104,8413,9721,6679,1722,350,71,15,2,0,0,0,0
25520,30069,8507,9682,6605,1782,348,68,13,3,0,0,0,0
25530,30101,8459,9682,6602,1803,356,64,8,2,0,0,0,0
25540,30100,8472,9644,6646,1781,364,59,7,4,0,0,0,0
25550,30080,8491,9652,6670,1744,363,62,11,4,0,0,0,0
25560,30055,8543,9590,6722,1746,337,71,11,2,0,0,0,0
25570,30024,8611,9562,6697,1777,315,74,12,5,0,0,0,0
25580,30014,8597,9613,6689,1742,335,71,11,4,1,0,0,0
25590,30077,8517,9597,6710,1757,330,71,13,4,1,0,0,0
25600,30078,8456,9684,6719,1725,320,76,12,7,0,0,0,0
25610,30089,8485,9633,6698,1734,353,68,13,4,0,0,0,0
25620,30067,8433,9758,6675,1728,328,70,13,5,0,0,0,0
25630,30001,8589,9664,6690,1696,344,70,18,5,0,0,0,0
25640,30024,8576,9575,6764,1743,312,64,11,7,0,1,0,0
25650,30074,8496,9597,6773,1726,329,61,17,3,0,1,0,0
25660,30092,8492,9629,6626,1848,306,67,12,4,1,0,0,0
25670,30069,8529,9580,6728,1761,322,68,18,2,0,0,0,0
25680,30086,8521,9582,6707,1754,332,77,11,7,0,0,0,0
25690,30132,8479,9510,6789,1746,322,81,13,5,0,0,0,0
25700,30097,8524,9536,6762,1709,357,76,10,6,0,0,0,0
25710,30114,8493,9592,6690,1740,346,78,20,4,0,0,0,0
25720,30090,8505,9612,6684,1746,346,80,11,2,1,0,0,0
25730,30078,8477,9658,6693,1756,331,69,9,5,1,0,0,0
25740,30035,8540,9662,6678,1737,339,70,12,4,0,0,0,0
25750,30085,8501,9608,6742,1695,353,72,12,8,1,0,0,0
25760,30059,8516,9661,6686,1709,350,81,11,4,0,0,0,0
25770,30068,8498,9654,6697,1728,346,72,7,6,1,0,0,0
25780,30077,8523,9607,6684,1756,345,64,15,5,0,1,0,0
25790,30109,8476,9615,6677,1770,339,77,9,5,0,0,0,0
25800,30106,8434,9714,6624,1769,334,80,12,3,1,0,0,0
25810,30089,8486,9674,6628,1756,356,65,19,4,0,0,0,0
25820,30086,8442,9691,6711,1729,330,68,14,6,0,0,0,0
25830,30035,8493,9759,6611,1777,309,76,12,5,0,0,0,0
25840,30059,8491,9712,6655,1730,329,81,15,4,1,0,0,0
25850,30061,8544,9628,6659,1757,327,79,15,5,2,0,0,0
25860,30059,8529,9612,6736,1701,345,82,10,2,1,0,0,0
25870,30060,8479,9697,6705,1697,350,77,8,3,1,0,0,0
25880,30033,8597,9587,6712,1701,341,87,15,2,2,0,0,0
25890,30045,8571,9562,6750,1732,320,80,12,5,0,0,0,0
25900,30023,8560,9695,6621,1745,340,71,18,4,0,0,0,0
25910,30062,8537,9625,6656,1766,347,67,15,2,0,0,0,0
25920,29927,8651,9718,6643,1732,320,71,13,2,0,0,0,0
25930,29959,8615,9689,6678,1736,314,70,13,2,1,0,0,0
25940,29975,8603,9670,6705,1710,326,70,15,3,0,0,0,0
25950,30001,8546,9749,6619,1734,343,72,11,2,0,0,0,0
25960,29945,8637,9677,6684,1733,316,74,10,1,0,0,0,0
25970,29973,8619,9663,6666,1748,322,72,12,2,0,0,0,0
25980,29958,8636,9660,6659,1778,305,63,15,3,0,0,0,0
25990,29978,8582,9726,6629,1759,320,67,11,4,1,0,0,0
26000,29985,8600,9704,6615,1752,329,77,11,4,0,0,0,0
26010,29979,8573,9741,6630,1736,332,76,8,2,0,0,0,0
26020,29947,8634,9713,6639,1714,351,67,10,1,1,0,0,0
26030,29973,8530,9820,6595,1766,314,68,9,1,1,0,0,0
26040,29944,8615,9729,6657,1726,327,62,14,3,0,0,0,0
26050,29986,8553,9744,6639,1745,336,63,8,2,1,0,0,0
26060,29967,8641,9634,6709,1702,332,73,17,2,0,0,0,0
26070,30067,8430,9792,6614,1751,336,73,13,1,0,0,0,0
26080,30032,8512,9747,6612,1744,340,73,15,2,0,0,0,0
26090,30035,8515,9746,6599,1762,316,86,16,1,1,0,0,0
26100,30031,8532,9716,6626,1752,320,77,19,4,0,0,0,0
26110,30014,8535,9709,6695,1699,332,71,19,3,0,0,0,0
26120,29993,8553,9753,6628,1734,322,77,10,7,0,0,0,0
26130,30044,8496,9718,6686,1696,338,82,15,2,0,0,0,0
26140,30015,8538,9725,6641,1743,319,77,15,4,0,0,0,0
26150,30089,8487,9655,6663,1741,349,75,12,6,0,0,0,0
26160,30027,8524,9750,6573,1797,312,75,16,3,0,0,0,0
26170,30006,8537,9761,6617,1725,341,72,14,4,0,0,0,0
26180,30027,8559,9690,6627,1733,343,78,18,2,0,0,0,0
26190,29948,8642,9723,6590,1760,322,77,13,2,0,0,0,0
26200,30022,8539,9723,6625,1736,343,68,18,3,0,0,0,0
26210,30011,8556,9692,6662,1742,324,70,18,1,1,0,0,0
26220,29996,8557,9742,6620,1747,326,69,16,4,0,0,0,0
26230,29968,8613,9764,6550,1751,330,78,20,3,0,0,0,0
26240,29919,8629,9788,6631,1691,324,72,21,2,0,0,0,0
26250,29958,8590,9801,6573,1730,324,83,16,2,0,0,0,0
26260,29982,8558,9804,6577,1733,317,82,21,3,0,0,0,0
26270,29998,8506,9816,6584,1783,303,71,14,2,0,0,0,0
26280,30013,8482,9826,6629,1706,318,83,16,4,0,0,0,0
26290,30007,8520,9783,6613,1720,351,67,13,3,0,0,0,0
26300,29969,8581,9757,6638,1703,339,71,17,2,0,0,0,0
26310,30010,8507,9811,6591,1732,333,72,18,3,0,0,0,0
26320,29978,8587,9708,6663,1732,320,70,15,4,0,0,0,0
26330,29989,8564,9708,6688,1719,319,74,11,4,1,0,0,0
26340,29985,8593,9694,6663,1727,322,68,20,4,1,0,0,0
26350,29958,8562,9804,6642,1685,335,74,14,3,0,0,0,0
26360,30001,8557,9728,6635,1745,314,71,25,1,0,0,0,0
26370,30012,8522,9765,6622,1730,341,62,22,1,0,0,0,0
26380,29971,8574,9710,6725,1685,323,72,15,2,0,0,0,0
26390,29964,8544,9823,6628,1697,330,74,15,2,0,0,0,0
26400,29947,8609,9790,6556,1766,314,83,8,4,0,0,0,0
26410,29976,8571,9757,6621,1745,311,82,10,4,0,0,0,0
26420,29952,8602,9756,6617,1737,334,64,10,5,0,0,0,0
26430,29932,8614,9764,6666,1681,325,82,8,5,0,0,0,0
26440,29952,8506,9906,6623,1669,332,73,12,4,0,0,0,0
26450,29897,8696,9705,6670,1707,300,85,13,4,0,0,0,0
26460,29964,8572,9763,6647,1724,319,74,9,5,0,0,0,0
26470,29939,8605,9768,6647,1706,321,74,14,3,0,0,0,0
26480,29908,8643,9786,6627,1698,323,74,14,4,0,0,0,0
26490,29920,8637,9804,6599,1680,331,88,12,6,0,0,0,0
26500,29939,8645,9727,6605,1744,337,61,16,3,0,0,0,0
26510,29974,8568,9740,6675,1693,342,74,10,1,0,0,0,0
26520,29953,8610,9685,6750,1666,319,75,14,5,0,0,0,0
26530,29971,8600,9707,6675,1702,320,88,10,4,0,0,0,0
26540,29975,8510,9858,6633,1661,345,84,9,2,0,0,0,0
26550,30062,8474,9681,6758,1662,344,75,19,2,0,0,0,0
26560,30091,8441,9714,6664,1733,339,77,17,1,0,0,0,0
26570,30082,8425,9752,6674,1712,334,80,16,2,0,0,0,0
26580,30054,8456,9788,6612,1737,341,70,16,3,0,0,0,0
26590,30094,8435,9735,6643,1734,338,74,19,5,0,0,0,0
26600,30062,8455,9758,6630,1749,338,70,11,3,1,0,0,0
26610,30089,8424,9711,6719,1698,355,63,15,3,0,0,0,0
26620,30116,8347,9797,6672,1716,340,70,16,3,0,0,0,0
26630,30117,8436,9626,6749,1716,345,66,19,3,0,0,0,0
26640,30064,8443,9734,6698,1727,323,70,15,3,0,0,0,0
26650,30053,8459,9748,6677,1715,338,70,15,2,0,0,0,0
26660,30026,8497,9757,6647,1723,342,73,11,1,0,0,0,0
26670,30045,8414,9835,6661,1699,337,75,9,2,0,0,0,0
26680,30072,8406,9767,6716,1698,327,79,8,4,0,0,0,0
26690,30069,8443,9725,6714,1706,318,88,12,2,0,0,0,0
26700,30072,8431,9761,6660,1720,353,66,10,3,1,0,0,0
26710,30101,8404,9763,6642,1740,326,82,13,6,0,0,0,0
26720,30115,8347,9809,6682,1671,355,83,11,4,0,0,0,0
26730,30086,8403,9785,6672,1690,337,90,9,5,0,0,0,0
26740,30123,8374,9765,6633,1743,345,82,11,1,0,0,0,0
26750,30118,8401,9750,6600,1780,325,91,11,1,0,0,0,0
26760,30061,8444,9742,6686,1741,310,76,15,2,0,0,0,0
26770,30053,8456,9741,6695,1716,327,72,13,4,0,0,0,0
26780,30061,8414,9771,6707,1717,323,73,9,2,0,0,0,0
26790,30029,8493,9809,6552,1771,332,75,12,4,0,0,0,0
26800,30016,8523,9760,6624,1722,336,81,12,3,0,0,0,0
26810,29998,8543,9782,6597,1728,329,80,18,2,0,0,0,0
26820,30068,8457,9770,6578,1787,325,75,13,4,0,0,0,0
26830,29993,8524,9788,6651,1702,318,84,14,3,0,0,0,0
26840,29952,8631,9704,6646,1736,314,76,14,4,0,0,0,0
26850,29988,8573,9727,6631,1755,304,79,17,3,0,0,0,0
26860,30034,8512,9770,6572,1755,339,75,16,4,0,0,0,0
26870,29969,8570,9793,6592,1733,325,79,14,2,0,0,0,0
26880,29981,8588,9727,6628,1732,324,78,17,2,0,0,0,0
26890,29993,8551,9782,6596,1711,353,74,15,2,0,0,0,0
26900,29979,8588,9731,6608,1757,324,76,13,1,0,0,0,0
26910,30017,8520,9739,6641,1758,307,77,17,1,0,0,0,0
26920,30001,8535,9758,6615,1769,308,74,15,2,0,0,0,0
26930,30033,8513,9715,6645,1758,327,73,10,3,0,0,0,0
26940,29987,8604,9660,6680,1726,336,64,16,3,1,0,0,0
26950,30021,8534,9717,6644,1726,354,66,13,2,0,0,0,0
26960,30053,8466,9700,6740,1703,326,76,12,0,1,0,0,0
26970,30039,8509,9686,6678,1757,327,68,13,0,0,0,0,0
26980,30045,8532,9666,6650,1753,353,63,12,3,0,0,0,0
26990,30099,8402,9734,6679,1751,327,69,11,5,0,0,0,0
27000,30062,8487,9698,6660,1739,344,74,10,3,0,0,0,0
27010,30050,8497,9724,6643,1717,358,75,9,4,0,0,0,0
27020,30007,8563,9680,6682,1728,326,75,13,2,1,0,0,0
27030,30047,8524,9681,6657,1727,354,71,12,4,0,0,0,0
27040,30042,8530,9682,6648,1746,342,70,13,3,0,1,0,0
27050,30083,8415,9752,6697,1701,335,73,18,3,0,0,0,0
27060,30083,8459,9667,6739,1689,346,79,13,2,0,0,0,0
27070,30164,8406,9622,6664,1793,329,79,16,4,0,0,0,0
27080,30103,8456,9680,6635,1765,359,58,17,3,0,1,0,0
27090,30122,8425,9699,6647,1731,358,72,19,2,2,0,0,0
27100,30050,8506,9682,6699,1708,339,74,14,4,1,0,0,0
27110,30024,8551,9694,6623,1761,339,68,14,3,0,0,0,0
27120,30010,8607,9640,6607,1803,316,81,13,0,0,0,0,0
27130,30055,8557,9620,6632,1784,340,78,9,1,1,0,0,0
27140,30128,8398,9705,6662,1738,359,75,10,2,0,0,0,0
27150,30052,8474,9762,6604,1772,320,76,14,2,1,0,0,0
27160,30028,8570,9655,6639,1752,346,71,12,4,0,0,0,0
27170,30069,8497,9655,6697,1727,345,65,20,2,0,0,0,0
27180,30101,8459,9659,6676,1756,328,81,14,3,0,0,0,0
