iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
1390,1544927304182,26970,-1.014428815e+06,799,2375,4434,5486,44,73,45040,10887,1126,24,0,0,0
1400,1544927307112,26948,-1.014440075e+06,794,2374,4418,5543,45,67,45015,10918,1109,35,0,0,0
1410,1544927309020,26976,-1.014765409e+06,766,2458,4424,5486,65,74,45074,10777,1184,40,2,0,0
1420,1544927311468,26912,-1.015955023e+06,838,2464,4451,5584,72,70,44901,10915,1219,42,0,0,0
1430,1544927313917,26932,-1.015389268e+06,819,2477,4404,5573,57,56,44994,10823,1219,39,2,0,0
1440,1544927315892,26819,-1.015643812e+06,780,2450,4457,5614,52,55,44916,10952,1171,38,0,0,0
1450,1544927318252,26830,-1.015669570e+06,800,2396,4412,5612,59,75,44932,10964,1153,28,0,0,0
1460,1544927320905,26854,-1.015345300e+06,775,2374,4442,5652,56,54,44989,10865,1181,42,0,0,0
1470,1544927322844,26845,-1.015354746e+06,765,2376,4431,5666,76,61,44946,10922,1174,35,0,0,0
1480,1544927325409,26894,-1.015654984e+06,781,2405,4480,5653,53,49,44880,11016,1138,43,0,0,0
1490,1544927327903,26780,-1.016062186e+06,813,2380,4434,5745,66,54,44820,11060,1160,36,1,0,0
1500,1544927330256,26893,-1.015623845e+06,750,2390,4442,5692,71,52,44918,10965,1150,44,0,0,0
1510,1544927332707,26904,-1.015088487e+06,765,2422,4403,5562,53,56,45029,10883,1117,48,0,0,0
1520,1544927335342,26950,-1.015069340e+06,805,2389,4429,5595,59,51,45021,10829,1182,45,0,0,0
1530,1544927337278,26921,-1.014862937e+06,787,2396,4323,5632,50,63,45010,10922,1106,39,0,0,0
1540,1544927339899,26897,-1.014927806e+06,864,2419,4287,5658,55,59,44941,10959,1148,29,0,0,0
1550,1544927342454,26888,-1.015262400e+06,811,2473,4311,5634,72,47,44954,10933,1155,35,0,0,0
1560,1544927344526,26992,-1.013709160e+06,743,2409,4317,5480,53,63,45207,10718,1109,43,0,0,0
1570,1544927346844,26935,-1.014569342e+06,772,2417,4313,5617,64,59,45039,10874,1124,40,0,0,0
1580,1544927348721,26974,-1.014229243e+06,694,2493,4370,5554,52,67,45116,10735,1183,43,0,0,0
1590,1544927351125,26985,-1.015100361e+06,752,2440,4384,5598,52,65,45020,10860,1160,37,0,0,0
1600,1544927354014,27009,-1.014994041e+06,811,2469,4409,5517,39,64,44995,10903,1131,48,0,0,0
1610,1544927356515,26982,-1.014748770e+06,779,2454,4452,5501,44,55,45019,10876,1138,43,1,0,0
1620,1544927358574,26906,-1.015053648e+06,779,2401,4455,5561,45,62,44961,10966,1114,35,1,0,0
1630,1544927361075,26874,-1.014812673e+06,713,2435,4483,5528,47,56,45054,10816,1175,32,0,0,0
1640,1544927363115,26878,-1.014711172e+06,708,2445,4521,5456,55,66,44981,10967,1103,26,0,0,0
1650,1544927365514,26895,-1.014665305e+06,745,2427,4491,5479,59,65,45025,10878,1134,40,0,0,0
1660,1544927368163,26888,-1.013440887e+06,706,2391,4342,5474,63,63,45187,10778,1075,37,0,0,0
1670,1544927370030,26893,-1.014595663e+06,765,2409,4422,5473,44,73,45118,10770,1152,36,1,0,0
1680,1544927372658,26939,-1.015170181e+06,786,2439,4439,5522,45,65,44979,10939,1121,37,1,0,0
1690,1544927375144,26934,-1.014454590e+06,782,2455,4379,5480,54,52,45096,10806,1129,46,0,0,0
1700,1544927377439,27022,-1.014934869e+06,807,2458,4399,5479,61,82,45039,10824,1180,34,0,0,0
1710,1544927379885,26971,-1.014389125e+06,745,2448,4407,5452,50,62,45074,10864,1117,22,0,0,0
1720,1544927382522,26951,-1.014832211e+06,764,2405,4484,5499,63,70,44962,10981,1098,36,0,0,0
1730,1544927384496,26864,-1.015682242e+06,761,2536,4493,5550,66,71,44880,10961,1193,42,1,0,0
1740,1544927387142,26914,-1.015786876e+06,847,2474,4505,5457,67,63,44925,10939,1165,48,0,0,0
1750,1544927389617,26881,-1.016176618e+06,842,2440,4541,5581,58,54,44807,11063,1168,39,0,0,0
1760,1544927391703,26876,-1.015358621e+06,824,2459,4482,5597,45,47,44923,10907,1194,53,0,0,0
1770,1544927394332,26778,-1.016218011e+06,825,2478,4442,5742,60,52,44740,11113,1186,38,0,0,0
1780,1544927396971,26880,-1.015389166e+06,809,2495,4378,5639,59,57,44874,11008,1157,37,1,0,0
1790,1544927399378,26953,-1.014522378e+06,774,2466,4336,5526,48,60,45063,10864,1104,46,0,0,0
1800,1544927402257,26953,-1.014717894e+06,825,2480,4389,5561,48,40,44985,10879,1176,36,1,0,0
1810,1544927404780,26997,-1.014506211e+06,863,2489,4273,5528,53,65,44998,10914,1138,27,0,0,0
1820,1544927406809,26993,-1.014710914e+06,824,2540,4232,5584,52,66,45000,10894,1145,38,0,0,0
1830,1544927409230,26852,-1.015511409e+06,888,2475,4260,5640,69,70,44911,10970,1156,40,0,0,0
1840,1544927411893,26833,-1.015591115e+06,834,2492,4247,5714,52,70,44908,10962,1175,31,1,0,0
1850,1544927413845,26875,-1.015738168e+06,820,2447,4303,5736,62,69,44883,10991,1165,36,2,0,0
1860,1544927416357,26828,-1.016368313e+06,899,2500,4267,5754,65,70,44803,11036,1197,39,2,0,0
1870,1544927418895,26889,-1.015757977e+06,853,2537,4278,5647,63,51,44880,11013,1136,48,0,0,0
1880,1544927420992,26949,-1.015724598e+06,839,2566,4271,5635,68,54,44825,11107,1110,34,1,0,0
1890,1544927423498,26919,-1.016279732e+06,806,2641,4274,5658,53,77,44870,10953,1206,48,0,0,0
1900,1544927426401,26911,-1.015536445e+06,801,2561,4290,5633,57,64,44966,10859,1209,43,0,0,0
1910,1544927428346,26982,-1.015211918e+06,762,2576,4280,5566,52,70,45047,10803,1180,45,2,0,0
1920,1544927430889,26957,-1.015496915e+06,765,2571,4317,5634,57,63,44930,10936,1162,49,0,0,0
1930,1544927433187,26941,-1.015889443e+06,818,2543,4416,5491,64,60,44909,10983,1146,39,0,0,0
1940,1544927435201,26959,-1.014858535e+06,797,2557,4341,5489,56,68,45027,10829,1185,35,1,0,0
1950,1544927437583,26889,-1.015026263e+06,789,2563,4386,5426,67,71,45083,10727,1226,41,0,0,0
1960,1544927439595,26953,-1.014339737e+06,769,2553,4390,5378,58,81,45087,10796,1150,43,1,0,0
1970,1544927441962,26932,-1.014323272e+06,730,2582,4360,5398,47,63,45150,10710,1182,34,1,0,0
1980,1544927444615,26907,-1.015736504e+06,818,2577,4480,5475,54,58,44925,10887,1221,43,1,0,0
1990,1544927446526,26846,-1.015704434e+06,835,2552,4422,5518,71,52,44903,10931,1210,33,0,0,0
2000,1544927449575,26821,-1.016035820e+06,909,2490,4482,5549,39,50,44864,10962,1197,53,1,0,0
2010,1544927452009,26923,-1.016182717e+06,854,2490,4433,5550,57,59,44928,10897,1211,40,1,0,0
2020,1544927454033,26934,-1.015350494e+06,794,2518,4411,5571,41,57,44957,10895,1179,45,1,0,0
2030,1544927456352,26948,-1.015293095e+06,822,2521,4381,5580,50,51,44938,10900,1212,27,0,0,0
2040,1544927459018,26969,-1.015584131e+06,892,2574,4377,5496,60,69,44865,10999,1170,43,0,0,0
2050,1544927460956,26919,-1.015663310e+06,855,2518,4328,5565,67,54,44942,10920,1178,37,0,0,0
2060,1544927463610,26914,-1.015398349e+06,843,2508,4397,5525,47,56,44955,10909,1172,41,0,0,0
2070,1544927466074,26993,-1.014772354e+06,809,2568,4318,5446,58,63,45017,10899,1121,39,1,0,0
2080,1544927468155,26897,-1.015362219e+06,866,2535,4422,5457,44,46,44918,10979,1149,31,0,0,0
2090,1544927470733,26825,-1.015340009e+06,861,2583,4327,5448,49,46,44964,10959,1107,47,0,0,0
2100,1544927474754,26850,-1.014940626e+06,843,2496,4385,5449,56,51,45026,10862,1149,40,0,0,0
2110,1544927476655,26817,-1.015391605e+06,875,2513,4335,5529,49,64,44933,10965,1138,40,1,0,0
2120,1544927479040,26893,-1.014328948e+06,865,2516,4294,5394,42,59,45101,10811,1136,29,0,0,0
2130,1544927481376,27012,-1.014236572e+06,876,2497,4236,5442,63,69,45080,10849,1110,38,0,0,0
2140,1544927483330,26963,-1.013950074e+06,861,2447,4302,5432,43,60,45155,10736,1149,37,0,0,0
2150,1544927485907,26963,-1.014732918e+06,933,2450,4302,5541,50,48,44977,10915,1146,39,0,0,0
2160,1544927488526,26955,-1.015800054e+06,930,2487,4386,5589,42,58,44880,10943,1213,41,0,0,0
2170,1544927490475,26845,-1.016202383e+06,914,2447,4342,5692,42,62,44875,10949,1209,44,0,0,0
2180,1544927493103,26838,-1.015113935e+06,849,2451,4333,5602,58,68,44966,10899,1175,36,1,0,0
2190,1544927494988,26849,-1.015542721e+06,789,2497,4416,5649,36,55,44861,11031,1144,41,0,0,0
2200,1544927497693,26847,-1.015952675e+06,811,2462,4514,5602,42,43,44821,11071,1153,31,1,0,0
2210,1544927500252,26877,-1.016629820e+06,817,2470,4435,5670,63,62,44795,11083,1163,36,0,0,0
2220,1544927502842,26872,-1.015268923e+06,754,2419,4423,5615,58,65,44925,11005,1113,33,1,0,0
2230,1544927504449,26938,-1.014732854e+06,742,2410,4381,5610,60,60,45015,10901,1122,38,1,0,0
2240,1544927507009,26910,-1.016170366e+06,798,2479,4415,5699,56,52,44854,10979,1212,32,0,0,0
2250,1544927508944,26925,-1.014605156e+06,803,2461,4323,5537,52,53,45042,10875,1126,34,0,0,0
2260,1544927511572,26789,-1.015344781e+06,757,2461,4408,5636,57,66,44870,11064,1108,35,0,0,0
2270,1544927513974,26865,-1.014904093e+06,818,2456,4299,5623,49,65,44952,10976,1113,36,0,0,0
2280,1544927515892,26890,-1.014610274e+06,789,2447,4363,5537,51,53,45022,10895,1135,25,0,0,0
2290,1544927518317,26892,-1.014358984e+06,747,2453,4383,5536,51,59,45007,10941,1099,30,0,0,0
2300,1544927521149,26908,-1.014027534e+06,721,2493,4296,5542,45,51,45088,10869,1081,39,0,0,0
2310,1544927523071,26932,-1.013497225e+06,666,2441,4331,5501,47,51,45184,10775,1093,24,1,0,0
2320,1544927525751,27010,-1.013924211e+06,739,2479,4270,5538,67,56,45088,10867,1084,38,0,0,0
2330,1544927528174,26902,-1.014732836e+06,751,2547,4299,5524,70,62,44995,10949,1095,38,0,0,0
2340,1544927530224,26877,-1.015195870e+06,740,2551,4383,5518,50,60,44967,10951,1126,33,0,0,0
2350,1544927532498,26963,-1.013718566e+06,787,2564,4245,5440,60,50,45105,10824,1122,26,0,0,0
2360,1544927534942,26956,-1.015428817e+06,777,2607,4313,5554,67,52,44907,10997,1146,27,0,0,0
2370,1544927536818,26918,-1.015211739e+06,792,2578,4319,5587,61,41,44926,10967,1141,43,0,0,0
2380,1544927539383,26920,-1.014584280e+06,803,2546,4314,5510,52,55,44968,10968,1111,30,0,0,0
2390,1544927541803,26826,-1.015878893e+06,759,2603,4319,5633,63,57,44919,10926,1188,44,0,0,0
2400,1544927543914,26818,-1.014968467e+06,798,2512,4337,5542,46,68,44999,10898,1135,45,0,0,0
2410,1544927546168,26856,-1.014779796e+06,780,2538,4288,5563,43,64,45002,10904,1141,30,0,0,0
2420,1544927548663,26920,-1.014173631e+06,790,2500,4214,5588,50,57,45021,10950,1069,37,0,0,0
2430,1544927550596,26842,-1.015672652e+06,880,2559,4285,5577,46,51,44943,10903,1198,33,0,0,0
