iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
167040,1545482144010,285930,-1.868704652e+07,19145,1487,232728,46683,102670,52491,118990,219130,94914,14174,906,20,0
167050,1545482162426,285964,-1.868672559e+07,19101,1581,233187,45580,103490,52707,118860,219185,94776,14354,948,11,0
167060,1545482180966,285997,-1.868077817e+07,19094,1615,232729,45836,102217,52245,119485,219379,94327,14085,842,16,0
167070,1545482201478,285923,-1.868377997e+07,19145,1686,232583,45831,102908,52754,119103,219445,94206,14488,874,18,0
167080,1545482220141,285893,-1.868435603e+07,19157,1582,232771,45518,102548,52691,119314,219317,94488,14097,907,11,0
167090,1545482238279,285927,-1.868820873e+07,18975,1702,232892,46019,102547,53274,118964,219326,94425,14458,946,15,0
167100,1545482257461,285966,-1.868278993e+07,19337,1722,232410,46475,103622,52388,118622,219346,94871,14341,927,27,0
167110,1545482275843,285908,-1.868037239e+07,19166,1594,232250,45673,102632,53250,119625,218686,94515,14405,881,22,0
167120,1545482294205,285888,-1.868568516e+07,19146,1631,232735,45946,103308,53299,118701,219231,94714,14565,904,19,0
167130,1545482312409,285825,-1.868279299e+07,19001,1630,232468,45950,102452,53321,119204,219094,94668,14299,850,19,0
167140,1545482330818,285760,-1.869178598e+07,19098,1532,232957,45685,103367,53334,118846,219002,94824,14539,909,14,0
167150,1545482349125,285789,-1.868439413e+07,19139,1626,233174,45765,102266,53085,119147,219196,94457,14417,891,26,0
167160,1545482367589,285794,-1.868535750e+07,19051,1705,232971,45763,103433,52308,119131,219123,94456,14517,890,17,0
167170,1545482385851,285805,-1.868426559e+07,19160,1670,232257,45166,102438,52733,119976,218739,94429,14146,831,13,0
167180,1545482404266,285760,-1.868430035e+07,19168,1541,233070,45153,102378,53123,119196,219420,94421,14239,836,22,0
167190,1545482422455,285745,-1.868226456e+07,19119,1628,232639,45441,102381,52660,119485,219302,94419,14006,900,22,0
167200,1545482441306,285801,-1.868970639e+07,19179,1639,233180,45494,102454,52931,118846,219698,94515,14165,896,14,0
167210,1545482459484,285854,-1.867668030e+07,19065,1508,232536,45525,102717,52198,119912,218853,94321,14154,878,16,0
167220,1545482477889,285844,-1.868927884e+07,19188,1617,233112,45772,102415,52920,119248,218878,94865,14182,935,26,0
167230,1545482496292,285832,-1.868588440e+07,19220,1597,232787,46140,102128,52891,119311,219085,94480,14333,906,19,0
167240,1545482514915,285789,-1.868971512e+07,19212,1605,233518,46109,102447,53031,118541,219535,94740,14385,913,20,0
167250,1545482533090,285836,-1.868519333e+07,19252,1544,232422,45894,103301,52896,119284,218670,94935,14236,984,25,0
167260,1545482551416,285827,-1.868246059e+07,19103,1526,232769,45232,102585,53032,119819,218421,94729,14306,845,14,0
167270,1545482569588,285832,-1.867708038e+07,19078,1569,232530,45203,102357,52167,119912,219362,93959,13998,885,18,0
167280,1545482588271,285779,-1.868747790e+07,19156,1646,232952,45579,103381,52551,118866,219564,94396,14345,941,22,0
167290,1545482606427,285822,-1.868352151e+07,18966,1621,232792,45580,103062,52914,119124,219188,94676,14214,907,25,0
167300,1545482625831,285873,-1.868526071e+07,19124,1621,232599,45960,103034,52591,119419,218797,94539,14482,877,20,0
167310,1545482644056,285853,-1.868635514e+07,19155,1607,233071,45765,102373,52653,118644,220340,94067,14205,855,23,0
167320,1545482662474,285837,-1.869452087e+07,19163,1562,233172,46531,103218,53310,118335,219038,95311,14523,908,19,0
167330,1545482680450,285861,-1.867877405e+07,19210,1569,232550,45608,101411,52545,119958,219219,94072,14023,849,13,0
167340,1545482699046,285844,-1.868768086e+07,19255,1524,233463,45727,101539,53083,119099,219604,94218,14322,870,21,0
167350,1545482717369,285866,-1.868855881e+07,19206,1700,232875,45392,103014,52903,118816,219726,94325,14376,869,22,0
167360,1545482735881,285821,-1.868862154e+07,19198,1531,232617,45796,102916,52970,119019,219525,94228,14429,905,28,0
167370,1545482754255,285833,-1.868417885e+07,19203,1583,232852,45708,102893,52576,119124,219351,94458,14276,905,20,0
167380,1545482772914,285827,-1.868266638e+07,19253,1699,232781,45376,102446,52914,119479,218990,94449,14306,887,23,0
167390,1545482791057,285815,-1.869051798e+07,19187,1607,232594,46566,102846,53557,119036,218417,95085,14635,940,21,0
167400,1545482810522,285811,-1.868880363e+07,19070,1600,232538,46348,102430,53270,119089,219069,94642,14439,889,6,0
167410,1545482828652,285814,-1.869308937e+07,19156,1554,233258,46411,103160,52847,118517,219251,94924,14497,929,16,0
167420,1545482846975,285852,-1.868678715e+07,19287,1586,232512,46941,102879,52719,119086,218594,95034,14438,962,20,0
167430,1545482864884,285882,-1.868434700e+07,19018,1714,232564,45824,103143,52524,119410,218764,94763,14306,876,15,0
167440,1545482883203,285915,-1.868618793e+07,19091,1599,232770,46028,103682,52568,118746,219439,94508,14498,926,17,0
167450,1545482901270,285878,-1.868400987e+07,18949,1669,232969,46148,102462,52694,119110,219385,94323,14421,878,17,0
167460,1545482919597,285883,-1.867778500e+07,19054,1590,232438,45818,101537,52598,120080,219076,93890,14188,885,15,0
167470,1545482937662,285922,-1.868165112e+07,19169,1484,232521,45909,102724,52314,119387,219479,94111,14223,919,15,0
167480,1545482956069,285952,-1.868750612e+07,18948,1686,233289,46102,102420,52547,118925,219720,94142,14416,915,16,0
167490,1545482974357,285918,-1.868048165e+07,19081,1552,232805,45645,103666,52112,119510,218453,94998,14300,853,20,0
167500,1545482993660,285943,-1.867980716e+07,19026,1531,233081,45110,103010,52674,119068,219654,94374,14134,892,12,0
167510,1545483012196,285908,-1.868030647e+07,18854,1636,232682,46133,102601,52446,119631,218843,94395,14361,884,20,0
167520,1545483030853,285911,-1.868618318e+07,19137,1628,232642,45436,102934,52298,119236,219817,93923,14237,904,17,0
167530,1545483049230,285926,-1.868502935e+07,19040,1549,232712,45944,102843,52442,119376,219014,94612,14259,850,23,0
167540,1545483067784,285938,-1.868218265e+07,19112,1604,233095,45045,102270,52424,119394,219620,94296,13970,842,12,0
167550,1545483086061,285931,-1.867971020e+07,19088,1626,232515,45686,102761,52551,119438,219206,94357,14241,876,16,0
167560,1545483104795,285902,-1.868282417e+07,19017,1552,232528,45881,103111,52333,119208,219516,94231,14296,859,24,0
167570,1545483123006,285897,-1.868473880e+07,19067,1578,232523,45601,102670,52566,119608,219016,94460,14156,869,25,0
167580,1545483141552,285927,-1.868651278e+07,19040,1622,233028,45622,103628,52377,118566,219736,94815,14135,864,18,0
167590,1545483159959,285897,-1.868114764e+07,18863,1589,232733,45898,103001,52448,119441,218956,94570,14250,899,18,0
167600,1545483179274,285963,-1.868281598e+07,18809,1575,233066,45033,103128,52689,119120,219787,94066,14280,864,17,0
167610,1545483197660,285961,-1.867562896e+07,18826,1498,232315,45684,102682,51982,119786,219686,93620,14122,905,15,0
167620,1545483215951,285924,-1.868539233e+07,18963,1654,232773,45604,102264,53177,119364,219348,94124,14366,919,13,0
167630,1545483234319,285937,-1.867642986e+07,18913,1520,232763,45443,102632,52556,119583,219218,94360,14024,928,21,0
167640,1545483252962,285907,-1.867173079e+07,19035,1561,231922,45291,101639,52726,120625,218840,93553,14249,854,13,0
167650,1545483271162,285899,-1.867983031e+07,19033,1624,232480,45870,102813,51710,120016,218771,94215,14215,901,16,0
167660,1545483289744,285928,-1.867985888e+07,18941,1602,232327,45117,102631,52388,119710,219509,94075,14032,789,19,0
167670,1545483308017,285901,-1.867660295e+07,19093,1650,232454,45263,101453,52536,120136,219336,93813,13928,902,19,0
167680,1545483326579,285977,-1.867742620e+07,18900,1608,232423,45144,102465,52129,120278,218909,93991,14062,878,16,0
167690,1545483344950,286047,-1.867357825e+07,19073,1620,232746,45010,102076,52491,119763,219732,93564,14167,885,23,0
167700,1545483364117,286043,-1.867287858e+07,18915,1563,232913,45275,101792,52149,120011,219527,93578,14161,845,11,1
167710,1545483382472,286019,-1.868205850e+07,18913,1578,232510,45558,103124,52177,119386,219452,94385,14029,859,23,0
167720,1545483401029,286049,-1.867561202e+07,18947,1666,233128,45556,102651,51855,119229,219775,94232,14046,834,18,0
167730,1545483419343,286071,-1.867508854e+07,19069,1621,232272,45518,102931,52204,119577,219455,94086,14095,902,19,0
167740,1545483437977,286045,-1.867835861e+07,19024,1572,232749,45649,102535,52368,119194,219917,93985,14156,868,14,0
167750,1545483456134,286038,-1.867992856e+07,18986,1619,232680,46207,102313,52414,119360,219153,94658,14127,811,25,0
167760,1545483474480,286063,-1.867763052e+07,19181,1655,232359,45419,102722,52288,119888,218791,94418,14170,848,19,0
167770,1545483492837,286053,-1.868001660e+07,18895,1618,232819,45775,103052,52242,119271,219397,94260,14359,829,17,1
167780,1545483511454,286103,-1.867613939e+07,18910,1576,232554,45572,102538,52083,120193,218633,94206,14236,850,16,0
167790,1545483529650,286088,-1.867545144e+07,19029,1587,232412,45477,102091,52651,119703,219424,94082,14050,866,9,0
167800,1545483548843,286060,-1.867916679e+07,18926,1548,232770,45802,102328,52627,119770,218847,94261,14406,836,14,0
167810,1545483567241,286052,-1.867903625e+07,19156,1533,232709,45914,102757,51819,119328,219584,94237,14126,843,16,0
167820,1545483585772,286022,-1.868079905e+07,19089,1636,232984,46244,102106,52800,119060,219412,94442,14334,869,17,0
167830,1545483604079,286016,-1.867298721e+07,18849,1616,232697,45631,102784,52298,119668,219191,94091,14255,908,21,0
167840,1545483622906,285988,-1.867925064e+07,18968,1616,232523,45433,101976,52810,119712,219542,93750,14261,844,25,0
167850,1545483641073,285958,-1.868431197e+07,19113,1543,232741,45752,102469,52424,119449,219240,94421,14153,854,17,0
167860,1545483659635,285942,-1.868401069e+07,19059,1596,232807,45919,101963,52645,119660,218997,94333,14269,856,19,0
167870,1545483677911,285956,-1.867539129e+07,19216,1552,232461,45754,101956,51916,119764,219667,93866,13914,901,22,0
167880,1545483696639,285983,-1.867938039e+07,19237,1574,232171,44960,102445,52181,119801,219933,93517,13952,911,19,1
167890,1545483714771,286008,-1.868439027e+07,18984,1616,233364,45622,102166,52635,119085,219551,94575,14026,877,20,0
167900,1545483733878,286022,-1.867283776e+07,18987,1674,232491,45862,102448,51990,119906,218875,94372,14104,864,13,0
167910,1545483752071,286029,-1.867379791e+07,19150,1628,231946,45892,102374,52122,120144,218886,93971,14269,843,21,0
167920,1545483770520,286029,-1.867310980e+07,19033,1648,232374,45372,102074,52242,120243,219087,93682,14216,886,20,0
167930,1545483788974,286042,-1.867914751e+07,19033,1544,232718,45946,103055,52322,119220,219276,94481,14261,883,13,0
167940,1545483807596,286004,-1.867698863e+07,19027,1703,232520,45451,102775,52234,119387,219518,94379,13983,850,17,0
167950,1545483825944,286000,-1.867799921e+07,19118,1576,232559,45406,102525,51996,119588,219821,93740,14086,874,25,0
167960,1545483844728,285936,-1.867886796e+07,19003,1590,232889,45561,102309,51943,119772,219167,94342,13992,837,24,0
167970,1545483863172,285902,-1.867792347e+07,19073,1602,232830,45039,102349,52569,119431,219776,93988,14064,857,18,0
167980,1545483881748,285932,-1.868310051e+07,19029,1550,232632,45943,102744,52706,119391,218935,94648,14284,859,17,0
167990,1545483899744,285972,-1.867648430e+07,18946,1660,232707,45460,102193,51845,120034,219312,93772,14134,857,25,0
168000,1545483918727,285949,-1.867956858e+07,19126,1529,232847,45689,102295,52390,119381,219541,94191,14151,850,20,0
168010,1545483937062,286028,-1.867574177e+07,19053,1622,233041,45509,101534,52115,119619,219972,93652,13985,887,19,0
168020,1545483955399,286039,-1.868169432e+07,19020,1475,233113,45384,102954,51896,119250,219506,94655,13882,825,16,0
168030,1545483973752,286062,-1.867615582e+07,19099,1511,232931,45651,102522,51890,119596,219406,94079,14185,855,13,0
168040,1545483993772,286054,-1.867635689e+07,19110,1580,232681,44858,101782,52396,120107,219495,93574,14090,846,22,0
168050,1545484012392,286008,-1.867559802e+07,18939,1507,232977,45114,102013,52174,119707,219804,93819,13946,846,12,0
168060,1545484031187,286002,-1.867671180e+07,19162,1501,232714,45561,102112,52008,119836,219355,93987,14112,827,17,0
168070,1545484049699,285975,-1.868228789e+07,19188,1564,232795,45551,103277,52480,118938,219656,94306,14369,845,20,0
168080,1545484068018,285959,-1.867558360e+07,18892,1532,232391,45185,102750,52443,119525,219786,93960,13981,866,16,0
168090,1545484086290,285963,-1.868508028e+07,19085,1667,233119,45718,102623,52493,119206,219119,94784,14100,907,18,0
168100,1545484105450,285946,-1.868801267e+07,19060,1645,232971,46350,103526,52116,118710,219264,95009,14241,887,23,0
168110,1545484123922,285995,-1.868196741e+07,18906,1502,233230,45567,102868,52332,119073,219687,94282,14242,822,28,0
168120,1545484142402,285987,-1.868072711e+07,19018,1550,232580,45405,103693,52230,119283,219274,94488,14147,925,17,0
168130,1545484160858,285976,-1.867800586e+07,19034,1648,232347,46144,102671,51972,119662,219211,94077,14303,863,18,0
168140,1545484179449,285951,-1.867306483e+07,19121,1589,232201,44872,102651,52384,119962,219246,94113,13925,869,19,0
168150,1545484197831,285952,-1.868674567e+07,19055,1636,232797,46176,103304,52476,119015,218985,94888,14326,895,25,0
168160,1545484216536,285897,-1.868068914e+07,18947,1546,232285,46272,102689,52565,119618,218948,94334,14271,940,23,0
168170,1545484235120,285869,-1.868658357e+07,19068,1645,232660,46255,102949,53175,118916,219085,94689,14498,935,11,0
168180,1545484254072,285880,-1.868991077e+07,19052,1529,232795,45645,103922,52944,118588,219379,94902,14365,891,9,0
168190,1545484272507,285837,-1.868476559e+07,19044,1559,232815,45188,102647,53178,119229,219394,94424,14179,888,20,0
168200,1545484291886,285812,-1.868899705e+07,19013,1557,232611,45947,103422,52651,119244,218746,94890,14357,881,16,0
168210,1545484310259,285853,-1.868700067e+07,19009,1589,232611,46085,103341,52153,119122,219219,94730,14161,884,18,0
168220,1545484328827,285912,-1.867756013e+07,19160,1550,232540,45454,102824,52214,119795,218897,94353,14239,828,22,0
168230,1545484347216,285941,-1.868770484e+07,19050,1621,233484,45551,102412,52334,119168,219366,94616,14103,860,21,0
168240,1545484365793,285869,-1.868492334e+07,18972,1602,233207,45501,103280,52849,118771,219443,94709,14304,897,10,0
168250,1545484384044,285877,-1.868673073e+07,18851,1581,233261,46376,103513,52262,118943,218865,94962,14417,931,16,0
168260,1545484402521,285865,-1.868242392e+07,19017,1622,232118,46333,103025,52334,119463,218895,94691,14188,877,20,0
168270,1545484420665,285841,-1.868609670e+07,19180,1586,233005,45511,103029,52744,118976,219416,94491,14369,860,22,0
168280,1545484439246,285878,-1.867917216e+07,19008,1598,232855,45230,102783,52286,119241,219797,94201,14040,834,21,0
168290,1545484457522,285828,-1.868643432e+07,19037,1620,232928,45801,103195,52410,119230,218910,94833,14244,902,15,0
168300,1545484476645,285849,-1.868171420e+07,18947,1572,232462,45337,102885,53095,119528,219020,94498,14093,972,23,0
168310,1545484495130,285904,-1.867791776e+07,18929,1515,232649,45592,102612,52171,119868,219056,94111,14233,839,27,0
168320,1545484513761,285902,-1.868441763e+07,18947,1609,232818,46141,103318,53105,118838,218924,95016,14460,878,18,0
168330,1545484532056,285904,-1.868391064e+07,19079,1662,232686,46048,103551,52535,119048,218993,94647,14528,900,18,0
168340,1545484550905,285891,-1.868432299e+07,19061,1574,233297,45731,102951,52246,119125,219184,94735,14171,902,17,0
168350,1545484569083,285922,-1.868779264e+07,19086,1604,232815,46213,103430,52743,119020,218658,95059,14493,884,20,0
168360,1545484587795,285974,-1.868209048e+07,18968,1560,232972,45904,103380,52737,118621,219655,94633,14314,897,14,0
168370,1545484606032,285980,-1.868095691e+07,19041,1541,232436,46056,102713,52923,118912,219702,94427,14236,839,18,0
168380,1545484624598,285965,-1.867909446e+07,19092,1609,232738,45342,102308,52553,119672,219262,94113,14209,863,15,0
168390,1545484642659,285999,-1.868103512e+07,19079,1634,233071,45455,102526,52423,119059,219875,94183,14135,868,14,0
168400,1545484661983,285992,-1.867430198e+07,18800,1582,231937,45526,102050,52723,120527,218634,93820,14285,851,17,0
168410,1545484680192,286027,-1.867490862e+07,19003,1471,232268,45804,102835,51971,119951,218776,94521,14027,842,17,0
168420,1545484698681,285973,-1.867797188e+07,19052,1488,232298,45503,103172,52505,119233,219465,94608,13990,823,15,0
168430,1545484716980,285958,-1.868422638e+07,19000,1706,232825,45814,102863,52511,119241,219196,94473,14339,865,20,0
168440,1545484735970,285955,-1.868775116e+07,18956,1540,233303,46140,102548,52838,118450,220076,94493,14209,894,12,0
168450,1545484754208,285888,-1.868399250e+07,19056,1615,232836,46090,102758,52590,119285,218913,94725,14276,921,14,0
168460,1545484772662,285924,-1.868289377e+07,18996,1546,232602,45538,102376,52471,119668,219417,93960,14178,897,14,0
168470,1545484791137,285925,-1.868056183e+07,18956,1596,232427,45820,103152,52412,119438,219025,94584,14196,873,18,0
168480,1545484809369,285893,-1.868842021e+07,18950,1622,233024,45683,103162,52633,118894,219656,94276,14387,900,21,0
168490,1545484827755,285932,-1.868725563e+07,19160,1632,232808,46244,102582,52884,118968,219238,94639,14384,883,22,0
168500,1545484846773,285969,-1.868592856e+07,18953,1614,233070,45552,102862,52396,119415,219031,94588,14179,902,19,0
168510,1545484865064,286014,-1.867885550e+07,19058,1605,232919,45336,102323,51946,119757,219371,94119,13988,881,18,0
168520,1545484883682,286028,-1.868705909e+07,19015,1641,233103,45950,103327,52124,119006,219332,94483,14409,885,19,0
168530,1545484901917,286069,-1.867912561e+07,18893,1549,233092,45185,102556,51901,119492,219703,94213,13871,841,14,0
168540,1545484920365,286014,-1.867743032e+07,19009,1607,232746,45435,102804,51753,119437,219551,94465,13865,802,14,0
168550,1545484938656,286042,-1.867611398e+07,18944,1615,232430,45309,102653,51883,119859,219576,93705,14138,846,10,0
168560,1545484957215,286030,-1.867727908e+07,18986,1494,232893,45472,101798,51910,119815,219874,93509,14104,811,21,0
168570,1545484975678,286018,-1.867986803e+07,18952,1497,232519,45540,102888,52472,119592,219119,94387,14189,827,20,0
168580,1545484994099,285977,-1.868143113e+07,19068,1564,233088,45970,102654,51891,119510,218978,94582,14176,875,13,0
168590,1545485012351,285945,-1.867943805e+07,19081,1545,232427,45676,102785,52303,119481,219549,93965,14233,891,15,0
168600,1545485031886,285973,-1.868225847e+07,18967,1589,232656,46636,102588,52528,119314,218786,94826,14326,862,20,0
168610,1545485050290,285975,-1.868473997e+07,19060,1638,233324,46097,102349,52820,119051,219087,94714,14375,887,20,0
168620,1545485069082,285960,-1.868006701e+07,18990,1612,232784,45780,102282,52670,119271,219454,94472,14042,881,14,0
168630,1545485087563,285926,-1.868698012e+07,19046,1492,232995,46571,102309,52632,119410,218639,94777,14401,886,21,0
168640,1545485105945,285962,-1.867961912e+07,18998,1563,232481,45771,102907,52800,119440,218978,94480,14378,842,16,0
168650,1545485124401,285955,-1.868378270e+07,18926,1561,232522,45749,102956,53031,119368,219052,94405,14375,912,22,0
168660,1545485143161,285982,-1.867931794e+07,19039,1614,232677,45468,102175,52609,119391,219758,94032,14076,853,24,0
168670,1545485161238,285986,-1.868009199e+07,18996,1569,232728,45567,103027,52314,119185,219675,94218,14153,884,19,0
168680,1545485179790,285964,-1.868597956e+07,18937,1548,233186,45719,101917,52859,119409,219357,94184,14313,853,18,0
168690,1545485198156,285968,-1.868161820e+07,19003,1572,233216,45983,102630,52555,119376,218913,94434,14486,905,20,0
168700,1545485218468,285996,-1.868002509e+07,18812,1689,232943,45807,102897,52337,119544,218818,94550,14349,845,28,0
168710,1545485236694,285958,-1.867598731e+07,19011,1574,232384,45830,102051,52491,119631,219591,93901,14112,883,16,0
168720,1545485255375,285970,-1.867496618e+07,18864,1558,232389,45520,102036,52569,120144,218978,93954,14194,852,12,0
168730,1545485273684,285986,-1.868294691e+07,18999,1643,232930,46279,102773,52742,119162,218784,94909,14367,897,15,0
168740,1545485292013,285966,-1.868440780e+07,18985,1585,232787,46287,101830,53142,119412,218908,94642,14284,868,20,0
168750,1545485310274,285921,-1.868520638e+07,19024,1589,232531,45829,103070,52704,119538,218669,94677,14295,936,19,0
168760,1545485329030,285933,-1.868093074e+07,18954,1624,233095,45447,102708,52366,119412,219405,94081,14338,877,21,0
168770,1545485347208,285970,-1.867999427e+07,19107,1660,232341,45247,102304,52756,119844,219157,94034,14227,851,21,0
168780,1545485366139,286008,-1.867893867e+07,18932,1627,232833,45730,102242,51871,119585,219582,94146,13944,856,21,0
168790,1545485384602,286028,-1.867803817e+07,18960,1442,232978,45595,102448,52743,119318,219359,94472,14092,878,15,0
168800,1545485403848,286002,-1.867514838e+07,18937,1529,232524,45426,102303,52180,120047,219151,93920,14173,826,17,0
168810,1545485422333,286015,-1.868177517e+07,19045,1596,232794,46122,102210,52345,119428,219433,94070,14290,896,17,0
168820,1545485440938,285978,-1.867985161e+07,18920,1583,232925,45846,101770,52851,119615,219061,94388,14236,820,14,0
168830,1545485459169,285982,-1.868133199e+07,19077,1502,232912,45912,102088,52968,119372,219131,94381,14444,796,10,0
168840,1545485478063,285994,-1.867777580e+07,18950,1541,232406,45733,102048,52041,120141,219158,93821,14154,843,17,0
168850,1545485496445,286021,-1.868315135e+07,19050,1588,232561,45793,102594,52356,119732,218809,94548,14163,862,20,0
168860,1545485515156,286028,-1.867733080e+07,18999,1684,232920,45705,102323,52069,119263,219853,94059,14124,818,17,0
168870,1545485533567,286024,-1.867844723e+07,18992,1520,232925,45624,101255,52260,120075,219463,93620,14051,905,20,0
168880,1545485551953,286121,-1.867442004e+07,18910,1583,232491,45937,102025,52439,119967,218859,94225,14270,799,14,0
168890,1545485570118,286069,-1.868249107e+07,19019,1707,232957,46103,102862,52041,119272,219196,94440,14319,879,28,0
168900,1545485588894,286007,-1.867997575e+07,18972,1599,232535,45311,102896,52070,119744,219401,93863,14262,850,14,0
168910,1545485607156,286019,-1.867957707e+07,19161,1735,232724,45338,101388,53082,119573,219507,94141,14024,878,11,0
168920,1545485625846,286051,-1.867712030e+07,18827,1700,232496,46142,102896,52099,119452,219169,94439,14200,857,17,0
168930,1545485644026,286048,-1.867408941e+07,18831,1588,232538,45619,102471,52419,119930,218924,94178,14246,832,24,0
168940,1545485662398,286063,-1.867599399e+07,19007,1654,232418,46051,102472,51711,119676,219395,94227,13903,910,23,0
168950,1545485680841,286061,-1.867826620e+07,18924,1568,232753,46186,102864,52003,119209,219414,94493,14191,810,17,0
168960,1545485699598,286054,-1.867795498e+07,19043,1641,233129,45558,102118,52096,119729,219078,94302,14207,808,10,0
168970,1545485717643,286112,-1.868112843e+07,18915,1550,232964,46113,102788,52487,118981,219530,94477,14268,861,17,0
168980,1545485736138,286099,-1.867792253e+07,18937,1584,232503,45674,102673,52598,119441,219353,94290,14184,846,20,0
168990,1545485754228,286054,-1.868000458e+07,19001,1629,232948,45629,101846,52585,119697,219201,94200,14128,887,21,0
169000,1545485773280,286067,-1.867833066e+07,18982,1518,233501,45466,101656,52052,119144,220652,93403,14041,876,18,0
169010,1545485792084,286051,-1.867960897e+07,19085,1606,232982,45633,102476,52251,119466,219388,94086,14326,845,23,0
169020,1545485810659,286050,-1.868134934e+07,18965,1743,232639,45851,102535,52404,119676,218933,94297,14328,874,26,0
169030,1545485828846,286061,-1.868031188e+07,19075,1573,233088,45652,102219,52310,119418,219586,93956,14297,857,20,0
169040,1545485847098,286059,-1.867879112e+07,19013,1682,232438,45759,102609,52564,119653,219180,93949,14437,899,16,0
169050,1545485865479,286015,-1.867265123e+07,19009,1627,232898,45977,101888,51828,119616,219676,93907,14029,881,24,1
169060,1545485883691,286037,-1.868024157e+07,18994,1534,233389,45808,102726,51809,119052,219824,94212,14188,842,16,0
169070,1545485902019,286055,-1.867251742e+07,18958,1560,232323,45422,101899,52060,119998,219640,93786,13849,842,19,0
169080,1545485920131,286099,-1.867845430e+07,18865,1562,232855,45205,103224,52547,119328,219301,94455,14176,851,23,0
169090,1545485938262,286037,-1.867506180e+07,19069,1619,232330,45294,102625,51803,120209,218769,94385,13903,848,20,0
169100,1545485957664,286018,-1.867573261e+07,18945,1643,232949,45676,102106,52170,119429,219877,93786,14152,866,24,0
169110,1545485975661,286096,-1.867654568e+07,18871,1627,233026,44909,102180,52455,119648,219671,93955,13978,857,25,0
169120,1545485993903,286053,-1.867923465e+07,18884,1588,233239,45310,102399,52427,119303,219749,94068,14115,878,21,0
169130,1545486012309,285994,-1.867915849e+07,19035,1596,232488,45608,101959,52468,119898,219246,93941,14192,835,22,0
169140,1545486031089,285921,-1.868380881e+07,19244,1487,233293,46166,102592,52255,118976,219257,94842,14159,881,19,0
169150,1545486049123,285893,-1.867728887e+07,19057,1615,232566,45554,102011,52532,119782,219489,93644,14346,845,28,0
169160,1545486067901,285895,-1.868191443e+07,19185,1533,232821,45452,102161,52738,119461,219421,94188,14180,867,17,0
169170,1545486086223,285902,-1.868134084e+07,19061,1555,232569,45398,102382,52244,119922,219198,93923,14217,856,18,0
169180,1545486104739,285952,-1.868845955e+07,19156,1577,233196,45604,103014,52274,119182,219172,94630,14230,901,19,0
169190,1545486123095,285994,-1.868171105e+07,18803,1613,233204,44847,102805,52445,119432,219461,94308,14109,807,17,0
169200,1545486142067,286001,-1.867876476e+07,19037,1648,233026,45614,102979,52534,119052,219290,94678,14282,814,18,0
169210,1545486160375,285995,-1.868156806e+07,18976,1556,233022,45856,102485,52359,119132,219788,94118,14177,896,23,0
169220,1545486179039,286052,-1.868290623e+07,18995,1579,233701,45886,102769,51716,118792,220065,94197,14157,899,24,0
169230,1545486197369,286035,-1.867839498e+07,19056,1608,232541,45917,102080,52674,119474,219402,94228,14125,882,23,0
169240,1545486216062,286030,-1.867991564e+07,18913,1479,232682,46221,102716,52527,119472,218859,94621,14306,861,15,0
169250,1545486234365,286067,-1.868113315e+07,18936,1627,233040,45916,102575,52803,119031,219510,94328,14344,906,15,0
169260,1545486252845,286027,-1.866809892e+07,18829,1528,232379,45280,103171,51817,119867,219365,93991,14010,879,21,1
169270,1545486271245,286076,-1.867791929e+07,19068,1604,232645,45686,102601,52113,119610,219204,94368,14054,875,23,0
169280,1545486289662,286078,-1.867825831e+07,18868,1629,232820,45558,102556,52330,119345,219789,93988,14078,908,26,0
169290,1545486308008,286047,-1.867701818e+07,19049,1595,232667,45251,102223,52388,119871,219195,94102,14103,850,13,0
169300,1545486327700,286034,-1.867473995e+07,19018,1510,232418,45846,101577,52435,119875,219688,93534,14129,879,29,0
169310,1545486345883,286054,-1.868076149e+07,19089,1519,232817,45475,102125,52434,119773,219241,94027,14227,847,19,0
169320,1545486364507,286056,-1.868585546e+07,19091,1623,232959,46059,102282,52875,119129,219183,94647,14299,865,11,0
169330,1545486382708,286081,-1.868049465e+07,18964,1523,232582,46215,102241,52704,119244,219505,94361,14112,894,18,0
169340,1545486401122,286085,-1.868099660e+07,18942,1546,232704,45609,103263,52360,119262,219245,94600,14144,868,15,0
169350,1545486419424,286092,-1.868966769e+07,19085,1572,233742,46077,103095,52708,118394,219421,95004,14431,863,21,0
169360,1545486438266,286054,-1.867526924e+07,19185,1636,231868,45880,102971,52159,120067,218619,94166,14393,876,13,0
169370,1545486457184,286093,-1.867805229e+07,19037,1611,232256,46172,102926,52393,119808,218425,94661,14324,904,12,0
169380,1545486476213,286121,-1.867294260e+07,19037,1648,231907,45418,102536,52241,120349,218672,94131,14095,867,20,0
169390,1545486494753,286148,-1.867242755e+07,19037,1675,232120,45573,102682,51946,119857,219354,94006,14020,878,19,0
169400,1545486514049,286149,-1.867240038e+07,18952,1685,233144,45401,102116,52350,119424,219822,93770,14204,896,18,0
169410,1545486532354,286154,-1.867526356e+07,19034,1551,232872,45572,101611,52331,119653,219805,93747,14056,861,12,0
169420,1545486551127,286084,-1.867608130e+07,18885,1580,233310,45282,102376,52263,119427,219619,94104,14083,885,16,0
