iteration,0,1,2,3,4,5,6,7,8,9,10,11
218530,162431,135940,138308,10364,982,96,13,0,0,0,0,0
218540,162491,135834,138343,10378,975,98,15,0,0,0,0,0
218550,162479,135845,138332,10407,965,93,12,1,0,0,0,0
218560,162483,135896,138230,10435,992,83,15,0,0,0,0,0
218570,162571,135752,138241,10490,986,78,16,0,0,0,0,0
218580,162535,135841,138198,10458,1001,89,10,2,0,0,0,0
218590,162476,135919,138211,10426,1009,80,12,1,0,0,0,0
218600,162469,135906,138238,10435,994,82,9,1,0,0,0,0
218610,162417,136011,138217,10374,1020,84,10,1,0,0,0,0
218620,162409,136048,138143,10453,976,93,12,0,0,0,0,0
218630,162417,136017,138193,10409,1000,86,10,2,0,0,0,0
218640,162441,135961,138205,10457,970,88,12,0,0,0,0,0
218650,162421,136009,138181,10436,992,83,12,0,0,0,0,0
218660,162430,135996,138169,10456,994,78,11,0,0,0,0,0
218670,162452,135962,138191,10445,978,93,13,0,0,0,0,0
218680,162451,135952,138214,10428,989,88,10,2,0,0,0,0
218690,162469,135886,138287,10407,987,84,13,1,0,0,0,0
218700,162494,135873,138239,10443,991,75,18,1,0,0,0,0
218710,162464,135892,138268,10447,965,84,13,1,0,0,0,0
218720,162433,135943,138254,10442,967,82,12,1,0,0,0,0
218730,162466,135918,138235,10427,991,82,14,1,0,0,0,0
218740,162492,135855,138263,10462,963,81,16,2,0,0,0,0
218750,162439,135953,138218,10461,972,75,14,1,1,0,0,0
218760,162417,135958,138286,10397,986,76,12,0,1,1,0,0
218770,162404,136009,138207,10449,978,72,14,0,1,0,0,0
218780,162371,135981,138368,10346,979,75,11,2,1,0,0,0
218790,162381,136042,138229,10400,992,77,11,1,1,0,0,0
218800,162395,136006,138246,10418,977,79,12,1,0,0,0,0
218810,162437,135934,138244,10470,960,74,14,0,1,0,0,0
218820,162342,136060,138273,10402,977,68,11,0,1,0,0,0
218830,162331,136090,138261,10386,981,72,12,0,1,0,0,0
218840,162313,136143,138219,10390,980,74,14,0,0,1,0,0
218850,162254,136218,138225,10385,966,72,12,1,1,0,0,0
218860,162203,136338,138176,10342,978,78,17,2,0,0,0,0
218870,162265,136211,138234,10344,995,68,16,1,0,0,0,0
218880,162278,136233,138150,10396,988,74,14,1,0,0,0,0
218890,162281,136255,138107,10415,980,80,12,4,0,0,0,0
218900,162252,136236,138211,10371,972,79,11,2,0,0,0,0
218910,162212,136296,138196,10384,954,74,18,0,0,0,0,0
218920,162350,136053,138280,10387,974,76,14,0,0,0,0,0
218930,162281,136193,138212,10394,957,78,18,0,0,1,0,0
218940,162312,136111,138285,10364,965,82,14,1,0,0,0,0
218950,162361,136068,138226,10423,952,88,15,1,0,0,0,0
218960,162407,135972,138280,10410,971,76,18,0,0,0,0,0
218970,162371,136034,138277,10375,980,81,16,0,0,0,0,0
218980,162353,136096,138220,10381,981,88,14,1,0,0,0,0
218990,162366,136025,138280,10413,960,71,18,1,0,0,0,0
219000,162376,136046,138206,10448,970,76,12,0,0,0,0,0
219010,162431,135880,138386,10378,963,81,14,1,0,0,0,0
219020,162380,135977,138345,10359,987,74,12,0,0,0,0,0
219030,162445,135894,138327,10398,975,79,15,1,0,0,0,0
219040,162390,135961,138358,10347,992,71,13,1,1,0,0,0
219050,162388,135997,138266,10435,959,72,16,0,1,0,0,0
219060,162372,136007,138303,10403,951,81,16,1,0,0,0,0
219070,162366,136004,138338,10355,981,76,13,1,0,0,0,0
219080,162380,136025,138258,10393,991,72,15,0,0,0,0,0
219090,162386,136081,138136,10446,993,81,11,0,0,0,0,0
219100,162372,136033,138259,10399,983,75,12,1,0,0,0,0
219110,162391,136012,138260,10397,979,78,14,3,0,0,0,0
219120,162455,135971,138157,10476,974,82,18,1,0,0,0,0
219130,162472,135922,138202,10461,978,82,16,1,0,0,0,0
219140,162463,135916,138251,10419,983,85,17,0,0,0,0,0
219150,162466,135924,138239,10415,981,91,18,0,0,0,0,0
219160,162441,135986,138173,10450,984,85,14,1,0,0,0,0
219170,162403,135990,138244,10438,968,77,13,1,0,0,0,0
219180,162421,135995,138200,10446,979,75,16,2,0,0,0,0
219190,162407,136055,138148,10442,975,88,16,3,0,0,0,0
219200,162393,136049,138172,10466,953,79,18,4,0,0,0,0
219210,162353,136080,138218,10436,945,84,16,2,0,0,0,0
219220,162363,136059,138244,10404,961,87,16,0,0,0,0,0
219230,162451,135913,138276,10426,968,83,15,2,0,0,0,0
219240,162472,135894,138255,10445,967,82,16,3,0,0,0,0
219250,162415,136018,138206,10395,1000,82,17,1,0,0,0,0
219260,162444,135974,138156,10496,977,71,15,1,0,0,0,0
219270,162417,136014,138161,10474,977,78,13,0,0,0,0,0
219280,162455,135958,138178,10473,971,79,18,2,0,0,0,0
219290,162451,135912,138246,10475,960,76,13,1,0,0,0,0
219300,162415,135955,138268,10443,965,75,12,1,0,0,0,0
219310,162416,135953,138287,10420,959,84,14,1,0,0,0,0
219320,162427,135933,138293,10422,960,85,14,0,0,0,0,0
219330,162359,136044,138262,10421,951,83,14,0,0,0,0,0
219340,162372,136076,138154,10486,951,82,13,0,0,0,0,0
219350,162353,136101,138177,10439,972,79,12,1,0,0,0,0
219360,162386,136055,138172,10454,976,78,12,1,0,0,0,0
219370,162432,135979,138190,10471,965,81,15,1,0,0,0,0
219380,162422,135944,138278,10437,959,78,15,1,0,0,0,0
219390,162377,135990,138311,10406,958,80,12,0,0,0,0,0
219400,162355,136036,138309,10364,972,89,8,1,0,0,0,0
219410,162362,136018,138309,10387,965,82,10,1,0,0,0,0
219420,162408,135973,138264,10429,970,75,14,1,0,0,0,0
219430,162357,136046,138272,10398,971,74,16,0,0,0,0,0
219440,162322,136037,138386,10339,955,84,9,2,0,0,0,0
219450,162303,136108,138294,10392,944,74,17,2,0,0,0,0
219460,162276,136182,138236,10396,944,86,12,2,0,0,0,0
219470,162268,136176,138242,10420,940,75,12,1,0,0,0,0
219480,162322,136106,138228,10449,935,80,13,1,0,0,0,0
219490,162382,135989,138294,10426,949,81,13,0,0,0,0,0
219500,162389,136016,138255,10405,967,88,13,1,0,0,0,0
219510,162395,136016,138216,10454,956,83,13,1,0,0,0,0
219520,162416,135978,138259,10405,975,86,12,3,0,0,0,0
219530,162444,135908,138297,10418,971,82,14,0,0,0,0,0
219540,162428,135930,138295,10420,966,82,12,0,1,0,0,0
219550,162445,135894,138331,10394,971,83,15,1,0,0,0,0
219560,162412,135958,138311,10369,987,84,12,1,0,0,0,0
219570,162377,136051,138227,10408,967,89,13,2,0,0,0,0
219580,162370,136039,138268,10392,959,91,13,2,0,0,0,0
219590,162359,136088,138204,10415,965,87,15,0,1,0,0,0
219600,162370,136053,138227,10429,951,89,14,1,0,0,0,0
219610,162365,136061,138224,10431,947,92,14,0,0,0,0,0
219620,162378,136065,138193,10427,966,92,13,0,0,0,0,0
219630,162331,136100,138240,10406,961,84,12,0,0,0,0,0
219640,162328,136121,138215,10402,975,82,10,1,0,0,0,0
219650,162331,136092,138259,10399,957,78,17,1,0,0,0,0
219660,162310,136133,138227,10415,957,78,14,0,0,0,0,0
219670,162267,136170,138272,10389,946,75,12,2,1,0,0,0
219680,162263,136162,138320,10332,965,77,14,1,0,0,0,0
219690,162256,136230,138205,10386,963,81,12,1,0,0,0,0
219700,162286,136193,138179,10430,948,87,11,0,0,0,0,0
219710,162325,136090,138277,10392,949,89,11,1,0,0,0,0
219720,162364,136001,138344,10377,940,94,14,0,0,0,0,0
219730,162352,136064,138268,10385,962,87,16,0,0,0,0,0
219740,162362,136072,138215,10424,961,84,16,0,0,0,0,0
219750,162381,136044,138221,10421,968,81,18,0,0,0,0,0
219760,162320,136142,138191,10424,961,82,14,0,0,0,0,0
219770,162292,136182,138198,10403,960,87,12,0,0,0,0,0
219780,162312,136129,138256,10366,972,88,10,1,0,0,0,0
219790,162316,136134,138246,10357,979,91,11,0,0,0,0,0
219800,162337,136110,138260,10317,1011,86,12,1,0,0,0,0
219810,162304,136145,138249,10369,962,94,11,0,0,0,0,0
219820,162289,136127,138334,10303,984,88,9,0,0,0,0,0
219830,162310,136109,138339,10276,995,91,14,0,0,0,0,0
219840,162382,135992,138353,10319,976,97,15,0,0,0,0,0
219850,162320,136142,138240,10338,990,87,16,1,0,0,0,0
219860,162340,136080,138295,10338,969,98,14,0,0,0,0,0
219870,162344,136024,138405,10270,977,102,12,0,0,0,0,0
219880,162374,136001,138331,10363,961,87,16,1,0,0,0,0
219890,162344,136032,138370,10314,964,96,14,0,0,0,0,0
219900,162371,136036,138268,10392,961,94,12,0,0,0,0,0
219910,162323,136087,138306,10351,969,83,14,1,0,0,0,0
219920,162314,136100,138285,10381,958,88,7,1,0,0,0,0
219930,162347,136104,138204,10410,966,92,9,2,0,0,0,0
219940,162358,136046,138267,10406,960,86,11,0,0,0,0,0
219950,162380,136068,138168,10461,954,89,12,2,0,0,0,0
219960,162355,136073,138249,10380,975,90,11,1,0,0,0,0
219970,162305,136144,138258,10349,977,88,12,1,0,0,0,0
219980,162296,136146,138297,10302,995,82,14,2,0,0,0,0
219990,162250,136212,138271,10330,980,77,13,1,0,0,0,0
220000,162246,136210,138266,10364,953,82,13,0,0,0,0,0
220010,162256,136217,138244,10355,968,75,16,3,0,0,0,0
220020,162215,136278,138224,10357,976,72,11,1,0,0,0,0
220030,162222,136206,138337,10323,958,75,13,0,0,0,0,0
220040,162214,136186,138395,10306,941,77,14,1,0,0,0,0
220050,162185,136308,138262,10335,937,95,10,2,0,0,0,0
220060,162193,136297,138245,10355,950,82,12,0,0,0,0,0
220070,162244,136235,138256,10328,964,95,12,0,0,0,0,0
220080,162285,136154,138278,10355,963,87,12,0,0,0,0,0
220090,162276,136160,138271,10382,950,85,9,1,0,0,0,0
220100,162218,136267,138260,10306,996,79,6,2,0,0,0,0
220110,162238,136200,138302,10348,954,83,8,1,0,0,0,0
220120,162250,136236,138176,10440,948,71,12,1,0,0,0,0
220130,162300,136083,138339,10380,940,80,11,1,0,0,0,0
220140,162330,136036,138376,10333,960,91,6,0,2,0,0,0
220150,162345,136007,138385,10338,960,91,8,0,0,0,0,0
220160,162360,136021,138338,10339,970,96,10,0,0,0,0,0
220170,162372,135971,138406,10305,974,97,8,1,0,0,0,0
220180,162416,135918,138360,10371,972,88,8,1,0,0,0,0
220190,162480,135836,138350,10390,977,86,15,0,0,0,0,0
220200,162405,135971,138322,10342,994,84,15,1,0,0,0,0
220210,162367,136003,138360,10325,970,98,11,0,0,0,0,0
220220,162354,136038,138314,10359,970,84,14,1,0,0,0,0
220230,162397,136010,138280,10347,989,101,8,2,0,0,0,0
220240,162402,135961,138330,10372,966,87,14,2,0,0,0,0
220250,162383,135989,138337,10352,965,94,13,1,0,0,0,0
220260,162358,136032,138316,10355,972,89,12,0,0,0,0,0
220270,162397,135932,138396,10336,976,86,9,2,0,0,0,0
220280,162325,136074,138334,10317,988,87,9,0,0,0,0,0
220290,162258,136196,138283,10326,973,86,12,0,0,0,0,0
220300,162254,136208,138259,10358,954,89,11,1,0,0,0,0
220310,162253,136224,138234,10368,952,88,15,0,0,0,0,0
220320,162182,136292,138294,10317,954,83,12,0,0,0,0,0
220330,162198,136292,138251,10338,961,84,8,2,0,0,0,0
220340,162217,136298,138184,10384,954,84,11,2,0,0,0,0
220350,162262,136253,138150,10409,956,94,10,0,0,0,0,0
220360,162261,136232,138198,10379,964,89,9,2,0,0,0,0
220370,162203,136297,138241,10334,954,94,10,1,0,0,0,0
220380,162234,136300,138140,10394,970,84,12,0,0,0,0,0
220390,162236,136296,138137,10397,979,77,12,0,0,0,0,0
220400,162177,136450,138011,10425,980,80,10,1,0,0,0,0
220410,162188,136400,138059,10436,957,84,10,0,0,0,0,0
220420,162277,136276,138045,10482,961,81,11,1,0,0,0,0
220430,162295,136231,138094,10447,972,85,9,1,0,0,0,0
220440,162315,136168,138160,10424,974,80,13,0,0,0,0,0
220450,162322,136149,138182,10412,973,83,13,0,0,0,0,0
220460,162363,136079,138211,10407,975,83,15,1,0,0,0,0
220470,162354,136088,138219,10398,974,89,11,1,0,0,0,0
220480,162328,136160,138140,10432,986,75,12,1,0,0,0,0
220490,162405,135970,138260,10446,966,80,7,0,0,0,0,0
220500,162393,136018,138218,10450,959,83,12,1,0,0,0,0
220510,162330,136117,138204,10425,967,80,11,0,0,0,0,0
220520,162290,136195,138185,10401,963,87,12,1,0,0,0,0
220530,162311,136201,138120,10441,952,94,14,0,1,0,0,0
220540,162308,136242,138018,10516,954,84,12,0,0,0,0,0
220550,162271,136256,138089,10487,928,92,10,1,0,0,0,0
220560,162315,136206,138089,10456,970,88,9,0,1,0,0,0
220570,162323,136163,138165,10402,976,99,6,0,0,0,0,0
220580,162294,136241,138090,10439,964,97,8,1,0,0,0,0
220590,162254,136243,138190,10390,951,100,5,1,0,0,0,0
220600,162238,136238,138232,10382,940,98,6,0,0,0,0,0
220610,162160,136317,138308,10294,964,84,6,1,0,0,0,0
220620,162098,136440,138246,10309,938,95,8,0,0,0,0,0
220630,162101,136463,138184,10347,942,89,7,1,0,0,0,0
220640,162134,136397,138216,10360,919,100,7,1,0,0,0,0
220650,162133,136365,138303,10281,949,94,9,0,0,0,0,0
220660,162140,136377,138252,10322,938,97,6,2,0,0,0,0
220670,162135,136408,138224,10303,961,94,8,1,0,0,0,0
220680,162144,136309,138375,10268,932,96,8,1,1,0,0,0
220690,162181,136271,138331,10313,934,99,4,1,0,0,0,0
220700,162187,136301,138274,10319,947,97,8,1,0,0,0,0
220710,162161,136375,138203,10341,951,93,9,1,0,0,0,0
220720,162208,136300,138233,10321,969,90,12,1,0,0,0,0
220730,162188,136328,138253,10285,968,101,9,2,0,0,0,0
220740,162200,136292,138278,10294,956,105,8,1,0,0,0,0
220750,162219,136261,138275,10316,952,100,10,1,0,0,0,0
220760,162279,136125,138354,10318,952,97,9,0,0,0,0,0
220770,162294,136114,138352,10289,985,91,9,0,0,0,0,0
220780,162314,136100,138312,10333,972,95,8,0,0,0,0,0
220790,162289,136125,138353,10280,980,99,8,0,0,0,0,0
220800,162270,136147,138355,10291,963,96,12,0,0,0,0,0
220810,162267,136173,138299,10325,972,88,10,0,0,0,0,0
220820,162219,136183,138415,10264,944,101,8,0,0,0,0,0
220830,162277,136138,138342,10313,961,92,9,1,1,0,0,0
220840,162295,136142,138331,10257,999,97,13,0,0,0,0,0
220850,162328,136063,138373,10282,973,104,10,1,0,0,0,0
220860,162278,136161,138319,10285,987,92,12,0,0,0,0,0
220870,162284,136139,138337,10287,985,94,7,0,1,0,0,0
220880,162318,136066,138385,10282,976,96,9,2,0,0,0,0
220890,162363,136056,138281,10347,981,91,11,2,2,0,0,0
220900,162369,136041,138290,10346,981,97,7,1,1,1,0,0
220910,162394,135959,138362,10347,963,99,8,1,1,0,0,0
220920,162332,136068,138318,10344,970,97,3,1,1,0,0,0
220930,162355,136089,138215,10398,980,83,13,0,1,0,0,0
220940,162350,136063,138255,10404,971,83,7,0,1,0,0,0
220950,162310,136145,138209,10404,975,88,2,1,0,0,0,0
220960,162303,136179,138170,10415,972,88,7,0,0,0,0,0
220970,162274,136122,138362,10318,966,84,7,0,1,0,0,0
220980,162333,136073,138306,10345,977,94,6,0,0,0,0,0
220990,162353,136094,138222,10372,994,91,7,1,0,0,0,0
221000,162376,136006,138292,10405,957,89,7,2,0,0,0,0
221010,162410,135995,138220,10441,975,83,9,1,0,0,0,0
221020,162421,135946,138281,10415,985,76,9,1,0,0,0,0
221030,162387,135994,138262,10448,954,80,8,0,1,0,0,0
221040,162438,135873,138364,10415,945,87,11,1,0,0,0,0
221050,162469,135831,138332,10466,947,81,8,0,0,0,0,0
221060,162433,135901,138306,10452,955,77,10,0,0,0,0,0
221070,162416,135879,138406,10386,960,77,10,0,0,0,0,0
221080,162370,135982,138341,10393,961,76,10,1,0,0,0,0
221090,162456,135800,138402,10472,915,80,9,0,0,0,0,0
221100,162428,135846,138410,10436,919,86,9,0,0,0,0,0
221110,162388,135940,138345,10439,933,79,10,0,0,0,0,0
221120,162387,135923,138391,10395,953,78,7,0,0,0,0,0
221130,162307,136047,138376,10374,948,71,11,0,0,0,0,0
221140,162328,136046,138301,10442,935,72,10,0,0,0,0,0
221150,162341,136046,138274,10449,938,75,11,0,0,0,0,0
221160,162354,135985,138364,10406,931,86,7,1,0,0,0,0
221170,162378,135928,138415,10383,937,80,12,1,0,0,0,0
221180,162406,135919,138341,10435,945,80,8,0,0,0,0,0
221190,162388,135949,138339,10422,949,77,10,0,0,0,0,0
221200,162369,135979,138361,10378,951,81,15,0,0,0,0,0
221210,162340,136075,138250,10429,942,84,14,0,0,0,0,0
221220,162413,135900,138368,10419,944,75,15,0,0,0,0,0
221230,162387,135965,138308,10438,953,72,10,1,0,0,0,0
221240,162354,136027,138303,10404,950,87,9,0,0,0,0,0
221250,162346,136078,138219,10453,942,85,11,0,0,0,0,0
221260,162318,136085,138293,10397,945,86,8,2,0,0,0,0
221270,162311,136092,138293,10407,937,80,13,0,0,1,0,0
221280,162338,136079,138223,10468,938,76,11,1,0,0,0,0
221290,162353,136083,138192,10459,959,76,11,0,1,0,0,0
221300,162304,136143,138204,10450,945,76,11,1,0,0,0,0
221310,162296,136137,138247,10418,949,72,13,1,1,0,0,0
221320,162342,136087,138211,10453,956,71,12,1,1,0,0,0
221330,162380,136047,138179,10486,952,77,13,0,0,0,0,0
221340,162314,136136,138175,10493,926,75,15,0,0,0,0,0
221350,162346,136064,138236,10474,911,86,17,0,0,0,0,0
221360,162344,136126,138132,10495,940,83,14,0,0,0,0,0
221370,162315,136150,138180,10441,951,85,12,0,0,0,0,0
221380,162331,136091,138228,10456,932,85,11,0,0,0,0,0
221390,162329,136136,138172,10435,973,77,12,0,0,0,0,0
221400,162322,136175,138113,10476,946,91,11,0,0,0,0,0
221410,162273,136177,138228,10439,915,88,14,0,0,0,0,0
221420,162231,136255,138222,10383,946,80,17,0,0,0,0,0
221430,162234,136197,138313,10364,925,88,12,1,0,0,0,0
221440,162202,136253,138284,10381,915,85,13,1,0,0,0,0
221450,162205,136316,138165,10418,930,86,14,0,0,0,0,0
221460,162195,136335,138169,10383,957,86,9,0,0,0,0,0
221470,162240,136261,138195,10375,969,82,12,0,0,0,0,0
221480,162219,136267,138222,10377,963,76,10,0,0,0,0,0
221490,162247,136156,138339,10375,925,78,13,1,0,0,0,0
221500,162229,136224,138291,10342,951,84,13,0,0,0,0,0
221510,162307,136108,138279,10397,950,81,12,0,0,0,0,0
221520,162310,136132,138224,10414,965,82,7,0,0,0,0,0
221530,162276,136161,138249,10414,944,83,7,0,0,0,0,0
221540,162315,136108,138248,10428,941,82,12,0,0,0,0,0
221550,162315,136128,138221,10428,944,87,10,0,0,1,0,0
221560,162278,136188,138195,10446,934,78,14,0,1,0,0,0
221570,162284,136104,138340,10372,950,70,14,0,0,0,0,0
221580,162220,136250,138270,10334,967,84,9,0,0,0,0,0
221590,162237,136202,138294,10361,955,72,12,0,0,1,0,0
221600,162213,136283,138208,10392,946,80,11,0,0,1,0,0
221610,162207,136255,138255,10400,932,71,13,0,1,0,0,0
221620,162244,136185,138288,10392,944,68,12,0,0,1,0,0
221630,162230,136231,138256,10370,966,71,9,0,1,0,0,0
221640,162254,136168,138309,10353,971,71,7,0,1,0,0,0
221650,162327,136064,138306,10397,947,80,12,1,0,0,0,0
221660,162279,136136,138276,10426,928,79,9,1,0,0,0,0
221670,162226,136205,138327,10329,961,75,9,1,1,0,0,0
221680,162228,136201,138320,10341,961,73,9,1,0,0,0,0
221690,162286,136072,138384,10377,923,82,9,1,0,0,0,0
221700,162303,136059,138387,10341,955,77,11,1,0,0,0,0
221710,162294,136088,138349,10375,929,88,10,1,0,0,0,0
221720,162316,136061,138331,10394,943,78,10,1,0,0,0,0
221730,162334,136028,138331,10415,941,75,10,0,0,0,0,0
221740,162326,136036,138343,10403,937,79,10,0,0,0,0,0
221750,162337,136015,138392,10326,977,74,12,1,0,0,0,0
221760,162378,135964,138375,10349,977,81,10,0,0,0,0,0
221770,162339,136030,138343,10373,954,87,8,0,0,0,0,0
221780,162340,136031,138320,10411,942,78,12,0,0,0,0,0
221790,162309,136108,138266,10423,927,90,10,1,0,0,0,0
221800,162301,136091,138311,10412,918,93,8,0,0,0,0,0
221810,162281,136149,138258,10418,934,85,9,0,0,0,0,0
221820,162296,136116,138291,10391,947,83,10,0,0,0,0,0
221830,162236,136234,138226,10403,943,85,7,0,0,0,0,0
221840,162184,136271,138297,10364,923,85,10,0,0,0,0,0
221850,162198,136236,138316,10370,922,84,8,0,0,0,0,0
221860,162213,136227,138314,10351,931,86,12,0,0,0,0,0
221870,162227,136254,138235,10363,965,79,11,0,0,0,0,0
221880,162246,136235,138194,10431,934,82,12,0,0,0,0,0
221890,162310,136148,138168,10478,942,80,8,0,0,0,0,0
221900,162307,136191,138110,10485,949,82,8,2,0,0,0,0
221910,162312,136142,138188,10456,945,79,11,1,0,0,0,0
221920,162266,136190,138218,10434,937,77,11,1,0,0,0,0
221930,162223,136235,138253,10405,927,77,13,1,0,0,0,0
221940,162290,136141,138233,10448,938,73,11,0,0,0,0,0
221950,162296,136078,138364,10350,962,74,10,0,0,0,0,0
221960,162301,136137,138217,10453,937,78,11,0,0,0,0,0
221970,162301,136173,138147,10487,937,78,9,2,0,0,0,0
221980,162271,136194,138209,10421,948,80,10,1,0,0,0,0
221990,162315,136153,138160,10462,954,81,9,0,0,0,0,0
222000,162308,136138,138226,10405,966,81,10,0,0,0,0,0
222010,162308,136102,138289,10386,958,82,9,0,0,0,0,0
222020,162308,136149,138216,10399,969,80,11,2,0,0,0,0
222030,162303,136160,138223,10374,977,84,13,0,0,0,0,0
222040,162319,136144,138199,10402,980,76,12,2,0,0,0,0
222050,162285,136183,138219,10383,973,76,13,2,0,0,0,0
222060,162201,136359,138122,10385,975,77,14,1,0,0,0,0
222070,162236,136286,138172,10371,968,88,12,1,0,0,0,0
222080,162222,136237,138307,10302,966,87,13,0,0,0,0,0
222090,162210,136249,138289,10354,926,95,11,0,0,0,0,0
222100,162237,136204,138284,10379,937,81,12,0,0,0,0,0
222110,162241,136216,138254,10394,930,86,13,0,0,0,0,0
222120,162272,136163,138279,10382,941,82,13,1,1,0,0,0
222130,162283,136196,138193,10412,947,91,11,1,0,0,0,0
222140,162261,136221,138183,10442,928,89,8,1,0,1,0,0
222150,162357,136107,138144,10472,963,80,8,2,0,1,0,0
222160,162320,136136,138182,10463,937,82,13,0,0,1,0,0
222170,162307,136199,138134,10427,964,93,7,2,0,1,0,0
222180,162334,136149,138111,10503,944,82,10,0,1,0,0,0
222190,162324,136181,138089,10499,942,88,8,2,1,0,0,0
222200,162335,136148,138120,10495,935,88,11,1,1,0,0,0
222210,162286,136163,138239,10415,927,90,11,1,1,1,0,0
222220,162294,136158,138231,10423,918,92,15,2,0,1,0,0
222230,162296,136115,138293,10404,929,83,11,1,1,1,0,0
222240,162346,136050,138272,10448,914,89,12,2,0,1,0,0
222250,162321,136056,138320,10427,913,82,11,3,1,0,0,0
222260,162243,136221,138221,10442,905,89,11,2,0,0,0,0
222270,162255,136184,138244,10450,904,87,9,1,0,0,0,0
222280,162299,136157,138182,10476,928,80,11,1,0,0,0,0
222290,162351,136053,138254,10447,929,87,10,3,0,0,0,0
222300,162318,136078,138290,10419,941,74,13,1,0,0,0,0
222310,162319,136076,138290,10437,908,91,11,2,0,0,0,0
222320,162343,136065,138231,10479,928,71,16,1,0,0,0,0
222330,162320,136055,138326,10425,907,85,14,1,1,0,0,0
222340,162351,136026,138290,10462,901,89,12,3,0,0,0,0
222350,162337,135999,138377,10415,911,79,15,1,0,0,0,0
222360,162346,136001,138351,10422,921,79,12,2,0,0,0,0
222370,162370,135972,138331,10459,902,87,12,0,1,0,0,0
222380,162368,135990,138327,10423,920,96,9,1,0,0,0,0
222390,162350,135986,138377,10395,934,80,11,1,0,0,0,0
222400,162376,135979,138309,10447,930,83,9,1,0,0,0,0
222410,162373,135958,138352,10439,922,75,13,2,0,0,0,0
222420,162355,135990,138342,10433,925,75,12,2,0,0,0,0
222430,162347,135998,138338,10441,922,79,9,0,0,0,0,0
222440,162355,135985,138356,10422,922,82,11,1,0,0,0,0
222450,162365,136003,138308,10425,943,75,12,3,0,0,0,0
222460,162382,135988,138274,10470,929,78,10,2,1,0,0,0
222470,162376,136000,138255,10486,929,79,8,1,0,0,0,0
222480,162378,135971,138301,10473,924,76,11,0,0,0,0,0
222490,162344,136070,138200,10519,909,81,11,0,0,0,0,0
222500,162355,136070,138196,10487,934,78,13,1,0,0,0,0
222510,162332,136044,138301,10444,923,79,8,3,0,0,0,0
222520,162334,136102,138197,10475,932,79,15,0,0,0,0,0
222530,162267,136158,138272,10416,932,80,7,2,0,0,0,0
222540,162321,136044,138348,10392,941,76,10,2,0,0,0,0
222550,162293,136153,138227,10424,946,76,14,1,0,0,0,0
222560,162285,136141,138259,10432,919,85,13,0,0,0,0,0
222570,162332,136075,138247,10460,927,82,10,1,0,0,0,0
222580,162379,135962,138327,10447,931,76,11,1,0,0,0,0
222590,162390,135984,138256,10479,937,76,11,1,0,0,0,0
222600,162416,135923,138292,10493,916,80,14,0,0,0,0,0
222610,162372,135983,138312,10445,929,83,9,1,0,0,0,0
222620,162354,136094,138150,10515,926,80,14,1,0,0,0,0
222630,162279,136171,138223,10434,933,81,13,0,0,0,0,0
222640,162268,136144,138301,10407,919,79,16,0,0,0,0,0
222650,162267,136156,138274,10413,942,69,13,0,0,0,0,0
222660,162277,136161,138248,10415,946,74,13,0,0,0,0,0
222670,162259,136210,138183,10460,946,63,12,1,0,0,0,0
222680,162230,136215,138275,10386,942,73,13,0,0,0,0,0
222690,162168,136318,138251,10379,928,75,15,0,0,0,0,0
222700,162210,136251,138238,10429,924,68,14,0,0,0,0,0
222710,162219,136219,138305,10356,954,65,16,0,0,0,0,0
222720,162253,136165,138313,10376,935,77,15,0,0,0,0,0
222730,162288,136123,138282,10415,938,79,8,1,0,0,0,0
222740,162300,136132,138224,10454,939,74,11,0,0,0,0,0
222750,162362,136035,138221,10492,947,69,8,0,0,0,0,0
222760,162388,135996,138237,10476,955,76,6,0,0,0,0,0
222770,162366,136031,138213,10508,932,79,5,0,0,0,0,0
222780,162374,136019,138228,10488,939,77,9,0,0,0,0,0
222790,162370,136050,138204,10461,958,85,6,0,0,0,0,0
222800,162338,136080,138211,10486,927,86,6,0,0,0,0,0
222810,162342,136040,138283,10450,926,84,9,0,0,0,0,0
222820,162323,136091,138258,10433,926,94,9,0,0,0,0,0
222830,162345,136021,138345,10376,949,89,9,0,0,0,0,0
222840,162277,136127,138312,10395,925,90,8,0,0,0,0,0
222850,162260,136128,138361,10362,927,87,8,1,0,0,0,0
222860,162239,136203,138264,10409,930,78,11,0,0,0,0,0
222870,162319,136072,138274,10463,914,84,7,1,0,0,0,0
222880,162400,135913,138361,10439,933,79,8,1,0,0,0,0
222890,162414,135871,138408,10428,916,84,12,1,0,0,0,0
222900,162430,135888,138343,10434,947,82,10,0,0,0,0,0
222910,162448,135943,138180,10529,940,80,14,0,0,0,0,0
222920,162406,135982,138201,10526,933,77,8,1,0,0,0,0
222930,162395,136072,138053,10600,924,80,10,0,0,0,0,0
222940,162354,136074,138176,10509,933,80,7,1,0,0,0,0
222950,162363,136074,138136,10542,942,68,9,0,0,0,0,0
222960,162383,136053,138143,10530,936,74,14,1,0,0,0,0
222970,162382,136027,138186,10521,929,79,9,1,0,0,0,0
222980,162348,136080,138166,10531,924,77,8,0,0,0,0,0
222990,162356,136063,138181,10523,925,76,10,0,0,0,0,0
223000,162329,136104,138212,10462,929,85,12,1,0,0,0,0
223010,162341,136115,138155,10494,933,83,11,2,0,0,0,0
223020,162313,136141,138173,10484,933,79,9,2,0,0,0,0
