iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
26060,29699,8888,9827,6611,1650,329,56,15,2,0,0,0,0
26070,29648,9012,9734,6651,1631,311,69,17,4,0,0,0,0
26080,29647,8968,9799,6600,1700,286,59,17,1,0,0,0,0
26090,29649,8980,9768,6639,1656,305,68,9,3,0,0,0,0
26100,29687,8918,9762,6666,1695,255,80,10,4,0,0,0,0
26110,29730,8869,9732,6728,1633,298,75,8,4,0,0,0,0
26120,29706,8915,9718,6703,1657,299,64,10,5,0,0,0,0
26130,29681,8912,9799,6643,1669,293,67,9,4,0,0,0,0
26140,29699,8915,9794,6609,1666,306,66,19,3,0,0,0,0
26150,29713,8870,9807,6641,1660,305,65,13,3,0,0,0,0
26160,29726,8881,9810,6583,1668,320,73,11,5,0,0,0,0
26170,29699,8982,9668,6658,1671,313,70,12,4,0,0,0,0
26180,29706,8892,9789,6659,1634,305,78,11,3,0,0,0,0
26190,29689,8882,9845,6625,1653,301,63,17,2,0,0,0,0
26200,29679,8969,9741,6616,1690,297,67,14,3,1,0,0,0
26210,29710,8930,9769,6572,1683,333,69,7,3,1,0,0,0
26220,29706,8918,9778,6609,1659,322,69,13,2,1,0,0,0
26230,29698,8868,9884,6568,1668,305,67,16,1,2,0,0,0
26240,29722,8907,9780,6568,1707,306,67,15,4,1,0,0,0
26250,29701,8884,9771,6731,1601,306,64,14,3,2,0,0,0
26260,29766,8835,9741,6693,1639,322,56,22,2,1,0,0,0
26270,29740,8815,9861,6621,1638,317,61,19,4,1,0,0,0
26280,29758,8877,9753,6580,1696,331,63,16,2,1,0,0,0
26290,29718,8923,9727,6655,1644,324,67,16,2,1,0,0,0
26300,29766,8861,9760,6614,1656,318,79,18,5,0,0,0,0
26310,29686,8910,9761,6730,1601,303,69,14,3,0,0,0,0
26320,29656,8937,9812,6673,1614,290,80,10,4,1,0,0,0
26330,29673,8921,9854,6602,1607,326,80,10,2,2,0,0,0
26340,29654,8913,9908,6564,1637,314,74,11,1,1,0,0,0
26350,29672,8943,9807,6576,1699,298,71,9,1,1,0,0,0
26360,29687,8864,9872,6641,1617,321,57,14,3,1,0,0,0
26370,29667,8965,9755,6661,1638,303,70,13,4,1,0,0,0
26380,29612,8993,9819,6633,1652,286,69,9,4,0,0,0,0
26390,29622,8964,9850,6623,1644,294,67,9,3,1,0,0,0
26400,29598,9021,9859,6544,1671,303,68,8,3,1,1,0,0
26410,29626,8963,9849,6627,1637,284,76,10,4,1,0,0,0
26420,29649,8918,9838,6673,1625,298,61,12,3,0,0,0,0
26430,29673,8905,9835,6643,1643,287,75,12,4,0,0,0,0
26440,29635,8970,9832,6617,1638,296,67,18,4,0,0,0,0
26450,29608,8992,9821,6631,1669,284,54,14,4,0,0,0,0
26460,29634,9032,9751,6591,1683,298,72,12,4,0,0,0,0
26470,29599,9039,9795,6624,1624,317,62,13,4,0,0,0,0
26480,29623,9075,9669,6652,1675,302,70,10,1,0,0,0,0
26490,29551,9083,9843,6575,1641,303,65,14,2,0,0,0,0
26500,29583,9079,9820,6528,1656,336,59,12,4,0,0,0,0
26510,29625,9026,9773,6574,1703,296,71,7,2,0,0,0,0
26520,29602,9060,9731,6637,1681,286,71,8,1,0,0,0,0
26530,29629,9026,9789,6546,1698,306,71,9,3,0,0,0,0
26540,29660,8983,9756,6598,1715,280,71,10,4,0,0,0,0
26550,29628,9001,9779,6615,1688,288,67,9,2,0,0,0,0
26560,29621,8992,9844,6528,1747,264,65,13,3,0,0,0,0
26570,29610,9013,9811,6610,1647,306,69,8,3,0,0,0,0
26580,29638,8984,9780,6654,1635,303,69,10,4,0,0,0,0
26590,29678,8910,9799,6665,1643,299,76,5,2,0,0,0,0
26600,29669,8929,9826,6583,1705,276,78,9,2,0,0,0,0
26610,29648,9007,9718,6652,1681,290,66,12,3,0,0,0,0
26620,29714,8898,9773,6621,1680,319,54,15,2,0,1,0,0
26630,29702,8951,9698,6665,1679,294,73,12,1,1,1,0,0
26640,29765,8858,9726,6644,1693,306,67,14,3,1,0,0,0
26650,29660,8988,9753,6603,1692,303,59,15,4,0,0,0,0
26660,29698,8888,9811,6642,1641,325,55,14,3,0,0,0,0
26670,29701,8898,9845,6539,1701,310,68,11,3,1,0,0,0
26680,29672,8912,9855,6580,1670,311,64,10,1,2,0,0,0
26690,29652,8952,9827,6600,1662,299,71,10,4,0,0,0,0
26700,29599,9020,9865,6543,1651,319,65,12,2,1,0,0,0
26710,29657,8989,9763,6605,1677,296,73,15,2,0,0,0,0
26720,29630,8960,9892,6535,1670,308,70,9,2,1,0,0,0
26730,29709,8925,9767,6610,1661,307,81,14,2,1,0,0,0
26740,29732,8818,9870,6612,1643,317,70,14,1,0,0,0,0
26750,29702,8930,9770,6608,1666,308,77,12,3,1,0,0,0
26760,29702,8943,9718,6658,1658,314,70,10,4,0,0,0,0
26770,29677,8947,9744,6687,1634,305,64,16,3,0,0,0,0
26780,29712,8859,9793,6713,1615,300,66,15,4,0,0,0,0
26790,29740,8884,9731,6648,1676,320,64,13,1,0,0,0,0
26800,29687,8946,9776,6568,1727,287,72,12,2,0,0,0,0
26810,29790,8799,9754,6643,1704,308,69,9,1,0,0,0,0
26820,29701,8892,9798,6624,1689,291,69,12,1,0,0,0,0
26830,29716,8871,9799,6632,1676,306,62,14,1,0,0,0,0
26840,29709,8895,9772,6633,1684,314,59,9,2,0,0,0,0
26850,29696,8906,9752,6705,1629,318,54,14,3,0,0,0,0
26860,29669,8914,9818,6658,1633,306,66,9,4,0,0,0,0
26870,29660,8964,9741,6684,1659,288,66,13,2,0,0,0,0
26880,29648,8994,9757,6601,1714,283,68,9,3,0,0,0,0
26890,29693,8889,9843,6554,1737,290,57,12,2,0,0,0,0
26900,29673,8967,9747,6634,1668,305,67,13,3,0,0,0,0
26910,29731,8887,9731,6687,1636,319,76,8,2,0,0,0,0
26920,29748,8908,9677,6671,1668,317,74,11,3,0,0,0,0
26930,29653,8959,9763,6690,1625,317,56,11,3,0,0,0,0
26940,29700,8909,9725,6756,1582,325,66,11,3,0,0,0,0
26950,29670,8889,9825,6721,1588,296,76,10,1,1,0,0,0
26960,29679,8876,9874,6675,1555,329,65,19,5,0,0,0,0
26970,29652,8988,9711,6727,1605,317,63,10,3,1,0,0,0
26980,29644,8975,9784,6656,1616,327,62,9,4,0,0,0,0
26990,29678,8982,9636,6760,1660,283,61,14,3,0,0,0,0
27000,29704,8911,9716,6747,1603,315,65,12,4,0,0,0,0
27010,29697,8976,9657,6682,1690,293,62,16,4,0,0,0,0
27020,29706,8895,9769,6676,1633,321,62,13,2,0,0,0,0
27030,29739,8860,9757,6668,1664,310,63,13,3,0,0,0,0
27040,29696,8896,9772,6696,1633,304,66,11,3,0,0,0,0
27050,29690,8919,9747,6733,1580,322,71,11,4,0,0,0,0
27060,29737,8853,9738,6727,1644,297,65,12,4,0,0,0,0
27070,29696,8867,9845,6636,1652,302,64,11,3,1,0,0,0
27080,29732,8839,9809,6647,1680,286,63,17,4,0,0,0,0
27090,29701,8900,9768,6657,1678,297,64,8,3,1,0,0,0
27100,29697,8835,9874,6691,1586,308,67,17,2,0,0,0,0
27110,29620,9033,9749,6636,1653,308,63,12,3,0,0,0,0
27120,29704,8914,9727,6677,1677,311,56,9,2,0,0,0,0
27130,29698,8865,9858,6612,1668,286,75,13,1,1,0,0,0
27140,29640,8914,9911,6581,1658,292,65,13,2,1,0,0,0
27150,29648,8950,9827,6608,1669,293,68,12,2,0,0,0,0
27160,29660,8924,9834,6640,1640,291,70,15,2,1,0,0,0
27170,29630,8956,9839,6644,1636,285,69,16,2,0,0,0,0
27180,29628,8938,9823,6702,1644,267,51,22,2,0,0,0,0
27190,29656,8890,9846,6687,1658,258,64,16,2,0,0,0,0
27200,29658,8953,9781,6641,1672,298,60,12,1,1,0,0,0
27210,29607,8994,9817,6636,1662,294,49,15,3,0,0,0,0
27220,29641,8955,9814,6657,1619,319,55,14,3,0,0,0,0
27230,29586,9051,9748,6708,1605,301,68,7,3,0,0,0,0
27240,29626,8946,9802,6738,1611,281,54,14,3,2,0,0,0
27250,29599,9000,9795,6721,1581,311,50,15,5,0,0,0,0
27260,29624,8944,9872,6642,1615,294,72,11,3,0,0,0,0
27270,29623,8967,9829,6646,1654,268,74,14,2,0,0,0,0
27280,29604,8934,9901,6664,1622,273,60,16,3,0,0,0,0
27290,29627,8948,9825,6659,1675,272,58,10,3,0,0,0,0
27300,29614,8935,9884,6649,1648,270,59,13,5,0,0,0,0
27310,29624,8948,9834,6655,1668,274,66,6,2,0,0,0,0
27320,29552,9007,9911,6646,1594,284,70,10,3,0,0,0,0
27330,29580,8998,9817,6716,1630,258,63,11,4,0,0,0,0
27340,29602,8985,9773,6771,1598,265,69,11,2,1,0,0,0
27350,29608,8986,9806,6713,1590,286,70,14,4,0,0,0,0
27360,29606,8949,9890,6654,1620,269,65,21,3,0,0,0,0
27370,29597,8958,9860,6700,1603,284,62,9,4,0,0,0,0
27380,29530,9098,9846,6603,1624,293,68,11,4,0,0,0,0
27390,29472,9144,9884,6588,1640,274,59,11,5,0,0,0,0
27400,29532,9061,9877,6627,1622,277,64,13,3,1,0,0,0
27410,29591,8967,9889,6665,1587,295,71,8,4,0,0,0,0
27420,29591,9013,9807,6657,1659,272,64,13,1,0,0,0,0
27430,29571,9015,9828,6707,1593,286,60,13,4,0,0,0,0
27440,29504,9121,9840,6633,1611,295,58,10,5,0,0,0,0
27450,29536,9128,9783,6629,1615,300,69,14,3,0,0,0,0
27460,29518,9088,9845,6668,1590,293,60,10,5,0,0,0,0
27470,29525,9069,9900,6610,1597,288,70,14,4,0,0,0,0
27480,29514,9133,9822,6604,1636,288,58,20,2,0,0,0,0
27490,29572,9013,9883,6617,1608,300,75,7,2,0,0,0,0
27500,29591,9031,9769,6696,1620,300,55,12,2,0,1,0,0
27510,29620,8940,9862,6673,1624,274,66,14,3,0,1,0,0
27520,29583,9032,9813,6652,1619,303,57,15,2,1,0,0,0
27530,29616,8978,9834,6629,1655,286,66,9,3,0,0,1,0
27540,29612,8998,9793,6651,1664,294,45,18,1,0,1,0,0
27550,29603,8971,9886,6578,1680,291,53,13,2,0,0,0,0
27560,29602,9012,9830,6598,1653,312,54,13,3,0,0,0,0
27570,29630,8946,9842,6641,1656,288,60,12,2,0,0,0,0
27580,29698,8865,9837,6654,1635,312,58,16,2,0,0,0,0
27590,29623,8952,9866,6614,1649,300,59,11,3,0,0,0,0
27600,29684,8939,9786,6602,1673,310,65,16,2,0,0,0,0
27610,29671,8924,9843,6609,1618,326,67,16,3,0,0,0,0
27620,29655,8966,9809,6613,1628,316,69,20,1,0,0,0,0
27630,29698,8925,9811,6570,1654,328,74,16,1,0,0,0,0
27640,29695,8908,9814,6606,1639,341,59,12,3,0,0,0,0
27650,29641,9044,9710,6611,1673,316,68,12,2,0,0,0,0
27660,29613,8998,9846,6569,1669,305,62,13,2,0,0,0,0
27670,29711,8931,9748,6616,1659,326,70,12,4,0,0,0,0
27680,29661,8934,9838,6611,1637,311,68,13,4,0,0,0,0
27690,29668,8899,9846,6633,1665,289,60,15,1,1,0,0,0
27700,29622,9022,9739,6669,1646,304,60,14,1,0,0,0,0
27710,29665,8991,9712,6677,1626,322,73,9,2,0,0,0,0
27720,29676,8950,9747,6670,1638,320,63,11,2,0,0,0,0
27730,29639,8994,9771,6620,1672,305,66,8,2,0,0,0,0
27740,29679,8904,9823,6636,1639,325,64,3,3,1,0,0,0
27750,29648,8938,9823,6654,1636,302,60,12,3,1,0,0,0
27760,29689,8896,9819,6643,1636,313,66,12,2,1,0,0,0
27770,29668,8890,9881,6606,1658,289,70,12,1,2,0,0,0
27780,29622,8931,9939,6554,1644,312,60,10,5,0,0,0,0
27790,29661,8924,9814,6652,1653,298,62,10,2,1,0,0,0
27800,29665,8926,9828,6592,1704,282,69,9,2,0,0,0,0
27810,29669,8930,9835,6572,1690,303,65,8,5,0,0,0,0
27820,29608,8978,9879,6589,1646,292,71,9,4,1,0,0,0
27830,29613,8962,9898,6581,1648,284,76,12,3,0,0,0,0
27840,29580,9015,9885,6567,1660,286,71,10,2,1,0,0,0
27850,29535,9026,9932,6605,1603,304,65,6,1,0,0,0,0
27860,29570,8997,9889,6650,1601,284,77,7,1,1,0,0,0
27870,29558,8995,9911,6651,1583,311,57,10,1,0,0,0,0
27880,29590,8994,9850,6645,1624,302,63,8,1,0,0,0,0
27890,29551,9089,9762,6689,1619,293,64,8,2,0,0,0,0
27900,29584,9033,9805,6648,1632,302,63,7,2,1,0,0,0
27910,29557,9097,9758,6649,1657,277,72,8,2,0,0,0,0
27920,29485,9154,9832,6648,1584,287,67,18,2,0,0,0,0
27930,29562,9060,9820,6626,1637,297,60,14,1,0,0,0,0
27940,29508,9083,9921,6564,1640,286,57,16,2,0,0,0,0
27950,29523,9077,9882,6601,1638,274,65,15,2,0,0,0,0
27960,29502,9091,9891,6623,1607,283,70,8,2,0,0,0,0
27970,29469,9174,9811,6647,1633,265,65,11,2,0,0,0,0
27980,29489,9168,9767,6693,1595,286,68,10,1,0,0,0,0
27990,29560,9138,9752,6589,1630,318,75,12,3,0,0,0,0
28000,29528,9116,9816,6591,1652,309,54,9,2,0,0,0,0
28010,29515,9115,9836,6617,1614,305,67,8,0,0,0,0,0
28020,29529,9086,9888,6533,1676,288,67,10,0,0,0,0,0
28030,29605,9039,9815,6581,1617,336,72,11,1,0,0,0,0
28040,29500,9203,9774,6570,1633,312,73,10,2,0,0,0,0
28050,29489,9170,9868,6520,1633,319,63,14,1,0,0,0,0
28060,29546,9066,9895,6553,1629,302,70,12,4,0,0,0,0
28070,29511,9170,9766,6633,1600,320,65,10,2,0,0,0,0
28080,29567,9079,9780,6632,1654,285,64,12,3,1,0,0,0
28090,29628,8980,9761,6721,1633,267,68,17,1,0,1,0,0
28100,29583,9043,9807,6623,1662,275,65,14,5,0,0,0,0
28110,29540,9109,9754,6694,1627,270,65,15,2,1,0,0,0
28120,29505,9116,9825,6649,1640,268,60,10,2,2,0,0,0
28130,29583,9039,9809,6621,1660,291,60,11,2,1,0,0,0
28140,29526,9098,9822,6654,1613,286,60,15,1,2,0,0,0
28150,29574,9119,9758,6570,1650,325,66,11,3,0,1,0,0
28160,29514,9155,9832,6552,1626,316,61,17,3,1,0,0,0
28170,29532,9118,9804,6604,1655,288,56,17,3,0,0,0,0
28180,29528,9102,9874,6567,1609,316,64,11,5,1,0,0,0
28190,29592,9038,9836,6559,1668,307,61,14,0,1,1,0,0
28200,29628,8990,9847,6541,1689,306,53,20,2,0,1,0,0
28210,29648,8943,9837,6618,1653,293,73,7,4,0,1,0,0
28220,29628,8954,9834,6654,1630,302,65,9,0,0,1,0,0
28230,29638,8974,9822,6599,1660,297,77,8,0,1,1,0,0
28240,29585,9038,9835,6590,1651,288,79,7,4,0,0,0,0
28250,29589,8992,9889,6571,1671,292,64,7,1,1,0,0,0
28260,29627,8960,9865,6574,1667,317,58,8,1,0,0,0,0
28270,29598,9033,9823,6585,1650,308,61,15,4,0,0,0,0
28280,29641,8935,9846,6668,1604,299,62,17,3,1,0,1,0
28290,29660,8988,9734,6650,1655,309,64,15,1,1,0,0,0
28300,29610,9017,9819,6605,1627,311,75,10,3,0,0,0,0
28310,29604,8978,9856,6633,1644,282,65,11,2,1,1,0,0
28320,29641,8954,9893,6542,1630,335,63,16,2,0,1,0,0
28330,29557,9072,9849,6547,1691,283,61,15,2,0,0,0,0
28340,29568,9060,9830,6582,1666,300,54,13,4,0,0,0,0
28350,29595,9042,9803,6604,1642,312,67,9,3,0,0,0,0
28360,29592,8999,9905,6517,1682,317,51,14,0,0,0,0,0
28370,29565,9076,9817,6578,1669,297,57,15,2,1,0,0,0
28380,29641,8979,9830,6553,1682,316,64,10,1,1,0,0,0
28390,29527,9043,9976,6509,1640,307,66,8,1,0,0,0,0
28400,29566,9062,9826,6622,1611,310,62,13,5,0,0,0,0
28410,29575,9057,9795,6644,1624,309,55,17,1,0,0,0,0
28420,29625,8967,9860,6604,1618,327,62,13,1,0,0,0,0
28430,29644,8955,9849,6606,1616,317,76,12,1,1,0,0,0
28440,29590,9023,9865,6585,1617,302,75,19,1,0,0,0,0
28450,29611,9014,9811,6604,1648,312,63,13,1,0,0,0,0
28460,29638,8941,9858,6611,1652,299,64,12,2,0,0,0,0
28470,29625,8960,9787,6765,1546,308,79,6,1,0,0,0,0
28480,29643,8946,9858,6589,1644,317,73,7,0,0,0,0,0
28490,29666,8983,9754,6600,1671,327,65,11,0,0,0,0,0
28500,29682,8956,9778,6572,1685,325,69,10,0,0,0,0,0
28510,29671,8920,9812,6643,1633,327,60,11,0,0,0,0,0
28520,29672,8921,9809,6635,1656,309,62,12,1,0,0,0,0
28530,29664,8899,9896,6583,1638,312,71,13,1,0,0,0,0
28540,29680,8913,9792,6673,1631,309,61,18,0,0,0,0,0
28550,29626,8983,9840,6599,1633,308,72,15,1,0,0,0,0
28560,29693,8950,9724,6646,1670,320,58,15,1,0,0,0,0
28570,29684,8971,9746,6593,1680,320,67,15,1,0,0,0,0
28580,29635,8947,9851,6625,1620,330,61,7,1,0,0,0,0
28590,29628,8983,9825,6610,1628,324,72,6,1,0,0,0,0
28600,29645,8921,9902,6559,1656,322,63,9,0,0,0,0,0
28610,29644,8992,9732,6689,1631,314,66,8,1,0,0,0,0
28620,29634,9026,9678,6728,1630,307,64,8,2,0,0,0,0
28630,29648,8983,9744,6663,1668,291,71,8,1,0,0,0,0
28640,29634,9017,9718,6674,1665,288,67,12,2,0,0,0,0
28650,29642,8911,9892,6607,1651,296,71,5,2,0,0,0,0
28660,29734,8782,9902,6632,1639,301,76,10,1,0,0,0,0
28670,29703,8837,9890,6618,1632,317,68,11,1,0,0,0,0
28680,29686,8891,9881,6547,1680,311,62,16,3,0,0,0,0
28690,29727,8815,9896,6611,1610,333,67,15,2,1,0,0,0
28700,29716,8872,9804,6619,1685,301,68,9,3,0,0,0,0
28710,29695,8857,9881,6615,1633,314,66,14,1,1,0,0,0
28720,29640,8986,9801,6609,1637,327,62,13,2,0,0,0,0
28730,29693,8897,9801,6638,1671,294,74,7,1,1,0,0,0
28740,29734,8879,9773,6617,1667,326,67,11,3,0,0,0,0
28750,29709,8893,9766,6663,1662,309,61,9,4,1,0,0,0
28760,29721,8861,9805,6631,1677,303,65,12,2,0,0,0,0
28770,29753,8804,9801,6678,1663,301,63,12,0,2,0,0,0
28780,29717,8791,9941,6578,1679,288,69,12,2,0,0,0,0
28790,29685,8866,9899,6593,1641,302,78,12,1,0,0,0,0
28800,29720,8842,9793,6699,1657,289,63,11,3,0,0,0,0
28810,29721,8851,9819,6631,1675,303,62,13,1,1,0,0,0
28820,29733,8897,9731,6618,1734,281,65,13,3,2,0,0,0
28830,29702,8926,9778,6577,1715,291,70,16,1,1,0,0,0
28840,29742,8844,9780,6650,1683,293,73,10,0,2,0,0,0
28850,29739,8817,9807,6688,1640,310,63,11,1,1,0,0,0
28860,29724,8810,9821,6707,1661,277,66,9,2,0,0,0,0
28870,29720,8840,9789,6714,1655,271,78,7,2,1,0,0,0
28880,29721,8860,9772,6687,1663,298,65,9,1,1,0,0,0
28890,29655,8890,9869,6679,1610,287,76,8,2,1,0,0,0
28900,29701,8859,9854,6624,1655,299,75,8,1,1,0,0,0
28910,29736,8839,9791,6691,1621,304,89,4,1,1,0,0,0
28920,29683,8873,9865,6652,1619,284,88,11,1,1,0,0,0
28930,29658,8965,9734,6704,1639,299,66,11,1,0,0,0,0
28940,29698,8868,9770,6749,1641,267,68,13,3,0,0,0,0
28950,29711,8834,9869,6644,1633,297,71,15,2,1,0,0,0
28960,29654,8924,9819,6684,1621,286,76,11,2,0,0,0,0
28970,29654,8921,9871,6604,1637,304,71,12,3,0,0,0,0
28980,29645,8973,9803,6617,1663,288,69,13,4,2,0,0,0
28990,29678,8985,9713,6643,1649,322,79,7,1,0,0,0,0
29000,29679,8884,9863,6617,1643,312,70,8,1,0,0,0,0
29010,29685,8905,9787,6696,1597,330,67,10,0,0,0,0,0
29020,29640,8960,9817,6647,1610,323,73,7,0,0,0,0,0
29030,29659,8917,9840,6635,1645,307,58,16,0,0,0,0,0
29040,29620,8959,9828,6672,1644,271,68,13,2,0,0,0,0
29050,29670,8926,9801,6637,1677,282,69,14,1,0,0,0,0
29060,29672,8951,9757,6651,1672,285,77,12,0,0,0,0,0
29070,29585,8994,9883,6584,1676,282,61,11,1,0,0,0,0
29080,29634,8879,9917,6657,1635,287,59,8,1,0,0,0,0
29090,29623,8960,9852,6630,1634,293,74,10,1,0,0,0,0
29100,29577,9011,9870,6601,1652,293,63,8,2,0,0,0,0
29110,29579,9029,9822,6636,1646,291,61,13,0,0,0,0,0
29120,29621,9014,9755,6666,1645,294,72,7,3,0,0,0,0
29130,29633,8988,9751,6696,1639,290,69,9,2,0,0,0,0
29140,29581,9021,9885,6568,1629,310,68,12,3,0,0,0,0
29150,29703,8833,9899,6608,1637,325,57,13,2,0,0,0,0
29160,29658,8954,9801,6602,1686,302,59,13,2,0,0,0,0
29170,29653,8987,9762,6617,1676,299,66,16,1,0,0,0,0
29180,29644,9017,9760,6571,1698,305,66,14,2,0,0,0,0
29190,29616,8995,9801,6663,1617,302,70,11,2,0,0,0,0
29200,29664,9017,9714,6607,1668,314,83,9,1,0,0,0,0
29210,29560,9111,9774,6609,1626,309,75,12,1,0,0,0,0
29220,29556,9054,9831,6661,1582,317,68,7,1,0,0,0,0
29230,29600,9041,9803,6610,1614,327,66,15,1,0,0,0,0
29240,29609,9041,9787,6615,1610,330,69,15,1,0,0,0,0
29250,29652,9008,9776,6564,1673,316,66,19,3,0,0,0,0
29260,29592,9066,9747,6661,1621,309,64,15,2,0,0,0,0
29270,29563,9097,9779,6614,1637,302,75,8,2,0,0,0,0
29280,29596,9053,9777,6614,1659,297,64,13,4,0,0,0,0
29290,29544,9192,9723,6542,1659,340,62,15,0,0,0,0,0
29300,29554,9086,9840,6561,1655,297,68,13,3,0,0,0,0
29310,29568,9050,9848,6586,1641,306,68,9,1,0,0,0,0
29320,29513,9096,9873,6605,1614,306,59,8,3,0,0,0,0
29330,29514,9157,9772,6616,1648,298,59,12,1,0,0,0,0
29340,29591,9020,9875,6568,1619,320,64,17,3,0,0,0,0
29350,29571,9135,9731,6569,1676,316,67,9,3,0,0,0,0
29360,29538,9107,9826,6570,1656,310,58,10,2,0,0,0,0
29370,29531,9156,9759,6590,1676,280,68,15,2,0,0,0,0
29380,29538,9140,9781,6582,1641,321,61,10,3,0,0,0,0
29390,29494,9181,9794,6570,1675,298,51,11,2,1,0,0,0
29400,29515,9163,9788,6587,1629,323,62,6,4,0,0,0,0
29410,29556,9112,9768,6611,1649,306,58,14,3,0,0,0,0
29420,29547,9085,9816,6609,1662,279,66,11,1,1,0,0,0
29430,29562,9071,9882,6496,1671,320,58,15,1,1,0,0,0
29440,29540,9108,9824,6573,1653,301,63,13,2,0,0,0,0
29450,29500,9146,9860,6550,1638,310,57,11,5,0,0,0,0
29460,29541,9091,9881,6516,1663,311,53,17,4,0,0,0,0
29470,29594,9018,9865,6537,1695,293,60,9,4,2,0,0,0
29480,29535,9132,9822,6541,1659,310,59,14,5,0,0,0,0
29490,29631,8985,9843,6541,1687,318,63,6,2,1,0,0,0
29500,29549,9089,9847,6549,1659,307,67,7,2,1,0,0,0
29510,29541,9102,9853,6503,1715,290,64,7,1,1,0,0,0
29520,29622,9020,9782,6584,1689,308,62,8,1,1,0,0,0
29530,29606,9062,9750,6601,1668,320,53,14,3,0,0,0,0
29540,29638,9000,9752,6652,1654,302,66,9,4,0,0,0,0
29550,29715,8877,9773,6663,1667,313,54,12,3,0,0,0,0
29560,29667,8950,9799,6588,1683,321,56,12,1,0,0,0,0
29570,29720,8891,9735,6684,1666,308,55,14,4,0,0,0,0
29580,29605,9006,9794,6665,1643,287,63,10,3,1,0,0,0
29590,29699,8842,9885,6617,1643,319,61,7,4,0,0,0,0
29600,29725,8856,9823,6602,1683,314,56,14,3,1,0,0,0
29610,29704,8900,9729,6716,1657,306,49,11,3,2,0,0,0
29620,29675,8937,9797,6601,1687,308,54,14,3,1,0,0,0
29630,29662,8961,9720,6702,1680,286,47,15,3,1,0,0,0
29640,29664,8986,9745,6619,1684,297,58,18,5,1,0,0,0
29650,29677,8950,9752,6650,1665,309,55,14,5,0,0,0,0
29660,29652,8939,9850,6585,1664,313,58,14,2,0,0,0,0
29670,29654,8930,9880,6546,1671,324,62,7,3,0,0,0,0
29680,29621,9005,9761,6672,1644,302,58,12,2,0,0,0,0
29690,29609,9013,9816,6604,1648,307,69,9,2,0,0,0,0
29700,29599,8955,9916,6594,1644,295,63,10,0,1,0,0,0
29710,29648,8949,9802,6659,1639,308,57,11,4,0,0,0,0
29720,29629,8935,9882,6617,1638,299,64,8,5,0,0,0,0
29730,29623,8970,9812,6656,1668,267,65,10,6,0,0,0,0
29740,29622,9023,9719,6693,1663,275,68,10,4,0,0,0,0
29750,29632,8960,9809,6653,1672,270,68,10,3,0,0,0,0
29760,29584,9043,9787,6646,1657,284,61,12,3,0,0,0,0
29770,29536,9111,9812,6602,1653,276,67,18,2,0,0,0,0
29780,29616,8985,9868,6563,1645,332,52,13,3,0,0,0,0
29790,29582,9001,9838,6664,1642,274,62,14,0,0,0,0,0
29800,29660,9011,9683,6686,1644,315,58,17,3,0,0,0,0
29810,29595,9019,9836,6585,1675,290,63,9,5,0,0,0,0
29820,29674,8926,9843,6552,1703,301,57,18,3,0,0,0,0
29830,29659,8952,9761,6681,1656,285,71,11,1,0,0,0,0
29840,29655,8947,9803,6613,1700,285,60,12,2,0,0,0,0
29850,29639,8973,9805,6628,1659,289,62,19,3,0,0,0,0
29860,29636,8955,9818,6652,1647,289,64,15,1,0,0,0,0
29870,29629,9034,9769,6548,1715,306,62,13,1,0,0,0,0
29880,29673,8968,9773,6552,1735,304,59,11,2,0,0,0,0
29890,29667,8936,9793,6630,1683,297,54,13,3,1,0,0,0
29900,29652,8980,9743,6678,1630,321,61,11,0,1,0,0,0
29910,29673,8983,9678,6703,1663,299,65,12,1,0,0,0,0
29920,29637,8999,9754,6635,1688,286,65,11,2,0,0,0,0
29930,29635,8977,9813,6614,1651,315,52,19,1,0,0,0,0
29940,29677,8958,9748,6645,1662,306,60,19,1,1,0,0,0
29950,29654,9030,9674,6664,1666,310,63,14,1,1,0,0,0
29960,29630,9006,9792,6606,1658,298,67,16,3,1,0,0,0
29970,29713,8889,9782,6642,1646,330,63,10,2,0,0,0,0
29980,29652,8994,9724,6655,1675,305,60,11,1,0,0,0,0
29990,29636,9019,9736,6619,1702,289,57,18,1,0,0,0,0
30000,29666,8988,9705,6662,1682,297,62,12,3,0,0,0,0
30010,29638,9049,9704,6602,1706,297,66,12,2,1,0,0,0
30020,29653,9011,9719,6617,1698,303,65,8,3,0,0,0,0
30030,29663,8953,9782,6644,1651,301,65,16,1,1,0,0,0
30040,29661,9005,9679,6678,1689,285,65,12,2,1,0,0,0
30050,29640,9001,9737,6658,1666,298,68,7,1,1,0,0,0
30060,29656,8990,9686,6698,1688,298,48,13,0,0,0,0,0
30070,29643,9005,9737,6622,1716,273,69,8,3,1,0,0,0
30080,29587,9105,9746,6550,1700,319,59,7,4,0,0,0,0
30090,29673,9003,9685,6640,1704,281,78,9,4,0,0,0,0
30100,29664,8991,9714,6641,1687,303,69,6,2,0,0,0,0
30110,29640,8999,9739,6665,1658,296,70,7,3,0,0,0,0
30120,29699,8937,9690,6696,1685,303,55,10,1,1,0,0,0
30130,29685,8962,9674,6735,1645,297,60,15,4,0,0,0,0
30140,29571,9098,9717,6682,1638,297,60,11,2,1,0,0,0
30150,29538,9095,9831,6599,1642,295,63,10,4,0,0,0,0
