iteration,0,1,2,3,4,5,6,7,8,9,10
60880,160390,139179,137747,9902,835,71,10,0,0,0,0
60890,160480,139006,137823,9915,825,73,12,0,0,0,0
60900,160456,138998,137911,9859,822,80,7,1,0,0,0
60910,160480,138983,137869,9887,833,73,8,1,0,0,0
60920,160498,138956,137865,9898,841,68,6,2,0,0,0
60930,160489,138984,137846,9892,842,73,7,1,0,0,0
60940,160543,138855,137933,9895,826,69,12,1,0,0,0
60950,160538,138860,137945,9874,832,78,5,2,0,0,0
60960,160475,138958,137936,9848,832,79,5,1,0,0,0
60970,160448,138990,137956,9816,842,77,4,1,0,0,0
60980,160497,138959,137864,9892,845,72,4,1,0,0,0
60990,160475,138999,137849,9896,835,72,7,1,0,0,0
61000,160431,139082,137818,9884,836,78,5,0,0,0,0
61010,160388,139130,137855,9832,851,74,4,0,0,0,0
61020,160437,139046,137878,9841,857,69,6,0,0,0,0
61030,160410,139107,137819,9883,838,74,3,0,0,0,0
61040,160432,139074,137836,9862,852,74,4,0,0,0,0
61050,160398,139102,137889,9808,863,66,8,0,0,0,0
61060,160399,139099,137871,9845,847,68,5,0,0,0,0
61070,160455,139020,137858,9888,839,68,4,2,0,0,0
61080,160446,139043,137837,9895,838,70,5,0,0,0,0
61090,160496,138960,137854,9915,830,73,6,0,0,0,0
61100,160460,139069,137738,9968,814,81,4,0,0,0,0
61110,160420,139104,137772,9951,806,77,4,0,0,0,0
61120,160385,139185,137742,9903,843,72,4,0,0,0,0
61130,160373,139197,137759,9881,848,72,4,0,0,0,0
61140,160430,139084,137810,9891,843,71,5,0,0,0,0
61150,160385,139145,137834,9849,836,80,5,0,0,0,0
61160,160474,139048,137763,9924,842,78,5,0,0,0,0
61170,160481,139028,137771,9945,823,79,7,0,0,0,0
61180,160549,138918,137799,9942,845,75,5,1,0,0,0
61190,160513,138961,137836,9880,864,75,5,0,0,0,0
61200,160507,138971,137800,9948,830,70,7,1,0,0,0
61210,160522,138951,137807,9940,829,78,6,1,0,0,0
61220,160452,139049,137832,9867,859,67,7,1,0,0,0
61230,160494,138991,137797,9938,838,73,3,0,0,0,0
61240,160494,138966,137856,9890,856,70,2,0,0,0,0
61250,160524,138946,137790,9970,830,66,8,0,0,0,0
61260,160544,138925,137792,9953,840,74,6,0,0,0,0
61270,160520,138908,137883,9924,815,76,8,0,0,0,0
61280,160547,138852,137930,9889,835,72,8,1,0,0,0
61290,160590,138789,137915,9928,835,71,6,0,0,0,0
61300,160578,138823,137873,9960,824,67,9,0,0,0,0
61310,160525,138915,137848,9943,831,63,8,1,0,0,0
61320,160563,138822,137963,9846,860,72,8,0,0,0,0
61330,160519,138979,137774,9926,859,69,8,0,0,0,0
61340,160542,138946,137781,9916,877,63,8,1,0,0,0
61350,160557,138976,137677,9972,879,67,5,1,0,0,0
61360,160525,138991,137716,9982,842,71,7,0,0,0,0
61370,160494,139043,137700,9986,827,79,5,0,0,0,0
61380,160545,138968,137706,9986,856,67,5,1,0,0,0
61390,160517,138993,137721,9999,823,76,5,0,0,0,0
61400,160579,138845,137824,9983,828,71,3,1,0,0,0
61410,160643,138781,137760,10049,826,69,5,1,0,0,0
61420,160714,138732,137676,10079,859,68,5,1,0,0,0
61430,160701,138733,137698,10087,835,76,4,0,0,0,0
61440,160631,138802,137776,10011,830,79,3,2,0,0,0
61450,160689,138734,137749,10039,836,83,2,2,0,0,0
61460,160618,138864,137697,10034,835,82,4,0,0,0,0
61470,160652,138825,137671,10075,822,82,5,2,0,0,0
61480,160679,138809,137628,10096,835,83,3,0,1,0,0
61490,160649,138872,137609,10069,847,81,5,2,0,0,0
61500,160633,138856,137653,10079,837,70,5,1,0,0,0
61510,160597,138928,137632,10059,834,76,7,1,0,0,0
61520,160616,138920,137600,10074,839,76,7,2,0,0,0
61530,160626,138886,137640,10063,824,89,4,2,0,0,0
61540,160649,138846,137650,10061,843,80,3,1,1,0,0
61550,160706,138743,137692,10065,841,76,9,2,0,0,0
61560,160660,138844,137618,10088,836,82,6,0,0,0,0
61570,160640,138852,137657,10068,828,82,7,0,0,0,0
61580,160633,138841,137679,10079,818,79,4,1,0,0,0
61590,160663,138740,137800,10020,827,79,4,1,0,0,0
61600,160690,138760,137677,10096,830,75,5,1,0,0,0
61610,160649,138792,137757,10007,846,75,8,0,0,0,0
61620,160636,138836,137690,10052,844,71,4,1,0,0,0
61630,160658,138826,137670,10043,854,76,6,1,0,0,0
61640,160673,138767,137714,10068,830,77,5,0,0,0,0
61650,160660,138785,137719,10054,838,71,7,0,0,0,0
61660,160631,138806,137751,10043,825,71,7,0,0,0,0
61670,160674,138739,137745,10088,805,78,4,1,0,0,0
61680,160692,138722,137735,10087,813,81,4,0,0,0,0
61690,160675,138752,137726,10091,800,84,5,1,0,0,0
61700,160703,138688,137773,10074,811,76,9,0,0,0,0
61710,160706,138745,137665,10109,820,82,7,0,0,0,0
61720,160740,138654,137745,10082,827,81,4,1,0,0,0
61730,160659,138824,137653,10090,816,83,8,1,0,0,0
61740,160686,138803,137629,10088,834,91,3,0,0,0,0
61750,160696,138768,137677,10058,845,82,8,0,0,0,0
61760,160662,138808,137690,10045,845,74,9,1,0,0,0
61770,160684,138773,137690,10069,826,84,6,2,0,0,0
61780,160669,138772,137723,10061,822,79,6,2,0,0,0
61790,160663,138762,137753,10054,815,78,9,0,0,0,0
61800,160654,138776,137749,10048,825,76,6,0,0,0,0
61810,160743,138706,137643,10129,820,83,10,0,0,0,0
61820,160727,138661,137778,10056,821,82,8,1,0,0,0
61830,160799,138574,137725,10135,809,84,7,1,0,0,0
61840,160767,138607,137758,10100,810,82,9,1,0,0,0
61850,160756,138637,137734,10103,811,82,11,0,0,0,0
61860,160729,138645,137808,10048,805,87,10,2,0,0,0
61870,160700,138696,137806,10004,834,87,6,1,0,0,0
61880,160724,138686,137733,10082,818,82,9,0,0,0,0
61890,160735,138675,137738,10064,833,77,10,2,0,0,0
61900,160749,138647,137757,10067,815,85,11,3,0,0,0
61910,160752,138627,137811,9996,859,76,10,3,0,0,0
61920,160744,138625,137807,10034,839,73,12,0,0,0,0
61930,160722,138676,137786,10024,832,81,10,3,0,0,0
61940,160697,138695,137815,9998,843,73,13,0,0,0,0
61950,160729,138674,137760,10040,847,73,10,1,0,0,0
61960,160810,138512,137847,10031,844,81,9,0,0,0,0
61970,160803,138579,137735,10083,846,77,10,1,0,0,0
61980,160845,138519,137719,10130,831,79,9,2,0,0,0
61990,160841,138480,137797,10101,830,73,12,0,0,0,0
62000,160783,138576,137801,10046,838,77,10,3,0,0,0
62010,160743,138642,137765,10074,820,80,10,0,0,0,0
62020,160726,138676,137754,10049,850,71,8,0,0,0,0
62030,160748,138693,137656,10117,833,77,9,1,0,0,0
62040,160801,138549,137765,10121,809,78,11,0,0,0,0
62050,160724,138665,137775,10056,826,81,7,0,0,0,0
62060,160752,138626,137762,10088,821,74,11,0,0,0,0
62070,160760,138609,137778,10083,813,78,13,0,0,0,0
62080,160799,138561,137782,10061,842,77,11,1,0,0,0
62090,160830,138530,137759,10079,844,79,13,0,0,0,0
62100,160766,138588,137802,10071,819,76,11,1,0,0,0
62110,160722,138667,137774,10067,814,78,12,0,0,0,0
62120,160717,138647,137830,10035,813,82,10,0,0,0,0
62130,160684,138695,137835,10011,820,78,11,0,0,0,0
62140,160656,138739,137830,10005,811,82,11,0,0,0,0
62150,160635,138775,137802,10028,809,76,8,1,0,0,0
62160,160664,138733,137809,10027,814,76,11,0,0,0,0
62170,160627,138772,137848,9981,819,75,12,0,0,0,0
62180,160630,138797,137781,10031,805,78,12,0,0,0,0
62190,160670,138749,137780,10010,839,78,7,1,0,0,0
62200,160628,138819,137732,10062,810,73,10,0,0,0,0
62210,160633,138797,137762,10044,816,76,5,1,0,0,0
62220,160686,138700,137801,10045,818,79,5,0,0,0,0
62230,160681,138759,137738,10024,842,81,9,0,0,0,0
62240,160635,138798,137797,9972,841,84,7,0,0,0,0
62250,160630,138800,137807,9969,837,81,10,0,0,0,0
62260,160641,138806,137780,9964,851,80,12,0,0,0,0
62270,160624,138810,137810,9960,841,77,10,1,1,0,0
62280,160636,138833,137724,10001,860,71,8,1,0,0,0
62290,160655,138744,137826,9992,829,82,6,0,0,0,0
62300,160676,138776,137710,10035,858,73,6,0,0,0,0
62310,160603,138880,137694,10053,821,75,8,0,0,0,0
62320,160650,138764,137801,9999,837,75,8,0,0,0,0
62330,160675,138699,137857,9979,843,74,7,0,0,0,0
62340,160662,138751,137796,10005,832,80,8,0,0,0,0
62350,160644,138739,137860,9974,840,69,8,0,0,0,0
62360,160621,138796,137823,9974,839,72,9,0,0,0,0
62370,160626,138785,137824,9979,843,70,7,0,0,0,0
62380,160592,138824,137856,9937,845,73,7,0,0,0,0
62390,160593,138848,137797,9984,829,74,9,0,0,0,0
62400,160598,138798,137879,9944,835,74,6,0,0,0,0
62410,160646,138709,137897,9975,836,64,7,0,0,0,0
62420,160639,138753,137837,9993,842,61,8,1,0,0,0
62430,160621,138750,137906,9941,841,65,10,0,0,0,0
62440,160667,138688,137889,9980,831,71,7,1,0,0,0
62450,160668,138656,137964,9924,843,71,6,1,1,0,0
62460,160689,138649,137916,9955,845,73,6,1,0,0,0
62470,160731,138627,137855,9969,879,64,9,0,0,0,0
62480,160727,138594,137921,9951,869,64,7,1,0,0,0
62490,160739,138608,137867,9976,865,70,9,0,0,0,0
62500,160760,138594,137821,10024,857,70,8,0,0,0,0
62510,160780,138550,137851,10012,869,62,10,0,0,0,0
62520,160758,138582,137841,10024,856,64,9,0,0,0,0
62530,160752,138607,137816,10027,856,66,10,0,0,0,0
62540,160825,138493,137813,10075,859,61,7,1,0,0,0
62550,160818,138528,137772,10090,850,64,12,0,0,0,0
62560,160811,138534,137806,10033,871,69,10,0,0,0,0
62570,160843,138494,137781,10075,864,65,12,0,0,0,0
62580,160858,138469,137768,10110,857,62,9,1,0,0,0
62590,160841,138491,137784,10083,864,58,11,2,0,0,0
62600,160838,138463,137837,10071,853,61,10,1,0,0,0
62610,160840,138488,137787,10095,845,68,10,1,0,0,0
62620,160906,138431,137704,10163,858,60,11,0,1,0,0
62630,160862,138468,137762,10117,846,68,10,1,0,0,0
62640,160871,138466,137733,10134,864,54,10,2,0,0,0
62650,160857,138503,137712,10129,858,63,11,1,0,0,0
62660,160872,138478,137711,10151,844,65,11,2,0,0,0
62670,160902,138341,137900,10064,845,73,7,2,0,0,0
62680,160874,138367,137932,10034,846,70,10,1,0,0,0
62690,160844,138432,137887,10052,835,73,10,1,0,0,0
62700,160803,138526,137818,10070,835,71,10,1,0,0,0
62710,160872,138401,137872,10060,848,70,10,1,0,0,0
62720,160851,138400,137924,10034,849,68,8,0,0,0,0
62730,160861,138421,137867,10052,852,71,10,0,0,0,0
62740,160847,138426,137883,10064,830,75,8,1,0,0,0
62750,160826,138480,137835,10079,837,64,12,1,0,0,0
62760,160808,138512,137841,10043,849,71,10,0,0,0,0
62770,160812,138522,137800,10080,837,74,9,0,0,0,0
62780,160816,138497,137839,10058,847,66,10,1,0,0,0
62790,160808,138524,137814,10054,859,67,7,1,0,0,0
62800,160785,138543,137818,10065,862,55,5,1,0,0,0
62810,160762,138585,137836,10013,861,69,7,1,0,0,0
62820,160752,138599,137841,10011,845,79,4,3,0,0,0
62830,160744,138641,137779,10031,866,62,10,0,1,0,0
62840,160751,138613,137767,10104,833,55,9,2,0,0,0
62850,160766,138608,137750,10095,844,62,8,1,0,0,0
62860,160800,138525,137841,10035,854,70,7,2,0,0,0
62870,160844,138398,137929,10056,834,65,7,1,0,0,0
62880,160817,138445,137913,10048,845,59,5,2,0,0,0
62890,160865,138379,137922,10036,864,61,7,0,0,0,0
62900,160843,138448,137849,10067,857,61,9,0,0,0,0
62910,160874,138352,137952,10033,849,63,10,0,1,0,0
62920,160937,138270,137933,10056,869,61,7,1,0,0,0
62930,160926,138267,137941,10090,843,59,8,0,0,0,0
62940,160886,138341,137933,10058,840,64,11,1,0,0,0
62950,160891,138351,137885,10094,843,63,6,0,1,0,0
62960,160858,138388,137916,10056,841,68,7,0,0,0,0
62970,160819,138409,137996,9997,833,70,10,0,0,0,0
62980,160817,138449,137896,10078,820,65,9,0,0,0,0
62990,160805,138477,137908,10017,853,66,8,0,0,0,0
63000,160866,138343,138003,9992,851,70,8,1,0,0,0
63010,160867,138403,137880,10055,848,72,9,0,0,0,0
63020,160786,138519,137894,10001,857,66,11,0,0,0,0
63030,160854,138405,137922,10018,854,72,8,1,0,0,0
63040,160795,138556,137786,10072,846,68,11,0,0,0,0
63050,160852,138431,137877,10029,873,62,10,0,0,0,0
63060,160835,138419,137953,9991,853,74,9,0,0,0,0
63070,160857,138438,137862,10028,864,78,7,0,0,0,0
63080,160871,138374,137939,10003,868,73,6,0,0,0,0
63090,160887,138366,137897,10047,858,73,6,0,0,0,0
63100,160958,138233,137978,10007,875,75,7,1,0,0,0
63110,160983,138230,137904,10078,843,87,8,1,0,0,0
63120,160972,138250,137880,10090,864,70,8,0,0,0,0
63130,160952,138323,137804,10109,863,74,9,0,0,0,0
63140,160922,138330,137879,10070,839,85,8,1,0,0,0
63150,160990,138290,137761,10147,860,78,6,1,1,0,0
63160,161027,138213,137796,10159,854,75,9,1,0,0,0
63170,161031,138174,137872,10118,845,83,10,1,0,0,0
63180,160931,138310,137893,10067,841,80,11,1,0,0,0
63190,160935,138272,137946,10043,858,72,7,1,0,0,0
63200,160882,138347,137952,10032,831,77,13,0,0,0,0
63210,160918,138282,137961,10062,823,78,8,2,0,0,0
63220,160937,138241,138015,10003,847,81,9,1,0,0,0
63230,160951,138262,137922,10062,851,78,8,0,0,0,0
63240,160935,138307,137895,10048,859,83,7,0,0,0,0
63250,160900,138343,137928,10020,854,77,10,2,0,0,0
63260,160900,138354,137927,9998,858,84,11,2,0,0,0
63270,160892,138369,137901,10025,856,82,9,0,0,0,0
63280,160886,138412,137836,10053,854,83,10,0,0,0,0
63290,160932,138320,137885,10048,855,84,10,0,0,0,0
63300,160900,138391,137838,10060,849,85,11,0,0,0,0
63310,160873,138405,137897,10006,859,83,11,0,0,0,0
63320,160905,138353,137898,10028,861,79,9,0,1,0,0
63330,160835,138495,137810,10055,851,79,8,1,0,0,0
63340,160904,138399,137813,10064,862,84,7,1,0,0,0
63350,160875,138427,137842,10040,857,84,8,1,0,0,0
63360,160915,138394,137802,10057,873,85,8,0,0,0,0
63370,160921,138343,137878,10033,868,84,6,0,1,0,0
63380,160949,138335,137811,10089,853,87,8,1,1,0,0
63390,161001,138258,137814,10100,866,86,9,0,0,0,0
63400,160983,138287,137805,10103,861,86,9,0,0,0,0
63410,160928,138346,137828,10090,857,76,9,0,0,0,0
63420,160935,138393,137740,10107,865,84,10,0,0,0,0
63430,160887,138445,137774,10073,865,78,12,0,0,0,0
63440,160907,138480,137634,10171,845,89,8,0,0,0,0
63450,160883,138504,137660,10141,853,84,8,1,0,0,0
63460,160923,138400,137757,10095,868,83,8,0,0,0,0
63470,160937,138380,137768,10079,879,81,10,0,0,0,0
63480,160930,138473,137589,10190,857,85,10,0,0,0,0
63490,160959,138371,137728,10100,880,89,7,0,0,0,0
63500,160865,138539,137649,10135,848,89,8,1,0,0,0
63510,160855,138537,137693,10096,852,92,8,1,0,0,0
63520,160873,138452,137786,10084,847,82,10,0,0,0,0
63530,160872,138477,137720,10143,832,80,10,0,0,0,0
63540,160899,138434,137740,10126,843,82,10,0,0,0,0
63550,160907,138430,137715,10159,830,81,12,0,0,0,0
63560,160931,138403,137717,10128,869,79,7,0,0,0,0
63570,160906,138413,137756,10136,823,91,9,0,0,0,0
63580,160944,138364,137740,10154,841,82,9,0,0,0,0
63590,160943,138343,137783,10138,834,83,10,0,0,0,0
63600,160933,138389,137719,10172,825,86,9,1,0,0,0
63610,160908,138410,137775,10086,867,80,8,0,0,0,0
63620,160948,138373,137712,10175,831,83,11,1,0,0,0
63630,160969,138335,137744,10148,837,88,12,1,0,0,0
63640,160944,138360,137769,10119,843,88,10,1,0,0,0
63650,160916,138381,137808,10082,857,77,13,0,0,0,0
63660,160891,138435,137772,10098,842,83,13,0,0,0,0
63670,160896,138443,137752,10086,867,80,9,1,0,0,0
63680,160930,138391,137770,10082,864,81,16,0,0,0,0
63690,160923,138410,137737,10116,853,81,13,1,0,0,0
63700,160965,138363,137699,10161,854,79,12,1,0,0,0
63710,160943,138367,137774,10089,864,87,9,1,0,0,0
63720,160876,138456,137778,10075,862,74,12,1,0,0,0
63730,160888,138487,137674,10142,856,75,10,2,0,0,0
63740,160898,138447,137738,10102,854,83,10,2,0,0,0
63750,160886,138440,137790,10077,839,87,13,2,0,0,0
63760,160918,138357,137842,10087,831,87,11,1,0,0,0
63770,160877,138473,137735,10119,832,84,12,2,0,0,0
63780,160912,138397,137806,10071,848,83,14,3,0,0,0
63790,160904,138419,137782,10081,848,84,16,0,0,0,0
63800,160888,138439,137815,10026,858,93,15,0,0,0,0
63810,160898,138418,137821,10027,870,87,13,0,0,0,0
63820,160925,138366,137854,10015,873,84,16,1,0,0,0
63830,160924,138320,137920,10016,859,80,15,0,0,0,0
63840,160967,138293,137873,10035,863,85,15,2,0,1,0
63850,160952,138311,137893,9993,884,86,13,2,0,0,0
63860,160879,138444,137838,9992,882,85,13,1,0,0,0
63870,160869,138471,137810,10008,878,82,15,1,0,0,0
63880,160845,138487,137829,10012,864,85,12,0,0,0,0
63890,160821,138512,137824,10035,850,83,9,0,0,0,0
63900,160845,138464,137851,10034,844,87,8,1,0,0,0
63910,160830,138512,137827,10000,872,80,11,2,0,0,0
63920,160862,138390,137949,9986,858,80,7,2,0,0,0
63930,160834,138456,137898,10008,846,81,8,3,0,0,0
63940,160815,138514,137846,10012,855,82,8,2,0,0,0
63950,160876,138408,137852,10064,847,81,5,1,0,0,0
63960,160833,138495,137826,10029,864,78,9,0,0,0,0
63970,160871,138439,137830,10045,859,78,10,2,0,0,0
63980,160899,138402,137838,10036,859,89,10,1,0,0,0
63990,160903,138397,137836,10030,875,84,8,1,0,0,0
64000,160912,138402,137774,10106,844,86,10,0,0,0,0
64010,160834,138540,137734,10077,861,77,11,0,0,0,0
64020,160795,138543,137827,10039,838,84,8,0,0,0,0
64030,160789,138598,137772,10024,845,96,10,0,0,0,0
64040,160807,138590,137727,10055,859,87,9,0,0,0,0
64050,160810,138536,137807,10042,846,84,9,0,0,0,0
64060,160795,138547,137806,10064,834,81,7,0,0,0,0
64070,160814,138449,137947,10000,839,75,10,0,0,0,0
64080,160806,138496,137889,10009,847,77,10,0,0,0,0
64090,160822,138471,137888,10024,837,85,7,0,0,0,0
64100,160801,138537,137856,9986,857,83,14,0,0,0,0
64110,160775,138554,137876,9986,855,78,10,0,0,0,0
64120,160831,138485,137850,10011,876,74,7,0,0,0,0
64130,160821,138493,137862,10002,878,69,9,0,0,0,0
64140,160808,138504,137878,9992,871,72,9,0,0,0,0
64150,160785,138518,137934,9935,877,75,10,0,0,0,0
64160,160793,138508,137903,9992,855,74,9,0,0,0,0
64170,160770,138550,137882,10009,837,72,13,1,0,0,0
64180,160774,138585,137820,10005,865,76,9,0,0,0,0
64190,160833,138500,137792,10079,843,81,6,0,0,0,0
64200,160815,138548,137770,10055,861,73,12,0,0,0,0
64210,160824,138511,137834,10006,866,85,8,0,0,0,0
64220,160819,138481,137883,10018,840,85,8,0,0,0,0
64230,160847,138454,137856,10032,860,78,7,0,0,0,0
64240,160892,138387,137872,10016,887,73,7,0,0,0,0
64250,160895,138364,137898,10024,872,72,9,0,0,0,0
64260,160849,138468,137832,10027,877,73,8,0,0,0,0
64270,160786,138559,137792,10083,838,67,8,1,0,0,0
64280,160758,138650,137720,10071,852,76,6,1,0,0,0
64290,160774,138601,137754,10088,831,79,7,0,0,0,0
64300,160822,138557,137721,10089,866,70,9,0,0,0,0
64310,160829,138523,137759,10086,856,75,6,0,0,0,0
64320,160821,138541,137750,10081,863,70,8,0,0,0,0
64330,160783,138573,137780,10077,841,74,6,0,0,0,0
64340,160823,138547,137727,10095,869,66,7,0,0,0,0
64350,160842,138497,137782,10065,869,72,7,0,0,0,0
64360,160854,138450,137840,10046,862,74,8,0,0,0,0
64370,160804,138503,137891,9989,862,76,9,0,0,0,0
64380,160803,138543,137823,9996,897,63,9,0,0,0,0
64390,160775,138536,137897,9986,860,74,6,0,0,0,0
64400,160722,138664,137817,9976,879,65,10,1,0,0,0
64410,160732,138650,137809,9996,869,67,10,1,0,0,0
64420,160714,138743,137683,10041,875,67,10,1,0,0,0
64430,160742,138640,137823,9953,898,71,7,0,0,0,0
64440,160718,138680,137784,10001,879,65,7,0,0,0,0
64450,160711,138669,137854,9939,871,84,6,0,0,0,0
64460,160732,138692,137759,9973,893,77,8,0,0,0,0
64470,160726,138670,137830,9917,909,75,7,0,0,0,0
64480,160797,138595,137775,9967,918,76,6,0,0,0,0
64490,160837,138537,137771,9997,903,82,7,0,0,0,0
64500,160898,138411,137839,9989,913,78,6,0,0,0,0
64510,160884,138419,137840,10021,885,78,7,0,0,0,0
64520,160884,138455,137788,10025,894,78,8,2,0,0,0
64530,160835,138528,137790,10007,876,88,9,1,0,0,0
64540,160854,138497,137783,10021,899,68,12,0,0,0,0
64550,160831,138530,137778,10031,874,81,9,0,0,0,0
64560,160858,138463,137823,10027,880,75,7,1,0,0,0
64570,160890,138408,137851,10008,896,71,9,1,0,0,0
64580,160849,138462,137845,10029,862,75,12,0,0,0,0
64590,160864,138465,137792,10063,864,76,10,0,0,0,0
64600,160909,138372,137855,10026,894,70,8,0,0,0,0
64610,160933,138376,137787,10058,900,70,10,0,0,0,0
64620,160886,138447,137779,10054,887,68,12,1,0,0,0
64630,160887,138431,137808,10038,887,74,8,1,0,0,0
64640,160865,138429,137884,9989,873,87,6,1,0,0,0
64650,160866,138473,137794,10026,890,75,10,0,0,0,0
64660,160838,138481,137833,10027,877,70,8,0,0,0,0
64670,160850,138478,137826,10010,884,78,8,0,0,0,0
64680,160886,138392,137880,10023,865,75,13,0,0,0,0
64690,160874,138415,137878,9998,888,69,12,0,0,0,0
64700,160832,138538,137732,10088,863,70,11,0,0,0,0
64710,160771,138587,137846,9964,879,75,12,0,0,0,0
64720,160769,138563,137860,10014,842,75,11,0,0,0,0
64730,160798,138555,137816,10024,843,85,13,0,0,0,0
64740,160788,138513,137916,9984,844,74,14,1,0,0,0
64750,160726,138622,137883,9971,843,73,16,0,0,0,0
64760,160724,138642,137838,10002,840,78,10,0,0,0,0
64770,160766,138574,137857,10008,833,86,10,0,0,0,0
64780,160717,138638,137878,9963,850,77,11,0,0,0,0
64790,160746,138603,137841,10025,829,82,8,0,0,0,0
64800,160765,138584,137824,10045,822,85,9,0,0,0,0
64810,160773,138546,137880,10001,856,67,11,0,0,0,0
64820,160771,138560,137875,9977,871,72,7,1,0,0,0
64830,160822,138441,137978,9940,860,82,10,1,0,0,0
64840,160770,138536,137930,9949,865,73,11,0,0,0,0
64850,160806,138505,137870,10016,853,75,9,0,0,0,0
64860,160821,138529,137791,10051,853,77,11,1,0,0,0
64870,160780,138519,137936,9945,868,80,6,0,0,0,0
64880,160794,138497,137943,9943,871,78,8,0,0,0,0
64890,160772,138522,137955,9930,877,64,14,0,0,0,0
64900,160720,138608,137936,9928,850,82,10,0,0,0,0
64910,160764,138611,137799,10005,875,70,10,0,0,0,0
64920,160781,138530,137895,9994,849,75,9,1,0,0,0
64930,160750,138548,137950,9939,876,61,10,0,0,0,0
64940,160742,138593,137908,9934,874,71,12,0,0,0,0
64950,160747,138580,137899,9965,868,62,12,1,0,0,0
64960,160780,138519,137933,9953,867,72,8,2,0,0,0
64970,160750,138607,137847,9983,862,74,11,0,0,0,0
64980,160691,138654,137929,9914,863,71,11,1,0,0,0
64990,160727,138554,138007,9910,860,63,11,1,1,0,0
65000,160726,138586,137953,9930,858,67,13,1,0,0,0
65010,160731,138595,137901,9977,851,72,7,0,0,0,0
65020,160757,138552,137912,9988,840,76,9,0,0,0,0
65030,160774,138518,137950,9952,851,78,11,0,0,0,0
65040,160767,138501,138012,9901,868,76,9,0,0,0,0
65050,160731,138609,137896,9953,860,76,9,0,0,0,0
65060,160698,138673,137862,9961,855,76,9,0,0,0,0
65070,160750,138629,137828,9956,885,75,11,0,0,0,0
65080,160746,138661,137759,10018,864,72,13,1,0,0,0
65090,160747,138659,137760,10016,865,75,12,0,0,0,0
65100,160700,138707,137789,9987,876,66,9,0,0,0,0
65110,160697,138674,137856,9964,866,70,7,0,0,0,0
65120,160695,138670,137865,9967,858,73,6,0,0,0,0
65130,160691,138678,137869,9948,871,72,5,0,0,0,0
65140,160635,138774,137831,9973,834,79,8,0,0,0,0
65150,160628,138777,137867,9922,855,75,8,2,0,0,0
65160,160608,138814,137854,9916,853,83,5,1,0,0,0
65170,160593,138828,137862,9904,870,72,5,0,0,0,0
65180,160672,138723,137831,9968,864,68,7,1,0,0,0
65190,160705,138688,137823,9960,882,66,8,2,0,0,0
65200,160719,138630,137870,9979,862,65,9,0,0,0,0
65210,160799,138564,137784,10035,871,73,8,0,0,0,0
65220,160757,138647,137735,10050,865,73,7,0,0,0,0
65230,160799,138554,137804,10024,872,74,7,0,0,0,0
65240,160852,138440,137873,10014,876,72,7,0,0,0,0
65250,160860,138481,137784,10041,886,74,8,0,0,0,0
65260,160871,138459,137802,10025,893,80,4,0,0,0,0
65270,160833,138533,137741,10071,881,68,7,0,0,0,0
65280,160839,138471,137874,9976,890,77,7,0,0,0,0
65290,160827,138508,137826,10008,884,72,9,0,0,0,0
65300,160830,138552,137730,10055,886,73,8,0,0,0,0
65310,160821,138543,137806,9974,902,79,9,0,0,0,0
65320,160850,138476,137826,10009,899,62,11,1,0,0,0
65330,160806,138536,137828,10005,875,77,7,0,0,0,0
65340,160747,138631,137811,9985,878,78,4,0,0,0,0
65350,160815,138487,137908,9958,882,75,9,0,0,0,0
65360,160842,138514,137758,10062,876,78,4,0,0,0,0
65370,160864,138458,137824,10021,881,76,9,1,0,0,0
65380,160838,138509,137777,10060,870,70,9,1,0,0,0
65390,160874,138444,137799,10064,874,72,5,2,0,0,0
65400,160861,138429,137880,10022,849,80,10,1,2,0,0
65410,160916,138350,137872,10048,861,74,10,2,1,0,0
65420,160824,138439,137929,10022,841,70,6,3,0,0,0
65430,160846,138401,137960,9980,870,71,4,2,0,0,0
65440,160854,138400,137946,9984,867,76,7,0,0,0,0
65450,160803,138504,137865,10036,847,72,6,0,1,0,0
65460,160783,138501,137925,10007,841,65,11,1,0,0,0
65470,160787,138524,137880,10012,852,68,11,0,0,0,0
65480,160807,138496,137877,10023,849,74,7,1,0,0,0
65490,160796,138487,137942,9969,857,70,13,0,0,0,0
65500,160790,138504,137915,9984,864,70,7,0,0,0,0
65510,160766,138547,137874,10032,838,72,4,1,0,0,0
65520,160817,138463,137931,9980,856,77,10,0,0,0,0
65530,160915,138297,137934,10073,836,69,9,1,0,0,0
65540,160917,138270,137985,10048,832,72,8,2,0,0,0
65550,160836,138364,138033,9985,839,69,8,0,0,0,0
65560,160841,138391,137968,10010,850,67,7,0,0,0,0
65570,160859,138381,137920,10065,836,64,9,0,0,0,0
65580,160817,138466,137870,10073,842,56,9,1,0,0,0
65590,160810,138503,137837,10061,856,53,13,1,0,0,0
65600,160786,138496,137929,10000,847,66,8,2,0,0,0
65610,160809,138449,137954,9997,848,69,7,1,0,0,0
65620,160816,138469,137918,9976,883,63,9,0,0,0,0
65630,160835,138456,137874,10031,858,75,5,0,0,0,0
65640,160888,138340,137948,10020,862,66,10,0,0,0,0
65650,160903,138342,137909,10039,858,76,4,3,0,0,0
65660,160885,138343,137919,10071,847,62,7,0,0,0,0
65670,160842,138437,137878,10048,858,64,5,1,1,0,0
65680,160837,138436,137878,10077,826,73,7,0,0,0,0
