iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
92830,1540841700359,286709,-1.865797284e+07,18455,1560,232231,45354,101509,51670,120831,219313,93363,13785,825,17,0
92840,1540841716832,286775,-1.866080155e+07,18530,1439,232689,44890,102128,51812,120373,219598,93456,13870,817,20,0
92850,1540841733102,286823,-1.866507192e+07,18425,1568,233575,44813,101634,51806,120046,219899,93556,13742,871,20,0
92860,1540841749468,286790,-1.866156411e+07,18364,1551,232317,45030,101378,51837,120848,219582,93086,13769,829,20,0
92870,1540841765744,286754,-1.866239986e+07,18333,1484,232599,44986,102162,51691,120299,219997,93128,13857,834,19,0
92880,1540841782012,286719,-1.865910176e+07,18454,1535,233165,44386,102574,51336,120293,219753,93417,13839,814,18,0
92890,1540841798272,286732,-1.866204156e+07,18590,1593,232520,44748,102036,51583,120543,219599,93413,13694,862,23,0
92900,1540841815085,286777,-1.866488853e+07,18497,1552,233331,44382,102025,51373,120521,219612,93313,13850,818,20,0
92910,1540841831615,286773,-1.866896245e+07,18407,1535,233295,44193,102424,51746,120162,219727,93712,13705,806,22,0
92920,1540841848179,286798,-1.865986494e+07,18509,1502,232682,44522,101963,51849,120558,219836,92907,13968,852,13,0
92930,1540841864464,286821,-1.865628651e+07,18350,1527,232179,44212,101583,51445,121344,219583,92759,13611,823,14,0
92940,1540841880625,286779,-1.865641214e+07,18446,1558,232867,44162,102208,51121,120466,220372,92716,13778,786,16,0
92950,1540841896719,286765,-1.865711468e+07,18531,1513,232418,44277,102011,51062,120799,219975,93097,13435,802,26,0
92960,1540841912899,286728,-1.866530466e+07,18500,1542,233206,43849,102073,52041,120279,219936,93364,13693,842,20,0
92970,1540841929424,286763,-1.866697314e+07,18635,1445,233000,44599,102253,51680,119990,220062,93510,13780,770,22,0
92980,1540841945939,286780,-1.865998655e+07,18561,1549,232577,44344,101942,51135,120670,220229,92708,13662,848,17,0
92990,1540841962025,286744,-1.866062329e+07,18721,1476,232563,44573,101885,51323,120870,219323,93420,13716,795,10,0
93000,1540841978876,286748,-1.865663485e+07,18456,1553,232218,44596,102468,51289,120734,219607,93252,13711,814,16,0
93010,1540841995159,286766,-1.865935325e+07,18652,1561,232561,44382,102226,51301,120464,220013,93141,13692,808,16,0
93020,1540842011607,286767,-1.865982320e+07,18657,1565,232222,45149,102134,51179,120679,219677,92973,13957,828,20,0
93030,1540842027774,286733,-1.866410368e+07,18423,1488,233137,44508,102492,51743,120356,219493,93472,13914,883,16,0
93040,1540842044065,286685,-1.866209509e+07,18514,1467,232616,44074,102502,51909,120408,219912,93090,13916,798,10,0
93050,1540842060160,286690,-1.866480608e+07,18553,1648,233165,44235,101352,52036,120313,220038,93297,13603,867,16,0
93060,1540842076904,286716,-1.866243763e+07,18381,1524,232795,44093,102408,51882,120616,219542,93278,13825,855,18,0
93070,1540842092949,286680,-1.866139260e+07,18416,1464,233319,43989,102403,51673,120052,220231,93366,13656,812,17,0
93080,1540842111127,286654,-1.866748945e+07,18296,1499,233075,44705,102586,51603,120159,219808,93383,13964,802,18,0
93090,1540842127269,286698,-1.865831713e+07,18407,1546,233307,44039,101470,51380,120480,220470,92711,13657,794,22,0
93100,1540842144217,286720,-1.866153148e+07,18446,1533,232970,44320,102528,51411,120296,219890,93401,13691,837,19,0
93110,1540842160339,286714,-1.865747154e+07,18386,1461,232482,44725,102351,51344,120462,220040,93064,13707,845,16,0
93120,1540842176592,286699,-1.866136421e+07,18530,1500,232942,45043,101820,51456,120298,219682,93660,13707,767,20,0
93130,1540842192965,286674,-1.866110928e+07,18474,1570,232898,44458,101648,51509,120547,219902,93285,13533,849,18,0
93140,1540842209509,286666,-1.866463622e+07,18421,1531,232720,44964,102841,51341,120281,219655,93329,13988,864,17,0
93150,1540842225698,286680,-1.866506379e+07,18418,1469,232485,44457,102896,52025,120216,219756,93393,13885,867,17,0
93160,1540842242342,286722,-1.866606182e+07,18426,1403,233216,44817,102688,52144,119616,219855,94012,13802,836,13,0
93170,1540842258432,286729,-1.866219131e+07,18457,1613,232579,44299,102694,51820,120150,219870,93613,13657,825,19,0
93180,1540842274679,286735,-1.865655723e+07,18350,1495,232601,44718,102647,51513,120281,219858,93386,13763,825,21,0
93190,1540842291195,286700,-1.866695729e+07,18540,1543,233003,44443,102198,51177,120565,219495,93651,13602,804,17,0
93200,1540842308386,286709,-1.867013150e+07,18469,1584,233224,44421,103076,51788,119704,219979,93637,13965,831,18,0
93210,1540842324605,286733,-1.866151862e+07,18472,1429,232849,44501,101976,51565,120422,220289,92694,13825,880,24,0
93220,1540842341525,286726,-1.866233958e+07,18475,1475,232799,44445,102094,51654,120165,220388,93042,13708,810,20,1
93230,1540842357718,286794,-1.866057960e+07,18449,1470,232477,44541,102476,51395,120528,219858,93172,13722,831,22,1
93240,1540842374628,286771,-1.865831942e+07,18530,1519,232562,44098,101579,51682,121118,219348,93200,13667,784,17,0
93250,1540842390916,286789,-1.865612813e+07,18419,1406,232274,44803,102339,51713,120546,219658,93309,13822,783,16,0
93260,1540842407091,286804,-1.866397523e+07,18462,1488,233148,44098,102169,51880,119985,220419,93222,13664,831,12,1
93270,1540842423365,286770,-1.866519814e+07,18557,1501,233124,44962,102223,51787,119795,220023,93620,13913,763,20,0
93280,1540842439947,286789,-1.866043897e+07,18332,1444,232927,44500,101701,51692,120435,220068,93182,13647,787,15,0
93290,1540842455882,286823,-1.866318109e+07,18371,1534,233120,44654,102130,51339,120220,220122,93219,13718,841,14,0
93300,1540842473295,286845,-1.865885444e+07,18429,1542,232752,44316,101623,51734,120700,220028,92808,13666,906,26,0
93310,1540842489253,286852,-1.865816657e+07,18466,1584,233148,44316,101344,51501,120558,220266,92695,13778,816,21,0
93320,1540842505981,286912,-1.865622547e+07,18401,1494,232574,44997,101116,51263,120970,219898,92683,13761,812,10,0
93330,1540842522485,286930,-1.865877973e+07,18325,1454,232923,45246,102288,51578,120403,219458,93363,14023,874,13,0
93340,1540842538582,286923,-1.865952981e+07,18434,1395,232413,44638,102202,52212,120295,219730,93591,13697,814,7,0
93350,1540842554939,286875,-1.866227380e+07,18406,1590,232621,44632,101937,51656,120579,219697,93250,13806,783,19,0
93360,1540842571301,286830,-1.866306081e+07,18324,1579,232722,44484,102148,51955,120430,219740,93264,13876,804,20,0
93370,1540842587444,286826,-1.865797524e+07,18463,1404,232926,45152,101458,51696,120406,219928,93069,13910,802,19,0
93380,1540842604130,286883,-1.866354033e+07,18432,1509,233381,44733,102019,51731,120161,219767,93450,13908,826,22,0
93390,1540842620201,286842,-1.865808303e+07,18285,1498,233352,44330,101798,51492,120440,220029,93137,13673,842,13,0
93400,1540842637561,286822,-1.865933292e+07,18389,1536,232429,44626,101787,51953,120565,219840,93203,13639,878,9,0
93410,1540842653993,286865,-1.865746081e+07,18491,1437,233055,44478,101814,50999,120792,219823,92919,13802,783,15,0
93420,1540842670643,286892,-1.866169530e+07,18438,1543,233116,43858,101846,51405,120895,219569,93202,13662,783,23,0
93430,1540842686741,286834,-1.865544335e+07,18270,1555,232584,44140,102166,51697,120823,219521,93290,13704,781,15,0
93440,1540842703102,286858,-1.866044878e+07,18375,1615,232917,44787,101660,51052,120279,220545,92909,13580,802,19,0
93450,1540842719628,286843,-1.866169810e+07,18409,1517,232481,45004,101976,51493,120532,219892,93009,13851,833,17,0
93460,1540842735770,286856,-1.866132155e+07,18343,1560,232477,44532,101877,51864,120342,220213,93145,13602,816,16,0
93470,1540842752009,286900,-1.865976916e+07,18374,1463,232345,44570,101688,51816,120695,220049,92812,13742,823,13,0
93480,1540842768554,286887,-1.866251270e+07,18306,1507,233043,44483,102266,51522,120408,219839,93269,13743,854,21,0
93490,1540842784636,286843,-1.866614259e+07,18564,1532,233414,44607,101493,51659,120219,219949,93403,13758,785,20,0
93500,1540842801627,286885,-1.866308296e+07,18475,1508,232845,44766,101653,51841,120447,219828,93181,13832,829,16,1
93510,1540842817634,286882,-1.866400320e+07,18654,1489,232965,44213,101657,51867,120294,220224,93069,13720,812,15,0
93520,1540842833756,286906,-1.865832783e+07,18517,1545,232726,44177,101863,51845,120418,219913,93442,13585,759,17,0
93530,1540842849976,286820,-1.865485415e+07,18409,1603,233019,44017,101192,51364,120782,220322,92675,13511,821,23,0
93540,1540842866773,286821,-1.865622895e+07,18487,1482,232268,44217,102056,51899,120904,219431,93275,13687,818,19,0
93550,1540842882898,286864,-1.865452030e+07,18378,1493,232786,44299,100935,51564,120837,220233,92809,13432,807,16,0
93560,1540842899508,286784,-1.866064025e+07,18454,1541,232330,44395,101335,52289,120791,219676,93205,13601,850,11,0
93570,1540842915821,286793,-1.866021471e+07,18508,1461,233018,44705,101579,51643,120567,219787,93087,13837,838,18,0
93580,1540842932427,286735,-1.866042225e+07,18507,1488,232403,44306,102272,51699,120917,219241,93339,13811,807,19,0
93590,1540842948759,286765,-1.866087509e+07,18509,1513,232859,44140,100786,51925,120735,220331,92636,13614,803,15,0
93600,1540842965715,286778,-1.866093599e+07,18380,1484,232677,44783,101795,52084,120708,219083,93823,13627,872,21,0
93610,1540842982305,286790,-1.866689522e+07,18584,1549,232947,44760,102430,52069,119827,219872,93667,13959,791,16,2
93620,1540842998914,286827,-1.866355359e+07,18450,1555,232796,44152,102976,51821,120546,218984,93874,13916,800,14,0
93630,1540843014876,286828,-1.866156641e+07,18327,1541,232515,44849,101917,51602,120441,220086,92987,13805,799,16,0
93640,1540843031558,286877,-1.866295277e+07,18432,1555,232779,44633,102345,51900,120396,219323,93747,13866,781,21,0
93650,1540843047945,286864,-1.866403238e+07,18505,1523,232376,44551,102540,51844,120500,219462,93447,13936,770,19,0
93660,1540843064550,286911,-1.865729427e+07,18333,1549,232365,44920,101911,51970,120290,220007,93324,13674,824,15,0
93670,1540843080655,286916,-1.865743051e+07,18197,1477,232714,44368,101903,51502,120981,219363,93412,13554,808,16,0
93680,1540843097121,286914,-1.866367246e+07,18475,1448,232980,44351,101903,51936,120463,219610,93530,13720,792,19,0
93690,1540843113183,286885,-1.865498195e+07,18429,1506,232522,44532,102089,51960,120548,219743,93122,13854,846,21,0
93700,1540843129967,286895,-1.866187802e+07,18460,1599,232616,44619,102253,51659,120387,219743,93428,13716,841,19,0
93710,1540843146174,286865,-1.865856279e+07,18402,1479,232843,45039,101485,51874,120522,219696,93229,13794,879,14,0
93720,1540843162393,286896,-1.866640141e+07,18576,1434,233010,44713,102655,51660,119992,219813,93617,13864,831,17,0
93730,1540843178640,286833,-1.865947446e+07,18637,1589,232693,44260,101751,52000,120343,220167,92956,13837,815,16,0
93740,1540843195015,286838,-1.865991978e+07,18473,1569,233111,44690,101864,51845,120088,219973,93473,13786,795,19,0
93750,1540843211486,286792,-1.865819749e+07,18469,1494,232604,44623,102250,51578,120616,219459,93504,13685,854,16,0
93760,1540843227971,286837,-1.865430769e+07,18431,1447,232217,43989,101688,51554,121315,219795,92423,13733,854,14,0
93770,1540843244122,286805,-1.865358272e+07,18472,1462,232311,43751,101898,51740,120991,219885,92859,13587,791,20,1
93780,1540843260623,286885,-1.864922291e+07,18437,1482,232768,43273,101089,51523,121232,220219,92486,13422,760,15,0
93790,1540843276959,286871,-1.865721285e+07,18353,1531,233070,44181,101340,51605,120703,220088,92867,13661,800,15,0
93800,1540843293849,286899,-1.865804713e+07,18682,1499,232359,44636,101418,51754,120564,220225,92768,13736,827,13,1
93810,1540843309962,286890,-1.865544098e+07,18588,1499,232513,44087,101032,51779,120801,220382,92597,13510,828,16,0
93820,1540843326434,286880,-1.865418894e+07,18589,1526,232552,44365,101080,51036,121021,220313,92371,13636,780,13,0
93830,1540843342484,286874,-1.866339651e+07,18384,1510,233339,44775,101577,52322,119999,219888,93595,13798,835,19,0
93840,1540843358611,286858,-1.866152052e+07,18369,1574,232883,44171,101821,51729,120475,220124,93027,13677,817,14,0
93850,1540843375137,286904,-1.866559516e+07,18415,1581,233604,44035,102076,51204,120137,220379,93173,13613,809,23,0
93860,1540843391622,286892,-1.865456359e+07,18371,1475,232330,44079,101260,51676,121374,219628,92738,13506,871,17,0
93870,1540843407793,286901,-1.866220183e+07,18424,1550,233107,44257,101408,51963,120515,219827,93311,13676,793,12,0
93880,1540843424054,286889,-1.865393787e+07,18464,1464,232683,44080,101435,51532,120817,220053,92966,13536,745,17,0
93890,1540843440230,286912,-1.865752580e+07,18573,1493,233340,43786,101496,51137,120982,219628,93226,13470,805,23,0
93900,1540843457729,286955,-1.865455113e+07,18350,1430,232734,44097,102438,51530,120510,220091,92962,13740,811,20,0
93910,1540843474257,286861,-1.866528972e+07,18636,1470,233201,44963,102199,51918,119726,220013,93721,13783,872,19,0
93920,1540843490723,286885,-1.866132039e+07,18348,1532,233150,44251,101877,52244,120086,220110,93390,13697,834,17,0
93930,1540843507200,286847,-1.865721496e+07,18453,1523,232430,44717,102301,52270,120277,219719,93346,13902,873,17,0
93940,1540843523906,286875,-1.865659751e+07,18374,1503,232681,43646,102320,51875,120595,220021,93066,13583,848,21,0
93950,1540843540705,286901,-1.865513674e+07,18515,1521,233002,43684,101661,51367,121065,219513,93266,13473,799,18,0
93960,1540843557022,286888,-1.865600175e+07,18443,1587,232761,44009,101516,51817,120799,219813,93107,13570,829,16,0
93970,1540843573385,286919,-1.865720575e+07,18601,1494,232510,44112,101630,51991,120607,220118,92896,13644,849,20,0
93980,1540843589781,286842,-1.865557499e+07,18415,1580,232145,44650,101674,51889,120938,219485,93158,13680,853,20,0
93990,1540843605862,286871,-1.865282209e+07,18506,1523,232176,44324,101625,51545,121055,219730,92947,13556,823,23,0
94000,1540843623280,286838,-1.866133481e+07,18266,1491,232655,44532,101417,52187,120705,219843,92944,13766,861,15,0
94010,1540843639452,286810,-1.866417692e+07,18374,1570,233120,43918,102093,52214,120358,219758,93361,13835,806,16,0
94020,1540843655656,286839,-1.866398668e+07,18472,1428,232937,44059,102945,51934,120329,219414,93718,13787,866,20,0
94030,1540843671849,286777,-1.866099371e+07,18585,1556,233023,44322,101952,51539,120347,220025,93207,13698,841,16,0
94040,1540843688242,286785,-1.866084456e+07,18532,1410,232840,44044,101464,52125,120459,220242,92958,13666,786,23,0
94050,1540843703909,286787,-1.865827311e+07,18489,1497,232914,44330,101708,51473,121014,219307,93204,13753,843,13,0
94060,1540843720752,286793,-1.866257745e+07,18413,1466,233006,44690,100888,52046,120340,220594,92545,13817,816,22,0
94070,1540843736841,286850,-1.865891114e+07,18473,1453,232601,45426,101802,51593,120585,219432,93300,13963,843,11,0
94080,1540843753842,286834,-1.866074580e+07,18402,1590,233000,44702,101065,52170,120348,220034,93225,13682,826,19,0
94090,1540843770151,286820,-1.866175283e+07,18400,1449,232883,45171,101277,51992,120197,219956,93546,13628,795,12,0
94100,1540843787455,286816,-1.865132800e+07,18490,1458,232746,44194,100813,51625,121085,220000,92688,13514,827,20,0
94110,1540843804180,286851,-1.865949291e+07,18264,1387,232001,44690,101437,52316,120920,219627,93096,13706,767,18,0
94120,1540843820552,286805,-1.866366898e+07,18527,1504,232653,45602,101921,51709,120297,219448,93551,14003,818,17,0
94130,1540843836988,286817,-1.865575758e+07,18415,1520,232220,44452,101083,51985,120851,220171,92716,13535,838,23,0
94140,1540843853553,286855,-1.866139892e+07,18530,1441,232917,44661,102431,51498,120254,219598,93817,13629,821,15,0
94150,1540843869744,286924,-1.865636256e+07,18424,1532,232442,44151,101745,51785,120665,219972,93200,13501,776,20,0
94160,1540843887492,286917,-1.865992036e+07,18438,1613,233372,44508,101092,51198,120425,220456,92785,13695,755,18,0
94170,1540843903477,286907,-1.865737793e+07,18461,1505,232437,44402,101834,51933,120853,219300,93512,13639,819,11,0
94180,1540843919876,286946,-1.866085669e+07,18501,1492,232670,44621,101313,52271,120630,219413,93629,13660,793,9,0
94190,1540843936200,286940,-1.865631305e+07,18408,1485,232341,44301,101622,51903,120642,220239,92726,13757,752,18,0
94200,1540843953629,286974,-1.865687596e+07,18456,1530,232310,45214,101339,51844,120633,219728,93212,13722,820,19,0
94210,1540843969828,286981,-1.866007808e+07,18412,1674,232671,45067,101838,51759,120171,219968,93444,13659,872,20,0
94220,1540843986340,286931,-1.866059848e+07,18407,1504,233019,44998,102228,51927,120003,219737,93706,13830,846,12,0
94230,1540844002810,286956,-1.865321927e+07,18567,1397,232487,44136,101215,51970,121010,219653,93150,13493,800,28,0
94240,1540844019448,286965,-1.866421323e+07,18573,1466,232861,44803,101998,51830,120081,220052,93396,13748,842,15,0
94250,1540844035571,286949,-1.865894524e+07,18466,1427,232889,44648,102062,51468,120302,220135,93110,13757,816,14,0
94260,1540844051790,286928,-1.865827853e+07,18507,1511,232979,44063,102303,51471,120427,219877,93345,13694,770,21,0
94270,1540844068172,286893,-1.866103041e+07,18663,1477,232769,44353,102087,51778,120105,220440,92976,13739,852,22,0
94280,1540844085172,286915,-1.866065585e+07,18492,1431,232057,44948,102619,51659,120505,219502,93541,13739,830,17,0
94290,1540844100974,286856,-1.866182029e+07,18608,1452,232865,44418,102067,51916,120200,219891,93588,13582,852,21,0
94300,1540844118059,286841,-1.866189648e+07,18614,1547,232298,45107,101786,52024,120279,219767,93496,13768,807,17,0
94310,1540844134682,286812,-1.866325803e+07,18436,1515,232737,45385,102531,51869,119791,219774,93894,13803,858,14,0
94320,1540844150956,286828,-1.866254441e+07,18423,1513,232679,45075,102558,52137,120211,219332,93618,14097,854,22,0
94330,1540844167293,286829,-1.866361318e+07,18548,1528,232888,44468,102021,52097,120193,219868,93414,13800,841,18,0
94340,1540844183600,286867,-1.866596613e+07,18439,1612,232737,45175,102545,51534,120218,219454,93712,13847,892,11,0
94350,1540844200303,286874,-1.866109904e+07,18600,1557,232730,44842,101763,51289,120644,219540,93437,13702,794,17,0
94360,1540844216659,286911,-1.865606408e+07,18553,1502,232573,44624,101986,51770,120155,220573,92643,13915,836,12,0
94370,1540844232904,287004,-1.865406828e+07,18328,1447,232956,44326,101845,51801,120848,219343,93311,13813,796,23,0
94380,1540844249380,286980,-1.865552535e+07,18464,1490,232386,44981,101776,51392,120788,219643,93097,13781,816,9,0
94390,1540844265753,286965,-1.865942050e+07,18563,1480,232481,44631,101686,51431,120627,219955,93177,13552,808,15,0
94400,1540844283469,286920,-1.866542790e+07,18443,1509,233288,44683,102387,51971,119599,220538,93109,14051,814,22,1
94410,1540844299981,286924,-1.866126202e+07,18505,1440,232764,44781,101565,51942,120457,219907,93068,13868,820,14,0
94420,1540844316665,286914,-1.866502916e+07,18468,1481,233418,44890,101905,51441,120340,219500,93606,13877,795,16,0
94430,1540844332791,286860,-1.866571532e+07,18430,1532,232761,44907,101543,52200,120571,219359,93492,13837,856,19,0
94440,1540844349255,286843,-1.865332333e+07,18424,1470,232491,43617,101198,51931,121076,220201,92469,13583,782,23,0
94450,1540844365241,286863,-1.866156552e+07,18628,1475,232847,43955,101888,51925,120470,220001,93105,13743,797,18,0
94460,1540844381685,286865,-1.865917001e+07,18576,1493,233231,43825,101360,51338,120819,220065,92798,13657,784,11,0
94470,1540844397981,286850,-1.865756299e+07,18429,1539,232701,44176,101946,52064,120256,220253,93103,13706,802,14,0
94480,1540844414357,286811,-1.865666664e+07,18695,1525,232507,44530,100908,51651,121022,219693,92980,13612,808,19,0
94490,1540844429981,286862,-1.866173163e+07,18587,1556,232565,44519,102707,51228,120510,219563,93450,13761,834,16,0
94500,1540844447306,286811,-1.866447974e+07,18562,1546,232667,45023,102260,52426,119915,219704,93654,13993,847,21,0
94510,1540844463674,286739,-1.866299391e+07,18639,1504,232531,44501,102534,51796,120214,219786,93523,13781,820,10,0
94520,1540844479997,286704,-1.866566821e+07,18687,1504,232766,44244,102174,52458,120226,219461,93883,13670,874,20,0
94530,1540844496277,286777,-1.865683744e+07,18582,1431,232685,44613,101353,52262,120530,219979,92864,13839,908,14,0
94540,1540844513003,286763,-1.866373742e+07,18572,1492,232728,44372,101335,52516,120416,219974,93044,13863,821,16,0
94550,1540844528755,286737,-1.865647503e+07,18423,1389,232600,44245,102063,51995,120563,219949,92952,13838,812,20,0
94560,1540844545445,286704,-1.866139324e+07,18559,1495,232631,44354,102197,51778,120351,219951,93307,13665,846,14,0
94570,1540844561334,286703,-1.866656475e+07,18738,1543,232994,44950,102408,51972,119695,219943,93725,13890,863,18,0
94580,1540844577872,286705,-1.866382130e+07,18614,1496,232658,44584,101993,51940,120205,219907,93525,13681,795,21,0
94590,1540844593704,286669,-1.866673967e+07,18587,1505,233018,44413,102453,51940,119863,220215,93331,13886,814,25,0
94600,1540844611165,286651,-1.867108049e+07,18666,1488,232547,45290,102852,52253,119888,219227,94078,14071,850,20,0
94610,1540844627373,286652,-1.866223503e+07,18533,1499,232467,44215,102797,51408,120370,219994,93267,13642,840,21,0
94620,1540844643924,286629,-1.865805879e+07,18580,1537,232822,44179,102047,52338,120367,219475,93739,13677,861,15,0
94630,1540844660181,286624,-1.866142958e+07,18456,1447,232698,44091,101808,52239,120698,219499,93452,13624,841,20,0
94640,1540844677024,286606,-1.866902405e+07,18508,1424,232958,44386,102671,52032,120297,219279,93842,13867,830,19,0
94650,1540844693159,286574,-1.866292771e+07,18581,1424,232403,43940,102341,52511,120281,220051,93158,13759,869,16,0
94660,1540844709656,286557,-1.866863459e+07,18699,1530,232468,44918,102688,51935,119935,219805,93619,13920,840,15,0
94670,1540844725735,286552,-1.866171110e+07,18614,1524,232669,43985,101879,52439,120485,219684,93330,13785,839,11,0
94680,1540844742082,286550,-1.867271651e+07,18724,1580,233641,44603,102139,52357,119671,219573,94074,13956,845,15,0
94690,1540844758365,286577,-1.866772023e+07,18732,1484,232951,44269,101670,52229,120646,219488,93054,14064,863,19,0
94700,1540844775268,286546,-1.867125435e+07,18648,1500,233459,44374,102479,52299,119327,220424,93710,13797,856,20,0
94710,1540844791332,286514,-1.867094743e+07,18612,1561,232865,44557,102279,52511,119988,219418,94059,13848,800,21,0
94720,1540844807951,286519,-1.866692874e+07,18743,1517,232725,44546,102261,52609,120082,219439,93757,13988,856,12,0
94730,1540844824682,286540,-1.866816168e+07,18647,1535,232442,45026,102593,51904,120170,219475,93643,14018,808,20,0
94740,1540844841237,286518,-1.867115242e+07,18650,1444,232649,44433,103258,52959,119574,219664,93888,14099,890,18,1
94750,1540844857247,286562,-1.867230825e+07,18565,1522,233403,44532,102260,52219,119757,219804,93897,13821,835,20,0
94760,1540844873823,286542,-1.867397630e+07,18618,1563,233152,44713,102343,52412,119868,219392,94110,13882,867,15,0
94770,1540844889846,286575,-1.867327422e+07,18598,1557,232717,45072,102417,52528,119582,219895,93869,13924,836,28,0
94780,1540844906573,286589,-1.866866666e+07,18597,1486,233298,44358,102485,52888,119845,219375,93930,14072,899,13,0
94790,1540844922662,286645,-1.866523317e+07,18711,1596,232661,44329,102419,52562,119819,220131,93309,13995,856,24,0
94800,1540844940265,286646,-1.866219901e+07,18530,1492,232454,44865,102528,52147,120192,219538,93646,13862,880,16,0
94810,1540844956129,286660,-1.867317083e+07,18544,1533,232880,44295,102809,52226,120028,219407,94083,13762,842,12,0
94820,1540844972828,286712,-1.865939372e+07,18449,1506,232769,44223,102238,52272,120063,220101,93426,13689,838,17,0
94830,1540844988770,286706,-1.866466738e+07,18626,1584,232406,44969,101967,52178,120374,219314,93774,13829,834,9,0
94840,1540845005475,286674,-1.866745337e+07,18578,1587,232667,44972,102130,51979,120078,219602,93929,13665,842,18,0
94850,1540845021863,286677,-1.866685365e+07,18557,1563,232831,44764,102540,52185,119962,219652,93640,14034,824,22,0
94860,1540845039092,286675,-1.867390678e+07,18553,1573,232911,44995,103152,52066,119930,219151,93962,14213,854,24,0
94870,1540845055241,286629,-1.867071652e+07,18554,1492,232841,44734,103316,52250,119659,219496,94119,14009,829,22,0
94880,1540845071656,286628,-1.866940423e+07,18575,1508,233030,45213,102265,52248,119789,219624,93834,14022,844,21,0
94890,1540845087962,286631,-1.866624150e+07,18494,1541,232753,44329,102884,52020,120120,219656,93583,13917,842,16,0
94900,1540845105244,286610,-1.866961291e+07,18626,1672,232889,44759,101934,52030,120048,219942,93346,13932,850,16,0
94910,1540845121279,286622,-1.867191155e+07,18675,1511,232879,45273,101585,52615,119963,219454,93941,13919,840,17,0
94920,1540845137691,286625,-1.866770239e+07,18645,1476,232700,44926,101904,51807,120400,219561,93560,13692,904,17,0
94930,1540845154068,286683,-1.866799232e+07,18554,1504,232660,44338,102250,52131,120267,219822,93395,13795,835,20,0
94940,1540845170610,286653,-1.867129505e+07,18607,1513,233040,44691,102510,52374,119905,219540,93749,14086,831,23,0
94950,1540845186939,286609,-1.866964017e+07,18543,1542,232878,44585,102198,52465,120115,219474,93751,13958,819,17,0
94960,1540845203481,286614,-1.867457561e+07,18604,1518,232861,44717,102121,52376,119891,220020,93367,13998,841,17,0
94970,1540845219765,286556,-1.866832169e+07,18568,1528,232577,44593,102809,51754,120459,219186,93678,13975,818,18,0
94980,1540845236433,286606,-1.866310846e+07,18492,1498,232886,44074,101999,52364,119972,220361,93299,13672,812,18,0
94990,1540845252543,286651,-1.866089289e+07,18620,1409,232776,44012,102332,52238,119913,220424,93243,13751,791,12,0
95000,1540845269480,286662,-1.865978339e+07,18707,1493,232639,44166,101785,52010,120422,220078,93028,13772,820,14,0
95010,1540845285984,286621,-1.867007734e+07,18744,1515,233096,44411,102265,52432,120062,219356,93892,13997,803,24,0
95020,1540845302179,286638,-1.866376609e+07,18529,1461,232848,44279,102884,52404,120016,219454,93907,13916,816,25,0
95030,1540845318588,286631,-1.867028300e+07,18631,1491,232969,45006,102134,52091,119800,219899,93748,13839,830,18,0
95040,1540845335087,286623,-1.867393743e+07,18558,1438,233149,44759,102173,52525,119930,219562,93758,14030,836,18,0
95050,1540845351485,286588,-1.867153137e+07,18569,1477,233348,44834,102035,52146,119920,219829,93500,13975,895,15,0
95060,1540845367348,286587,-1.867660600e+07,18571,1399,233423,44443,102626,52634,119872,219209,94173,14000,859,21,0
95070,1540845383250,286606,-1.866359499e+07,18393,1419,233140,43550,103032,51768,120390,219616,93521,13795,801,11,0
95080,1540845399870,286582,-1.866942419e+07,18608,1493,232973,44152,102469,52513,119916,219851,93612,13907,828,20,0
95090,1540845416267,286618,-1.866941067e+07,18565,1508,233376,44057,103256,52194,119482,219906,94008,13932,792,14,0
95100,1540845433442,286690,-1.866111427e+07,18448,1436,232957,44395,101999,52297,120104,220005,93435,13719,855,16,0
95110,1540845449547,286703,-1.866088854e+07,18472,1469,232305,44095,102113,51799,120566,220102,93085,13556,813,11,1
95120,1540845466314,286726,-1.866144193e+07,18560,1590,232543,44526,101845,51559,120654,219640,93416,13560,849,15,0
95130,1540845482469,286736,-1.866858999e+07,18613,1483,233095,44111,102070,51811,120225,220073,93268,13715,836,17,0
95140,1540845498972,286767,-1.866464524e+07,18490,1423,232382,44734,102522,51867,120541,219357,93538,13827,851,20,0
95150,1540845515008,286829,-1.865614523e+07,18555,1519,232522,44106,102104,51509,121004,219218,93438,13691,767,16,0
95160,1540845531252,286841,-1.866397590e+07,18572,1471,232696,44072,101852,51891,120453,220117,93056,13728,759,21,0
95170,1540845546981,286847,-1.865922376e+07,18507,1500,233139,44029,101592,51810,120348,220196,93187,13620,768,15,0
95180,1540845563574,286854,-1.865727970e+07,18506,1480,233066,43614,101473,51592,121118,219584,92993,13611,812,16,0
95190,1540845579854,286869,-1.865778934e+07,18461,1532,232356,44179,101312,51678,121014,220035,92600,13672,798,15,0
95200,1540845597138,286841,-1.866029988e+07,18616,1540,232945,44406,102020,51692,120244,220033,93249,13759,834,15,0
95210,1540845613488,286792,-1.866283936e+07,18433,1539,232616,44408,102713,51822,120376,219700,93222,13974,845,17,0
